date_base,date_pred,iiindex_base,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2019-07-31,2019-08-01,266.85,264.7499938964844,266.76139551997187,2.100006103515625,-0.08860448002815247,0.45961940777128
2019-08-01,2019-08-02,266.2,262.99998779296874,266.1416812211275,3.20001220703125,-0.05831877887248993,2.156675682618978
2019-08-02,2019-08-05,263.15,261.4,263.06889706254003,1.75,-0.08110293745994568,4.384062043356586
2019-08-05,2019-08-06,256.95,251.09999389648436,256.90107431709765,5.850006103515625,-0.04892568290233612,2.3334523779155947
2019-08-06,2019-08-07,253.65,253.60001220703126,253.56688291728497,0.04998779296875,-0.08311708271503448,0.4596194077712599
2019-08-07,2019-08-08,253.0,254.5,252.87197668850422,-1.5,-0.12802331149578094,0.42426406871192446
2019-08-08,2019-08-09,253.6,254.99999389648437,253.47062373757362,-1.399993896484375,-0.12937626242637634,1.1667261889578076
2019-08-09,2019-08-12,255.25,255.35000610351562,255.11394956707954,-0.100006103515625,-0.13605043292045593,0.14142135623730148
2019-08-12,2019-08-13,255.45,253.60000915527343,255.29383648633956,1.8499908447265625,-0.1561635136604309,2.4041630560342457
2019-08-13,2019-08-14,252.05,255.60000305175782,251.8872365385294,-3.5500030517578125,-0.16276346147060394,2.2273863607376088
2019-08-14,2019-08-15,255.2,255.60000915527343,255.05500967502593,-0.4000091552734375,-0.14499032497406006,0.0
2019-08-15,2019-08-16,255.2,252.64999694824218,255.06927922070025,2.5500030517578125,-0.13072077929973602,0.8131727983645135
2019-08-16,2019-08-19,254.05,255.39999084472657,253.92383401393892,-1.3499908447265625,-0.1261659860610962,1.2020815280171229
2019-08-19,2019-08-20,255.75,255.0,255.62242518365383,0.75,-0.12757481634616852,1.590990257669732
2019-08-20,2019-08-21,258.0,257.29998779296875,257.8616177737713,0.70001220703125,-0.138382226228714,0.28284271247460296
2019-08-21,2019-08-22,258.4,258.6000122070312,258.2359101563692,-0.20001220703125,-0.1640898436307907,1.4142135623730951
2019-08-22,2019-08-23,256.4,255.14999999999998,256.22745398581026,1.25,-0.17254601418972015,0.03535533905929522
2019-08-23,2019-08-26,256.35,251.4999938964844,256.1828461199999,4.850006103515625,-0.16715388000011444,2.6516504294495733
2019-08-26,2019-08-27,252.6,253.19999084472656,252.42078278064727,-0.5999908447265625,-0.17921721935272217,0.9899494936611705
2019-08-27,2019-08-28,254.0,254.60000610351562,253.81641010940075,-0.600006103515625,-0.1835898905992508,1.308147545195109
2019-08-28,2019-08-29,255.85,255.79999694824218,255.7218619942665,0.0500030517578125,-0.12813800573349,1.1667261889578076
2019-08-29,2019-08-30,254.2,256.20001525878905,254.09575868099927,-2.0000152587890625,-0.10424131900072098,3.500178566873402
2019-08-30,2019-09-02,259.15,258.1000122070312,259.0968171074986,1.04998779296875,-0.05318289250135422,0.14142135623734164
2019-09-02,2019-09-03,259.35,258.1499877929688,259.3541607823223,-1.20001220703125,0.0041607823222875595,0.9899494936611907
2019-09-03,2019-09-04,257.95,257.84999389648436,257.98385554254054,-0.100006103515625,0.03385554254055023,2.7930717856868545
2019-09-04,2019-09-05,261.9,262.29999389648435,261.95890299379823,0.399993896484375,0.05890299379825592,1.979898987322341
2019-09-05,2019-09-06,264.7,265.7999755859375,264.73642139956354,1.0999755859375,0.03642139956355095,0.7424621202458829
2019-09-06,2019-09-09,265.75,266.29998779296875,265.7754092682153,0.54998779296875,0.025409268215298653,1.3435028842544243
2019-09-09,2019-09-10,267.65,267.8500122070312,267.6639994639903,0.20001220703125,0.013999463990330696,0.8131727983645538
2019-09-10,2019-09-11,268.8,270.3,268.8754225179553,1.5,0.07542251795530319,1.7677669529663689
2019-09-11,2019-09-16,271.3,,271.38884619921447,,0.08884619921445847,
accuracy, down accuracy, acc with interval
0.5806451612903226,0.8125,0.3548387096774194
 ensemble, gradual, RRL, kelly, time steps, interval, layers, hidden_size, batch_size, iteration
False,True-260,1,0,20,1,2,500,20,500-300
 avg_profit, avg_loss,  avg_index, max_profit, max_loss, kelly
1.6527769300672743,-1.0833371480305989,258.66774193548383,5.850006103515625,-3.5500030517578125,73.00918590508921
