date_base,date_pred,iiindex_base,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2018-12-31,2019-01-01,260.85,260.5499817,261.2071019,-0.300018311,0.357101947,0
2019-01-01,2019-01-02,260.85,263.1499878,261.2298882,2.299987793,0.379888177,2.227386361
2019-01-02,2019-01-03,257.7,257.7,259.2756569,0,1.575656891,1.590990258
2019-01-03,2019-01-04,255.45,255.3500092,256.6893687,-0.099990845,1.239368677,1.590990258
2019-01-04,2019-01-07,257.7,260.8499939,259.704771,3.149993896,2.004770994,2.793071786
2019-01-07,2019-01-08,261.65,261.2500061,262.2852183,-0.399993896,0.635218322,1.449568901
2019-01-08,2019-01-09,259.6,260.1499878,261.2620643,0.549987793,1.662064314,3.74766594
2019-01-09,2019-01-10,264.9,265.0499939,264.4085898,-0.149993896,-0.491410196,0.176776695
2019-01-10,2019-01-11,264.65,266.2500061,265.1066361,1.600006104,0.456636071,1.52027958
2019-01-11,2019-01-14,266.8,265.8,267.5063965,-1,0.70639652,1.803122292
2019-01-14,2019-01-15,264.25,265.4500122,264.7010125,1.200012207,0.451012462,3.853731957
2019-01-15,2019-01-16,269.7,269.0999939,268.9056267,0.600006104,-0.794373274,0.883883476
2019-01-16,2019-01-17,270.95,271.2999756,271.4285266,0.349975586,0.478526592,0.176776695
2019-01-17,2019-01-18,271.2,272.7499878,271.5607152,1.549987793,0.360715181,1.697056275
2019-01-18,2019-01-21,273.6,275.35,273.8808452,1.75,0.280845225,0.035355339
2019-01-21,2019-01-22,273.65,273.7500061,274.0026267,0.100006104,0.352626652,1.202081528
2019-01-22,2019-01-23,271.95,270.8499939,271.0546526,1.100006104,-0.895347357,1.202081528
2019-01-23,2019-01-24,273.65,273.65,273.4641765,0,-0.18582347,1.626345597
2019-01-24,2019-01-25,275.95,276.7499878,275.671095,-0.799987793,-0.278904974,3.74766594
2019-01-25,2019-01-28,281.25,281.2999878,280.9580778,-0.049987793,-0.291922212,0.176776695
2019-01-28,2019-01-29,281,280.5,280.6007382,0.5,-0.399261802,0.989949494
2019-01-29,2019-01-30,282.4,282.4500183,282.0519446,-0.050018311,-0.348055393,2.863782464
2019-01-30,2019-01-31,286.45,288.8499939,286.2626626,-2.399993896,-0.187337443,0.459619408
2019-01-31,2019-02-01,285.8,286.6500061,286.4132044,0.850006104,0.61320442,0.459619408
2019-02-01,2019-02-04,285.15,286.65,285.3023785,1.5,0.15237847,0
2019-02-04,2019-02-05,285.15,286.65,285.6215852,1.5,0.471585244,0
2019-02-05,2019-02-06,285.15,286.65,285.717264,1.5,0.567263961,0
2019-02-06,2019-02-07,285.15,286.9,285.2791442,1.75,0.129144177,0.212132034
2019-02-07,2019-02-08,284.85,283.35,284.2424335,1.5,-0.607566535,2.899137803
2019-02-08,2019-02-11,280.75,281.0499878,280.7880382,0.299987793,0.038038217,0.530330086
2019-02-11,2019-02-12,281.5,281.25,281.1860843,0.25,-0.31391567,1.166726189
2019-02-12,2019-02-13,283.15,284.2500061,282.3523714,-1.100006104,-0.797628641,0.989949494
2019-02-13,2019-02-14,284.55,283.3,284.5091741,1.25,-0.040825918,1.87383297
2019-02-14,2019-02-15,287.2,285.6499817,286.2319299,1.550018311,-0.96807009,2.969848481
2019-02-15,2019-02-18,283,284.8500061,283.5486656,1.850006104,0.548665643,1.838477631
2019-02-18,2019-02-19,285.6,284.8999878,285.6716712,-0.700012207,0.071671195,0.777817459
2019-02-19,2019-02-20,284.5,285.8999939,285.0120116,1.399993896,0.512011588,1.944543648
2019-02-20,2019-02-21,287.25,286.3500061,287.4318908,-0.899993896,0.181890815,0.141421356
2019-02-21,2019-02-22,287.45,287.0999939,287.935212,-0.350006104,0.485211998,0.106066017
2019-02-22,2019-02-25,287.6,289.1499878,288.0827527,1.549987793,0.48275274,0.565685425
2019-02-25,2019-02-26,288.4,287.7500061,289.1479013,-0.649993896,0.747901261,1.272792206
2019-02-26,2019-02-27,286.6,288.1499878,286.9040665,1.549987793,0.304066509,0.494974747
2019-02-27,2019-02-28,287.3,287.4000061,287.8437222,0.100006104,0.543722153,3.252691193
2019-02-28,2019-03-01,282.7,287.3999817,282.6243119,-4.699981689,-0.075688064,0
2019-03-01,2019-03-04,282.7,284.95,282.9076476,2.25,0.207647637,0.883883476
2019-03-04,2019-03-05,281.45,280.3499939,281.7293382,-1.100006104,0.279338211,1.343502884
2019-03-05,2019-03-06,279.55,279.4500244,280.1147834,-0.099975586,0.564783394,0.141421356
2019-03-06,2019-03-07,279.35,278.6,279.1877947,0.75,-0.162205324,1.13137085
2019-03-07,2019-03-08,277.75,276.2000122,277.5598121,1.549987793,-0.190187901,2.722361108
2019-03-08,2019-03-11,273.9,274.2500061,274.5298941,0.350006104,0.629894137,0.141421356
2019-03-11,2019-03-12,274.1,276.0499817,275.0907237,1.949981689,0.990723729,1.944543648
2019-03-12,2019-03-13,276.85,275.8999878,276.5849887,0.950012207,-0.265011281,1.626345597
2019-03-13,2019-03-14,274.55,275.55,275.080524,1,0.530523956,0.530330086
2019-03-14,2019-03-15,275.3,274.5000122,275.5545316,-0.799987793,0.254531592,2.156675683
2019-03-15,2019-03-18,278.35,278.9500061,279.3037441,0.600006104,0.953744054,0
2019-03-18,2019-03-19,278.35,278.4999939,279.3162701,0.149993896,0.966270089,0.141421356
2019-03-19,2019-03-20,278.15,277.6000122,279.2972718,-0.549987793,1.147271752,0.247487373
2019-03-20,2019-03-21,278.5,279.25,278.2033666,-0.75,-0.296633422,1.343502884
2019-03-21,2019-03-22,280.4,281.7999939,280.6336398,1.399993896,0.233639792,0.38890873
2019-03-22,2019-03-25,280.95,276.8999817,279.404437,4.050018311,-1.545562983,3.924442636
2019-03-25,2019-03-26,275.4,276.4,275.0980064,-1,-0.301993579,0.141421356
2019-03-26,2019-03-27,275.6,274.6,276.1917215,-1,0.591721535,0
2019-03-27,2019-03-28,275.6,273.5499817,274.9780028,2.050018311,-0.621997178,1.13137085
2019-03-28,2019-03-29,274,274.2000122,273.8293893,-0.200012207,-0.170610651,0.565685425
2019-03-29,2019-04-01,274.8,277.0000122,275.7099849,2.200012207,0.909984946,3.00520382
2019-04-01,2019-04-02,279.05,279.8,279.6526546,0.75,0.602654576,0.74246212
2019-04-02,2019-04-03,280.1,280.5499817,280.2333408,0.449981689,0.133340836,3.075914498
2019-04-03,2019-04-04,284.45,284.2499878,285.4169214,-0.200012207,0.966921449,0.318198052
2019-04-04,2019-04-05,284.9,285.1000122,285.2194893,0.200012207,0.3194893,0.494974747
2019-04-05,2019-04-08,285.6,286.6,285.8243092,1,0.224309161,0.530330086
2019-04-08,2019-04-09,284.85,285.2000061,285.4502933,0.350006104,0.600293279,0.353553391
2019-04-09,2019-04-10,285.35,284.2499939,285.2441533,1.100006104,-0.105846673,1.025304833
2019-04-10,2019-04-11,286.8,287.1000183,286.7366939,-0.300018311,-0.06330613,0.636396103
2019-04-11,2019-04-12,285.9,285.5000061,286.1774693,-0.399993896,0.277469277,0.813172798
2019-04-12,2019-04-15,287.05,287.6500061,287.2926073,0.600006104,0.24260734,0.919238816
2019-04-15,2019-04-16,288.35,287.7499939,287.8675536,0.600006104,-0.482446402,0.636396103
2019-04-16,2019-04-17,289.25,289.25,289.1523347,0,-0.09766525,0.070710678
2019-04-17,2019-04-18,289.15,289.3500122,289.1170528,-0.200012207,-0.032947186,3.570889245
