date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,,
2017-10-06,2018-01-05,315.4,330.0499996,337.0265697,14.64999962,5.174155787,,"                        ""2018-07-01"", ""2018-08-01"", ""2018-09-01"", ""2018-10-01"", ""2018-11-01"", ""2018-12-01"", ""2019-01-01""]#, ""2019-02-01"","
2017-10-09,2018-01-08,315.4,332.3500008,335.9720768,16.95000076,4.991145832,,"                        #""2019-03-04""]"
2017-10-10,2018-01-09,321.25,331.5500002,340.741518,10.30000019,4.776569172,,"                        #""2018-01-01"", ""2018-02-01"", ""2018-03-01"", ""2018-04-01"", ""2018-05-01"", ""2018-06-01"","
2017-10-11,2018-01-10,324.35,328.9499999,340.3970715,4.599999905,4.707282708,,"                        #""2018-07-01"", ""2018-08-01"", ""2018-09-01"", ""2018-10-01""]#, ""2018-11-01""]"
2017-10-12,2018-01-11,326.75,327.6,342.0564985,0.850000024,4.686188915,,
2017-10-13,2018-01-12,326.4,327.95,335.4275583,1.549999952,4.683666319,,    grad_train_test_terms = [
2017-10-16,2018-01-15,326.6,328.4,336.9606873,1.799999952,4.679628332,,                        # train start
2017-10-17,2018-01-16,326.9,331.5999998,342.5394777,4.699999809,4.696570998,,"                        [""2000-01-03"", ""2015-01-01"", ""2017-07-01"", ""2017-10-01"", ""2018-01-01"", ""2018-04-01"", ""2018-07-01""],"
2017-10-18,2018-01-17,326.95,330.2999999,340.6046364,3.349999905,4.701790873,,                        # train end
2017-10-19,2018-01-18,325.2,330.5000002,335.5735752,5.300000191,4.708074203,,"                        [""2014-12-31"", ""2015-12-31"", ""2017-09-31"", ""2017-12-31"", ""2018-03-31"", ""2018-06-30"", ""2018-09-30""],"
2017-10-20,2018-01-19,327.35,330.6999999,345.3308922,3.349999905,4.7026385,,                        # test start
2017-10-23,2018-01-22,328.15,327.35,336.6952852,-0.800000012,4.7026385,,"                        ["""",             """",            ""2017-10-01"", ""2018-01-01"", ""2018-04-01"", ""2018-07-01"", ""2018-10-01""],"
2017-10-24,2018-01-23,327.65,332.3499998,339.3241858,4.699999809,4.729004143,,                        # test end
2017-10-25,2018-01-24,327.85,332.6999999,339.9159676,4.849999905,4.758144104,,"                        ["""",             """",            ""2017-12-31"", ""2018-03-31"", ""2018-06-30"", ""2018-09-30"", ""2019-02-28""]"
2017-10-26,2018-01-25,324.85,335.4000002,334.6260134,10.55000019,4.834037727,,
2017-10-27,2018-01-26,327.95,337.0500004,335.5492594,9.100000381,4.922876999,,
2017-10-30,2018-01-29,328.55,339.6000002,336.1173461,11.05000019,5.100031823,,
2017-10-31,2018-01-30,332.15,334.9999999,336.6287421,2.849999905,5.15453678,,
2017-11-01,2018-01-31,337.65,335.5500001,342.2011098,-2.099999905,5.203186221,,
2017-11-02,2018-02-01,336.15,334.75,339.8125278,-1.399999976,5.141400361,,
2017-11-03,2018-02-02,337.45,328.5000002,346.3587963,-8.949999809,5.06372083,,
2017-11-06,2018-02-05,335.25,324.1000004,339.5582533,-11.14999962,4.982892879,,
2017-11-07,2018-02-06,334.85,318.7499996,343.2313028,-16.10000038,5.062341194,,
2017-11-08,2018-02-07,336.35,310.6,344.9721275,-25.75,5.455244317,,
2017-11-09,2018-02-08,334.75,313.6000004,341.0912433,-21.14999962,5.640233013,,
2017-11-10,2018-02-09,334,304.9500008,336.9371569,-29.04999924,6.231775481,,
2017-11-13,2018-02-12,332.65,309.1999992,341.5408272,-23.45000076,6.559609759,,
2017-11-14,2018-02-13,332.4,312.5000004,346.4008821,-19.89999962,6.754260375,,
2017-11-15,2018-02-14,330.25,315.3999996,337.9349551,-14.85000038,6.853186394,,
2017-11-16,2018-02-15,332.4,315.4,342.345652,-17,6.965844577,,
2017-11-17,2018-02-16,332.05,315.4000004,340.628392,-16.64999962,7.04391205,,
2017-11-20,2018-02-19,330.55,317.3500002,337.4847806,-13.19999981,7.07756757,,
2017-11-21,2018-02-20,331.95,313.0999996,340.0621407,-18.85000038,7.215886587,,
2017-11-22,2018-02-21,333.65,315.15,342.0816854,-18.5,7.276442375,,
2017-11-23,2018-02-22,332.55,312.9499996,342.0216949,-19.60000038,7.348892572,,
2017-11-24,2018-02-23,333.35,318.0499998,348.1133257,-15.30000019,7.330564626,,
2017-11-27,2018-02-26,327,318.1999998,338.8752747,-8.800000191,7.28902886,,
2017-11-28,2018-02-27,328.8,316.8500002,337.566736,-11.94999981,7.339321445,,
2017-11-29,2018-02-28,328.8,313.55,338.0459745,-15.25,7.431865807,,
2017-11-30,2018-03-01,323.35,313.5499998,330.9437233,-9.800000191,7.516062714,,
2017-12-01,2018-03-02,322.95,309.2500002,336.383012,-13.69999981,7.724855631,,
2017-12-04,2018-03-05,326.1,304.9500004,333.9245196,-21.14999962,8.056216562,,
2017-12-05,2018-03-06,327.7,311.4000008,337.2715904,-16.29999924,8.178633008,,
2017-12-06,2018-03-07,322.75,311.5500002,332.0806732,-11.19999981,8.277834446,,
2017-12-07,2018-03-08,321.8,314.7000001,333.8855598,-7.099999905,8.337492517,,
2017-12-08,2018-03-09,322.5,318.1999998,336.5299416,-4.300000191,8.355002166,,
2017-12-11,2018-03-12,322.6,321.2,337.5751501,-1.399999976,8.356800931,,
2017-12-12,2018-03-13,321.55,322.6,341.5351971,1.049999952,8.356800931,,
2017-12-13,2018-03-14,323.95,322.65,334.7112333,-1.299999952,8.355788336,,
2017-12-14,2018-03-15,325.4,323.95,329.7942804,-1.450000048,8.355788336,,
2017-12-15,2018-03-16,323.85,323.1,332.4783979,-0.75,8.348759556,,
2017-12-18,2018-03-19,325.25,320.9499998,339.8960609,-4.300000191,8.349569207,,
2017-12-19,2018-03-20,324.95,322.4,336.4066431,-2.549999952,8.34265013,,
2017-12-20,2018-03-21,324.65,322.7,335.420133,-1.950000048,8.337023227,,
2017-12-21,2018-03-22,317.95,323.2,333.2408297,5.25,8.333052256,,
2017-12-22,2018-03-23,319.6,312.6,335.5030895,-7,8.403032843,,
2017-12-25,2018-03-26,319.6,315.6,332.914888,-4,8.437520578,,
2017-12-26,2018-03-27,318.55,316.25,330.0105818,-2.299999952,8.463978245,,
2017-12-27,2018-03-28,322.3,311.7499998,334.9935368,-10.55000019,8.550505922,,
2017-12-28,2018-03-29,326.75,315.5500002,336.7660866,-11.19999981,8.588782901,,
2017-12-29,2018-03-30,326.75,315.6499996,338.8899117,-11.10000038,8.60365202,,
2017-12-29,2018-03-30,326.75,315.6499996,339.7178621,-11.10000038,8.60365202,,
2018-01-01,2018-04-02,326.75,314.5500002,338.5251398,-12.19999981,8.628093547,,
2018-01-02,2018-04-03,327.6,313.9000002,339.9563232,-13.69999981,8.656851309,,
2018-01-03,2018-04-04,328.8,308.6500004,342.3852957,-20.14999962,8.76449758,,
2018-01-04,2018-04-05,326.1,314.0499998,338.7011753,-12.05000019,8.755715682,,
2018-01-05,2018-04-06,330.05,312.3,343.7261436,-17.75,8.796109147,,
2018-01-08,2018-04-09,332.35,314.0500008,346.2966639,-18.29999924,8.75667298,,
2018-01-09,2018-04-10,331.55,314.55,344.8565863,-17,8.660382292,,
2018-01-10,2018-04-11,328.95,313.5500004,341.4507267,-15.39999962,8.58222169,,
2018-01-11,2018-04-12,327.6,312.85,333.7404252,-14.75,8.552105208,,
2018-01-12,2018-04-13,327.95,315.5500004,341.5082314,-12.39999962,8.51016727,,
2018-01-15,2018-04-16,328.4,315.4,341.1315216,-13,8.459735154,,
2018-01-16,2018-04-17,331.6,315.4999996,343.3637672,-16.10000038,8.396531502,,
2018-01-17,2018-04-18,330.3,318.6999996,342.6728971,-11.60000038,8.251583446,,
2018-01-18,2018-04-19,330.5,320.1000004,345.1123152,-10.39999962,8.130803898,,
2018-01-19,2018-04-20,330.7,318.0000002,347.0117771,-12.69999981,7.99902427,,
2018-01-22,2018-04-23,327.35,318.2000004,343.5989548,-9.149999619,7.855510144,,
2018-01-23,2018-04-24,332.35,316.4500004,346.7856976,-15.89999962,7.77950583,,
2018-01-24,2018-04-25,332.7,314.0500004,344.0748446,-18.64999962,7.594015249,,
2018-01-25,2018-04-26,335.4,318.5499996,346.1596235,-16.85000038,7.368939452,,
2018-01-26,2018-04-27,337.05,321.2499998,345.764323,-15.80000019,7.047310651,,
2018-01-29,2018-04-30,339.6,322.7499996,349.2032887,-16.85000038,6.647625196,,
2018-01-30,2018-05-01,335,322.75,349.2859516,-12.25,6.079292156,,
2018-01-31,2018-05-02,335.55,320.8500002,349.6843861,-14.69999981,5.674190124,,
2018-02-01,2018-05-03,334.75,319.1000004,349.8645773,-15.64999962,5.181457268,,
2018-02-02,2018-05-04,328.5,317.5500002,344.8550568,-10.94999981,4.662791577,,
2018-02-05,2018-05-07,324.1,317.5499998,336.6500708,-6.550000191,4.412722125,,
2018-02-06,2018-05-08,318.75,315.1500001,332.3286037,-3.599999905,4.302548237,,
2018-02-07,2018-05-09,310.6,315.1500002,331.2591301,4.550000191,4.290859328,,
2018-02-08,2018-05-10,313.6,316.9499999,333.2850224,3.349999905,4.238423697,,
2018-02-09,2018-05-11,304.95,318.7500002,324.5702908,13.80000019,4.238869767,,
2018-02-12,2018-05-14,309.2,317.95,325.1069433,8.75,4.004068225,,
2018-02-13,2018-05-15,312.5,314.8499999,324.345212,2.349999905,3.907273118,,
2018-02-14,2018-05-16,315.4,316,330.8775295,0.600000024,3.876152359,,
2018-02-15,2018-05-17,315.4,314.5,329.0353722,-0.899999976,3.881752782,,
2018-02-16,2018-05-18,315.4,315.85,330.9552015,0.449999988,3.880164203,,
2018-02-19,2018-05-21,317.35,316.2,331.4776779,-1.149999976,3.877863856,,
2018-02-20,2018-05-22,313.1,316.1999999,332.0056034,3.099999905,3.876710992,,
2018-02-21,2018-05-23,315.15,318.2499999,333.3461479,3.099999905,3.858732188,,
2018-02-22,2018-05-24,312.95,317.6499998,336.36889,4.699999809,3.856632422,,
2018-02-23,2018-05-25,318.05,318.4,333.1473272,0.349999994,3.834921127,,
2018-02-26,2018-05-28,318.2,319.2,333.6142714,1,3.84369591,,
2018-02-27,2018-05-29,316.85,316,328.5934187,-0.850000024,3.840285552,,
2018-02-28,2018-05-30,313.55,308.6499999,327.1196287,-4.900000095,3.965826413,,
2018-03-01,2018-05-31,313.55,310.25,333.4713772,-3.299999952,4.024875811,,
2018-03-02,2018-06-01,309.25,312.5,322.9660902,3.25,4.038854704,,
2018-03-05,2018-06-04,304.95,314.2500002,316.6290447,9.300000191,3.946494417,,
2018-03-06,2018-06-05,311.4,314.85,319.4992212,3.450000048,3.676491182,,
2018-03-07,2018-06-06,311.55,314.85,325.1676968,3.299999952,3.623663245,,
2018-03-08,2018-06-07,314.7,317.95,320.323961,3.25,3.56662699,,
2018-03-09,2018-06-08,318.2,314.4,319.5908724,-3.799999952,3.56963928,,
2018-03-12,2018-06-11,321.2,317.25,331.9094793,-3.950000048,3.566134091,,
2018-03-13,2018-06-12,322.6,316.7500001,324.1083742,-5.849999905,3.524683606,,
2018-03-14,2018-06-13,322.65,316.7499999,327.9601659,-5.900000095,3.4491974,,
2018-03-15,2018-06-14,323.95,311.5000002,329.0660841,-12.44999981,3.426573873,,
2018-03-16,2018-06-15,323.1,310.2999998,328.4403091,-12.80000019,3.383942612,,
2018-03-19,2018-06-18,320.95,306.95,328.7688767,-14,3.469712526,,
2018-03-20,2018-06-19,322.4,302.4499992,326.2186693,-19.95000076,3.802045288,,
2018-03-21,2018-06-20,322.7,305.3000004,331.7208025,-17.39999962,3.926344068,,
2018-03-22,2018-06-21,323.2,301.8499996,331.016515,-21.35000038,4.172942872,,
2018-03-23,2018-06-22,312.6,304.7500001,323.1200024,-7.849999905,4.248144323,,
2018-03-26,2018-06-25,315.6,304.35,329.2612654,-11.25,4.435618441,,
2018-03-27,2018-06-26,316.25,303.5,326.571846,-12.75,4.648095081,,
2018-03-28,2018-06-27,311.75,302.6499996,322.4290371,-9.100000381,4.871807005,,
2018-03-29,2018-06-28,315.55,300.1999996,329.6292952,-15.35000038,5.168214953,,
2018-03-30,2018-06-29,315.65,301.0999998,321.9490994,-14.55000019,5.413055745,,
2018-03-30,2018-06-29,315.65,301.0999998,316.3308951,-14.55000019,5.413055745,,
2018-04-02,2018-07-02,314.55,294.0000008,315.9682159,-20.54999924,5.944084099,,
2018-04-03,2018-07-03,313.9,294.8500008,316.466957,-19.04999924,6.380108265,,
2018-04-04,2018-07-04,308.65,293.65,312.0834142,-15,6.827680703,,
2018-04-05,2018-07-05,314.05,293.0999992,313.0131423,20.95000076,7.239779107,,
2018-04-06,2018-07-06,312.3,294.6999996,311.8902737,17.60000038,7.575420165,,
2018-04-09,2018-07-09,314.05,297.3499992,316.9123493,-16.70000076,7.803994592,,
2018-04-10,2018-07-10,314.55,298.05,315.8863205,-16.5,7.996628114,,
2018-04-11,2018-07-11,313.55,296.4000004,314.4663379,-17.14999962,8.220427396,,
2018-04-12,2018-07-12,312.85,297.1,310.5523594,15.75,8.414754947,,
2018-04-13,2018-07-13,315.55,300.1999996,314.8471795,15.35000038,8.528841238,,
2018-04-16,2018-07-16,315.4,299.2999996,316.4262119,-16.10000038,8.640879996,,
2018-04-17,2018-07-17,315.5,298.4500008,314.651335,17.04999924,8.76361465,,
2018-04-18,2018-07-18,318.7,298.1500008,320.4423462,-20.54999924,8.882688337,,
2018-04-19,2018-07-19,320.1,297.1499992,318.1060772,22.95000076,8.977038568,,
2018-04-20,2018-07-20,318,298.6000004,321.7056916,-19.39999962,9.006105544,,
2018-04-23,2018-07-23,318.2,296.4999992,320.9272906,-21.70000076,9.099801222,,
2018-04-24,2018-07-24,316.45,297.3499996,320.9108383,-19.10000038,9.160180403,,
2018-04-25,2018-07-25,314.05,296.5999992,314.8548042,-17.45000076,9.24844257,,
2018-04-26,2018-07-26,318.55,298.5999992,320.4140271,-19.95000076,9.314841311,,
2018-04-27,2018-07-27,321.25,299.6499996,328.3496752,-21.60000038,9.301020478,,
2018-04-30,2018-07-30,322.75,298.8999996,321.0542725,23.85000038,9.236846125,,
2018-05-01,2018-07-31,322.75,299.0499992,316.7570744,23.70000076,9.121501788,,
2018-05-02,2018-08-01,320.85,300.4500004,316.500239,20.39999962,8.9716179,,
2018-05-03,2018-08-02,319.1,294.6,318.7515347,24.5,8.951560952,,
2018-05-04,2018-08-03,317.55,296.9000004,317.346476,20.64999962,8.909986311,,
2018-05-07,2018-08-06,317.55,296.9000004,317.4012501,20.64999962,8.887253778,,
2018-05-08,2018-08-07,315.15,299.0000004,313.8699342,16.14999962,8.823323517,,
2018-05-09,2018-08-08,315.15,298.7999996,313.249062,16.35000038,8.796253043,,
2018-05-10,2018-08-09,316.95,298.6500008,316.5405438,18.29999924,8.763814935,,
2018-05-11,2018-08-10,318.75,295.1499996,316.1262884,23.60000038,8.742276511,,
2018-05-14,2018-08-13,317.95,291.6500008,317.5179566,26.29999924,8.738337549,,
2018-05-15,2018-08-14,314.85,292.8000008,310.6249443,22.04999924,8.709357325,,
2018-05-16,2018-08-15,316,292.7999992,313.8902526,23.20000076,8.730326801,,
2018-05-17,2018-08-16,314.5,289.4500008,316.3847479,-25.04999924,8.789583559,,
2018-05-18,2018-08-17,315.85,289.7000004,317.5409789,-26.14999962,8.854749986,,
2018-05-21,2018-08-20,316.2,290.1500008,314.9891867,26.04999924,8.864757263,,
2018-05-22,2018-08-21,316.2,293.5999996,318.094264,-22.60000038,8.784314301,,
2018-05-23,2018-08-22,318.25,294.4500008,317.8381394,23.79999924,8.676897897,,
2018-05-24,2018-08-23,317.65,295.2500004,314.3471512,22.39999962,8.488625462,,
2018-05-25,2018-08-24,318.4,296.6000008,319.170512,-21.79999924,8.284922448,,
2018-05-28,2018-08-27,319.2,298.2,319.6720248,-21,8.027238049,,
2018-05-29,2018-08-28,316,298.5499992,316.022012,-17.45000076,7.718649048,,
2018-05-30,2018-08-29,308.65,299.0999998,311.9152357,-9.550000191,7.492796385,,
2018-05-31,2018-08-30,310.25,299.3999996,311.5958107,-10.85000038,7.430240963,,
2018-06-01,2018-08-31,312.5,300.6499996,319.7148347,-11.85000038,7.333248715,,
2018-06-04,2018-09-03,314.25,298.5500002,316.8151584,-15.69999981,7.182407119,,
2018-06-05,2018-09-04,314.85,300.0499998,317.9141367,-14.80000019,6.968141121,,
2018-06-06,2018-09-05,314.85,295.8000008,317.7604986,-19.04999924,6.73865865,,
2018-06-07,2018-09-06,317.95,295.5999996,324.08872,-22.35000038,6.48986892,,
2018-06-08,2018-09-07,314.4,294.1999992,320.6021155,-20.20000076,6.099075028,,
2018-06-11,2018-09-10,317.25,294.6499996,322.1673303,-22.60000038,5.818012782,,
2018-06-12,2018-09-11,316.75,293.5499992,321.3724079,-23.20000076,5.380690028,,
2018-06-13,2018-09-12,316.75,293.75,320.4456651,-23,4.904570201,,
2018-06-14,2018-09-13,311.5,293.25,321.7901945,-18.25,4.356304009,,
2018-06-15,2018-09-14,310.3,298.05,312.8559168,-12.25,4.006075296,,
2018-06-18,2018-09-17,306.95,295.2500002,309.8605341,-11.69999981,3.687501096,,
2018-06-19,2018-09-18,302.45,296.8500001,310.7533009,-5.599999905,3.487912862,,
2018-06-20,2018-09-19,305.3,297.05,310.3486579,-8.25,3.426012858,,
2018-06-21,2018-09-20,301.85,299.65,309.0686389,-2.200000048,3.286562757,,
2018-06-22,2018-09-21,304.75,301,311.7324095,-3.75,3.269073848,,
2018-06-25,2018-09-24,304.35,301.0000001,312.7348505,-3.349999905,3.163811343,,
2018-06-26,2018-09-25,303.5,301,312.7115927,-2.5,3.069179066,,
2018-06-27,2018-09-26,302.65,301,309.6903137,-1.649999976,3.001493412,,
2018-06-28,2018-09-27,300.2,303.15,308.0765244,2.950000048,3.01684857,,
2018-06-29,2018-09-28,301.1,301.6,310.1511093,0.5,3.045218653,,
2018-07-02,2018-10-01,294,301.0500002,300.2761178,7.050000191,3.044168352,,
2018-07-03,2018-10-02,294.85,297.6,298.7054175,2.75,3.023270374,,
2018-07-04,2018-10-03,293.65,297.6,299.9650592,3.950000048,3.012506565,,
2018-07-05,2018-10-04,293.1,292.55,301.0657936,-0.550000012,3.034365715,,
2018-07-06,2018-10-05,294.7,291.9,301.4168803,-2.799999952,3.061548887,,
2018-07-09,2018-10-08,297.35,290.7999998,303.8488785,-6.550000191,3.142767996,,
2018-07-10,2018-10-09,298.05,290.8,301.4990585,-7.25,3.231146228,,
2018-07-11,2018-10-10,296.4,288.8000001,300.7714585,-7.599999905,3.374427345,,
2018-07-12,2018-10-11,297.1,275.5500008,298.8638309,-21.54999924,4.260667744,,
2018-07-13,2018-10-12,300.2,280.2,308.9366514,-20,4.700872123,,
2018-07-16,2018-10-15,299.3,277.9000004,304.6590794,-21.39999962,5.179322626,,
2018-07-17,2018-10-16,298.45,277.6500008,301.3077709,-20.79999924,5.619254279,,
2018-07-18,2018-10-17,298.15,281.1999992,300.3285095,-16.95000076,5.872666575,,
2018-07-19,2018-10-18,297.15,278.2500004,295.677703,18.89999962,6.218557694,,
2018-07-20,2018-10-19,298.6,279.2000004,302.3688859,-19.39999962,6.503716348,,
2018-07-23,2018-10-22,296.5,279.8999996,304.0912538,-16.60000038,6.730488852,,
2018-07-24,2018-10-23,297.35,273.1499992,301.1389712,-24.20000076,7.210910416,,
2018-07-25,2018-10-24,296.6,272.0500008,302.6723591,-24.54999924,7.685357259,,
2018-07-26,2018-10-25,298.6,267.7000004,307.4072205,-30.89999962,8.309047397,,
2018-07-27,2018-10-26,299.65,263.4499992,305.438919,-36.20000076,9.047933607,,
2018-07-30,2018-10-29,298.9,260.5500015,304.0003814,-38.34999847,9.826863661,,
2018-07-31,2018-10-30,299.05,262.7500008,303.6657932,-36.29999924,10.42687069,,
2018-08-01,2018-10-31,300.45,264.1000015,306.5445044,-36.34999847,10.91250827,,
2018-08-02,2018-11-01,294.6,261.35,302.2014948,-33.25,11.4373838,,
2018-08-03,2018-11-02,296.9,270.6000008,303.3372129,-26.29999924,11.67929433,,
2018-08-06,2018-11-05,296.9,267.7999996,299.0082108,-29.10000038,11.96035438,,
2018-08-07,2018-11-06,299,269.7999992,304.7528081,-29.20000076,12.16752777,,
2018-08-08,2018-11-07,298.8,268.5000008,303.6463297,-30.29999924,12.3648546,,
2018-08-09,2018-11-08,298.65,270.7999996,302.9231376,-27.85000038,12.4918893,,
2018-08-10,2018-11-09,295.15,269.2500004,300.9761466,-25.89999962,12.63876589,,
2018-08-13,2018-11-12,291.65,269.8500008,299.8684839,-21.79999924,12.79534844,,
2018-08-14,2018-11-13,292.8,267.1500004,299.3386076,-25.64999962,13.02421082,,
