date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,,
2018-01-22,2018-04-23,327.35,318.2000004,310.4290234,9.149999619,7.855510144,,
2018-01-23,2018-04-24,332.35,316.4500004,316.9039351,15.89999962,7.77950583,,    num_layers = 2
2018-01-24,2018-04-25,332.7,314.0500004,325.5037524,18.64999962,7.594015249,,    hidden_size = 500
2018-01-25,2018-04-26,335.4,318.5499996,326.9590649,16.85000038,7.368939452,,    batch_size = 20
2018-01-26,2018-04-27,337.05,321.2499998,316.4134262,15.80000019,7.047310651,,
2018-01-29,2018-04-30,339.6,322.7499996,334.1095687,16.85000038,6.647625196,,    input_size = 943
2018-01-30,2018-05-01,335,322.75,334.4837165,12.25,6.079292156,,    output_size = 1
2018-01-31,2018-05-02,335.55,320.8500002,323.3531406,14.69999981,5.674190124,,
2018-02-01,2018-05-03,334.75,319.1000004,317.437191,15.64999962,5.181457268,,"    rnn_mode = ""basic"""
2018-02-02,2018-05-04,328.5,317.5500002,318.7793522,10.94999981,4.662791577,,    norm_days = 0
2018-02-05,2018-05-07,324.1,317.5499998,317.4617072,6.550000191,4.412722125,,    conversion = 'diff'
2018-02-06,2018-05-08,318.75,315.1500001,315.7960351,3.599999905,4.302548237,,
2018-02-07,2018-05-09,310.6,315.1500002,308.3494433,-4.550000191,4.290859328,,    iter_steps_max = 1000
2018-02-08,2018-05-10,313.6,316.9499999,300.1381613,-3.349999905,4.238423697,,    iter_steps = 100
2018-02-09,2018-05-11,304.95,318.7500002,304.6685753,-13.80000019,4.238869767,,    gradual_steps = 300
2018-02-12,2018-05-14,309.2,317.95,309.4760126,8.75,4.004068225,,
2018-02-13,2018-05-15,312.5,314.8499999,311.9781447,-2.349999905,3.907273118,,    alpha = 0
2018-02-14,2018-05-16,315.4,316,308.9176363,-0.600000024,3.876152359,,    beta = 0
2018-02-15,2018-05-17,315.4,314.5,312.7405492,0.899999976,3.881752782,,
2018-02-16,2018-05-18,315.4,315.85,306.5644659,-0.449999988,3.880164203,,    model_reset = True
2018-02-19,2018-05-21,317.35,316.2,309.7498423,1.149999976,3.877863856,,    shuffle = True
2018-02-20,2018-05-22,313.1,316.1999999,313.0977004,-3.099999905,3.876710992,,
2018-02-21,2018-05-23,315.15,318.2499999,309.7150501,-3.099999905,3.858732188,,"    train_start1 = ""2000-01-03"""
2018-02-22,2018-05-24,312.95,317.6499998,315.2427246,4.699999809,3.856632422,,"    train_end1 = ""2015-12-31"""
2018-02-23,2018-05-25,318.05,318.4,311.8292516,-0.349999994,3.834921127,,
2018-02-26,2018-05-28,318.2,319.2,310.5915706,-1,3.84369591,,"    train_start2 = ""2000-01-03"""
2018-02-27,2018-05-29,316.85,316,310.8892079,0.850000024,3.840285552,,"    train_end2 = ""2017-12-31"""
2018-02-28,2018-05-30,313.55,308.6499999,305.4084166,4.900000095,3.965826413,,
2018-03-01,2018-05-31,313.55,310.25,304.2821501,3.299999952,4.024875811,,"    test_start = ""2018-01-01"""
2018-03-02,2018-06-01,309.25,312.5,302.5328207,-3.25,4.038854704,,"    test_end = ""2019-01-01"""
2018-03-05,2018-06-04,304.95,314.2500002,298.8559553,-9.300000191,3.946494417,,
2018-03-06,2018-06-05,311.4,314.85,299.6184439,-3.450000048,3.676491182,,"    grad_train_terms = [""2019-01-01"", ""2018-01-01"", ""2018-02-01"","
2018-03-07,2018-06-06,311.55,314.85,308.651804,-3.299999952,3.623663245,,"                        ""2018-03-01"", ""2018-04-01"", ""2018-05-01"", ""2018-06-01"","
2018-03-08,2018-06-07,314.7,317.95,302.5716993,-3.25,3.56662699,,"                        ""2018-07-01"", ""2018-08-01"", ""2018-09-01"", ""2018-10-01"", ""2018-11-01"", ""2018-12-01"", ""2019-01-01""]#, ""2019-02-01"","
2018-03-09,2018-06-08,318.2,314.4,306.0828468,3.799999952,3.56963928,,"                        #""2019-03-04""]"
2018-03-12,2018-06-11,321.2,317.25,305.5409328,3.950000048,3.566134091,,"                        #""2018-01-01"", ""2018-02-01"", ""2018-03-01"", ""2018-04-01"", ""2018-05-01"", ""2018-06-01"","
2018-03-13,2018-06-12,322.6,316.7500001,311.6925608,5.849999905,3.524683606,,"                        #""2018-07-01"", ""2018-08-01"", ""2018-09-01"", ""2018-10-01""]#, ""2018-11-01""]"
2018-03-14,2018-06-13,322.65,316.7499999,321.5543652,5.900000095,3.4491974,,
2018-03-15,2018-06-14,323.95,311.5000002,321.5048868,12.44999981,3.426573873,,    grad_train_test_terms = [
2018-03-16,2018-06-15,323.1,310.2999998,317.4085876,12.80000019,3.383942612,,                        # train start
2018-03-19,2018-06-18,320.95,306.95,314.7365562,14,3.469712526,,"                        [""2000-01-03"", ""2015-01-01"", ""2016-01-01""],# ""2017-04-01"", ""2017-05-01"", ""2017-06-01"","
2018-03-20,2018-06-19,322.4,302.4499992,312.7943853,19.95000076,3.802045288,,"                        # ""2017-07-01"", ""2018-07-01"", ""2017-09-01"", ""2017-10-01"", ""2017-11-01"", ""2017-12-01"", ""2018-01-01""],#, ""2019-02-01"","
2018-03-21,2018-06-20,322.7,305.3000004,309.2810146,17.39999962,3.926344068,,"                        #""2019-03-04""]"
2018-03-22,2018-06-21,323.2,301.8499996,314.2234985,21.35000038,4.172942872,,"                        #""2018-01-01"", ""2018-02-01"", ""2018-03-01"", ""2018-04-01"", ""2018-05-01"", ""2018-06-01"","
2018-03-23,2018-06-22,312.6,304.7500001,311.2746956,7.849999905,4.248144323,,"                        #""2018-07-01"", ""2018-08-01"", ""2018-09-01"", ""2018-10-01""]#, ""2018-11-01""]"
2018-03-26,2018-06-25,315.6,304.35,309.6189323,11.25,4.435618441,,                        # train end
2018-03-27,2018-06-26,316.25,303.5,307.5990772,12.75,4.648095081,,"                        [""2014-12-31"", ""2015-12-31"", ""2016-12-31""],# ""2018-04-01"", ""2018-05-01"", ""2018-06-01"","
2018-03-28,2018-06-27,311.75,302.6499996,304.6288037,9.100000381,4.871807005,,"                        # ""2018-07-01"", ""2018-08-01"", ""2018-09-01"", ""2018-10-01"", ""2018-11-01"", ""2018-12-01"","
2018-03-29,2018-06-28,315.55,300.1999996,310.948766,15.35000038,5.168214953,,"                        # ""2019-01-01""]"
2018-03-30,2018-06-29,315.65,301.0999998,309.683596,14.55000019,5.413055745,,                        # test start
2018-04-02,2018-07-02,314.55,294.0000008,302.7465837,20.54999924,5.944084099,,"                        ["""", """", ""2018-03-01""],"
2018-04-03,2018-07-03,313.9,294.8500008,301.9843124,19.04999924,6.380108265,,"                        # ""2018-03-01"", ""2018-04-01"", ""2018-05-01"", ""2018-06-01"","
2018-04-04,2018-07-04,308.65,293.65,300.671874,15,6.827680703,,"                        # ""2018-07-01"", ""2018-08-01"", ""2018-09-01"", ""2018-10-01"", ""2018-11-01"", ""2018-12-01"","
2018-04-05,2018-07-05,314.05,293.0999992,303.3105715,20.95000076,7.239779107,,"                        # ""2019-01-01""]"
2018-04-06,2018-07-06,312.3,294.6999996,302.19083,17.60000038,7.575420165,,                        # test end
2018-04-09,2018-07-09,314.05,297.3499992,300.2475193,16.70000076,7.803994592,,"                        ["""", """", ""2019-03-01""],# """"2018-01-01"", ""2018-02-01"","
2018-04-10,2018-07-10,314.55,298.05,300.0932434,16.5,7.996628114,,"                        # ""2018-03-01"", ""2018-04-01"", ""2018-05-01"", ""2018-06-01"","
2018-04-11,2018-07-11,313.55,296.4000004,308.236306,17.14999962,8.220427396,,"                        # ""2018-07-01"", ""2018-08-01"", ""2018-09-01"", ""2018-10-01"", ""2018-11-01"", ""2018-12-01"","
2018-04-12,2018-07-12,312.85,297.1,301.0534235,15.75,8.414754947,,"                        # ""2019-01-01""]"
2018-04-13,2018-07-13,315.55,300.1999996,307.9035409,15.35000038,8.528841238,,                        ]
2018-04-16,2018-07-16,315.4,299.2999996,309.9489025,16.10000038,8.640879996,,
2018-04-17,2018-07-17,315.5,298.4500008,305.9760342,17.04999924,8.76361465,,
2018-04-18,2018-07-18,318.7,298.1500008,300.2626068,20.54999924,8.882688337,,
2018-04-19,2018-07-19,320.1,297.1499992,302.5554825,22.95000076,8.977038568,,
2018-04-20,2018-07-20,318,298.6000004,310.5845494,19.39999962,9.006105544,,
2018-04-23,2018-07-23,318.2,296.4999992,304.6518709,21.70000076,9.099801222,,
2018-04-24,2018-07-24,316.45,297.3499996,299.583215,19.10000038,9.160180403,,
2018-04-25,2018-07-25,314.05,296.5999992,304.9462402,17.45000076,9.24844257,,
2018-04-26,2018-07-26,318.55,298.5999992,309.7522581,19.95000076,9.314841311,,
2018-04-27,2018-07-27,321.25,299.6499996,312.3223495,21.60000038,9.301020478,,
2018-04-30,2018-07-30,322.75,298.8999996,308.1605158,23.85000038,9.236846125,,
2018-05-01,2018-07-31,322.75,299.0499992,307.6054077,23.70000076,9.121501788,,
2018-05-02,2018-08-01,320.85,300.4500004,306.7850567,20.39999962,8.9716179,,
2018-05-03,2018-08-02,319.1,294.6,311.4282051,24.5,8.951560952,,
2018-05-04,2018-08-03,317.55,296.9000004,305.7859924,20.64999962,8.909986311,,
2018-05-07,2018-08-06,317.55,296.9000004,303.774637,20.64999962,8.887253778,,
2018-05-08,2018-08-07,315.15,299.0000004,301.611051,16.14999962,8.823323517,,
2018-05-09,2018-08-08,315.15,298.7999996,298.77117,16.35000038,8.796253043,,
2018-05-10,2018-08-09,316.95,298.6500008,299.3268482,18.29999924,8.763814935,,
2018-05-11,2018-08-10,318.75,295.1499996,302.8629732,23.60000038,8.742276511,,
2018-05-14,2018-08-13,317.95,291.6500008,303.9991495,26.29999924,8.738337549,,
2018-05-15,2018-08-14,314.85,292.8000008,298.3305145,22.04999924,8.709357325,,
2018-05-16,2018-08-15,316,292.7999992,302.0773582,23.20000076,8.730326801,,
2018-05-17,2018-08-16,314.5,289.4500008,297.1904354,25.04999924,8.789583559,,
2018-05-18,2018-08-17,315.85,289.7000004,301.4422995,26.14999962,8.854749986,,
2018-05-21,2018-08-20,316.2,290.1500008,299.0188915,26.04999924,8.864757263,,
2018-05-22,2018-08-21,316.2,293.5999996,295.9005768,22.60000038,8.784314301,,
2018-05-23,2018-08-22,318.25,294.4500008,300.8879719,23.79999924,8.676897897,,
2018-05-24,2018-08-23,317.65,295.2500004,302.1797451,22.39999962,8.488625462,,
2018-05-25,2018-08-24,318.4,296.6000008,301.8528904,21.79999924,8.284922448,,
2018-05-28,2018-08-27,319.2,298.2,304.6691048,21,8.027238049,,
2018-05-29,2018-08-28,316,298.5499992,304.7247791,17.45000076,7.718649048,,
2018-05-30,2018-08-29,308.65,299.0999998,301.8847794,9.550000191,7.492796385,,
2018-05-31,2018-08-30,310.25,299.3999996,299.5482855,10.85000038,7.430240963,,
2018-06-01,2018-08-31,312.5,300.6499996,292.6719837,11.85000038,7.333248715,,
2018-06-04,2018-09-03,314.25,298.5500002,294.6914463,15.69999981,7.182407119,,
2018-06-05,2018-09-04,314.85,300.0499998,297.6322552,14.80000019,6.968141121,,
2018-06-06,2018-09-05,314.85,295.8000008,291.0220371,19.04999924,6.73865865,,
2018-06-07,2018-09-06,317.95,295.5999996,293.0302479,22.35000038,6.48986892,,
2018-06-08,2018-09-07,314.4,294.1999992,295.4727768,20.20000076,6.099075028,,
2018-06-11,2018-09-10,317.25,294.6499996,296.5908203,22.60000038,5.818012782,,
2018-06-12,2018-09-11,316.75,293.5499992,295.8067741,23.20000076,5.380690028,,
2018-06-13,2018-09-12,316.75,293.75,303.0071058,23,4.904570201,,
2018-06-14,2018-09-13,311.5,293.25,299.4439764,18.25,4.356304009,,
2018-06-15,2018-09-14,310.3,298.05,292.5813931,12.25,4.006075296,,
2018-06-18,2018-09-17,306.95,295.2500002,293.0933983,11.69999981,3.687501096,,
2018-06-19,2018-09-18,302.45,296.8500001,289.6350929,5.599999905,3.487912862,,
2018-06-20,2018-09-19,305.3,297.05,287.7150486,8.25,3.426012858,,
2018-06-21,2018-09-20,301.85,299.65,286.8095184,2.200000048,3.286562757,,
2018-06-22,2018-09-21,304.75,301,287.0875015,3.75,3.269073848,,
2018-06-25,2018-09-24,304.35,301.0000001,291.5020281,3.349999905,3.163811343,,
2018-06-26,2018-09-25,303.5,301,294.340498,2.5,3.069179066,,
2018-06-27,2018-09-26,302.65,301,284.4990047,1.649999976,3.001493412,,
2018-06-28,2018-09-27,300.2,303.15,287.2939913,-2.950000048,3.01684857,,
2018-06-29,2018-09-28,301.1,301.6,283.9539791,-0.5,3.045218653,,
2018-07-02,2018-10-01,294,301.0500002,285.3922272,-7.050000191,3.044168352,,
2018-07-03,2018-10-02,294.85,297.6,283.9128366,-2.75,3.023270374,,
2018-07-04,2018-10-03,293.65,297.6,283.549869,-3.950000048,3.012506565,,
2018-07-05,2018-10-04,293.1,292.55,281.891708,0.550000012,3.034365715,,
2018-07-06,2018-10-05,294.7,291.9,281.7952625,2.799999952,3.061548887,,
2018-07-09,2018-10-08,297.35,290.7999998,284.0342623,6.550000191,3.142767996,,
2018-07-10,2018-10-09,298.05,290.8,286.9408606,7.25,3.231146228,,
2018-07-11,2018-10-10,296.4,288.8000001,290.3892082,7.599999905,3.374427345,,
2018-07-12,2018-10-11,297.1,275.5500008,287.6491343,21.54999924,4.260667744,,
2018-07-13,2018-10-12,300.2,280.2,289.0217707,20,4.700872123,,
2018-07-16,2018-10-15,299.3,277.9000004,289.8073767,21.39999962,5.179322626,,
2018-07-17,2018-10-16,298.45,277.6500008,293.7741057,20.79999924,5.619254279,,
2018-07-18,2018-10-17,298.15,281.1999992,284.517754,16.95000076,5.872666575,,
2018-07-19,2018-10-18,297.15,278.2500004,283.8673738,18.89999962,6.218557694,,
2018-07-20,2018-10-19,298.6,279.2000004,287.193811,19.39999962,6.503716348,,
2018-07-23,2018-10-22,296.5,279.8999996,284.4218855,16.60000038,6.730488852,,
2018-07-24,2018-10-23,297.35,273.1499992,285.9131819,24.20000076,7.210910416,,
2018-07-25,2018-10-24,296.6,272.0500008,283.0680452,24.54999924,7.685357259,,
2018-07-26,2018-10-25,298.6,267.7000004,285.9214817,30.89999962,8.309047397,,
2018-07-27,2018-10-26,299.65,263.4499992,289.9452757,36.20000076,9.047933607,,
2018-07-30,2018-10-29,298.9,260.5500015,292.9928993,38.34999847,9.826863661,,
2018-07-31,2018-10-30,299.05,262.7500008,292.2537592,36.29999924,10.42687069,,
2018-08-01,2018-10-31,300.45,264.1000015,296.2455227,36.34999847,10.91250827,,
2018-08-02,2018-11-01,294.6,261.35,295.0688849,-33.25,11.4373838,,
2018-08-03,2018-11-02,296.9,270.6000008,292.288732,26.29999924,11.67929433,,
2018-08-06,2018-11-05,296.9,267.7999996,290.8144063,29.10000038,11.96035438,,
2018-08-07,2018-11-06,299,269.7999992,293.5192618,29.20000076,12.16752777,,
2018-08-08,2018-11-07,298.8,268.5000008,289.8118017,30.29999924,12.3648546,,
2018-08-09,2018-11-08,298.65,270.7999996,290.9825434,27.85000038,12.4918893,,
2018-08-10,2018-11-09,295.15,269.2500004,287.6634244,25.89999962,12.63876589,,
2018-08-13,2018-11-12,291.65,269.8500008,286.1445788,21.79999924,12.79534844,,
2018-08-14,2018-11-13,292.8,267.1500004,288.3868492,25.64999962,13.02421082,,
2018-08-15,2018-11-14,292.8,267.05,289.2818771,25.75,13.23340851,,
2018-08-16,2018-11-15,289.45,269.8499996,283.2738983,19.60000038,13.3704783,,
2018-08-17,2018-11-16,289.7,269.45,284.1956989,20.25,13.52409548,,
2018-08-20,2018-11-19,290.15,270.3500008,284.557609,19.79999924,13.65205187,,
2018-08-21,2018-11-20,293.6,267.35,282.0855938,26.25,13.82556779,,
2018-08-22,2018-11-21,294.45,266.3000004,287.2537891,28.14999962,13.9831443,,
2018-08-23,2018-11-22,295.25,266.1499996,284.8039446,29.10000038,14.12088133,,
2018-08-24,2018-11-23,296.6,264.1499992,293.4549809,32.45000076,14.27574118,,
2018-08-27,2018-11-26,298.2,268.2499992,285.4004414,29.95000076,14.31906174,,
2018-08-28,2018-11-27,298.55,270.1999996,292.460984,28.35000038,14.29552247,,
2018-08-29,2018-11-28,299.1,271.7499996,293.2918011,27.35000038,14.23346544,,
2018-08-30,2018-11-29,299.4,272.0499996,292.2220205,27.35000038,14.14607099,,
2018-08-31,2018-11-30,300.65,269.3500008,290.2071461,31.29999924,14.07357854,,
2018-09-03,2018-12-03,298.55,274.1500004,292.2554334,24.39999962,13.90847648,,
2018-09-04,2018-12-04,300.05,271.5000008,294.5474656,28.54999924,13.79742791,,
2018-09-05,2018-12-05,295.8,269.6500004,287.7986086,26.14999962,13.66264506,,
2018-09-06,2018-12-06,295.6,265.1499992,291.6972409,30.45000076,13.66111542,,
2018-09-07,2018-12-07,294.2,266.2499992,289.5612924,27.95000076,13.62971672,,
2018-09-10,2018-12-10,294.65,263.15,290.7658183,31.5,13.65924971,,
2018-09-11,2018-12-11,293.55,262.9000004,283.3368376,30.64999962,13.66882312,,
2018-09-12,2018-12-12,293.75,266.5499992,286.4513807,27.20000076,13.62461823,,
2018-09-13,2018-12-13,293.25,267.7999992,288.6467967,25.45000076,13.54885462,,
2018-09-14,2018-12-14,298.05,262.7000015,286.1531151,35.34999847,13.54169149,,
2018-09-17,2018-12-17,295.25,263.6499996,285.6287804,31.60000038,13.40130636,,
2018-09-18,2018-12-18,296.85,262.5500008,284.0221554,34.29999924,13.32103882,,
2018-09-19,2018-12-19,297.05,264.4500015,288.5817907,32.59999847,13.15631167,,
2018-09-20,2018-12-20,299.65,261.4499992,287.5317902,38.20000076,13.0102067,,
2018-09-21,2018-12-21,301,261.6500015,294.9639702,39.34999847,12.763065,,
2018-09-24,2018-12-24,301,261.5499992,287.5531368,39.45000076,12.44235735,,
2018-09-25,2018-12-25,301,261.5499992,288.6948929,39.45000076,12.08317573,,
2018-09-26,2018-12-26,301,257.2999992,288.0596552,43.70000076,11.75820135,,
2018-09-27,2018-12-27,303.15,261.4499992,290.2339634,41.70000076,11.3115266,,
2018-09-28,2018-12-28,301.6,262.0000015,289.0892912,39.59999847,10.71194215,,
2018-10-01,2018-12-31,301.05,262.0000008,288.1078279,39.04999924,10.11123579,,
2018-10-02,2019-01-01,297.6,262.0000015,288.2055489,35.59999847,9.461327124,,
2018-10-03,2019-01-02,297.6,258.85,285.5681883,38.75,8.95130901,,
2018-10-04,2019-01-03,292.55,256.5999992,284.933369,35.95000076,8.417062155,,
2018-10-05,2019-01-04,291.9,258.8500008,282.3657841,33.04999924,8.005306988,,
2018-10-08,2019-01-07,290.8,262.8,280.8089655,28,7.506169219,,
2018-10-09,2019-01-08,290.8,260.7500008,279.8676346,30.04999924,7.027759145,,
2018-10-10,2019-01-09,288.8,266.05,279.8269556,22.75,6.428712228,,
2018-10-11,2019-01-10,275.55,265.8,270.4896491,9.75,5.863225094,,
2018-10-12,2019-01-11,280.2,267.95,274.0184223,12.25,5.77271297,,
2018-10-15,2019-01-14,277.9,265.4,276.3723029,12.5,5.542366651,,
2018-10-16,2019-01-15,277.65,270.8499998,271.1753158,6.800000191,5.394322103,,
2018-10-17,2019-01-16,281.2,272.0999996,281.3388729,-9.100000381,5.265206693,,
2018-10-18,2019-01-17,278.25,272.3499999,274.8035831,5.900000095,4.998065127,,
2018-10-19,2019-01-18,279.2,274.7500002,272.7582347,4.449999809,4.890387317,,
2018-10-22,2019-01-21,279.9,274.8000001,271.1587681,5.099999905,4.743577673,,
2018-10-23,2019-01-22,273.15,273.1,267.241435,0.050000001,4.516919758,,
2018-10-24,2019-01-23,272.05,274.8,266.5581706,-2.75,4.559129331,,
2018-10-25,2019-01-24,267.7,277.0999996,255.3936541,-9.399999619,4.695051703,,
2018-10-26,2019-01-25,263.45,282.4000008,256.9118092,-18.95000076,5.084500649,,
2018-10-29,2019-01-28,260.55,282.1500004,254.6546166,-21.60000038,5.408968638,,
2018-10-30,2019-01-29,262.75,283.5499992,255.9467969,-20.79999924,5.717545074,,
2018-10-31,2019-01-30,264.1,287.6,263.4180678,-23.5,6.205812985,,
2018-11-01,2019-01-31,261.35,286.9500004,252.7517572,-25.60000038,6.622489233,,
2018-11-02,2019-02-01,270.6,286.2999998,257.4842773,-15.69999981,6.936193923,,
2018-11-05,2019-02-04,267.8,286.3,255.3384874,-18.5,7.271365312,,
2018-11-06,2019-02-05,269.8,286.3,261.3632019,-16.5,7.585485043,,
2018-11-07,2019-02-06,268.5,286.2999992,255.6604815,-17.79999924,7.878766905,,
2018-11-08,2019-02-07,270.8,285.9999998,260.4875858,-15.19999981,8.143448931,,
2018-11-09,2019-02-08,269.25,281.8999996,259.1351099,-12.64999962,8.283975495,,
2018-11-12,2019-02-11,269.85,282.6500002,258.7322384,-12.80000019,8.436209178,,
2018-11-13,2019-02-12,267.15,284.2999996,259.3543657,-17.14999962,8.62095336,,
2018-11-14,2019-02-13,267.05,285.6999996,258.2153461,-18.64999962,8.823404754,,
2018-11-15,2019-02-14,269.85,288.35,261.9815274,-18.5,9.085451144,,
2018-11-16,2019-02-15,269.45,284.1499998,260.2870686,-14.69999981,9.234144383,,
2018-11-19,2019-02-18,270.35,286.7499996,260.9401947,-16.39999962,9.435199958,,
2018-11-20,2019-02-19,267.35,285.6499992,255.2205597,-18.29999924,9.601004737,,
2018-11-21,2019-02-20,266.3,288.4000004,255.2431429,-22.10000038,9.811343038,,
2018-11-22,2019-02-21,266.15,288.6000008,255.5882744,-22.45000076,10.00355566,,
2018-11-23,2019-02-22,264.15,288.7500004,256.9226655,-24.60000038,10.1830497,,
2018-11-26,2019-02-25,268.25,289.5499992,261.0606093,-21.29999924,10.34474124,,
2018-11-27,2019-02-26,270.2,287.7499992,256.8720457,-17.54999924,10.49036521,,
2018-11-28,2019-02-27,271.75,288.4500008,262.6389952,-16.70000076,10.6522677,,
2018-11-29,2019-02-28,272.05,283.8500002,260.2793987,-11.80000019,10.7278591,,
accuracy, down accuracy, acc with interval,,,1.152885061,,,
0.804597701,0.99047619,0.536398467,,,,,,
 ensemble, gradual, time steps, interval, layers, hidden_size, batch_size, iteration,
FALSE,TRUE,20,20,2,500,20,300,
 avg_profit, avg_loss, max_profit, max_loss,,,,,
18.12523805,-11.62745096,43.70000076,-33.25,,,,,
