date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,,
2018-10-24,2019-01-23,272.05,274.8,290.0207661,2.75,4.559129331,,
2018-10-25,2019-01-24,267.7,277.0999996,276.0273096,9.399999619,4.695051703,,
2018-10-26,2019-01-25,263.45,282.4000008,280.3987038,18.95000076,5.084500649,,
2018-10-29,2019-01-28,260.55,282.1500004,273.4473074,21.60000038,5.408968638,,
2018-10-30,2019-01-29,262.75,283.5499992,269.8208809,20.79999924,5.717545074,,
2018-10-31,2019-01-30,264.1,287.6,278.4093576,23.5,6.205812985,,
2018-11-01,2019-01-31,261.35,286.9500004,261.1769798,-25.60000038,6.622489233,,
2018-11-02,2019-02-01,270.6,286.2999998,263.3947717,-15.69999981,6.936193923,,
2018-11-05,2019-02-04,267.8,286.3,268.1450995,18.5,7.271365312,,
2018-11-06,2019-02-05,269.8,286.3,270.3466383,16.5,7.585485043,,
2018-11-07,2019-02-06,268.5,286.2999992,257.9576864,-17.79999924,7.878766905,,
2018-11-08,2019-02-07,270.8,285.9999998,261.8507202,-15.19999981,8.143448931,,
2018-11-09,2019-02-08,269.25,281.8999996,269.5359644,12.64999962,8.283975495,,
2018-11-12,2019-02-11,269.85,282.6500002,266.5494898,-12.80000019,8.436209178,,
2018-11-13,2019-02-12,267.15,284.2999996,265.1683392,-17.14999962,8.62095336,,
2018-11-14,2019-02-13,267.05,285.6999996,265.6028675,-18.64999962,8.823404754,,
2018-11-15,2019-02-14,269.85,288.35,267.3038951,-18.5,9.085451144,,
2018-11-16,2019-02-15,269.45,284.1499998,267.766365,-14.69999981,9.234144383,,
2018-11-19,2019-02-18,270.35,286.7499996,267.2244719,-16.39999962,9.435199958,,
2018-11-20,2019-02-19,267.35,285.6499992,263.7111844,-18.29999924,9.601004737,,
2018-11-21,2019-02-20,266.3,288.4000004,267.0236842,22.10000038,9.811343038,,
2018-11-22,2019-02-21,266.15,288.6000008,264.5418778,-22.45000076,10.00355566,,
2018-11-23,2019-02-22,264.15,288.7500004,264.4050789,24.60000038,10.1830497,,
2018-11-26,2019-02-25,268.25,289.5499992,266.9162991,-21.29999924,10.34474124,,
2018-11-27,2019-02-26,270.2,287.7499992,267.5675776,-17.54999924,10.49036521,,
2018-11-28,2019-02-27,271.75,288.4500008,273.5260589,16.70000076,10.6522677,,
accuracy, down accuracy, acc with interval,,,625.0000116,,,
0.56,0.656,0.354285714,,,,,,
 ensemble, gradual, time steps, interval, layers, hidden_size, batch_size, iteration,
FALSE,TRUE,20,20,2,500,20,300,
 avg_profit, avg_loss, max_profit, max_loss,,,,,
16.09948979,-16.43181809,43.70000076,-39.59999847,,,,,
