date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
2018-02-01,2018-05-03,334.75,319.1000003814697,340.09272956848145,-15.649999618530273,5.181457267723958
2018-02-02,2018-05-04,328.5,317.55000019073486,341.06470012664795,-10.949999809265137,4.66279157708934
2018-02-05,2018-05-07,324.1,317.54999980926516,334.7537895202637,-6.550000190734863,4.412722124733956
2018-02-06,2018-05-08,318.75,315.15000009536743,336.1852855682373,-3.5999999046325684,4.302548236646666
2018-02-07,2018-05-09,310.6,315.1500001907349,328.25616989135744,4.550000190734863,4.290859328412408
2018-02-08,2018-05-10,313.6,316.9499999046326,307.75731859207156,-3.3499999046325684,4.238423696521554
2018-02-09,2018-05-11,304.95,318.75000019073485,323.47419090270995,13.800000190734863,4.238869766785353
2018-02-12,2018-05-14,309.2,317.95,336.4897186279297,8.75,4.004068225481723
2018-02-13,2018-05-15,312.5,314.84999990463257,330.9453830718994,2.3499999046325684,3.9072731177616977
2018-02-14,2018-05-16,315.4,316.00000002384184,335.7014755249023,0.6000000238418579,3.8761523589194877
2018-02-15,2018-05-17,315.4,314.50000002384184,332.2018226623535,-0.8999999761581421,3.881752782185473
2018-02-16,2018-05-18,315.4,315.84999998807905,332.6144508361816,0.44999998807907104,3.880164203023403
2018-02-19,2018-05-21,317.35,316.2000000238419,326.3838764190674,-1.149999976158142,3.8778638563748067
2018-02-20,2018-05-22,313.1,316.1999999046326,339.02832183837893,3.0999999046325684,3.876710991534978
2018-02-21,2018-05-23,315.15,318.24999990463255,329.64810981750486,3.0999999046325684,3.8587321884997543
2018-02-22,2018-05-24,312.95,317.6499998092651,340.72016830444335,4.699999809265137,3.856632421733193
2018-02-23,2018-05-25,318.05,318.39999999403955,336.40111236572267,0.3499999940395355,3.8349211265187764
2018-02-26,2018-05-28,318.2,319.2,331.7852241516113,1.0,3.843695910415943
2018-02-27,2018-05-29,316.85,315.99999997615816,333.03295478820803,-0.8500000238418579,3.8402855523441377
2018-02-28,2018-05-30,313.55,308.6499999046326,330.76092224121095,-4.900000095367432,3.965826412934527
2018-03-01,2018-05-31,313.55,310.2500000476837,327.67807846069337,-3.299999952316284,4.024875810677305
2018-03-02,2018-06-01,309.25,312.5,317.91914558410645,3.25,4.038854703916361
2018-03-05,2018-06-04,304.95,314.25000019073485,319.24716396331786,9.300000190734863,3.9464944167980502
2018-03-06,2018-06-05,311.4,314.8500000476837,316.0341881752014,3.450000047683716,3.6764911821718558
2018-03-07,2018-06-06,311.55,314.8499999523163,320.37012271881105,3.299999952316284,3.6236632452099222
2018-03-08,2018-06-07,314.7,317.95,318.60016984939574,3.25,3.5666269903899512
2018-03-09,2018-06-08,318.2,314.4000000476837,320.3308555603027,-3.799999952316284,3.569639280385987
2018-03-12,2018-06-11,321.2,317.2499999523163,324.44716901779174,-3.950000047683716,3.5661340909046517
2018-03-13,2018-06-12,322.6,316.75000009536745,326.5567556381226,-5.849999904632568,3.5246836059630255
2018-03-14,2018-06-13,322.65,316.74999990463255,334.0498985290527,-5.900000095367432,3.449197399970419
2018-03-15,2018-06-14,323.95,311.50000019073485,330.22507400512694,-12.449999809265137,3.426573873150629
2018-03-16,2018-06-15,323.1,310.29999980926516,335.66962203979494,-12.800000190734863,3.383942611668761
2018-03-19,2018-06-18,320.95,306.95,338.3164150238037,-14.0,3.4697125257944648
2018-03-20,2018-06-19,322.4,302.4499992370605,329.8790287017822,-19.950000762939453,3.80204528751281
2018-03-21,2018-06-20,322.7,305.3000003814697,331.606717300415,-17.399999618530273,3.9263440678228574
2018-03-22,2018-06-21,323.2,301.84999961853026,331.41963024139403,-21.350000381469727,4.172942872176925
2018-03-23,2018-06-22,312.6,304.75000009536745,325.9039722442627,-7.849999904632568,4.248144322699052
2018-03-26,2018-06-25,315.6,304.35,334.9464984893799,-11.25,4.435618441177166
2018-03-27,2018-06-26,316.25,303.5,329.2420959472656,-12.75,4.648095080652705
2018-03-28,2018-06-27,311.75,302.6499996185303,324.7178726196289,-9.100000381469727,4.871807005260317
2018-03-29,2018-06-28,315.55,300.1999996185303,330.8091600418091,-15.350000381469727,5.168214953365989
2018-03-30,2018-06-29,315.65,301.0999998092651,326.5514081954956,-14.550000190734863,5.413055744602349
2018-04-02,2018-07-02,314.55,294.00000076293946,319.3500292778015,-20.549999237060547,5.944084099412271
2018-04-03,2018-07-03,313.9,294.85000076293943,317.0364343166351,-19.049999237060547,6.3801082646403
2018-04-04,2018-07-04,308.65,293.65,312.6554063796997,-15.0,6.827680702568316
2018-04-05,2018-07-05,314.05,293.09999923706056,318.8824375152588,-20.950000762939453,7.239779106792658
2018-04-06,2018-07-06,312.3,294.6999996185303,319.6907141685486,-17.600000381469727,7.575420164980334
2018-04-09,2018-07-09,314.05,297.34999923706056,329.99077968597413,-16.700000762939453,7.803994591558965
2018-04-10,2018-07-10,314.55,298.05,315.510002720356,-16.5,7.996628113699622
2018-04-11,2018-07-11,313.55,296.40000038146974,329.8283718109131,-17.149999618530273,8.22042739603158
2018-04-12,2018-07-12,312.85,297.1,322.27762565612795,-15.75,8.414754946868673
2018-04-13,2018-07-13,315.55,300.1999996185303,316.28987060785295,-15.350000381469727,8.528841238241737
2018-04-16,2018-07-16,315.4,299.29999961853025,330.9615358352661,-16.100000381469727,8.640879996247898
2018-04-17,2018-07-17,315.5,298.45000076293945,327.64395809173584,-17.049999237060547,8.76361464950061
2018-04-18,2018-07-18,318.7,298.15000076293944,318.2310134887695,20.549999237060547,8.882688337316699
2018-04-19,2018-07-19,320.1,297.14999923706057,325.88507947921755,-22.950000762939453,8.977038567658125
2018-04-20,2018-07-20,318.0,298.6000003814697,332.3240909576416,-19.399999618530273,9.006105543626338
2018-04-23,2018-07-23,318.2,296.49999923706054,323.89043016433715,-21.700000762939453,9.099801222245587
2018-04-24,2018-07-24,316.45,297.34999961853026,325.0924856185913,-19.100000381469727,9.160180402789837
2018-04-25,2018-07-25,314.05,296.59999923706056,328.60021286010743,-17.450000762939453,9.24844257032988
2018-04-26,2018-07-26,318.55,298.59999923706056,329.82155113220216,-19.950000762939453,9.314841310941299
2018-04-27,2018-07-27,321.25,299.6499996185303,329.8255271911621,-21.600000381469727,9.301020478137435
2018-04-30,2018-07-30,322.75,298.8999996185303,319.18645215034485,23.850000381469727,9.23684612518398
2018-05-01,2018-07-31,322.75,299.04999923706055,320.4371700286865,23.700000762939453,9.12150178818131
2018-05-02,2018-08-01,320.85,300.45000038146975,323.37606701850893,-20.399999618530273,8.971617899739584
2018-05-03,2018-08-02,319.1,294.6,327.98121032714846,-24.5,8.951560951766648
2018-05-04,2018-08-03,317.55,296.90000038146974,321.85689668655397,-20.649999618530273,8.909986310910137
2018-05-07,2018-08-06,317.55,296.90000038146974,324.88035469055177,-20.649999618530273,8.887253778320932
2018-05-08,2018-08-07,315.15,299.0000003814697,313.81133844852445,16.149999618530273,8.823323516611405
2018-05-09,2018-08-08,315.15,298.79999961853025,312.0035025119781,16.350000381469727,8.796253043146699
2018-05-10,2018-08-09,316.95,298.65000076293944,315.48502655029296,18.299999237060547,8.763814934972793
2018-05-11,2018-08-10,318.75,295.1499996185303,313.30774688720703,23.600000381469727,8.742276511378405
2018-05-14,2018-08-13,317.95,291.65000076293944,317.32861293554305,26.299999237060547,8.738337549187667
2018-05-15,2018-08-14,314.85,292.8000007629395,313.53239665031435,22.049999237060547,8.709357324834881
2018-05-16,2018-08-15,316.0,292.79999923706055,311.74839305877686,23.200000762939453,8.730326801478054
2018-05-17,2018-08-16,314.5,289.45000076293945,317.2046101093292,-25.049999237060547,8.789583558822859
2018-05-18,2018-08-17,315.85,289.70000038146975,321.37890396118166,-26.149999618530273,8.85474998626993
2018-05-21,2018-08-20,316.2,290.15000076293944,316.96132559776305,-26.049999237060547,8.864757262817257
2018-05-22,2018-08-21,316.2,293.59999961853026,319.875502538681,-22.600000381469727,8.784314301009939
2018-05-23,2018-08-22,318.25,294.45000076293945,317.4759332537651,23.799999237060547,8.676897896688487
2018-05-24,2018-08-23,317.65,295.2500003814697,316.00506725311277,22.399999618530273,8.488625462214847
2018-05-25,2018-08-24,318.4,296.60000076293943,316.39458575248716,21.799999237060547,8.284922448441504
2018-05-28,2018-08-27,319.2,298.2,325.06626148223876,-21.0,8.027238049248366
2018-05-29,2018-08-28,316.0,298.54999923706055,324.4617862701416,-17.450000762939453,7.718649047828457
2018-05-30,2018-08-29,308.65,299.0999998092651,309.07852705717085,-9.550000190734863,7.492796385128698
2018-05-31,2018-08-30,310.25,299.3999996185303,300.1348628997803,10.850000381469727,7.43024096306646
2018-06-01,2018-08-31,312.5,300.6499996185303,318.3479166030884,-11.850000381469727,7.333248714811651
2018-06-04,2018-09-03,314.25,298.55000019073486,321.0401973724365,-15.699999809265137,7.182407119341819
2018-06-05,2018-09-04,314.85,300.04999980926516,315.0879224151373,-14.800000190734863,6.968141120556521
2018-06-06,2018-09-05,314.85,295.8000007629395,316.874523973465,-19.049999237060547,6.738658649632759
2018-06-07,2018-09-06,317.95,295.59999961853026,310.6825463294983,22.350000381469727,6.489868920201594
2018-06-08,2018-09-07,314.4,294.1999992370605,322.49505748748777,-20.200000762939453,6.099075028269959
2018-06-11,2018-09-10,317.25,294.6499996185303,311.5499892234802,22.600000381469727,5.818012781635388
2018-06-12,2018-09-11,316.75,293.54999923706055,310.4051012992859,23.200000762939453,5.3806900277590035
2018-06-13,2018-09-12,316.75,293.75,308.19953536987305,23.0,4.904570201129643
2018-06-14,2018-09-13,311.5,293.25,310.455482006073,18.25,4.356304008604614
2018-06-15,2018-09-14,310.3,298.05,304.9850914955139,12.25,4.006075296020943
2018-06-18,2018-09-17,306.95,295.25000019073485,306.981404286623,-11.699999809265137,3.687501096361104
2018-06-19,2018-09-18,302.45,296.8500000953674,308.0636698722839,-5.599999904632568,3.4879128616604143
2018-06-20,2018-09-19,305.3,297.05,309.1996253013611,-8.25,3.4260128579099227
2018-06-21,2018-09-20,301.85,299.6499999523163,306.0432692527771,-2.200000047683716,3.2865627569308278
2018-06-22,2018-09-21,304.75,301.0,306.6967486143112,-3.75,3.269073847872487
2018-06-25,2018-09-24,304.35,301.00000009536745,314.0031314849854,-3.3499999046325684,3.163811343056381
2018-06-26,2018-09-25,303.5,301.0,310.9104313850403,-2.5,3.0691790661120018
2018-06-27,2018-09-26,302.65,301.00000002384184,304.22807171344755,-1.649999976158142,3.0014934122804107
2018-06-28,2018-09-27,300.2,303.1500000476837,306.77334423065184,2.950000047683716,3.0168485695134404
2018-06-29,2018-09-28,301.1,301.6,308.57386407852175,0.5,3.0452186527992775
2018-07-02,2018-10-01,294.0,301.05000019073486,306.3848514556885,7.050000190734863,3.044168352064478
2018-07-03,2018-10-02,294.85,297.6,305.31718311309817,2.75,3.0232703737697286
2018-07-04,2018-10-03,293.65,297.6000000476837,309.1932834625244,3.950000047683716,3.0125065650045992
2018-07-05,2018-10-04,293.1,292.5499999880791,308.3287349700928,-0.550000011920929,3.0343657148365115
2018-07-06,2018-10-05,294.7,291.9000000476837,307.98414344787597,-2.799999952316284,3.061548886606515
2018-07-09,2018-10-08,297.35,290.79999980926516,313.7457386016846,-6.550000190734863,3.142767995890037
2018-07-10,2018-10-09,298.05,290.8,311.55627899169923,-7.25,3.2311462275879665
2018-07-11,2018-10-10,296.4,288.8000000953674,301.58817234039304,-7.599999904632568,3.3744273450112843
2018-07-12,2018-10-11,297.1,275.5500007629395,304.3171907424927,-21.549999237060547,4.260667744267279
2018-07-13,2018-10-12,300.2,280.2,309.2071573257446,-20.0,4.700872123122338
2018-07-16,2018-10-15,299.3,277.90000038146974,312.21048336029054,-21.399999618530273,5.1793226262835645
2018-07-17,2018-10-16,298.45,277.65000076293944,311.8762762069702,-20.799999237060547,5.619254278640421
2018-07-18,2018-10-17,298.15,281.1999992370605,312.58517971038816,-16.950000762939453,5.8726665752418405
2018-07-19,2018-10-18,297.15,278.2500003814697,306.9711107254028,-18.899999618530273,6.218557693726884
2018-07-20,2018-10-19,298.6,279.20000038146975,311.04743633270266,-19.399999618530273,6.503716348390848
2018-07-23,2018-10-22,296.5,279.8999996185303,311.77248764038086,-16.600000381469727,6.730488851969092
2018-07-24,2018-10-23,297.35,273.14999923706057,309.3264051437378,-24.200000762939453,7.210910415542484
2018-07-25,2018-10-24,296.6,272.0500007629395,309.678088760376,-24.549999237060547,7.685357259130265
2018-07-26,2018-10-25,298.6,267.70000038146975,308.5295110702515,-30.899999618530273,8.309047397146
2018-07-27,2018-10-26,299.65,263.4499992370605,309.69649639129636,-36.20000076293945,9.047933607410181
2018-07-30,2018-10-29,298.9,260.5500015258789,316.37796058654783,-38.349998474121094,9.826863661273086
2018-07-31,2018-10-30,299.05,262.75000076293946,310.57860069274903,-36.29999923706055,10.426870685128034
2018-08-01,2018-10-31,300.45,264.1000015258789,317.590323638916,-36.349998474121094,10.912508273987097
2018-08-02,2018-11-01,294.6,261.35,305.8146549224854,-33.25,11.437383802764872
2018-08-03,2018-11-02,296.9,270.60000076293943,310.8741449356079,-26.299999237060547,11.679294331590247
2018-08-06,2018-11-05,296.9,267.79999961853025,309.49302234649656,-29.100000381469727,11.960354381166008
2018-08-07,2018-11-06,299.0,269.79999923706055,311.7483129501343,-29.200000762939453,12.167527765932237
2018-08-08,2018-11-07,298.8,268.50000076293946,311.82148151397706,-30.299999237060547,12.364854603699525
2018-08-09,2018-11-08,298.65,270.79999961853025,306.72883167266843,-27.850000381469727,12.491889303395958
2018-08-10,2018-11-09,295.15,269.2500003814697,304.18996753692625,-25.899999618530273,12.638765891628948
2018-08-13,2018-11-12,291.65,269.85000076293943,301.8649839401245,-21.799999237060547,12.795348440935156
2018-08-14,2018-11-13,292.8,267.15000038146974,306.7441022872925,-25.649999618530273,13.024210824424934
2018-08-15,2018-11-14,292.8,267.05,305.53077297210694,-25.75,13.233408510880741
2018-08-16,2018-11-15,289.45,269.84999961853026,299.7261354446411,-19.600000381469727,13.370478300221349
2018-08-17,2018-11-16,289.7,269.45,303.0498964309692,-20.25,13.52409547837335
2018-08-20,2018-11-19,290.15,270.35000076293943,303.9610609054565,-19.799999237060547,13.65205187494797
2018-08-21,2018-11-20,293.6,267.35,300.18285474777224,-26.25,13.825567785522393
2018-08-22,2018-11-21,294.45,266.3000003814697,306.56507511138915,-28.149999618530273,13.98314430276948
2018-08-23,2018-11-22,295.25,266.1499996185303,303.6929941177368,-29.100000381469727,14.120881333225615
2018-08-24,2018-11-23,296.6,264.14999923706057,306.58653793334963,-32.45000076293945,14.275741176223956
2018-08-27,2018-11-26,298.2,268.24999923706054,304.76121015548705,-29.950000762939453,14.319061740823981
2018-08-28,2018-11-27,298.55,270.1999996185303,305.0541732788086,-28.350000381469727,14.295522470478744
2018-08-29,2018-11-28,299.1,271.7499996185303,308.5048957824707,-27.350000381469727,14.23346544104908
2018-08-30,2018-11-29,299.4,272.04999961853025,306.9191087722778,-27.350000381469727,14.146070994876089
2018-08-31,2018-11-30,300.65,269.35000076293943,297.0348307132721,31.299999237060547,14.07357854469193
2018-09-03,2018-12-03,298.55,274.15000038146974,308.7246129989624,-24.399999618530273,13.908476478346504
2018-09-04,2018-12-04,300.05,271.50000076293946,306.7563136100769,-28.549999237060547,13.79742790884471
2018-09-05,2018-12-05,295.8,269.65000038146974,309.1822135925293,-26.149999618530273,13.6626450604054
2018-09-06,2018-12-06,295.6,265.14999923706057,304.0874544143677,-30.450000762939453,13.661115422690587
2018-09-07,2018-12-07,294.2,266.24999923706054,303.7607051849365,-27.950000762939453,13.629716715285308
2018-09-10,2018-12-10,294.65,263.15,307.95468654632566,-31.5,13.659249707216812
2018-09-11,2018-12-11,293.55,262.90000038146974,305.53897552490236,-30.649999618530273,13.668823121413034
2018-09-12,2018-12-12,293.75,266.54999923706055,298.46771907806396,-27.200000762939453,13.624618234210164
2018-09-13,2018-12-13,293.25,267.79999923706055,299.9593086242676,-25.450000762939453,13.54885462090658
2018-09-14,2018-12-14,298.05,262.7000015258789,297.881794410944,35.349998474121094,13.541691493611813
2018-09-17,2018-12-17,295.25,263.6499996185303,304.55641746520996,-31.600000381469727,13.401306363103647
2018-09-18,2018-12-18,296.85,262.5500007629395,299.2625325679779,-34.29999923706055,13.321038817405542
2018-09-19,2018-12-19,297.05,264.4500015258789,304.5278823852539,-32.599998474121094,13.15631166829392
2018-09-20,2018-12-20,299.65,261.4499992370605,301.00936629772184,-38.20000076293945,13.010206702363668
2018-09-21,2018-12-21,301.0,261.6500015258789,306.8223795890808,-39.349998474121094,12.763064995861228
2018-09-24,2018-12-24,301.0,261.54999923706055,297.5147988796234,39.45000076293945,12.442357349403547
2018-09-25,2018-12-25,301.0,261.54999923706055,297.0865857601166,39.45000076293945,12.083175732434162
2018-09-26,2018-12-26,301.0,257.29999923706055,295.8567638397217,43.70000076293945,11.758201348465207
2018-09-27,2018-12-27,303.15,261.4499992370605,307.5193709373474,-41.70000076293945,11.31152660044762
2018-09-28,2018-12-28,301.6,262.00000152587893,307.7122364997864,-39.599998474121094,10.71194214628956
2018-10-01,2018-12-31,301.05,262.00000076293946,312.0146863937378,-39.04999923706055,10.111235788015192
2018-10-02,2019-01-01,297.6,262.00000152587893,307.9074111938477,-35.599998474121094,9.461327124442478
2018-10-03,2019-01-02,297.6,258.85,305.600171661377,-38.75,8.951309009507101
2018-10-04,2019-01-03,292.55,256.59999923706056,299.23353176116944,-35.95000076293945,8.417062154616971
2018-10-05,2019-01-04,291.9,258.85000076293943,300.1301635742187,-33.04999923706055,8.00530698828533
2018-10-08,2019-01-07,290.8,262.8,308.22113304138185,-28.0,7.5061692187377655
2018-10-09,2019-01-08,290.8,260.75000076293946,306.2198217391968,-30.049999237060547,7.027759145090173
2018-10-10,2019-01-09,288.8,266.05,293.5288565635681,-22.75,6.428712227895325
2018-10-11,2019-01-10,275.55,265.8,286.8857152938843,-9.75,5.863225094447463
2018-10-12,2019-01-11,280.2,267.95,296.91296882629393,-12.25,5.772712970083043
2018-10-15,2019-01-14,277.9,265.4,300.34448089599607,-12.5,5.542366650500312
2018-10-16,2019-01-15,277.65,270.8499998092651,299.28609504699705,-6.800000190734863,5.394322103444595
2018-10-17,2019-01-16,281.2,272.09999961853026,299.7114402770996,-9.100000381469727,5.265206692538432
2018-10-18,2019-01-17,278.25,272.34999990463257,298.02477645874023,-5.900000095367432,4.998065126792067
2018-10-19,2019-01-18,279.2,274.75000019073485,297.9100257873535,-4.449999809265137,4.890387317164981
2018-10-22,2019-01-21,279.9,274.8000000953674,304.19749488830564,-5.099999904632568,4.7435776727623145
2018-10-23,2019-01-22,273.15,273.0999999992549,288.68841495513914,-0.05000000074505806,4.516919758260502
2018-10-24,2019-01-23,272.05,274.8,293.20639686584474,2.75,4.559129330958958
2018-10-25,2019-01-24,267.7,277.09999961853026,281.9965383529663,9.399999618530273,4.695051702538589
2018-10-26,2019-01-25,263.45,282.40000076293944,278.9008924484253,18.950000762939453,5.084500649340785
2018-10-29,2019-01-28,260.55,282.15000038146974,282.93051795959474,21.600000381469727,5.408968637821976
2018-10-30,2019-01-29,262.75,283.54999923706055,284.4547538757324,20.799999237060547,5.717545074445997
2018-10-31,2019-01-30,264.1,287.6,281.9846263885498,23.5,6.205812984763948
2018-11-01,2019-01-31,261.35,286.95000038146975,255.3285203933716,-25.600000381469727,6.622489232634783
2018-11-02,2019-02-01,270.6,286.29999980926516,259.119606590271,-15.699999809265137,6.9361939225007365
2018-11-05,2019-02-04,267.8,286.3,257.9338291168213,-18.5,7.27136531172128
2018-11-06,2019-02-05,269.8,286.3,261.2342021942139,-16.5,7.585485042720298
2018-11-07,2019-02-06,268.5,286.29999923706055,253.36250591278076,-17.799999237060547,7.878766905342356
2018-11-08,2019-02-07,270.8,285.99999980926515,258.29717140197755,-15.199999809265137,8.143448930859119
2018-11-09,2019-02-08,269.25,281.8999996185303,260.1012887954712,-12.649999618530273,8.283975494893742
2018-11-12,2019-02-11,269.85,282.6500001907349,260.0670267105103,-12.800000190734863,8.436209177786862
2018-11-13,2019-02-12,267.15,284.29999961853025,260.67969980239866,-17.149999618530273,8.620953359683421
2018-11-14,2019-02-13,267.05,285.6999996185303,255.505961227417,-18.649999618530273,8.82340475356432
2018-11-15,2019-02-14,269.85,288.35,259.9136205673218,-18.5,9.085451144229026
2018-11-16,2019-02-15,269.45,284.1499998092651,263.0731436729431,-14.699999809265137,9.234144383437618
2018-11-19,2019-02-18,270.35,286.7499996185303,264.57127532958987,-16.399999618530273,9.435199958228138
2018-11-20,2019-02-19,267.35,285.64999923706057,258.69038543701174,-18.299999237060547,9.601004736903423
2018-11-21,2019-02-20,266.3,288.40000038146974,260.0470464706421,-22.100000381469727,9.811343038261999
2018-11-22,2019-02-21,266.15,288.60000076293943,258.36595191955564,-22.450000762939453,10.003555661569834
2018-11-23,2019-02-22,264.15,288.7500003814697,258.3840493202209,-24.600000381469727,10.183049698665974
2018-11-26,2019-02-25,268.25,289.54999923706055,261.7543754577637,-21.299999237060547,10.34474124029554
2018-11-27,2019-02-26,270.2,287.74999923706054,262.0235263824463,-17.549999237060547,10.490365209932504
2018-11-28,2019-02-27,271.75,288.45000076293945,263.2609405517578,-16.700000762939453,10.652267697986053
2018-11-29,2019-02-28,272.05,283.8500001907349,259.7680051803589,-11.800000190734863,10.727859104020286
accuracy, down accuracy, acc with interval
0.24521072796934865,0.16666666666666666,0.09578544061302682
 ensemble, gradual, time steps, interval, layers, hidden_size, batch_size, iteration
False,True,20,20,2,500,20,300
 avg_profit, avg_loss, max_profit, max_loss
13.776562480721623,-17.8558375096601,43.70000076293945,-41.70000076293945
