asset_rebalancing0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,
0.057891238,2014-06-12,2014-06-13,257.9,255.2499878,258.0506077,-2.650012207,2.61629509,
-0.018603055,2014-06-13,2014-06-16,255.1,256.6000061,254.6894827,-1.500006104,0.954594155,
-0.019717624,2014-06-16,2014-06-17,256.6,257.1,256.5388797,-0.5,0.353553391,
0.007385499,2014-06-17,2014-06-18,256.9,255.6999908,255.6531437,1.200009155,0.989949494,
-0.015585771,2014-06-18,2014-06-19,257,256.2999908,254.8958038,0.700009155,0.424264069,
-0.019643594,2014-06-19,2014-06-20,255.95,252.3000153,257.3986505,-3.649984741,2.828427125,
0.194077253,2014-06-20,2014-06-23,252.85,253.8999908,253.528495,1.049990845,1.13137085,
0.527192831,2014-06-23,2014-06-24,253.25,256.8500122,252.5507503,-3.600012207,2.085965005,
-0.029976666,2014-06-24,2014-06-25,256.55,254.9999939,256.5431256,1.550006104,1.308147545,
-0.016665662,2014-06-25,2014-06-26,255.45,257,254.3509482,-1.55,1.414213562,
-0.015458535,2014-06-26,2014-06-27,256.8,256.3999939,256.134005,0.400006104,0.424264069,
-0.015286415,2014-06-27,2014-06-30,256.85,256.4,256.4555567,0.45,0,
0.016039856,2014-06-30,2014-07-01,256.05,256.65,255.1656229,-0.6,0.176776695,
-0.014345473,2014-07-01,2014-07-02,258.1,258.7500061,255.7087568,-0.650006104,1.48492424,
-0.017753804,2014-07-02,2014-07-03,258.75,258.5,258.1975328,0.25,0.176776695,
-0.014920064,2014-07-03,2014-07-04,259.55,257.8999939,257.9244268,1.650006104,0.424264069,
-0.012291646,2014-07-04,2014-07-07,257.55,256.4,257.1469926,1.15,1.060660172,
-0.015427251,2014-07-07,2014-07-08,256.65,256.2500061,255.6976173,0.399993896,0.106066017,
-0.016557183,2014-07-08,2014-07-09,255.25,255.1999969,255.6756587,-0.050003052,0.74246212,
-0.014903528,2014-07-09,2014-07-10,255.8,255.6000092,254.9099603,0.199990845,0.282842712,
-0.005226296,2014-07-10,2014-07-11,253.95,253.6,255.3698917,-0.35,1.414213562,
0.004055053,2014-07-11,2014-07-14,254.75,254.2999969,253.200546,0.450003052,0.494974747,
-0.005519196,2014-07-14,2014-07-15,255.25,257.1499908,253.9969017,-1.899990845,2.015254326,
-0.004118329,2014-07-15,2014-07-16,257.25,257.65,257.689785,0.4,0.353553391,
0.121368736,2014-07-16,2014-07-17,258.2,258.2999939,257.0040972,-0.099993896,0.459619408,
-0.007258488,2014-07-17,2014-07-18,256.45,258.1000183,257.6578182,1.650018311,0.141421356,
-0.019396516,2014-07-18,2014-07-21,259.1,257.9999939,257.6435324,1.100006104,0.070710678,
-0.013904137,2014-07-21,2014-07-22,258,259.7999878,258.4641313,1.799987793,1.272792206,
0.094383545,2014-07-22,2014-07-23,260.25,259.4000061,259.276893,0.849993896,0.282842712,
0.003914354,2014-07-23,2014-07-24,259.8,259.8500122,258.5353291,-0.050012207,0.318198052,
-0.019443234,2014-07-24,2014-07-25,260.05,260.7499939,259.9060634,-0.699993896,0.636396103,
0.011314454,2014-07-25,2014-07-28,260.7,262.7000122,262.5792783,2.000012207,1.378858223,
0.514955342,2014-07-28,2014-07-29,263.6,265.6499817,260.6895999,-2.049981689,2.085965005,
-0.023025313,2014-07-29,2014-07-30,266.05,268.7500061,264.7280531,-2.700006104,2.192031022,
-0.018592337,2014-07-30,2014-07-31,268.3,267.4500122,268.1195955,0.849987793,0.919238816,
-0.013879408,2014-07-31,2014-08-01,265.25,266.2,266.3542176,0.95,0.883883476,
-0.011794309,2014-08-01,2014-08-04,267,265.7,264.8313154,1.3,0.353553391,
-0.009803245,2014-08-04,2014-08-05,265.5,264.2499878,265.079109,1.250012207,1.025304833,
-0.014355127,2014-08-05,2014-08-06,263.9,263.6000061,262.8196924,0.299993896,0.459619408,
-0.010249634,2014-08-06,2014-08-07,262.95,262.0499817,262.4236851,0.900018311,1.096015511,
-0.012472477,2014-08-07,2014-08-08,261.45,258.9000061,261.4386393,2.549993896,2.227386361,
-0.014356795,2014-08-08,2014-08-11,260.95,260.6000122,257.4979979,0.349987793,1.202081528,
-0.011151033,2014-08-11,2014-08-12,260.75,260.4500061,261.5537646,-0.299993896,0.106066017,
0.12757422,2014-08-12,2014-08-13,261,262.2,260.2716248,-1.2,1.237436867,
0.045529563,2014-08-13,2014-08-14,262.3,262.7999756,261.1808234,-0.499975586,0.424264069,
-0.016308241,2014-08-14,2014-08-15,262.3,262.8,262.2297657,-0.5,0,
-0.017985258,2014-08-15,2014-08-18,263.75,261.0000122,262.036635,2.749987793,1.272792206,
-0.016020503,2014-08-18,2014-08-19,261.65,263.5,261.7133291,1.85,1.767766953,
0.122175261,2014-08-19,2014-08-20,264.15,262.7999878,263.3882283,1.350012207,0.494974747,
0.051007837,2014-08-20,2014-08-21,262.5,258.4000061,262.8965718,-4.099993896,3.111269837,
0.054413632,2014-08-21,2014-08-22,258.8,260.5000061,258.8497696,1.700006104,1.48492424,
0.140469119,2014-08-22,2014-08-25,259.95,261.2000122,260.1561621,1.250012207,0.494974747,
0.01054745,2014-08-25,2014-08-26,261.8,261.8999817,260.7770957,-0.099981689,0.494974747,
-0.010938029,2014-08-26,2014-08-27,262.8,262.15,261.7822172,0.65,0.176776695,
0.009058725,2014-08-27,2014-08-28,262.85,262.4500183,261.5879916,0.399981689,0.212132034,
-0.009711864,2014-08-28,2014-08-29,261.9,261.3999817,262.6550589,-0.500018311,0.74246212,
0.045254435,2014-08-29,2014-09-01,260.8,261.15,261.7892371,0.35,0.176776695,
0.130237475,2014-09-01,2014-09-02,260.7,258.7500061,260.6562737,1.949993896,1.697056275,
0.000183903,2014-09-02,2014-09-03,257.8,258.2999878,258.863277,0.499987793,0.318198052,
0.033675905,2014-09-03,2014-09-04,259.45,258.4000061,257.6010046,1.049993896,0.070710678,
-0.014891922,2014-09-04,2014-09-05,258.4,257.7000183,257.5086427,0.699981689,0.494974747,
-0.019500054,2014-09-05,2014-09-08,258.4,257.7,256.7195475,0.7,0,
-0.017133957,2014-09-08,2014-09-09,258.4,257.7,256.8247171,0.7,0,
-0.015714755,2014-09-09,2014-09-10,258.4,257.7,256.7809811,0.7,0,
-0.014840048,2014-09-10,2014-09-11,257.75,256.7999756,256.9749944,0.950024414,0.636396103,
-0.015069823,2014-09-11,2014-09-12,257.5,258.1000183,255.7460527,-0.600018311,0.919238816,
-0.014973295,2014-09-12,2014-09-15,257.3,257.5499817,257.5734714,0.249981689,0.38890873,
-0.015113394,2014-09-15,2014-09-16,257.85,257.8500183,256.3252082,-1.83E-05,0.212132034,
-0.014636989,2014-09-16,2014-09-17,259.3,260.7499939,257.156231,-1.449993896,2.050609665,
-0.017356617,2014-09-17,2014-09-18,260.35,259.3999939,260.0940006,0.950006104,0.954594155,
-0.014842702,2014-09-18,2014-09-19,260.25,259.9,261.4933061,-0.35,0.353553391,
0.454566181,2014-09-19,2014-09-22,258.5,256.4,259.6138322,-2.1,2.474873734,
0.050132312,2014-09-22,2014-09-23,255.2,255.8000092,255.5157736,0.600009155,0.424264069,
-0.017625742,2014-09-23,2014-09-24,254.3,255.8,254.9388006,1.5,0,
-0.018745422,2014-09-24,2014-09-25,256.5,255.4499939,255.1349582,1.050006104,0.247487373,
-0.015111881,2014-09-25,2014-09-26,253.45,254.7500031,253.8958746,1.300003052,0.494974747,
-0.01022971,2014-09-26,2014-09-29,254.7,253.8000031,253.8039193,0.899996948,0.671751442,
-0.015050998,2014-09-29,2014-09-30,253.3,252.3,252.9173375,1,1.060660172,
-0.013691106,2014-09-30,2014-10-01,251.75,249.6999939,253.281744,-2.050006104,1.838477631,
0.145694882,2014-10-01,2014-10-02,247.8,246.2,247.4739954,1.6,2.474873734,
-0.003300591,2014-10-02,2014-10-03,247.8,246.2,245.7907512,1.6,0,
-0.021274781,2014-10-03,2014-10-06,247.05,246.1499969,245.0415759,0.900003052,0.035355339,
-0.014786624,2014-10-06,2014-10-07,247,246.1000122,244.6978405,0.899987793,0.035355339,
-0.009885596,2014-10-07,2014-10-08,244.6,245.6,247.3292334,1,0.353553391,
0.17794767,2014-10-08,2014-10-09,244.6,245.6,244.4931673,-1,0,
-0.006037593,2014-10-09,2014-10-10,243.45,240.8999878,244.4643456,-2.550012207,3.323401872,
-0.012842827,2014-10-10,2014-10-13,238.55,241.4,244.5421485,2.85,0.353553391,
0.541705549,2014-10-13,2014-10-14,241.9,240.1000122,240.0020525,1.799987793,0.919238816,
-0.020056471,2014-10-14,2014-10-15,240.1,240.7999969,240.4748262,0.699996948,0.494974747,
0.067142904,2014-10-15,2014-10-16,238.8,238.9499939,239.0051744,0.149993896,1.308147545,
-0.004376517,2014-10-16,2014-10-17,239.6,236.2,237.3177334,3.4,1.944543648,
-0.003048872,2014-10-17,2014-10-20,238.4,239.7,235.8368281,-1.3,2.474873734,
-0.010332558,2014-10-20,2014-10-21,238.65,237.7,238.6718293,-0.95,1.414213562,
-0.010172954,2014-10-21,2014-10-22,240.55,239.8500092,236.8810015,0.699990845,1.52027958,
-0.013714131,2014-10-22,2014-10-23,239.4,239.8999878,239.1138097,-0.499987793,0.035355339,
-0.014282933,2014-10-23,2014-10-24,240.4,238.6000122,238.5794745,1.799987793,0.919238816,
-0.012548295,2014-10-24,2014-10-27,240.1,240.1,237.84093,0,1.060660172,
-0.01647689,2014-10-27,2014-10-28,240.45,239.7499939,239.2853593,0.700006104,0.247487373,
-0.014845996,2014-10-28,2014-10-29,241.2,244.5,238.7923023,-3.3,3.358757211,
-0.015124529,2014-10-29,2014-10-30,243.55,244.3000031,244.1843171,0.750003052,0.141421356,
-0.010171066,2014-10-30,2014-10-31,245.25,245.4999969,243.5583902,-0.249996948,0.848528137,
-0.014479829,2014-10-31,2014-11-03,245.4,244.3500061,244.143574,1.049993896,0.813172798,
-0.015149934,2014-11-03,2014-11-04,244,242.2999969,243.1173147,1.700003052,1.449568901,
-0.014194767,2014-11-04,2014-11-05,243.05,241.8999908,241.2984367,1.150009155,0.282842712,
-0.014201698,2014-11-05,2014-11-06,241.45,243.3500122,240.4560668,-1.900012207,1.025304833,
-0.009297828,2014-11-06,2014-11-07,243.1,243.6,243.0433778,-0.5,0.176776695,
-0.012221858,2014-11-07,2014-11-10,244.65,246.1,241.5685564,-1.45,1.767766953,
-0.006038651,2014-11-10,2014-11-11,246.2,245.7999969,245.7582891,0.400003052,0.212132034,
-0.018927405,2014-11-11,2014-11-12,245.9,246.7499969,244.9508002,-0.849996948,0.671751442,
-0.015112933,2014-11-12,2014-11-13,246.75,245.8000031,245.2471645,0.949996948,0.671751442,
-0.011526103,2014-11-13,2014-11-14,245.3,243.8,248.3194666,-1.5,1.414213562,
0.417684793,2014-11-14,2014-11-17,243.1,244.55,243.3027222,1.45,0.530330086,
0.025614459,2014-11-17,2014-11-18,244.65,246.55,243.5243037,-1.9,1.414213562,
-0.010856126,2014-11-18,2014-11-19,247.3,245.8,245.7005216,1.5,0.530330086,
-0.013957011,2014-11-19,2014-11-20,245.15,245.3999908,245.6706819,0.249990845,0.282842712,
0.003624095,2014-11-20,2014-11-21,245.75,245.7500061,245.0454003,-6.10E-06,0.247487373,
0.003098075,2014-11-21,2014-11-24,247.8,248.3999939,245.4276842,-0.599993896,1.87383297,
2.92E-05,2014-11-24,2014-11-25,248.4,248.2000031,250.7796809,-0.199996948,0.141421356,
0.570545614,2014-11-25,2014-11-26,248.3,247.45,248.3074507,-0.85,0.530330086,
0.146876588,2014-11-26,2014-11-27,249.75,249.1000092,246.7827585,0.649990845,1.166726189,
-0.018180192,2014-11-27,2014-11-28,248.9,249.2999969,252.5703684,0.399996948,0.141421356,
0.611484945,2014-11-28,2014-12-01,247.85,246.6000031,251.1225448,-1.249996948,1.909188309,
0.785580993,2014-12-01,2014-12-02,246.3,246.7499939,245.8501228,-0.449993896,0.106066017,
-0.043099184,2014-12-02,2014-12-03,246.9,247.1499939,246.1317126,-0.249993896,0.282842712,
-0.018368188,2014-12-03,2014-12-04,247.25,250.15,246.4014439,-2.9,2.121320344,
-0.014953459,2014-12-04,2014-12-05,249.75,249.65,249.5475468,0.1,0.353553391,
-0.009877241,2014-12-05,2014-12-08,249.5,249.15,248.95536,0.35,0.353553391,
-0.010463581,2014-12-08,2014-12-09,248.6,248.4,248.055389,0.2,0.530330086,
-0.013174642,2014-12-09,2014-12-10,247.5,244.2500061,248.5472417,-3.249993896,2.934493142,
0.017060488,2014-12-10,2014-12-11,242.7,241.1000061,243.3124303,-1.599993896,2.227386361,
-0.013427777,2014-12-11,2014-12-12,240.45,240.85,239.6903531,-0.4,0.176776695,
-0.014162968,2014-12-12,2014-12-15,238.6,242.0499969,240.0893736,3.449996948,0.848528137,
-0.017635059,2014-12-15,2014-12-16,240.2,239.7499969,240.3651685,-0.450003052,1.626345597,
-0.008109548,2014-12-16,2014-12-17,240.65,238.8500061,238.5243109,1.799993896,0.636396103,
-0.011528695,2014-12-17,2014-12-18,241.05,238.6999908,238.03918,2.350009155,0.106066017,
-0.01353443,2014-12-18,2014-12-19,241.5,242.7500031,237.3963878,-1.250003052,2.863782464,
-0.010480019,2014-12-19,2014-12-22,243.35,244.0500031,241.5735255,-0.700003052,0.919238816,
-0.011931567,2014-12-22,2014-12-23,244.1,243.4499939,243.4007473,0.650006104,0.424264069,
-0.014364989,2014-12-23,2014-12-24,243.45,244.6000092,242.7634242,-1.150009155,0.813172798,
-0.013325742,2014-12-24,2014-12-25,243.45,244.6,243.9534021,1.15,0,
-0.01432492,2014-12-25,2014-12-26,244.7,245.1499878,243.95313,-0.449987793,0.38890873,
-0.015302767,2014-12-26,2014-12-29,245.75,243.65,244.959505,2.1,1.060660172,
-0.001778839,2014-12-29,2014-12-30,243.75,240.2500061,245.5464247,-3.499993896,2.404163056,
0.496386409,2014-12-30,2014-12-31,243.75,240.25,241.9469997,3.5,0,32.0499695
0.760415792,2014-12-31,2015-01-01,243.75,240.25,239.2675632,3.5,0,
-0.047286779,2015-01-01,2015-01-02,240.3,241.75,240.2167784,-1.45,1.060660172,
0.004030492,2015-01-02,2015-01-05,240.6,241,241.7617112,0.4,0.530330086,
0.030302458,2015-01-05,2015-01-06,238.25,236.75,240.1056827,-1.5,3.00520382,
-0.01541172,2015-01-06,2015-01-07,236.45,237.3000031,235.2260888,-0.850003052,0.38890873,
-0.011338872,2015-01-07,2015-01-08,238.5,240.1999939,236.4106098,-1.699993896,2.050609665,
-0.015094117,2015-01-08,2015-01-09,242.45,243.3500092,239.3980902,-0.900009155,2.227386361,
-0.013114238,2015-01-09,2015-01-12,241.95,242.6999908,242.5313635,0.749990845,0.459619408,
-0.01344604,2015-01-12,2015-01-13,242.35,243.7,241.8698173,-1.35,0.707106781,
-0.014658946,2015-01-13,2015-01-14,243.05,242.5000031,242.1382832,0.549996948,0.848528137,
-0.010603335,2015-01-14,2015-01-15,242.5,243.6499939,241.6974649,-1.149993896,0.813172798,
-0.016672354,2015-01-15,2015-01-16,241.6,239.4,242.7853807,-2.2,3.00520382,
-0.014465781,2015-01-16,2015-01-19,241.05,242.7500061,238.587828,-1.700006104,2.368807717,
-0.014852123,2015-01-19,2015-01-20,242.8,244.1499939,242.1061074,-1.349993896,0.989949494,
-0.014660908,2015-01-20,2015-01-21,243.65,245.0500092,243.3418542,-1.400009155,0.636396103,
-0.01584002,2015-01-21,2015-01-22,246.15,245.8999908,244.2037781,0.250009155,0.601040764,
-0.016887527,2015-01-22,2015-01-23,249.05,247.4500031,245.311989,1.599996948,1.096015511,
-0.015630357,2015-01-23,2015-01-26,246.25,247.2,246.7188437,0.95,0.176776695,
-0.015787939,2015-01-26,2015-01-27,248.35,248.95,246.7110036,-0.6,1.237436867,
-0.01330385,2015-01-27,2015-01-28,247.75,248.8999969,248.0570381,1.149996948,0.035355339,
-0.017107166,2015-01-28,2015-01-29,247.45,248.2500061,247.7966429,0.800006104,0.459619408,
-0.017001797,2015-01-29,2015-01-30,249.15,247.4499969,246.9737742,1.700003052,0.565685425,
-0.013921232,2015-01-30,2015-02-02,246.35,247.5000031,246.0497856,-1.150003052,0.035355339,
-0.011118579,2015-02-02,2015-02-03,248.3,246.9499969,249.8079429,-1.350003052,0.38890873,
0.395723432,2015-02-03,2015-02-04,248.9,248.7,247.0175593,0.2,1.237436867,
0.13786298,2015-02-04,2015-02-05,248.25,246.0000031,248.4047804,-2.249996948,1.909188309,
0.021066424,2015-02-05,2015-02-06,246.4,246.75,245.302913,-0.35,0.530330086,
