asset_rebalancing0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,
-0.312355399,2010-07-13,2010-07-14,238.95,239.8000092,237.1165129,-0.850009155,2.757716447,
-0.650986671,2010-07-14,2010-07-15,239.15,239.1000031,238.6552382,0.049996948,0.494974747,
0.051062796,2010-07-15,2010-07-16,238.7,236.4999939,238.3409952,2.200006104,1.838477631,
0.620772362,2010-07-16,2010-07-19,234.05,235.0500031,236.3608966,1.000003052,1.025304833,
0.538800776,2010-07-19,2010-07-20,234.45,235.9499939,236.0667723,1.499993896,0.636396103,
-0.317035496,2010-07-20,2010-07-21,238.4,237.7500031,234.7344111,0.649996948,1.272792206,
0.401115179,2010-07-21,2010-07-22,237.25,235.6000061,237.9694712,-1.649993896,1.52027958,
0.138345703,2010-07-22,2010-07-23,238.85,239.5499969,234.5895202,-0.699996948,2.793071786,
0.632618666,2010-07-23,2010-07-26,239.55,240.7499969,238.7352413,-1.199996948,0.848528137,
0.794601858,2010-07-26,2010-07-27,241.45,241.0500031,239.0677006,0.399996948,0.212132034,
0.940474212,2010-07-27,2010-07-28,242.15,242.2499969,242.2162768,0.099996948,0.848528137,
0.234373853,2010-07-28,2010-07-29,241.25,241.8000031,242.432392,0.550003052,0.318198052,
-0.324028701,2010-07-29,2010-07-30,241.2,239.6499908,241.7307488,-1.550009155,1.52027958,
-0.269634843,2010-07-30,2010-08-02,241.05,242.7000031,239.0995295,-1.650003052,2.156675683,
0.198520929,2010-08-02,2010-08-03,243.85,243.6000092,243.0430966,0.249990845,0.636396103,
-0.086674772,2010-08-03,2010-08-04,243.9,242.9499908,243.5616893,0.950009155,0.459619408,
-0.101648249,2010-08-04,2010-08-05,244.4,243.1000092,244.8512564,-1.299990845,0.106066017,
-0.5602687,2010-08-05,2010-08-06,242.65,242.7999969,243.2027538,0.149996948,0.212132034,
-0.468574941,2010-08-06,2010-08-09,241.45,243.3500031,244.0225463,1.900003052,0.38890873,
-0.580002964,2010-08-09,2010-08-10,243.05,242.0499969,241.9263428,1.000003052,0.919238816,
0.281725436,2010-08-10,2010-08-11,241.1,237.55,242.4424261,-3.55,3.181980515,
0.075102441,2010-08-11,2010-08-12,235.25,234.2499969,235.759232,-1.000003052,2.333452378,
0.770767093,2010-08-12,2010-08-13,234.25,236.1000061,234.816167,1.850006104,1.308147545,
0.170952439,2010-08-13,2010-08-16,235.1,235.6,235.7174408,0.5,0.353553391,
0.162499294,2010-08-16,2010-08-17,234.35,238.0499969,238.3298818,3.699996948,1.732411614,
-0.562240422,2010-08-17,2010-08-18,238.15,238.3,239.4465943,0.15,0.176776695,
-0.691492498,2010-08-18,2010-08-19,238.25,242.1499908,238.9629251,3.899990845,2.722361108,
-0.66048187,2010-08-19,2010-08-20,240.2,241.0500092,239.8489982,-0.850009155,0.777817459,
0.481227756,2010-08-20,2010-08-23,241.4,240.4499939,241.441898,-0.950006104,0.424264069,
0.247555479,2010-08-23,2010-08-24,238.7,238.95,238.8347152,0.25,1.060660172,
0.805241525,2010-08-24,2010-08-25,237.2,235.8999969,238.801224,-1.300003052,2.156675683,
0.699635267,2010-08-25,2010-08-26,236.3,234.7500061,237.0063737,-1.549993896,0.813172798,
-0.292506993,2010-08-26,2010-08-27,234.05,234.6000061,237.1941724,0.550006104,0.106066017,
-0.685608268,2010-08-27,2010-08-30,237.35,239.4499908,236.1592427,-2.099990845,3.429467889,
-0.73772645,2010-08-30,2010-08-31,237.8,236.0000031,238.4623452,-1.799996948,2.439518395,
-0.142007142,2010-08-31,2010-09-01,236.9,239.1999969,236.7534481,-2.299996948,2.2627417,
-0.339383781,2010-09-01,2010-09-02,241.8,240.7500031,240.951673,1.049996948,1.096015511,
-0.602185726,2010-09-02,2010-09-03,241.7,240.5500031,238.9227819,1.149996948,0.141421356,
0.366161466,2010-09-03,2010-09-06,242.05,242.4499939,242.2922997,0.399993896,1.343502884,
-0.346580327,2010-09-06,2010-09-07,242.05,242.45,242.3859302,0.4,0,
-0.28477338,2010-09-07,2010-09-08,241.2,240.0500061,241.4692517,-1.149993896,1.697056275,
0.446695119,2010-09-08,2010-09-09,240.9,240.8999908,239.7705756,9.16E-06,0.601040764,
0.52161175,2010-09-09,2010-09-10,241.4,243.15,241.3950019,-1.75,1.590990258,
-0.022449579,2010-09-10,2010-09-13,244.3,245.3000092,245.6553442,1.000009155,1.52027958,
-0.602430761,2010-09-13,2010-09-14,245.85,245.1000031,243.7639581,0.749996948,0.141421356,
0.279305249,2010-09-14,2010-09-15,245.1,246.2999969,245.5667935,1.199996948,0.848528137,
-0.033083852,2010-09-15,2010-09-16,245.6,244.3999908,245.8216301,-1.200009155,1.343502884,
0.231228605,2010-09-16,2010-09-17,245.6,245.5500092,243.2359553,0.049990845,0.813172798,
0.760881007,2010-09-17,2010-09-20,245.2,246.8999908,246.9550704,1.699990845,0.954594155,
-0.163917124,2010-09-20,2010-09-21,245.2,246.9,244.0488605,-1.7,0,
0.784912944,2010-09-21,2010-09-22,245.2,246.9,246.7805218,1.7,0,
0.727101803,2010-09-22,2010-09-23,245.2,246.9,245.6759581,1.7,0,
0.880416751,2010-09-23,2010-09-24,246.4,247.8500122,246.0669973,-1.450012207,0.671751442,
0.898422062,2010-09-24,2010-09-27,248.85,249.6499878,250.2240916,0.799987793,1.272792206,
-0.298822999,2010-09-27,2010-09-28,249.15,249.5000061,249.8371581,0.350006104,0.106066017,
-0.530403435,2010-09-28,2010-09-29,250,251.1999969,248.0052239,-1.199996948,1.202081528,
0.451447427,2010-09-29,2010-09-30,250.95,251.0500061,253.4056201,0.100006104,0.106066017,
-0.410809398,2010-09-30,2010-10-01,251.5,252.6499908,250.6202167,-1.149990845,1.13137085,
-0.164276674,2010-10-01,2010-10-04,252.7,252.7000031,252.7359635,3.05E-06,0.035355339,
-0.144655198,2010-10-04,2010-10-05,251.95,252.7,251.0282882,-0.75,0,
0.726141095,2010-10-05,2010-10-06,254.6,255.8999969,253.7906219,-1.299996948,2.2627417,
-0.029185083,2010-10-06,2010-10-07,256.05,255.6000122,256.6090569,-0.449987793,0.212132034,
-0.485677809,2010-10-07,2010-10-08,255.6,255.1499878,255.9392643,-0.450012207,0.318198052,
-0.499034137,2010-10-08,2010-10-11,256.35,253.7000031,256.048257,2.649996948,1.025304833,
-0.571712494,2010-10-11,2010-10-12,254.2,250.3999969,250.9441576,3.800003052,2.333452378,
0.593346596,2010-10-12,2010-10-13,251.7,251.4,252.3822017,-0.3,0.707106781,
-0.239835501,2010-10-13,2010-10-14,252.8,254.7500061,252.4637865,-1.950006104,2.368807717,
-0.585462987,2010-10-14,2010-10-15,254.35,255.1999969,252.9701514,-0.849996948,0.318198052,
0.37386474,2010-10-15,2010-10-18,254.9,250.1000092,260.0734283,-4.799990845,3.606244584,
-0.421024233,2010-10-18,2010-10-19,250.8,247.7999969,250.7650373,3.000003052,1.626345597,
-0.578347981,2010-10-19,2010-10-20,246.75,249.6000031,248.3393526,2.850003052,1.272792206,
-0.590457559,2010-10-20,2010-10-21,250.3,250.2499939,248.8002387,0.050006104,0.459619408,
0.067063145,2010-10-21,2010-10-22,251.1,253.3500061,250.7687841,-2.250006104,2.192031022,
-0.189530462,2010-10-22,2010-10-25,253.75,255.7499939,251.6463256,-1.999993896,1.697056275,
0.713373363,2010-10-25,2010-10-26,255.55,255.8000031,257.429872,0.250003052,0.035355339,
-0.200279772,2010-10-26,2010-10-27,255.5,253.8,253.4629121,1.7,1.414213562,
0.727129936,2010-10-27,2010-10-28,253.95,254.6000031,256.1038793,0.650003052,0.565685425,
-0.293051809,2010-10-28,2010-10-29,254.65,249.4499908,252.7322705,5.200009155,3.641599923,
0.619509935,2010-10-29,2010-11-01,251.05,254.7500031,252.3934676,3.700003052,3.74766594,
-0.410994798,2010-11-01,2010-11-02,254.75,255.1000061,251.2478392,-0.350006104,0.247487373,
0.76346451,2010-11-02,2010-11-03,256.4,257.6,255.7996147,-1.2,1.767766953,
0.202720508,2010-11-03,2010-11-04,258.2,258.4500061,257.944333,-0.250006104,0.601040764,
-0.315683991,2010-11-04,2010-11-05,261.05,258.95,257.2303152,2.1,0.353553391,
0.460010171,2010-11-05,2010-11-08,260.05,259.6499817,259.9854432,0.400018311,0.494974747,
-0.247654676,2010-11-08,2010-11-09,260.05,260.0000061,258.1025524,0.049993896,0.247487373,
0.582272291,2010-11-09,2010-11-10,259.9,263.25,259.4860924,-3.35,2.298097039,
0.729265571,2010-11-10,2010-11-11,262.8,261.6000061,263.8169021,-1.199993896,1.166726189,
0.051285144,2010-11-11,2010-11-12,260.9,256.6,260.5536709,4.3,3.535533906,
0.53981787,2010-11-12,2010-11-15,256.8,256.7999817,258.3129502,-1.83E-05,0.141421356,
-0.392416775,2010-11-15,2010-11-16,256.7,254.9500092,254.5821519,1.749990845,1.308147545,
0.63706094,2010-11-16,2010-11-17,252.55,254.7500031,256.7156137,2.200003052,0.141421356,
-0.284677714,2010-11-17,2010-11-18,255.75,258.8999939,250.8716159,-3.149993896,2.934493142,
0.804212809,2010-11-18,2010-11-19,259.7,260.6000122,261.8915922,0.900012207,1.202081528,
-0.23795031,2010-11-19,2010-11-22,261.6,261.4999939,257.2502168,0.100006104,0.636396103,
0.806600511,2010-11-22,2010-11-23,260.75,255.3000031,264.3821743,-5.449996948,4.384062043,
-0.276715726,2010-11-23,2010-11-24,254.1,259.6000031,253.4348022,-5.500003052,3.040559159,
0.626887619,2010-11-24,2010-11-25,260.4,260.7999817,259.2588985,-0.399981689,0.848528137,
0.654880881,2010-11-25,2010-11-26,260.55,257.6000183,261.5165574,-2.949981689,2.2627417,
-0.230278254,2010-11-26,2010-11-29,257.1,256.3999878,256.2634094,0.700012207,0.848528137,
0.520862043,2010-11-29,2010-11-30,255.4,257.9500183,255.7572152,2.550018311,1.096015511,
0.710627317,2010-11-30,2010-12-01,257.95,260.4999878,255.0922269,-2.549987793,1.803122292,
0.955110013,2010-12-01,2010-12-02,261.7,263.7000122,263.0214896,2.000012207,2.2627417,
0.085541949,2010-12-02,2010-12-03,265.2,265.3999817,261.428883,-0.199981689,1.202081528,
0.775930405,2010-12-03,2010-12-06,265.4,265.0000061,265.8895585,-0.399993896,0.282842712,
0.230449423,2010-12-06,2010-12-07,265,266.0499878,261.604862,-1.049987793,0.74246212,
0.899473786,2010-12-07,2010-12-08,265.25,264.6500061,266.5655061,-0.599993896,0.989949494,
0.512276053,2010-12-08,2010-12-09,265.85,269.2000183,262.7310106,-3.350018311,3.217335854,
0.869419515,2010-12-09,2010-12-10,268.4,269.95,270.8651611,1.55,0.530330086,
-0.170454234,2010-12-10,2010-12-13,270.1,270.8999817,269.9402448,-0.799981689,0.671751442,
-0.373910815,2010-12-13,2010-12-14,271.2,271.65,268.6431448,-0.45,0.530330086,
0.719370306,2010-12-14,2010-12-15,271.65,272.3500122,273.9821941,0.700012207,0.494974747,
-0.300030082,2010-12-15,2010-12-16,271.7,271.85,270.0268887,-0.15,0.353553391,
0.681742907,2010-12-16,2010-12-17,272.65,274.2000061,270.5360553,-1.550006104,1.661700936,
0.920120418,2010-12-17,2010-12-20,272.95,273.8499939,275.9261453,0.899993896,0.247487373,
-0.02463476,2010-12-20,2010-12-21,275.25,276.35,274.470961,-1.1,1.767766953,
-0.557086051,2010-12-21,2010-12-22,276.25,276.6,272.7138365,-0.35,0.176776695,
0.693859279,2010-12-22,2010-12-23,276.75,276.85,276.1585127,-0.1,0.176776695,
0.802086234,2010-12-23,2010-12-24,276.5,275.1,275.737252,1.4,1.237436867,
0.893465281,2010-12-24,2010-12-27,274.5,274.9500061,271.5008231,-0.450006104,0.106066017,
0.975082874,2010-12-27,2010-12-28,275.55,276.8999817,279.7863872,1.349981689,1.378858223,
0.191158101,2010-12-28,2010-12-29,276.9,279.9,277.3928797,3,2.121320344,
-0.532513022,2010-12-29,2010-12-30,280.35,281.9500183,278.1685099,-1.600018311,1.449568901,
0.496168047,2010-12-30,2010-12-31,280.35,281.95,281.6447955,1.6,0,19.95018921
0.578909039,2010-12-31,2011-01-03,282.4,283.2,280.9750084,-0.8,0.883883476,
0.793175757,2011-01-03,2011-01-04,282.9,284.6499817,284.7095044,1.749981689,1.025304833,
-0.227908209,2011-01-04,2011-01-05,284.3,284.6000122,284.7916196,0.300012207,0.035355339,
-0.436873108,2011-01-05,2011-01-06,285.4,283.9500061,285.3006367,1.449993896,0.459619408,
-0.558049858,2011-01-06,2011-01-07,282.95,285.2,282.2286433,-2.25,0.883883476,
0.454125613,2011-01-07,2011-01-10,283.95,283.2999756,286.3147588,-0.650024414,1.343502884,
-0.212476507,2011-01-10,2011-01-11,283.1,283.9500244,283.6563589,0.850024414,0.459619408,
-0.371178925,2011-01-11,2011-01-12,284,284.45,283.5006354,-0.45,0.353553391,
0.020102317,2011-01-12,2011-01-13,284.45,283.2999756,285.4185337,-1.150024414,0.813172798,
-0.409839481,2011-01-13,2011-01-14,284,285.9500244,283.1148751,-1.950024414,1.87383297,
-0.225477487,2011-01-14,2011-01-17,286.5,285.6499817,288.3895506,-0.850018311,0.212132034,
-0.565105379,2011-01-17,2011-01-18,284.95,284.2999939,283.4122082,0.650006104,0.954594155,
0.508307397,2011-01-18,2011-01-19,285.8,287.7000244,284.9049325,-1.900024414,2.404163056,
0.072375976,2011-01-19,2011-01-20,286.45,286.1499817,287.6892011,-0.300018311,1.096015511,
-0.078274831,2011-01-20,2011-01-21,285.9,280.5000061,285.6380596,5.399993896,3.995153314,
0.238164008,2011-01-21,2011-01-24,279.95,282.4500122,279.2172679,-2.500012207,1.378858223,
0.791213691,2011-01-24,2011-01-25,283.7,284.2499878,283.2948936,-0.549987793,1.272792206,
0.093001962,2011-01-25,2011-01-26,284,286.8500061,281.8726437,-2.850006104,1.838477631,
0.801239252,2011-01-26,2011-01-27,287.65,287.35,289.7495323,-0.3,0.353553391,
-0.29516691,2011-01-27,2011-01-28,287.3,286.7499939,283.5892738,0.550006104,0.424264069,
0.798970222,2011-01-28,2011-01-31,283,282.1000061,288.7769113,-0.899993896,3.288046533,
-0.203316644,2011-01-31,2011-02-01,283.05,281.9500061,283.3602139,-1.099993896,0.106066017,
-0.648011744,2011-02-01,2011-02-02,283.05,281.95,280.0582115,1.1,0,
0.353983015,2011-02-02,2011-02-03,283.05,281.95,281.7030096,1.1,0,
0.505090356,2011-02-03,2011-02-04,283.05,281.95,281.8650096,1.1,0,
0.300912172,2011-02-04,2011-02-07,285.75,282.6499817,281.7420334,3.100018311,0.494974747,
0.240733817,2011-02-07,2011-02-08,283.65,280.65,284.3539896,-3,1.414213562,
-0.505990088,2011-02-08,2011-02-09,281.85,277.7500061,281.4776078,4.099993896,2.050609665,
-0.620739222,2011-02-09,2011-02-10,276.25,272.6499939,279.4584079,-3.600006104,3.606244584,
-0.68483597,2011-02-10,2011-02-11,272.65,267.7000183,273.1981931,-4.949981689,3.500178567,
-0.630899847,2011-02-11,2011-02-14,271.05,273.5499756,266.9774953,-2.499975586,4.13657467,
-0.068146005,2011-02-14,2011-02-15,273.85,272.3500183,274.6172156,-1.499981689,0.848528137,
-0.37386319,2011-02-15,2011-02-16,272.9,270.8999878,274.204839,-2.000012207,1.025304833,
-0.610342145,2011-02-16,2011-02-17,271.95,269.6000122,272.2665426,-2.349987793,0.919238816,
-0.671304464,2011-02-17,2011-02-18,270.95,273.6499878,269.3265511,-2.699987793,2.863782464,
-0.416783959,2011-02-18,2011-02-21,273.65,271.9,273.1570727,1.75,1.237436867,
0.146166012,2011-02-21,2011-02-22,268.95,267.5499939,271.3946693,-1.400006104,3.075914498,
0.518296123,2011-02-22,2011-02-23,266.9,267.7000244,270.7734817,0.800024414,0.106066017,
-0.414810687,2011-02-23,2011-02-24,266.95,265.1499817,266.8706495,1.800018311,1.803122292,
0.146171376,2011-02-24,2011-02-25,266.2,266.6000122,266.2664758,0.400012207,1.025304833,
-0.390503049,2011-02-25,2011-02-28,265.85,263.6,265.457101,2.25,2.121320344,
0.359923989,2011-02-28,2011-03-01,265.85,263.6,263.2993128,2.25,0,
0.505982518,2011-03-01,2011-03-02,262.45,262.6,264.4274438,0.15,0.707106781,
-0.213647112,2011-03-02,2011-03-03,264.05,267.6499878,263.0260069,-3.599987793,3.570889245,
-0.439303309,2011-03-03,2011-03-04,270.3,272.9,266.8805112,-2.6,3.712310601,
0.141722277,2011-03-04,2011-03-07,272.3,269.0000061,271.3867543,3.299993896,2.757716447,
0.821802258,2011-03-07,2011-03-08,269.6,271.3500061,268.7655846,-1.750006104,1.661700936,
0.788440824,2011-03-08,2011-03-09,272.55,272.1499878,272.6398022,-0.400012207,0.565685425,
-0.231009692,2011-03-09,2011-03-10,271.25,268.4,271.9428638,-2.85,2.651650429,
-0.184630483,2011-03-10,2011-03-11,265.75,264.3500122,268.2354614,-1.399987793,2.863782464,
0.030764215,2011-03-11,2011-03-14,264.9,268.4999939,263.5664026,-3.599993896,2.934493142,
0.543384016,2011-03-14,2011-03-15,268.3,261.7000122,268.9919276,-6.599987793,4.808326112,
0.082569681,2011-03-15,2011-03-16,265.7,267.0999939,259.79313,-1.399993896,3.818376618,
0.794308662,2011-03-16,2011-03-17,261.9,266.9999939,266.9160411,5.099993896,0.070710678,
0.722166955,2011-03-17,2011-03-18,267.5,269.8500061,268.1592633,2.350006104,2.015254326,
-0.274711967,2011-03-18,2011-03-21,270.2,272.4500061,267.7793725,-2.250006104,1.838477631,
0.661514938,2011-03-21,2011-03-22,273.45,273.8499939,272.184884,-0.399993896,0.989949494,
0.67362684,2011-03-22,2011-03-23,274.2,273.7999817,273.5028502,0.400018311,0.035355339,
0.575522006,2011-03-23,2011-03-24,274.5,276.8500183,272.524406,-2.350018311,2.156675683,
0.836382866,2011-03-24,2011-03-25,280.35,280.3999878,275.7718451,-0.049987793,2.510229073,
0.919900596,2011-03-25,2011-03-28,279.9,280.9,280.7297516,1,0.353553391,
0.456026077,2011-03-28,2011-03-29,280.45,282.7999939,280.3451383,-2.349993896,1.343502884,
0.356468409,2011-03-29,2011-03-30,283.3,285.55,280.8436778,-2.25,1.944543648,
0.883787274,2011-03-30,2011-03-31,286,287.55,284.7344485,-1.55,1.414213562,
0.925477505,2011-03-31,2011-04-01,286.95,288.9000061,289.0052084,1.950006104,0.954594155,
-0.056802318,2011-04-01,2011-04-04,289.15,288.8500122,287.389084,0.299987793,0.035355339,
0.596152246,2011-04-04,2011-04-05,289.2,290.6,289.199552,-1.4,1.237436867,
0.029744854,2011-04-05,2011-04-06,290.4,290.2000061,288.4273323,0.199993896,0.282842712,
0.815557003,2011-04-06,2011-04-07,290.95,288.7499878,290.071391,2.200012207,1.025304833,
0.718421161,2011-04-07,2011-04-08,288.75,288.7000122,288.4340342,0.049987793,0.035355339,
0.584835649,2011-04-08,2011-04-11,288.95,288.2499878,287.2014149,0.700012207,0.318198052,
0.894534111,2011-04-11,2011-04-12,287.2,283.9500122,288.6091341,-3.249987793,3.040559159,
0.516186655,2011-04-12,2011-04-13,284.1,288.7,281.6287946,-4.6,3.358757211,
0.902356982,2011-04-13,2011-04-14,287.55,289.45,288.9030223,1.9,0.530330086,
0.648711979,2011-04-14,2011-04-15,289.65,290.0999939,290.6915744,0.449993896,0.459619408,
-0.447075635,2011-04-15,2011-04-18,290.75,288.9999939,287.6920479,1.750006104,0.777817459,
0.655305505,2011-04-18,2011-04-19,287.05,288,290.5199014,0.95,0.707106781,
-0.261311203,2011-04-19,2011-04-20,290.15,297.7999878,285.968709,-7.649987793,6.929646456,
0.679693758,2011-04-20,2011-04-21,297.8,299.3500183,296.931022,-1.550018311,1.096015511,
0.862414002,2011-04-21,2011-04-22,299.4,299.1499878,299.8680054,-0.250012207,0.141421356,
0.293022841,2011-04-22,2011-04-25,299.75,300.15,297.8077762,-0.4,0.707106781,
0.67394042,2011-04-25,2011-04-26,300.75,299.65,299.713624,1.1,0.353553391,
0.695197284,2011-04-26,2011-04-27,301.75,300.0000061,298.6584962,1.749993896,0.247487373,
0.833595753,2011-04-27,2011-04-28,300.65,299.3999939,299.3226521,1.250006104,0.424264069,
0.853439808,2011-04-28,2011-04-29,299.5,297.7000183,299.0139755,1.799981689,1.202081528,
0.772950768,2011-04-29,2011-05-02,299.3,303.2999756,297.0492325,-3.999975586,3.959797975,
0.771461666,2011-05-02,2011-05-03,302.9,299.4500244,302.7124649,3.449975586,2.722361108,
0.776650488,2011-05-03,2011-05-04,299,296.5499756,299.5025097,-2.450024414,2.050609665,
0.390040308,2011-05-04,2011-05-05,299,296.55,295.3808944,2.45,0,
0.741394162,2011-05-05,2011-05-06,292.3,290.9000061,295.9181275,-1.399993896,3.995153314,
0.808048427,2011-05-06,2011-05-09,292.3,288.9,290.5529241,3.4,1.414213562,
0.756438851,2011-05-09,2011-05-10,292.3,288.9,288.0330146,3.4,0,
0.815095425,2011-05-10,2011-05-11,291.4,292.5499939,288.0675417,-1.149993896,2.580939751,
0.859843731,2011-05-11,2011-05-12,289.4,285.7000244,291.9313051,-3.699975586,4.843681451,
0.845597148,2011-05-12,2011-05-13,287.75,286.2,286.2962536,1.55,0.353553391,
0.163929507,2011-05-13,2011-05-16,284.25,283.2,285.5513225,-1.05,2.121320344,
0.432846189,2011-05-16,2011-05-17,283.2,283.7999756,282.0085715,-0.599975586,0.424264069,
0.816012323,2011-05-17,2011-05-18,284.65,288.05,283.6822852,-3.4,3.00520382,
0.664353788,2011-05-18,2011-05-19,288.65,283.7500122,287.3909147,4.899987793,3.040559159,
0.677081943,2011-05-19,2011-05-20,283.9,285.2999878,282.343661,-1.399987793,1.096015511,
0.892180026,2011-05-20,2011-05-23,283.5,277.3,285.5726019,-6.2,5.656854249,
0.463502437,2011-05-23,2011-05-24,277.4,277.8,276.5554146,-0.4,0.353553391,
0.53406477,2011-05-24,2011-05-25,279.55,275.2000244,276.3906204,4.349975586,1.838477631,
0.86762166,2011-05-25,2011-05-26,277.75,282.1499817,275.1293771,-4.399981689,4.914392129,
0.689351797,2011-05-26,2011-05-27,282.05,284.3500122,281.509457,-2.300012207,1.555634919,
0.696740746,2011-05-27,2011-05-30,286,283.1,283.4618268,2.9,0.883883476,
0.772719443,2011-05-30,2011-05-31,284.1,289.6499878,283.1790978,-5.549987793,4.631549417,
0.378108412,2011-05-31,2011-06-01,289.85,290.4,289.1377431,-0.55,0.530330086,
0.419399738,2011-06-01,2011-06-02,284.1,285.7500061,291.0762435,1.650006104,3.288046533,
-0.34005186,2011-06-02,2011-06-03,286.3,286.2000122,283.0208399,0.099987793,0.318198052,
0.749570191,2011-06-03,2011-06-06,286.3,286.2,286.3310241,-0.1,0,
0.574864089,2011-06-06,2011-06-07,283.2,284.3999817,286.7117663,1.199981689,1.272792206,
-0.174653217,2011-06-07,2011-06-08,284.35,281.2000183,282.2611221,3.149981689,2.2627417,
0.70811516,2011-06-08,2011-06-09,280.7,279.7999756,280.9006977,-0.900024414,0.989949494,
0.702730477,2011-06-09,2011-06-10,281.3,276.05,282.6959289,-5.25,2.651650429,
-0.47389254,2011-06-10,2011-06-13,274.05,277.6500061,273.2647892,-3.600006104,1.13137085,
0.679924965,2011-06-13,2011-06-14,276.45,281.5499939,277.2345481,5.099993896,2.757716447,
0.758571744,2011-06-14,2011-06-15,281.65,281.55,282.1115841,-0.1,0,
0.02745961,2011-06-15,2011-06-16,278.25,275.8500183,280.4607151,-2.399981689,4.030508653,
0.534404099,2011-06-16,2011-06-17,277.3,273.2999817,277.5126153,-4.000018311,1.803122292,
-0.39878419,2011-06-17,2011-06-20,273.8,271.4500244,270.6383894,2.349975586,1.308147545,
0.696305275,2011-06-20,2011-06-21,274.5,275.8999817,270.5083916,-1.399981689,3.146625176,
0.881020784,2011-06-21,2011-06-22,278.6,278.4500183,276.9632975,0.149981689,1.803122292,
0.221474633,2011-06-22,2011-06-23,276.6,276.3999817,277.5148908,-0.200018311,1.449568901,
0.50800705,2011-06-23,2011-06-24,277.9,282.0499939,274.7540744,-4.149993896,3.995153314,
0.889822125,2011-06-24,2011-06-27,280.05,278.7000244,284.0819726,-1.349975586,2.368807717,
-0.161337852,2011-06-27,2011-06-28,281.2,278.5499756,276.1375544,2.650024414,0.106066017,
0.757318139,2011-06-28,2011-06-29,282.8,281.8500183,277.230673,0.949981689,2.333452378,
0.928685069,2011-06-29,2011-06-30,283.1,282.7000061,282.5046679,0.399993896,0.601040764,
0.418077052,2011-06-30,2011-07-01,285.95,286.4999878,282.1719019,-0.549987793,2.687005769,
0.325047493,2011-07-01,2011-07-04,289.3,290,287.2141711,-0.7,2.474873734,
-0.352886021,2011-07-04,2011-07-05,289.7,291.9500122,287.6641982,-2.250012207,1.378858223,
0.711520255,2011-07-05,2011-07-06,291.25,293.0499756,290.6687474,-1.799975586,0.777817459,
0.925148606,2011-07-06,2011-07-07,292.65,294.0000122,293.4751584,1.350012207,0.671751442,
0.758643746,2011-07-07,2011-07-08,295.3,294.3500061,294.0055869,0.949993896,0.247487373,
0.270779818,2011-07-08,2011-07-11,292.35,290.5499817,294.6476791,-1.800018311,2.687005769,
-0.25272274,2011-07-11,2011-07-12,287.1,283.1500061,288.4589639,-3.949993896,5.232590181,
0.740151346,2011-07-12,2011-07-13,284.8,285.4500183,282.3501517,-0.650018311,1.626345597,
0.879986882,2011-07-13,2011-07-14,284.05,284.9999878,285.8110318,0.949987793,0.318198052,
0.454116642,2011-07-14,2011-07-15,284.05,286.7999878,284.7098018,2.749987793,1.272792206,
0.21162796,2011-07-15,2011-07-18,286.55,283.4500244,288.9547511,-3.099975586,2.368807717,
-0.580330908,2011-07-18,2011-07-19,283.25,283.0999939,281.280992,0.150006104,0.247487373,
0.507060885,2011-07-19,2011-07-20,287.1,288.2999817,282.2506444,-1.199981689,3.676955262,
0.822934628,2011-07-20,2011-07-21,288.3,287.05,288.7291642,-1.25,0.883883476,
0.351845473,2011-07-21,2011-07-22,289.25,290.2000244,286.7916892,-0.950024414,2.227386361,
0.0556059,2011-07-22,2011-07-25,288.1,287.4999878,292.2058577,-0.600012207,1.909188309,
-0.580455542,2011-07-25,2011-07-26,288.45,289.2000122,284.8716342,-0.750012207,1.202081528,
0.57404983,2011-07-26,2011-07-27,287.6,289.95,288.1006765,2.35,0.530330086,
0.888076842,2011-07-27,2011-07-28,284.4,287.7,290.5504134,3.3,1.590990258,
0.386530697,2011-07-28,2011-07-29,287.9,284.2499878,288.1813535,-3.650012207,2.439518395,
-0.320279241,2011-07-29,2011-08-01,287.7,289.7000122,283.4385827,-2.000012207,3.853731957,
0.203702584,2011-08-01,2011-08-02,286.55,281.95,287.7573719,-4.6,5.480077554,
0.871924639,2011-08-02,2011-08-03,277.35,273.3499939,282.4398568,-4.000006104,6.081118318,
0.498415202,2011-08-03,2011-08-04,274.8,267.6499878,274.7703519,7.150012207,4.030508653,
-0.48768723,2011-08-04,2011-08-05,258.6,257.6000122,265.6090471,-0.999987793,7.106423151,
0.536862791,2011-08-05,2011-08-08,256.05,247.85,256.0956098,-8.2,6.894291117,
0.907433927,2011-08-08,2011-08-09,240.45,238.3999878,249.5960746,-2.050012207,6.682159082,
-0.02925189,2011-08-09,2011-08-10,248.15,237.6000122,238.0237492,10.54998779,0.565685425,
-0.065101281,2011-08-10,2011-08-11,229.15,239.6,236.6431133,10.45,1.414213562,
0.550982058,2011-08-11,2011-08-12,241.8,236.4999939,240.4627654,5.300006104,2.192031022,
-0.170862094,2011-08-12,2011-08-15,241.8,236.5,239.4163558,5.3,0,
-0.64032799,2011-08-15,2011-08-16,244.1,247.6999969,237.5048895,-3.599996948,7.919595949,
-0.688320994,2011-08-16,2011-08-17,246.25,248.1000092,244.9104459,-1.850009155,0.282842712,
0.497068524,2011-08-17,2011-08-18,248.9,243.6499878,246.6066459,5.250012207,3.146625176,
