asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0,2006-12-29,2007-01-01,201.9,201.3,202.974885,-0.6,0
0,2007-01-01,2007-01-02,202.35,201.4999969,202.1030653,0.850003052,0.141421356
0,2007-01-02,2007-01-03,202.2,198.5,202.3353767,-3.7,2.121320344
0,2007-01-03,2007-01-04,198.35,196.1999969,198.822829,-2.150003052,1.626345597
0,2007-01-04,2007-01-05,196,194.0500061,196.9147632,-1.949993896,1.52027958
0,2007-01-05,2007-01-08,193.35,192.3500031,195.3181342,-0.999996948,1.202081528
0,2007-01-08,2007-01-09,193.3,192.85,194.0518541,-0.45,0.353553391
0,2007-01-09,2007-01-10,192.45,189.9499908,193.7635066,-2.500009155,2.050609665
0,2007-01-10,2007-01-11,190.4,191.5000031,191.3408641,1.100003052,1.096015511
0,2007-01-11,2007-01-12,193.2,194.5,192.3142638,-1.3,2.121320344
0,2007-01-12,2007-01-15,195.2,195,195.3534792,-0.2,0.353553391
0,2007-01-15,2007-01-16,195.5,195.3500061,195.4331132,0.149993896,0.247487373
0,2007-01-16,2007-01-17,194.75,193.6499878,196.5870608,-1.100012207,1.202081528
0,2007-01-17,2007-01-18,193.05,194.7000031,194.0546542,1.650003052,0.74246212
0,2007-01-18,2007-01-19,192.85,190.45,196.3302798,-2.4,3.00520382
0,2007-01-19,2007-01-22,191.4,192.0000031,191.0177984,-0.600003052,1.096015511
0,2007-01-22,2007-01-23,190.95,191.8000031,192.9990199,0.850003052,0.141421356
0,2007-01-23,2007-01-24,192.85,195.1499908,192.4471885,-2.299990845,2.368807717
0,2007-01-24,2007-01-25,195.7,195.1000122,195.9259335,-0.599987793,0.035355339
0,2007-01-25,2007-01-26,194,192.5499969,194.932061,-1.450003052,1.803122292
0,2007-01-26,2007-01-29,193.4,192.1000031,193.9281506,-1.299996948,0.318198052
0,2007-01-29,2007-01-30,191.95,193.1,193.7512419,1.15,0.707106781
0,2007-01-30,2007-01-31,193.55,191.6,195.009008,-1.95,1.060660172
0,2007-01-31,2007-02-01,192.3,194.5499969,192.7965319,2.249996948,2.085965005
0,2007-02-01,2007-02-02,195,197.9999969,195.1018054,2.999996948,2.439518395
0,2007-02-02,2007-02-05,198.35,198.8999939,197.564919,-0.549993896,0.636396103
0,2007-02-05,2007-02-06,199.25,200.1000122,198.9497044,-0.850012207,0.848528137
0,2007-02-06,2007-02-07,200.4,200.3999878,200.393742,1.22E-05,0.212132034
0,2007-02-07,2007-02-08,200.3,199.2000031,200.7497945,-1.099996948,0.848528137
0,2007-02-08,2007-02-09,199.6,199.7,199.3897846,-0.1,0.353553391
0,2007-02-09,2007-02-12,198.05,197.7500031,200.847967,-0.299996948,1.378858223
0,2007-02-12,2007-02-13,197.5,198.8999939,199.5128223,1.399993896,0.813172798
0,2007-02-13,2007-02-14,200,200.9500031,198.8100773,-0.950003052,1.449568901
0,2007-02-14,2007-02-15,202.3,202.0500061,201.2571747,0.249993896,0.777817459
0,2007-02-15,2007-02-16,202.15,202.8,203.4605867,0.65,0.530330086
0,2007-02-16,2007-02-19,202.15,202.8,203.9842079,0.65,0
0,2007-02-19,2007-02-20,202.8,202.9999969,204.3311471,0.199996948,0.141421356
0,2007-02-20,2007-02-21,203.3,203.3500061,203.9607888,0.050006104,0.247487373
0,2007-02-21,2007-02-22,203.4,204.9499908,203.3098264,-1.549990845,1.13137085
0,2007-02-22,2007-02-23,205.05,204.8000061,205.3677366,-0.249993896,0.106066017
0,2007-02-23,2007-02-26,204.8,204.8500031,204.7917315,-0.050003052,0.035355339
0,2007-02-26,2007-02-27,204.8,202.85,205.0598587,-1.95,1.414213562
0,2007-02-27,2007-02-28,195.5,197.6999908,202.3309407,2.199990845,3.641599923
0,2007-02-28,2007-03-01,195.5,197.7,198.0409552,2.2,0
0,2007-03-01,2007-03-02,196.45,197.2,196.9917959,0.75,0.353553391
0,2007-03-02,2007-03-05,196,192.3000061,196.730549,-3.699993896,3.464823228
0,2007-03-05,2007-03-06,193.35,195.6000031,191.9686394,-2.250003052,2.333452378
0,2007-03-06,2007-03-07,197.4,197.2499939,195.0738831,0.150006104,1.166726189
0,2007-03-07,2007-03-08,196.45,197.75,196.967097,1.3,0.353553391
0,2007-03-08,2007-03-09,198.2,196.5,197.3789225,1.7,0.883883476
0,2007-03-09,2007-03-12,198.2,199.1000061,196.2132374,-0.900006104,1.838477631
0,2007-03-12,2007-03-13,199.1,198.5499969,198.9798071,0.550003052,0.38890873
0,2007-03-13,2007-03-14,195.05,194.4999969,197.7044772,-0.550003052,2.863782464
0,2007-03-14,2007-03-15,196.2,197.6499939,194.0064511,-1.449993896,2.227386361
0,2007-03-15,2007-03-16,197.45,196.8500122,198.1150803,-0.599987793,0.565685425
0,2007-03-16,2007-03-19,196.8,198.9499908,197.1904524,2.149990845,1.48492424
0,2007-03-19,2007-03-20,199.4,199.6499969,198.6237522,-0.249996948,0.494974747
0,2007-03-20,2007-03-21,199.75,198.7000031,199.6187007,1.049996948,0.671751442
0,2007-03-21,2007-03-22,201.15,200.3000061,198.0989435,0.849993896,1.13137085
0,2007-03-22,2007-03-23,200.65,200.3,199.8921244,0.35,0
0,2007-03-23,2007-03-26,200.75,200.3,200.7611398,-0.45,0
0,2007-03-26,2007-03-27,200.2,201.4999969,200.6827538,1.299996948,0.848528137
0,2007-03-27,2007-03-28,200.7,198.8999939,201.6638198,-1.800006104,1.838477631
0,2007-03-28,2007-03-29,198.55,200.7500061,198.64558,2.200006104,1.308147545
0,2007-03-29,2007-03-30,201.45,200.3999939,201.0023707,1.050006104,0.247487373
0,2007-03-30,2007-04-02,201.45,201.5000061,201.3672682,-0.050006104,0.777817459
0,2007-04-02,2007-04-03,201.85,202.3500061,200.9517479,-0.500006104,0.601040764
0,2007-04-03,2007-04-04,203.4,204.8999878,201.1124497,-1.499987793,1.803122292
0,2007-04-04,2007-04-05,205,204.5000061,203.9968158,0.499993896,0.282842712
0,2007-04-05,2007-04-06,205.25,204.8500061,204.3984768,0.399993896,0.247487373
0,2007-04-06,2007-04-09,205.7,206.6999908,204.3271175,-0.999990845,1.308147545
0,2007-04-09,2007-04-10,206.55,206.8000061,206.1020824,-0.250006104,0.070710678
0,2007-04-10,2007-04-11,207.55,208.6499908,206.1787315,-1.099990845,1.308147545
0,2007-04-11,2007-04-12,208.25,208.7000031,208.6404092,0.450003052,0.035355339
0,2007-04-12,2007-04-13,209.25,208.8999969,209.5084694,-0.350003052,0.141421356
0,2007-04-13,2007-04-16,209.3,210.2500061,209.3749037,0.950006104,0.954594155
0,2007-04-16,2007-04-17,210.7,209.8500061,210.886623,-0.849993896,0.282842712
0,2007-04-17,2007-04-18,210.5,210.4499908,209.6275196,0.050009155,0.424264069
