asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0,2006-12-29,2007-01-01,201.9,201.3,200.6679786,0.6,0
0,2007-01-01,2007-01-02,202.35,201.4999969,202.4754645,-0.850003052,0.141421356
0,2007-01-02,2007-01-03,202.2,198.5,201.1154969,3.7,2.121320344
0,2007-01-03,2007-01-04,198.35,196.1999969,200.0530756,-2.150003052,1.626345597
0,2007-01-04,2007-01-05,196,194.0500061,197.0194662,-1.949993896,1.52027958
0,2007-01-05,2007-01-08,193.35,192.3500031,194.9863517,-0.999996948,1.202081528
0,2007-01-08,2007-01-09,193.3,192.85,191.116115,0.45,0.353553391
0,2007-01-09,2007-01-10,192.45,189.9499908,193.4675591,-2.500009155,2.050609665
0,2007-01-10,2007-01-11,190.4,191.5000031,189.3618075,-1.100003052,1.096015511
0,2007-01-11,2007-01-12,193.2,194.5,191.9164834,-1.3,2.121320344
0,2007-01-12,2007-01-15,195.2,195,194.6731662,0.2,0.353553391
0,2007-01-15,2007-01-16,195.5,195.3500061,194.5709785,0.149993896,0.247487373
0,2007-01-16,2007-01-17,194.75,193.6499878,193.828664,1.100012207,1.202081528
0,2007-01-17,2007-01-18,193.05,194.7000031,194.4916691,1.650003052,0.74246212
0,2007-01-18,2007-01-19,192.85,190.45,193.8117216,-2.4,3.00520382
0,2007-01-19,2007-01-22,191.4,192.0000031,191.4124145,0.600003052,1.096015511
0,2007-01-22,2007-01-23,190.95,191.8000031,190.3810627,-0.850003052,0.141421356
0,2007-01-23,2007-01-24,192.85,195.1499908,190.8943426,-2.299990845,2.368807717
0,2007-01-24,2007-01-25,195.7,195.1000122,194.5489238,0.599987793,0.035355339
0,2007-01-25,2007-01-26,194,192.5499969,193.971415,1.450003052,1.803122292
0,2007-01-26,2007-01-29,193.4,192.1000031,191.061408,1.299996948,0.318198052
0,2007-01-29,2007-01-30,191.95,193.1,193.1427268,1.15,0.707106781
0,2007-01-30,2007-01-31,193.55,191.6,192.1207109,1.95,1.060660172
0,2007-01-31,2007-02-01,192.3,194.5499969,194.1699539,2.249996948,2.085965005
0,2007-02-01,2007-02-02,195,197.9999969,193.8160797,-2.999996948,2.439518395
0,2007-02-02,2007-02-05,198.35,198.8999939,198.1607996,-0.549993896,0.636396103
0,2007-02-05,2007-02-06,199.25,200.1000122,199.164087,-0.850012207,0.848528137
0,2007-02-06,2007-02-07,200.4,200.3999878,199.9260404,1.22E-05,0.212132034
0,2007-02-07,2007-02-08,200.3,199.2000031,201.0111707,-1.099996948,0.848528137
0,2007-02-08,2007-02-09,199.6,199.7,200.3274165,0.1,0.353553391
0,2007-02-09,2007-02-12,198.05,197.7500031,199.7426493,-0.299996948,1.378858223
0,2007-02-12,2007-02-13,197.5,198.8999939,196.1272403,-1.399993896,0.813172798
0,2007-02-13,2007-02-14,200,200.9500031,201.9852058,0.950003052,1.449568901
0,2007-02-14,2007-02-15,202.3,202.0500061,199.3255817,0.249993896,0.777817459
0,2007-02-15,2007-02-16,202.15,202.8,203.931579,0.65,0.530330086
0,2007-02-16,2007-02-19,202.15,202.8,201.9735486,-0.65,0
