date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2006-12-29,2007-01-01,201.9,201.3,200.1811536,0.6,0,0
2007-01-01,2007-01-02,202.35,201.4999969,200.8346641,0.850003052,0,0.141421356
2007-01-02,2007-01-03,202.2,198.5,200.5566777,3.7,0,2.121320344
2007-01-03,2007-01-04,198.35,196.1999969,197.5919778,2.150003052,0,1.626345597
2007-01-04,2007-01-05,196,194.0500061,195.4709822,1.949993896,0,1.52027958
2007-01-05,2007-01-08,193.35,192.3500031,193.4644598,-0.999996948,0,1.202081528
2007-01-08,2007-01-09,193.3,192.85,192.1027748,0.45,0,0.353553391
2007-01-09,2007-01-10,192.45,189.9499908,191.8666072,2.500009155,0,2.050609665
2007-01-10,2007-01-11,190.4,191.5000031,188.5942128,-1.100003052,0,1.096015511
2007-01-11,2007-01-12,193.2,194.5,191.5495365,-1.3,0,2.121320344
2007-01-12,2007-01-15,195.2,195,193.9960506,0.2,0,0.353553391
2007-01-15,2007-01-16,195.5,195.3500061,194.5586011,0.149993896,0,0.247487373
2007-01-16,2007-01-17,194.75,193.6499878,194.6464453,1.100012207,0,1.202081528
2007-01-17,2007-01-18,193.05,194.7000031,194.0380408,1.650003052,0,0.74246212
2007-01-18,2007-01-19,192.85,190.45,194.0526776,-2.4,0,3.00520382
2007-01-19,2007-01-22,191.4,192.0000031,190.4434792,-0.600003052,0,1.096015511
2007-01-22,2007-01-23,190.95,191.8000031,191.3984857,0.850003052,0,0.141421356
2007-01-23,2007-01-24,192.85,195.1499908,191.423537,-2.299990845,0,2.368807717
2007-01-24,2007-01-25,195.7,195.1000122,194.1302958,0.599987793,0,0.035355339
2007-01-25,2007-01-26,194,192.5499969,193.7776452,1.450003052,0,1.803122292
2007-01-26,2007-01-29,193.4,192.1000031,191.741554,1.299996948,0,0.318198052
2007-01-29,2007-01-30,191.95,193.1,191.9588232,1.15,0,0.707106781
2007-01-30,2007-01-31,193.55,191.6,191.7727349,1.95,0,1.060660172
2007-01-31,2007-02-01,192.3,194.5499969,190.5712931,-2.249996948,0,2.085965005
2007-02-01,2007-02-02,195,197.9999969,193.2581558,-2.999996948,0,2.439518395
2007-02-02,2007-02-05,198.35,198.8999939,199.4105748,0.549993896,0,0.636396103
2007-02-05,2007-02-06,199.25,200.1000122,198.106738,-0.850012207,0,0.848528137
2007-02-06,2007-02-07,200.4,200.3999878,199.3120828,1.22E-05,0,0.212132034
2007-02-07,2007-02-08,200.3,199.2000031,200.1736894,1.099996948,0,0.848528137
2007-02-08,2007-02-09,199.6,199.7,198.5784477,-0.1,0,0.353553391
2007-02-09,2007-02-12,198.05,197.7500031,198.7064309,-0.299996948,0,1.378858223
2007-02-12,2007-02-13,197.5,198.8999939,196.5666186,-1.399993896,0,0.813172798
2007-02-13,2007-02-14,200,200.9500031,198.0394708,-0.950003052,0,1.449568901
2007-02-14,2007-02-15,202.3,202.0500061,199.9522784,0.249993896,0,0.777817459
2007-02-15,2007-02-16,202.15,202.8,201.1732547,-0.65,0,0.530330086
2007-02-16,2007-02-19,202.15,202.8,201.6427161,-0.65,0,0
2007-02-19,2007-02-20,202.8,202.9999969,201.6650092,-0.199996948,0,0.141421356
2007-02-20,2007-02-21,203.3,203.3500061,202.2438455,-0.050006104,0,0.247487373
2007-02-21,2007-02-22,203.4,204.9499908,202.5582602,-1.549990845,0,1.13137085
2007-02-22,2007-02-23,205.05,204.8000061,204.3376477,0.249993896,0,0.106066017
2007-02-23,2007-02-26,204.8,204.8500031,203.6763291,-0.050003052,0,0.035355339
2007-02-26,2007-02-27,204.8,202.85,203.8552263,1.95,0,1.414213562
2007-02-27,2007-02-28,195.5,197.6999908,201.1173444,2.199990845,0,3.641599923
2007-02-28,2007-03-01,195.5,197.7,196.5436537,2.2,0,0
2007-03-01,2007-03-02,196.45,197.2,196.4869256,0.75,0,0.353553391
2007-03-02,2007-03-05,196,192.3000061,195.696933,3.699993896,0,3.464823228
2007-03-05,2007-03-06,193.35,195.6000031,191.2226011,-2.250003052,0,2.333452378
