date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2006-12-29,2007-01-01,201.9,201.3,201.8191619,0.6,0.546744823,0
2007-01-01,2007-01-02,202.35,201.4999969,201.5384241,0.850003052,-0.391705304,0.141421356
2007-01-02,2007-01-03,202.2,198.5,200.7133794,3.7,-0.48688373,2.121320344
2007-01-03,2007-01-04,198.35,196.1999969,198.7719343,-2.150003052,0.439669728,1.626345597
2007-01-04,2007-01-05,196,194.0500061,194.1714193,1.949993896,-0.131894022,1.52027958
2007-01-05,2007-01-08,193.35,192.3500031,193.1127329,0.999996948,0.953033507,1.202081528
2007-01-08,2007-01-09,193.3,192.85,191.869874,0.45,0.967215002,0.353553391
2007-01-09,2007-01-10,192.45,189.9499908,192.9541089,-2.500009155,0.882534385,2.050609665
2007-01-10,2007-01-11,190.4,191.5000031,189.9316317,-1.100003052,0.21336697,1.096015511
2007-01-11,2007-01-12,193.2,194.5,189.7030362,-1.3,-0.158570722,2.121320344
2007-01-12,2007-01-15,195.2,195,197.1356642,-0.2,0.914944172,0.353553391
2007-01-15,2007-01-16,195.5,195.3500061,195.1475771,0.149993896,-0.722086251,0.247487373
2007-01-16,2007-01-17,194.75,193.6499878,193.3883307,1.100012207,-0.608564734,1.202081528
2007-01-17,2007-01-18,193.05,194.7000031,193.2678322,1.650003052,0.889773428,0.74246212
2007-01-18,2007-01-19,192.85,190.45,192.7270203,2.4,0.855951548,3.00520382
2007-01-19,2007-01-22,191.4,192.0000031,191.5933238,0.600003052,0.984039187,1.096015511
2007-01-22,2007-01-23,190.95,191.8000031,190.4413521,-0.850003052,-0.404039383,0.141421356
2007-01-23,2007-01-24,192.85,195.1499908,191.0341896,-2.299990845,0.887839675,2.368807717
2007-01-24,2007-01-25,195.7,195.1000122,197.7227918,-0.599987793,0.939997613,0.035355339
2007-01-25,2007-01-26,194,192.5499969,193.0828959,1.450003052,-0.708397567,1.803122292
2007-01-26,2007-01-29,193.4,192.1000031,191.2461069,1.299996948,0.85731107,0.318198052
2007-01-29,2007-01-30,191.95,193.1,191.4047445,-1.15,0.979085505,0.707106781
2007-01-30,2007-01-31,193.55,191.6,192.4889872,1.95,0.948032022,1.060660172
2007-01-31,2007-02-01,192.3,194.5499969,191.2448842,-2.249996948,0.872676253,2.085965005
2007-02-01,2007-02-02,195,197.9999969,194.1042719,-2.999996948,0.673907459,2.439518395
2007-02-02,2007-02-05,198.35,198.8999939,195.7457073,-0.549993896,0.637257338,0.636396103
2007-02-05,2007-02-06,199.25,200.1000122,200.4904628,0.850012207,0.980491936,0.848528137
2007-02-06,2007-02-07,200.4,200.3999878,199.7300978,1.22E-05,-0.565844357,0.212132034
2007-02-07,2007-02-08,200.3,199.2000031,199.6272243,1.099996948,0.016331522,0.848528137
2007-02-08,2007-02-09,199.6,199.7,199.6170589,0.1,0.687724113,0.353553391
2007-02-09,2007-02-12,198.05,197.7500031,200.507803,-0.299996948,-0.207889646,1.378858223
2007-02-12,2007-02-13,197.5,198.8999939,195.9665049,-1.399993896,-0.667635322,0.813172798
2007-02-13,2007-02-14,200,200.9500031,200.0330123,0.950003052,0.800988913,1.449568901
2007-02-14,2007-02-15,202.3,202.0500061,199.5194153,0.249993896,-0.558093131,0.777817459
2007-02-15,2007-02-16,202.15,202.8,202.331913,0.65,0.814854503,0.530330086
2007-02-16,2007-02-19,202.15,202.8,202.8344819,0.65,0.125861466,0
2007-02-19,2007-02-20,202.8,202.9999969,203.1200439,0.199996948,-0.089050986,0.141421356
2007-02-20,2007-02-21,203.3,203.3500061,203.902278,0.050006104,-0.425765187,0.247487373
2007-02-21,2007-02-22,203.4,204.9499908,203.2606861,-1.549990845,-0.724538624,1.13137085
2007-02-22,2007-02-23,205.05,204.8000061,202.6825752,0.249993896,-0.558506906,0.106066017
2007-02-23,2007-02-26,204.8,204.8500031,204.714314,-0.050003052,0.93219763,0.035355339
2007-02-26,2007-02-27,204.8,202.85,204.7122896,1.95,0.727935433,1.414213562
2007-02-27,2007-02-28,195.5,197.6999908,202.4371688,2.199990845,0.361463279,3.641599923
2007-02-28,2007-03-01,195.5,197.7,198.8096281,2.2,0.492234379,0
2007-03-01,2007-03-02,196.45,197.2,197.8765554,0.75,-0.650216699,0.353553391
2007-03-02,2007-03-05,196,192.3000061,196.4475219,-3.699993896,-0.615786254,3.464823228
2007-03-05,2007-03-06,193.35,195.6000031,192.7974954,-2.250003052,0.283301502,2.333452378
2007-03-06,2007-03-07,197.4,197.2499939,194.8213259,0.150006104,-0.398880839,1.166726189
2007-03-07,2007-03-08,196.45,197.75,196.6341216,1.3,0.483984709,0.353553391
2007-03-08,2007-03-09,198.2,196.5,197.2549736,1.7,0.771229088,0.883883476
2007-03-09,2007-03-12,198.2,199.1000061,197.70214,-0.900006104,0.757503688,1.838477631
2007-03-12,2007-03-13,199.1,198.5499969,196.1278864,0.550003052,-0.611159205,0.38890873
2007-03-13,2007-03-14,195.05,194.4999969,198.932967,-0.550003052,0.948248088,2.863782464
2007-03-14,2007-03-15,196.2,197.6499939,196.5631285,1.449993896,0.250788659,2.227386361
2007-03-15,2007-03-16,197.45,196.8500122,195.0523814,0.599987793,-0.760723531,0.565685425
2007-03-16,2007-03-19,196.8,198.9499908,196.6828535,-2.149990845,0.894003093,1.48492424
2007-03-19,2007-03-20,199.4,199.6499969,199.237199,-0.249996948,0.756340444,0.494974747
2007-03-20,2007-03-21,199.75,198.7000031,198.6538338,1.049996948,-0.119265012,0.671751442
2007-03-21,2007-03-22,201.15,200.3000061,200.8133118,0.849993896,0.774673223,1.13137085
2007-03-22,2007-03-23,200.65,200.3,200.9107792,-0.35,-0.716531456,0
2007-03-23,2007-03-26,200.75,200.3,201.0185885,-0.45,-0.759684622,0
2007-03-26,2007-03-27,200.2,201.4999969,200.5313014,1.299996948,-0.806676745,0.848528137
2007-03-27,2007-03-28,200.7,198.8999939,203.1045671,-1.800006104,-0.753419697,1.838477631
