date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,
2018-02-27,2018-02-28,315.7,312.5499817,315.9362596,-3.150018311,2.333452378,
2018-02-28,2018-03-01,315.7,312.55,310.9681974,3.15,0,
2018-03-01,2018-03-02,309.2,308.2500122,311.4223743,-0.949987793,3.040559159,
2018-03-02,2018-03-05,307.3,303.9500122,307.0412281,3.349987793,3.040559159,
2018-03-05,2018-03-06,306.75,310.3999817,303.370987,-3.649981689,4.560838739,
2018-03-06,2018-03-07,311.15,310.5499939,308.8381752,0.600006104,0.106066017,
2018-03-07,2018-03-08,313.3,313.7000244,309.0683055,-0.400024414,2.227386361,
2018-03-08,2018-03-09,315.2,317.2,313.9467559,-2,2.474873734,
2018-03-09,2018-03-12,320.8,320.2,316.9598887,0.6,2.121320344,
2018-03-12,2018-03-13,320.3,321.5999939,319.0053725,-1.299993896,0.989949494,
2018-03-13,2018-03-14,319.25,321.6499878,321.2218731,2.399987793,0.035355339,
2018-03-14,2018-03-15,322.35,322.9500183,321.5266177,-0.600018311,0.919238816,
2018-03-15,2018-03-16,322.15,322.0999939,322.9772876,-0.050006104,0.601040764,
2018-03-16,2018-03-19,321.75,319.9500061,322.492992,-1.799993896,1.52027958,
2018-03-19,2018-03-20,317.95,321.3999817,318.7475993,3.449981689,1.025304833,
2018-03-20,2018-03-21,321.3,321.7000183,321.2306996,-0.400018311,0.212132034,
2018-03-21,2018-03-22,321.7,322.2,320.6872904,-0.5,0.353553391,
2018-03-22,2018-03-23,315.5,311.5999939,321.4570436,-3.900006104,7.495331881,
2018-03-23,2018-03-26,310.65,314.6,310.0158865,-3.95,2.121320344,
2018-03-26,2018-03-27,316.25,315.2499939,315.3123572,1.000006104,0.459619408,
2018-03-27,2018-03-28,311.8,310.75,313.5266453,-1.05,3.181980515,
2018-03-28,2018-03-29,311.9,314.5499878,308.9433827,-2.649987793,2.687005769,
2018-03-29,2018-03-30,316.1,314.6500061,313.7553453,1.449993896,0.070710678,
2018-03-30,2018-04-02,314.65,313.5499939,316.7408346,-1.100006104,0.777817459,
2018-04-02,2018-04-03,311.05,312.9000061,312.4380737,1.850006104,0.459619408,
2018-04-03,2018-04-04,313.6,307.65,311.3399108,5.95,3.712310601,
2018-04-04,2018-04-05,310.7,313.0499939,306.2738297,-2.349993896,3.818376618,
2018-04-05,2018-04-06,310.7,311.3,314.921969,0.6,1.237436867,
2018-04-06,2018-04-09,310.7,313.05,309.5013685,-2.35,1.237436867,
2018-04-09,2018-04-10,311.95,313.55,312.4073126,1.6,0.353553391,
2018-04-10,2018-04-11,313.8,312.55,312.1518437,1.25,0.707106781,
2018-04-11,2018-04-12,313.7,311.8500183,312.0988154,1.849981689,0.494974747,
2018-04-12,2018-04-13,313.25,314.5499817,310.2105413,-1.299981689,1.909188309,
2018-04-13,2018-04-16,316.1,314.4000061,314.3821519,1.699993896,0.106066017,
2018-04-16,2018-04-17,314.75,314.5000061,313.1103257,0.249993896,0.070710678,
2018-04-17,2018-04-18,316.25,317.7000122,313.4278731,-1.450012207,2.2627417,
2018-04-18,2018-04-19,318.95,319.0999939,318.264649,-0.149993896,0.989949494,
2018-04-19,2018-04-20,317.45,316.9999939,318.6845211,-0.450006104,1.48492424,
2018-04-20,2018-04-23,316.65,317.2000122,316.2801087,-0.550012207,0.141421356,
2018-04-23,2018-04-24,317.65,315.45,316.5969637,2.2,1.237436867,
2018-04-24,2018-04-25,312.95,313.0499756,315.1077761,0.099975586,1.697056275,
2018-04-25,2018-04-26,314.25,317.55,312.6532598,-3.3,3.181980515,
2018-04-26,2018-04-27,320.45,320.2500122,317.2794382,0.199987793,1.909188309,
2018-04-27,2018-04-30,321.45,321.75,320.2087528,-0.3,1.060660172,
2018-04-30,2018-05-01,321.45,321.75,320.9051344,-0.3,0,
2018-05-01,2018-05-02,321.2,319.8500061,320.4890879,1.349993896,1.343502884,
2018-05-02,2018-05-03,319.05,318.1,318.1949144,0.95,1.237436867,
2018-05-03,2018-05-04,318.75,316.5499817,320.4736186,-2.200018311,1.096015511,
2018-05-04,2018-05-07,318.75,316.55,317.4358997,2.2,0,
2018-05-07,2018-05-08,317.45,314.1500061,315.7688978,3.299993896,1.697056275,
2018-05-08,2018-05-09,314.65,314.15,315.1139469,-0.5,0,
2018-05-09,2018-05-10,315.3,315.9500183,313.8107814,-0.650018311,1.272792206,
2018-05-10,2018-05-11,317.45,317.7499878,316.1009369,-0.299987793,1.272792206,
2018-05-11,2018-05-14,318.2,316.9500122,316.3788722,1.249987793,0.565685425,
2018-05-14,2018-05-15,316.45,313.8499939,317.2400805,-2.600006104,2.192031022,
2018-05-15,2018-05-16,312.85,314.9999939,317.4496034,2.149993896,0.813172798,
2018-05-16,2018-05-17,316.3,313.5,314.118534,2.8,1.060660172,
2018-05-17,2018-05-18,314.45,314.8500061,312.2931715,-0.400006104,0.954594155,
2018-05-18,2018-05-21,315.1,315.2000061,313.3365246,-0.100006104,0.247487373,
2018-05-21,2018-05-22,315.1,315.2,315.7043373,0.1,0,
2018-05-22,2018-05-23,315.15,317.2499878,314.6527227,-2.099987793,1.449568901,
2018-05-23,2018-05-24,317.95,316.6499939,318.0974059,-1.300006104,0.424264069,
2018-05-24,2018-05-25,314.9,317.4,317.2342568,2.5,0.530330086,
2018-05-25,2018-05-28,318.15,318.2000183,319.9350561,0.050018311,0.565685425,
2018-05-28,2018-05-29,317.7,314.9999878,316.0058314,2.700012207,2.2627417,
2018-05-29,2018-05-30,313.75,307.6499939,314.2659086,-6.100006104,5.197234842,
2018-05-30,2018-05-31,309.95,309.2500061,307.824418,0.699993896,1.13137085,
2018-05-31,2018-06-01,309.25,311.5,309.2029995,-2.25,1.590990258,
2018-06-01,2018-06-04,311.95,313.25,311.4157836,-1.3,1.237436867,
2018-06-04,2018-06-05,313.15,313.8500061,312.1529963,-0.700006104,0.424264069,
2018-06-05,2018-06-06,313.15,313.85,314.2907056,0.7,0,
2018-06-06,2018-06-07,315.7,316.9500061,313.8726085,-1.250006104,2.192031022,
2018-06-07,2018-06-08,315.55,313.3999817,315.6654369,-2.150018311,2.510229073,
2018-06-08,2018-06-11,313.8,316.2500061,313.4618761,-2.450006104,2.015254326,
2018-06-11,2018-06-12,316.8,315.75,316.1820661,1.05,0.353553391,
2018-06-12,2018-06-13,316.8,315.75,315.6032841,1.05,0,
2018-06-13,2018-06-14,313.95,310.5,315.2861585,-3.45,3.712310601,
2018-06-14,2018-06-15,312.3,309.2999878,310.3561606,3.000012207,0.848528137,
2018-06-15,2018-06-18,309.6,305.9500244,312.5362537,-3.649975586,2.368807717,
2018-06-18,2018-06-19,305.1,301.45,306.2663249,-3.65,3.181980515,
2018-06-19,2018-06-20,302.95,304.2999756,301.4499247,-1.349975586,2.015254326,
2018-06-20,2018-06-21,303.8,300.8500183,303.9508627,-2.949981689,2.439518395,
2018-06-21,2018-06-22,298.3,303.7499939,299.9159552,5.449993896,2.050609665,
2018-06-22,2018-06-25,303.25,303.3500061,303.3762491,0.100006104,0.282842712,
2018-06-25,2018-06-26,300.4,302.4999939,302.0923425,2.099993896,0.601040764,
2018-06-26,2018-06-27,301.95,301.6499939,302.098573,-0.300006104,0.601040764,
2018-06-27,2018-06-28,300.9,299.2000183,300.5788481,1.699981689,1.732411614,
2018-06-28,2018-06-29,299.55,300.0999939,298.7348094,-0.549993896,0.636396103,
2018-06-29,2018-07-02,299.1,292.9999939,301.5210191,-6.100006104,5.020458146,
2018-07-02,2018-07-03,295.25,293.8500061,291.3565179,1.399993896,0.601040764,
2018-07-03,2018-07-04,293.85,292.6499878,293.265733,1.200012207,0.848528137,
2018-07-04,2018-07-05,292.6,292.1000122,291.987121,0.499987793,0.38890873,
2018-07-05,2018-07-06,291.6,293.7000061,291.3252594,-2.100006104,1.13137085,
2018-07-06,2018-07-09,294.35,296.3499939,294.4447752,1.999993896,1.87383297,
2018-07-09,2018-07-10,297.3,297.0499817,295.6266126,0.250018311,0.494974747,
2018-07-10,2018-07-11,294.3,295.4000061,296.9156364,1.100006104,1.166726189,
2018-07-11,2018-07-12,295.75,296.1000122,294.8278795,-0.350012207,0.494974747,
2018-07-12,2018-07-13,296.1,299.2000061,295.8827207,-3.100006104,2.192031022,
2018-07-13,2018-07-16,299.3,298.2999756,297.9188922,1.000024414,0.636396103,
2018-07-16,2018-07-17,298.05,297.4500244,297.3027816,0.599975586,0.601040764,
2018-07-17,2018-07-18,299.35,297.1499817,296.6180502,2.200018311,0.212132034,
2018-07-18,2018-07-19,298.4,296.15,296.6932526,2.25,0.707106781,
2018-07-19,2018-07-20,296.6,297.6000122,295.7539558,-1.000012207,1.025304833,
2018-07-20,2018-07-23,297.6,295.4999939,298.1885732,-2.100006104,1.48492424,
2018-07-23,2018-07-24,295.65,296.3500061,294.1416413,-0.700006104,0.601040764,
2018-07-24,2018-07-25,296.8,295.6,298.754655,-1.2,0.530330086,
2018-07-25,2018-07-26,297.2,297.6,294.2265466,-0.4,1.414213562,
2018-07-26,2018-07-27,298.2,298.6499878,298.0720196,-0.449987793,0.74246212,
2018-07-27,2018-07-30,297.5,297.9,300.7654804,0.4,0.530330086,
2018-07-30,2018-07-31,297.85,298.0499939,295.850393,-0.199993896,0.106066017,
2018-07-31,2018-08-01,298.65,299.4500244,296.9210835,-0.800024414,0.989949494,
2018-08-01,2018-08-02,299.3,293.5999939,298.9439898,5.700006104,4.13657467,
2018-08-02,2018-08-03,294.8,295.8999878,294.8370666,1.099987793,1.626345597,
2018-08-03,2018-08-06,296.4,295.9,294.6509623,0.5,0,
2018-08-06,2018-08-07,296.2,298.0000061,295.9781658,-1.800006104,1.48492424,
2018-08-07,2018-08-08,298.2,297.7999878,297.5994838,0.400012207,0.141421356,
2018-08-08,2018-08-09,297.75,297.6500061,297.4599959,0.099993896,0.106066017,
2018-08-09,2018-08-10,296.7,294.15,296.447381,2.55,2.474873734,
2018-08-10,2018-08-13,292.25,290.65,293.7772042,-1.6,2.474873734,
2018-08-13,2018-08-14,290.7,291.7999939,291.0922124,1.099993896,0.813172798,
2018-08-14,2018-08-15,290.7,291.8,291.7242274,1.1,0,
2018-08-15,2018-08-16,287.25,288.4500244,290.3567008,1.200024414,2.368807717,
2018-08-16,2018-08-17,288.45,288.7,287.6904912,-0.25,0.176776695,
2018-08-17,2018-08-20,289.95,289.1499817,288.070731,0.800018311,0.318198052,
2018-08-20,2018-08-21,288.7,292.6000122,289.7724873,3.900012207,2.439518395,
2018-08-21,2018-08-22,292.75,293.4500061,291.5803561,-0.700006104,0.601040764,
2018-08-22,2018-08-23,294.7,294.2499878,294.2805206,0.450012207,0.565685425,
2018-08-23,2018-08-24,293.9,295.6000061,292.8336746,-1.700006104,0.954594155,
2018-08-24,2018-08-27,296.8,297.2000061,295.0557817,-0.400006104,1.13137085,
2018-08-27,2018-08-28,298.5,297.5499756,296.6525081,0.950024414,0.247487373,
2018-08-28,2018-08-29,297.85,298.1000183,297.324731,-0.250018311,0.38890873,
2018-08-29,2018-08-30,298.35,298.3999878,299.0546005,0.049987793,0.212132034,
2018-08-30,2018-08-31,297,299.65,298.4325066,2.65,0.883883476,
2018-08-31,2018-09-03,299.1,297.5499939,300.7128899,-1.550006104,1.48492424,
2018-09-03,2018-09-04,297.75,299.05,297.6690068,-1.3,1.060660172,
2018-09-04,2018-09-05,297.95,294.8,298.8017581,-3.15,3.00520382,
2018-09-05,2018-09-06,294.4,294.6000183,294.5651546,0.200018311,0.141421356,
2018-09-06,2018-09-07,292.85,293.2000061,294.0247037,0.350006104,0.989949494,
2018-09-07,2018-09-10,292.7,293.6499817,291.946029,-0.949981689,0.318198052,
2018-09-10,2018-09-11,293.2,292.5499939,293.0486486,0.650006104,0.777817459,
2018-09-11,2018-09-12,292.8,292.7500122,291.3873886,0.049987793,0.141421356,
2018-09-12,2018-09-13,292.8,292.25,291.7284276,0.55,0.353553391,
2018-09-13,2018-09-14,294.45,297.0499878,291.671427,-2.599987793,3.39411255,
2018-09-14,2018-09-17,296,294.2500122,296.763738,-1.749987793,1.979898987,
2018-09-17,2018-09-18,292.65,295.8500061,294.5226966,3.200006104,1.13137085,
2018-09-18,2018-09-19,296.9,296.0499817,295.1174609,0.850018311,0.141421356,
2018-09-19,2018-09-20,296.75,298.6500061,296.166941,-1.900006104,1.838477631,
2018-09-20,2018-09-21,299.45,300.0000061,298.0404556,-0.550006104,0.954594155,
2018-09-21,2018-09-24,299.45,300,300.3113658,0.55,0,
2018-09-24,2018-09-25,299.45,300,299.8674936,0.55,0,
2018-09-25,2018-09-26,299.45,300,299.8827559,0.55,0,
2018-09-26,2018-09-27,299.05,302.1499939,300.0933994,3.099993896,1.52027958,
2018-09-27,2018-09-28,302.3,300.6000122,301.6585953,1.699987793,1.096015511,
2018-09-28,2018-10-01,301.1,300.0499817,300.612317,1.050018311,0.38890873,
2018-10-01,2018-10-02,299.7,296.6000183,299.2634633,3.099981689,2.439518395,
2018-10-02,2018-10-03,299.7,296.6,296.0506181,3.1,0,
2018-10-03,2018-10-04,296.6,291.5499817,296.0958007,5.050018311,3.570889245,
2018-10-04,2018-10-05,291.2,290.9000061,290.5566215,0.299993896,0.459619408,
2018-10-05,2018-10-08,289.75,289.7999939,289.6842612,-0.049993896,0.777817459,
2018-10-08,2018-10-09,289.75,289.8,288.6062189,-0.05,0,
2018-10-09,2018-10-10,290.35,287.8,287.8345349,2.55,1.414213562,
2018-10-10,2018-10-11,280.05,274.55,286.0203687,-5.5,9.369164851,
2018-10-11,2018-10-12,275.75,279.2000244,272.8871862,-3.450024414,3.288046533,
2018-10-12,2018-10-15,278.45,276.8999817,277.6160684,1.550018311,1.626345597,
2018-10-15,2018-10-16,277.9,276.65,275.4349504,1.25,0.176776695,
2018-10-16,2018-10-17,280,280.2000183,276.0843935,-0.200018311,2.510229073,
2018-10-17,2018-10-18,278.6,277.2499878,279.2092919,-1.350012207,2.085965005,
2018-10-18,2018-10-19,275.4,278.2000122,275.7658049,2.800012207,0.671751442,
2018-10-19,2018-10-22,276.2,278.8999817,276.9063577,2.699981689,0.494974747,
2018-10-22,2018-10-23,276.7,272.15,277.730632,-4.55,4.772970773,
2018-10-23,2018-10-24,274.3,271.0499939,271.2101778,3.250006104,0.777817459,
2018-10-24,2018-10-25,265.2,266.7000244,269.8847081,1.500024414,3.075914498,
2018-10-25,2018-10-26,266.8,262.45,265.2776128,4.35,3.00520382,
2018-10-26,2018-10-29,263.65,259.5499756,260.944786,4.100024414,2.050609665,
2018-10-29,2018-10-30,259.3,261.7500122,258.5113863,-2.450012207,1.555634919,
2018-10-30,2018-10-31,262.75,263.1000061,260.4496909,-0.350006104,0.954594155,
2018-10-31,2018-11-01,263.3,262.6,261.8016873,0.7,0.353553391,
2018-11-01,2018-11-02,265.45,271.85,262.0887642,-6.4,6.540737726,
2018-11-02,2018-11-05,269.75,269.0499817,269.9780419,-0.700018311,1.979898987,
2018-11-05,2018-11-06,270.6,271.05,268.0947956,-0.45,1.414213562,
2018-11-06,2018-11-07,270.55,269.7500122,270.0204692,0.799987793,0.919238816,
2018-11-07,2018-11-08,274,272.0499878,268.5491796,1.950012207,1.626345597,
2018-11-08,2018-11-09,271.6,270.5000122,273.0747281,-1.099987793,1.096015511,
2018-11-09,2018-11-12,268.2,271.1000061,269.5827451,2.900006104,0.424264069,
2018-11-12,2018-11-13,266.95,268.3999878,268.9092885,1.449987793,1.909188309,
2018-11-13,2018-11-14,268.9,268.2999939,267.4220326,0.600006104,0.070710678,
2018-11-14,2018-11-15,267.7,271.1000183,266.668749,-3.400018311,1.979898987,
2018-11-15,2018-11-16,271.9,270.7000061,269.4025376,1.199993896,0.282842712,
2018-11-16,2018-11-19,270.8,271.5999939,269.7325115,-0.799993896,0.636396103,
2018-11-19,2018-11-20,268.65,268.6,270.0750308,-0.05,2.121320344,
2018-11-20,2018-11-21,265.2,267.5499817,267.1783585,2.349981689,0.74246212,
2018-11-21,2018-11-22,267.5,267.4000061,265.9606134,0.099993896,0.106066017,
2018-11-22,2018-11-23,267,265.4,266.5753898,1.6,1.414213562,
2018-11-23,2018-11-26,266.1,269.5000061,263.8862809,-3.400006104,2.899137803,
2018-11-26,2018-11-27,269.95,271.4500122,268.5023522,-1.500012207,1.378858223,
2018-11-27,2018-11-28,272,272.9999878,270.6056047,-0.999987793,1.096015511,
2018-11-28,2018-11-29,276.7,273.2999878,271.7623836,3.400012207,0.212132034,
2018-11-29,2018-11-30,274.35,270.6000183,273.6088191,3.749981689,1.909188309,
2018-11-30,2018-12-03,274.55,275.3999878,272.7135178,-0.849987793,3.39411255,
2018-12-03,2018-12-04,274.15,272.7500061,274.5438757,-1.399993896,1.87383297,
2018-12-04,2018-12-05,268.9,270.8999939,273.3425639,1.999993896,1.308147545,
2018-12-05,2018-12-06,269,266.4,270.9002695,-2.6,3.181980515,
2018-12-06,2018-12-07,267.7,267.5000061,266.2522409,0.199993896,0.777817459,
2018-12-07,2018-12-10,263.75,264.3999939,267.8970502,0.649993896,2.192031022,
2018-12-10,2018-12-11,265.5,264.15,263.661714,1.35,0.176776695,
2018-12-11,2018-12-12,265.25,267.7999939,264.0097669,-2.549993896,2.580939751,
2018-12-12,2018-12-13,268.45,269.05,267.3620638,-0.6,0.883883476,
2018-12-13,2018-12-14,268.2,263.9500244,268.4724387,-4.249975586,3.606244584,
2018-12-14,2018-12-17,264.45,264.8999817,263.029827,-0.449981689,0.671751442,
2018-12-17,2018-12-18,262.75,263.7999939,262.8537892,1.049993896,0.777817459,
2018-12-18,2018-12-19,264.65,265.7000244,262.908374,-1.050024414,1.343502884,
2018-12-19,2018-12-20,264,262.7,264.6328576,-1.3,2.121320344,
2018-12-20,2018-12-21,262.55,262.8999817,261.2257061,-0.349981689,0.141421356,
2018-12-21,2018-12-24,262.25,262.7999939,261.5769871,-0.549993896,0.070710678,
2018-12-24,2018-12-25,262.25,262.8,261.0750722,-0.55,0,
2018-12-25,2018-12-26,259.15,258.55,261.2167554,-0.6,3.00520382,
2018-12-26,2018-12-27,262.7,262.7000244,257.9543121,-2.44E-05,2.934493142,
2018-12-27,2018-12-28,262.95,263.2499878,260.8281623,-0.299987793,0.38890873,
2018-12-28,2018-12-31,262.95,263.25,264.1924342,0.3,0,24.84976807
accuracy, down accuracy, acc with interval,kelly,,114.1995423,,
0.536979969,0.672496025,0.292758089,TRUE,,,,
 ensemble, gradual, time steps, interval, layers, hidden_size, batch_size,
FALSE,FALSE,20,1,2,500,20,
 avg_profit, avg_loss, max_profit, max_loss,,, iteration,
1.325394228,-1.347088577,11.9999939,-7.749981689,,,500,
