date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
2011-11-23,2011-11-24,238.15,239.5000061,241.6685535,1.350006104,0.247487373
2011-11-24,2011-11-25,237.55,237.0500031,237.1113853,0.499996948,1.732411614
2011-11-25,2011-11-28,242.5,244.4499939,235.8660453,-1.949993896,5.232590181
2011-11-28,2011-11-29,245.05,250.2500031,245.8920661,5.200003052,4.101219331
2011-11-29,2011-11-30,248.55,248.3500061,249.8370555,-0.199993896,1.343502884
2011-11-30,2011-12-01,257.5,259.85,248.5841085,-2.35,8.131727984
2011-12-01,2011-12-02,259.75,259.2999817,258.680655,0.450018311,0.38890873
2011-12-02,2011-12-05,260.8,260.5000122,258.5631132,0.299987793,0.848528137
2011-12-05,2011-12-06,258.65,258,261.7905061,-0.65,1.767766953
2011-12-06,2011-12-07,258.7,259.4500122,258.0611403,-0.750012207,1.025304833
2011-12-07,2011-12-08,258.5,258.2,257.7866443,0.3,0.883883476
2011-12-08,2011-12-09,254.1,251.2999908,257.5346086,-2.800009155,4.87903679
2011-12-09,2011-12-12,255.6,255.8,253.2859771,-0.2,3.181980515
2011-12-12,2011-12-13,253.1,249.9499939,254.9483202,-3.150006104,4.13657467
2011-12-13,2011-12-14,248.4,248.95,249.0915898,0.55,0.707106781
2011-12-14,2011-12-15,245.5,243.3999969,248.5625812,-2.100003052,3.924442636
2011-12-15,2011-12-16,244.3,246.0500092,245.9667274,1.750009155,1.87383297
2011-12-16,2011-12-19,244.35,239.1000031,242.275451,5.249996948,4.914392129
2011-12-19,2011-12-20,240.1,240.3999878,237.9030773,-0.299987793,0.919238816
2011-12-20,2011-12-21,247,248.15,242.5168458,-1.15,5.480077554
2011-12-21,2011-12-22,247.15,248.0500092,250.3668686,0.900009155,0.070710678
2011-12-22,2011-12-23,250.45,251.1999939,244.8007441,-0.749993896,2.227386361
2011-12-23,2011-12-26,251.85,249.8000061,249.9640487,2.049993896,0.989949494
2011-12-26,2011-12-27,250.05,246.8999908,251.3953536,-3.150009155,2.050609665
2011-12-27,2011-12-28,247.8,246.4,246.2080997,1.4,0.353553391
2011-12-28,2011-12-29,246.2,246.7000031,244.5560683,-0.500003052,0.212132034
2011-12-29,2011-12-30,246.2,246.7,246.9033723,0.5,0
accuracy, down accuracy, acc with interval,kelly,,-13.55005493,
0.507672634,0.569553806,0.291560102,TRUE,,,
 ensemble, gradual, time steps, interval, layers, hidden_size, batch_size
FALSE,FALSE,20,1,2,500,20
 avg_profit, avg_loss, max_profit, max_loss,,, iteration
1.780730625,-1.871428865,10.54998779,-7.649987793,,,500
