asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0.931911409,2006-12-29,2007-01-01,201.9,201.3,202.4830484,-0.6,0
0.954080105,2007-01-01,2007-01-02,202.35,201.4999969,202.8901408,-0.850003052,0.141421356
0.957014024,2007-01-02,2007-01-03,202.2,198.5,201.6014345,3.7,2.121320344
0.550556779,2007-01-03,2007-01-04,198.35,196.1999969,199.2692794,-2.150003052,1.626345597
0.70917064,2007-01-04,2007-01-05,196,194.0500061,196.6171556,-1.949993896,1.52027958
0.641322553,2007-01-05,2007-01-08,193.35,192.3500031,195.0586406,-0.999996948,1.202081528
0.759945273,2007-01-08,2007-01-09,193.3,192.85,193.6060878,-0.45,0.353553391
0.79962796,2007-01-09,2007-01-10,192.45,189.9499908,191.1705484,2.500009155,2.050609665
-0.877485335,2007-01-10,2007-01-11,190.4,191.5000031,191.4486867,1.100003052,1.096015511
0.696867824,2007-01-11,2007-01-12,193.2,194.5,193.3668324,1.3,2.121320344
0.887666881,2007-01-12,2007-01-15,195.2,195,192.1990573,0.2,0.353553391
-0.900168777,2007-01-15,2007-01-16,195.5,195.3500061,194.0521348,0.149993896,0.247487373
-0.061827775,2007-01-16,2007-01-17,194.75,193.6499878,194.3441691,1.100012207,1.202081528
-0.608277202,2007-01-17,2007-01-18,193.05,194.7000031,193.3791091,1.650003052,0.74246212
0.794599652,2007-01-18,2007-01-19,192.85,190.45,193.6639809,-2.4,3.00520382
-0.808829904,2007-01-19,2007-01-22,191.4,192.0000031,189.2138954,-0.600003052,1.096015511
-0.204384461,2007-01-22,2007-01-23,190.95,191.8000031,192.1073797,0.850003052,0.141421356
0.909586787,2007-01-23,2007-01-24,192.85,195.1499908,190.3971961,-2.299990845,2.368807717
-0.909023702,2007-01-24,2007-01-25,195.7,195.1000122,194.9186779,0.599987793,0.035355339
0.880576968,2007-01-25,2007-01-26,194,192.5499969,193.7947095,1.450003052,1.803122292
-0.891176343,2007-01-26,2007-01-29,193.4,192.1000031,193.2064752,1.299996948,0.318198052
0.934866011,2007-01-29,2007-01-30,191.95,193.1,192.3136357,1.15,0.707106781
0.831953228,2007-01-30,2007-01-31,193.55,191.6,193.5933718,-1.95,1.060660172
0.842107117,2007-01-31,2007-02-01,192.3,194.5499969,192.0712994,-2.249996948,2.085965005
0.809916675,2007-02-01,2007-02-02,195,197.9999969,193.8303962,-2.999996948,2.439518395
-0.774881005,2007-02-02,2007-02-05,198.35,198.8999939,198.2707149,-0.549993896,0.636396103
0.845697463,2007-02-05,2007-02-06,199.25,200.1000122,198.1467918,-0.850012207,0.848528137
-0.706269145,2007-02-06,2007-02-07,200.4,200.3999878,199.6471213,1.22E-05,0.212132034
0.536085546,2007-02-07,2007-02-08,200.3,199.2000031,199.6440149,1.099996948,0.848528137
-0.517739236,2007-02-08,2007-02-09,199.6,199.7,198.1718926,-0.1,0.353553391
-0.336028486,2007-02-09,2007-02-12,198.05,197.7500031,199.0698573,-0.299996948,1.378858223
0.448615849,2007-02-12,2007-02-13,197.5,198.8999939,197.6301045,1.399993896,0.813172798
0.774148047,2007-02-13,2007-02-14,200,200.9500031,198.757177,-0.950003052,1.449568901
0.471267581,2007-02-14,2007-02-15,202.3,202.0500061,200.2639707,0.249993896,0.777817459
-0.57948333,2007-02-15,2007-02-16,202.15,202.8,202.2599332,0.65,0.530330086
0.901833594,2007-02-16,2007-02-19,202.15,202.8,203.3025671,0.65,0
0.895985901,2007-02-19,2007-02-20,202.8,202.9999969,202.7277779,-0.199996948,0.141421356
0.197915897,2007-02-20,2007-02-21,203.3,203.3500061,202.0907518,-0.050006104,0.247487373
-0.772410572,2007-02-21,2007-02-22,203.4,204.9499908,204.2694833,1.549990845,1.13137085
0.908966243,2007-02-22,2007-02-23,205.05,204.8000061,206.7808878,-0.249993896,0.106066017
0.964730561,2007-02-23,2007-02-26,204.8,204.8500031,204.9403859,0.050003052,0.035355339
0.792134821,2007-02-26,2007-02-27,204.8,202.85,202.7595449,1.95,1.414213562
-0.943153918,2007-02-27,2007-02-28,195.5,197.6999908,201.0126753,2.199990845,3.641599923
-0.587299705,2007-02-28,2007-03-01,195.5,197.7,196.4020874,2.2,0
-0.422029018,2007-03-01,2007-03-02,196.45,197.2,196.1441757,-0.75,0.353553391
-0.706193089,2007-03-02,2007-03-05,196,192.3000061,195.0814521,3.699993896,3.464823228
-0.788741946,2007-03-05,2007-03-06,193.35,195.6000031,189.5887447,-2.250003052,2.333452378
-0.861814737,2007-03-06,2007-03-07,197.4,197.2499939,193.4992515,0.150006104,1.166726189
-0.588929474,2007-03-07,2007-03-08,196.45,197.75,196.4245794,-1.3,0.353553391
0.608921349,2007-03-08,2007-03-09,198.2,196.5,197.5888542,1.7,0.883883476
0.805217147,2007-03-09,2007-03-12,198.2,199.1000061,193.6051488,-0.900006104,1.838477631
-0.960358799,2007-03-12,2007-03-13,199.1,198.5499969,197.71805,0.550003052,0.38890873
0.384645343,2007-03-13,2007-03-14,195.05,194.4999969,196.3296693,-0.550003052,2.863782464
-0.930307627,2007-03-14,2007-03-15,196.2,197.6499939,193.2865793,-1.449993896,2.227386361
0.498662978,2007-03-15,2007-03-16,197.45,196.8500122,197.8155496,-0.599987793,0.565685425
0.912985742,2007-03-16,2007-03-19,196.8,198.9499908,196.6092065,-2.149990845,1.48492424
0.232570931,2007-03-19,2007-03-20,199.4,199.6499969,197.6874691,-0.249996948,0.494974747
-0.877782881,2007-03-20,2007-03-21,199.75,198.7000031,199.9875495,-1.049996948,0.671751442
0.925950527,2007-03-21,2007-03-22,201.15,200.3000061,197.7772457,0.849993896,1.13137085
-0.795307577,2007-03-22,2007-03-23,200.65,200.3,199.5232859,0.35,0
0.392865151,2007-03-23,2007-03-26,200.75,200.3,199.2728565,0.45,0
-0.652624846,2007-03-26,2007-03-27,200.2,201.4999969,199.109949,-1.299996948,0.848528137
-0.262887299,2007-03-27,2007-03-28,200.7,198.8999939,200.3143595,1.800006104,1.838477631
-0.4026452,2007-03-28,2007-03-29,198.55,200.7500061,200.315607,2.200006104,1.308147545
0.963874757,2007-03-29,2007-03-30,201.45,200.3999939,200.7280913,1.050006104,0.247487373
-0.954364598,2007-03-30,2007-04-02,201.45,201.5000061,199.1520533,-0.050006104,0.777817459
-0.009080611,2007-04-02,2007-04-03,201.85,202.3500061,202.3029428,0.500006104,0.601040764
0.966458678,2007-04-03,2007-04-04,203.4,204.8999878,202.7160138,-1.499987793,1.803122292
0.85938257,2007-04-04,2007-04-05,205,204.5000061,203.8653656,0.499993896,0.282842712
-0.947184861,2007-04-05,2007-04-06,205.25,204.8500061,203.8389354,0.399993896,0.247487373
0.700274169,2007-04-06,2007-04-09,205.7,206.6999908,203.4658868,-0.999990845,1.308147545
-0.936926961,2007-04-09,2007-04-10,206.55,206.8000061,205.7469859,-0.250006104,0.070710678
0.691225588,2007-04-10,2007-04-11,207.55,208.6499908,207.7133764,1.099990845,1.308147545
0.973170936,2007-04-11,2007-04-12,208.25,208.7000031,209.6152233,0.450003052,0.035355339
0.970514178,2007-04-12,2007-04-13,209.25,208.8999969,208.7134224,0.350003052,0.141421356
-0.15530163,2007-04-13,2007-04-16,209.3,210.2500061,207.7896811,-0.950006104,0.954594155
-0.925097704,2007-04-16,2007-04-17,210.7,209.8500061,207.6729004,0.849993896,0.282842712
-0.917555451,2007-04-17,2007-04-18,210.5,210.4499908,209.4035185,0.050009155,0.424264069
0.910181046,2007-04-18,2007-04-19,210.45,207.7,209.7349319,2.75,1.944543648
-0.758350968,2007-04-19,2007-04-20,208.35,210.3500092,208.3836575,2.000009155,1.87383297
0.974306405,2007-04-20,2007-04-23,211.65,211.6,211.331751,0.05,0.883883476
0.971099794,2007-04-23,2007-04-24,211.55,212.8999878,211.208536,-1.349987793,0.919238816
-0.793679178,2007-04-24,2007-04-25,213,211.7000031,212.484422,1.299996948,0.848528137
0.507269144,2007-04-25,2007-04-26,213.7,212.8000061,211.5871761,0.899993896,0.777817459
0.522734702,2007-04-26,2007-04-27,211.75,211.1499908,211.9176302,-0.600009155,1.166726189
-0.847530603,2007-04-27,2007-04-30,210.7,211.65,211.5154264,0.95,0.353553391
0.952001512,2007-04-30,2007-05-01,210.7,211.65,213.2522707,0.95,0
0.97717905,2007-05-01,2007-05-02,213,212.5000061,211.8630027,0.499993896,0.601040764
0.602374196,2007-05-02,2007-05-03,213.45,213.8999939,211.6612438,-0.449993896,0.989949494
-0.918398678,2007-05-03,2007-05-04,213.9,214.3000092,214.6274872,0.400009155,0.282842712
