asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0.966230512,2006-12-29,2007-01-01,201.9,201.3,203.2835284,-0.6,0
0.983078122,2007-01-01,2007-01-02,202.35,201.4999969,200.8509404,0.850003052,0.141421356
0.06025352,2007-01-02,2007-01-03,202.2,198.5,200.8913898,3.7,2.121320344
-0.028747808,2007-01-03,2007-01-04,198.35,196.1999969,198.246279,2.150003052,1.626345597
-0.033552278,2007-01-04,2007-01-05,196,194.0500061,196.4284631,-1.949993896,1.52027958
0.037237987,2007-01-05,2007-01-08,193.35,192.3500031,193.4980048,-0.999996948,1.202081528
-0.024633257,2007-01-08,2007-01-09,193.3,192.85,191.5566929,0.45,0.353553391
-0.031422421,2007-01-09,2007-01-10,192.45,189.9499908,192.375256,2.500009155,2.050609665
-0.044413671,2007-01-10,2007-01-11,190.4,191.5000031,189.1068353,-1.100003052,1.096015511
-0.030037247,2007-01-11,2007-01-12,193.2,194.5,191.5911537,-1.3,2.121320344
-0.009693818,2007-01-12,2007-01-15,195.2,195,194.6764982,0.2,0.353553391
0.057999257,2007-01-15,2007-01-16,195.5,195.3500061,194.3630486,0.149993896,0.247487373
-0.025348568,2007-01-16,2007-01-17,194.75,193.6499878,195.1753803,-1.100012207,1.202081528
-0.030098954,2007-01-17,2007-01-18,193.05,194.7000031,193.811336,1.650003052,0.74246212
0.038114082,2007-01-18,2007-01-19,192.85,190.45,194.2942807,-2.4,3.00520382
-0.0180343,2007-01-19,2007-01-22,191.4,192.0000031,189.9959661,-0.600003052,1.096015511
-0.035636496,2007-01-22,2007-01-23,190.95,191.8000031,191.398584,0.850003052,0.141421356
-0.039656427,2007-01-23,2007-01-24,192.85,195.1499908,191.4419839,-2.299990845,2.368807717
-0.041300293,2007-01-24,2007-01-25,195.7,195.1000122,194.4710955,0.599987793,0.035355339
-0.036720559,2007-01-25,2007-01-26,194,192.5499969,194.2896359,-1.450003052,1.803122292
-0.031443283,2007-01-26,2007-01-29,193.4,192.1000031,192.4605577,1.299996948,0.318198052
-0.029046467,2007-01-29,2007-01-30,191.95,193.1,192.2953313,1.15,0.707106781
0.044958785,2007-01-30,2007-01-31,193.55,191.6,194.9611522,-1.95,1.060660172
0.770228684,2007-01-31,2007-02-01,192.3,194.5499969,191.9344948,-2.249996948,2.085965005
0.49358052,2007-02-01,2007-02-02,195,197.9999969,193.6231862,-2.999996948,2.439518395
-0.02868774,2007-02-02,2007-02-05,198.35,198.8999939,197.6034393,-0.549993896,0.636396103
-0.044706274,2007-02-05,2007-02-06,199.25,200.1000122,197.8543277,-0.850012207,0.848528137
