asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
-0.90838629,2006-12-29,2007-01-01,201.9,201.3,202.6901765,-0.6,0
-0.924510837,2007-01-01,2007-01-02,202.35,201.4999969,199.6250886,0.850003052,0.141421356
0.900818586,2007-01-02,2007-01-03,202.2,198.5,202.9019973,-3.7,2.121320344
-0.254742593,2007-01-03,2007-01-04,198.35,196.1999969,198.0215444,2.150003052,1.626345597
0.857164979,2007-01-04,2007-01-05,196,194.0500061,196.8009959,-1.949993896,1.52027958
0.277058274,2007-01-05,2007-01-08,193.35,192.3500031,193.0453557,0.999996948,1.202081528
0.940325022,2007-01-08,2007-01-09,193.3,192.85,191.2344343,0.45,0.353553391
0.990470409,2007-01-09,2007-01-10,192.45,189.9499908,194.2155336,-2.500009155,2.050609665
0.067846037,2007-01-10,2007-01-11,190.4,191.5000031,187.8867383,-1.100003052,1.096015511
0.925399065,2007-01-11,2007-01-12,193.2,194.5,192.938427,-1.3,2.121320344
-0.36292097,2007-01-12,2007-01-15,195.2,195,195.0941431,0.2,0.353553391
-0.778198957,2007-01-15,2007-01-16,195.5,195.3500061,196.4830939,-0.149993896,0.247487373
-0.917874753,2007-01-16,2007-01-17,194.75,193.6499878,193.4197992,1.100012207,1.202081528
0.835891783,2007-01-17,2007-01-18,193.05,194.7000031,194.6937764,1.650003052,0.74246212
0.013726655,2007-01-18,2007-01-19,192.85,190.45,194.4042353,-2.4,3.00520382
0.627348959,2007-01-19,2007-01-22,191.4,192.0000031,190.8333717,-0.600003052,1.096015511
0.146886647,2007-01-22,2007-01-23,190.95,191.8000031,192.8828906,0.850003052,0.141421356
-0.743142962,2007-01-23,2007-01-24,192.85,195.1499908,192.6415859,-2.299990845,2.368807717
-0.848999262,2007-01-24,2007-01-25,195.7,195.1000122,195.5981778,0.599987793,0.035355339
-0.714500546,2007-01-25,2007-01-26,194,192.5499969,195.1251734,-1.450003052,1.803122292
0.039543755,2007-01-26,2007-01-29,193.4,192.1000031,190.9499753,1.299996948,0.318198052
0.975836456,2007-01-29,2007-01-30,191.95,193.1,193.2067177,1.15,0.707106781
0.51061362,2007-01-30,2007-01-31,193.55,191.6,193.545004,1.95,1.060660172
-0.453426689,2007-01-31,2007-02-01,192.3,194.5499969,191.370196,-2.249996948,2.085965005
0.157031819,2007-02-01,2007-02-02,195,197.9999969,196.1089581,2.999996948,2.439518395
-0.858488023,2007-02-02,2007-02-05,198.35,198.8999939,196.8463469,-0.549993896,0.636396103
0.760887802,2007-02-05,2007-02-06,199.25,200.1000122,200.3505587,0.850012207,0.848528137
-0.593286574,2007-02-06,2007-02-07,200.4,200.3999878,199.7968292,1.22E-05,0.212132034
0.383786082,2007-02-07,2007-02-08,200.3,199.2000031,200.3133625,-1.099996948,0.848528137
0.700196743,2007-02-08,2007-02-09,199.6,199.7,200.0055238,0.1,0.353553391
-0.385911137,2007-02-09,2007-02-12,198.05,197.7500031,199.5783935,-0.299996948,1.378858223
0.1345146,2007-02-12,2007-02-13,197.5,198.8999939,197.0696523,-1.399993896,0.813172798
0.896414757,2007-02-13,2007-02-14,200,200.9500031,200.7176835,0.950003052,1.449568901
-0.669721127,2007-02-14,2007-02-15,202.3,202.0500061,199.092471,0.249993896,0.777817459
0.875121534,2007-02-15,2007-02-16,202.15,202.8,202.5360478,0.65,0.530330086
0.542554498,2007-02-16,2007-02-19,202.15,202.8,202.4442024,0.65,0
0.753065526,2007-02-19,2007-02-20,202.8,202.9999969,202.847165,0.199996948,0.141421356
0.609277725,2007-02-20,2007-02-21,203.3,203.3500061,202.8026727,-0.050006104,0.247487373
0.688935757,2007-02-21,2007-02-22,203.4,204.9499908,203.7270809,1.549990845,1.13137085
0.011347712,2007-02-22,2007-02-23,205.05,204.8000061,203.379394,0.249993896,0.106066017
0.929856122,2007-02-23,2007-02-26,204.8,204.8500031,205.9995063,0.050003052,0.035355339
-0.101212204,2007-02-26,2007-02-27,204.8,202.85,205.2000345,-1.95,1.414213562
-0.560872436,2007-02-27,2007-02-28,195.5,197.6999908,202.1665619,2.199990845,3.641599923
0.670482874,2007-02-28,2007-03-01,195.5,197.7,198.7923922,2.2,0
-0.497299135,2007-03-01,2007-03-02,196.45,197.2,197.6571876,0.75,0.353553391
-0.065026745,2007-03-02,2007-03-05,196,192.3000061,197.60561,-3.699993896,3.464823228
-0.224126428,2007-03-05,2007-03-06,193.35,195.6000031,191.2003048,-2.250003052,2.333452378
0.920793533,2007-03-06,2007-03-07,197.4,197.2499939,197.2764733,0.150006104,1.166726189
-0.49722454,2007-03-07,2007-03-08,196.45,197.75,195.8502052,-1.3,0.353553391
0.85261327,2007-03-08,2007-03-09,198.2,196.5,198.443892,-1.7,0.883883476
0.1043308,2007-03-09,2007-03-12,198.2,199.1000061,194.8477844,-0.900006104,1.838477631
0.943713307,2007-03-12,2007-03-13,199.1,198.5499969,199.4556695,-0.550003052,0.38890873
0.777612388,2007-03-13,2007-03-14,195.05,194.4999969,199.0387144,-0.550003052,2.863782464
-0.202549666,2007-03-14,2007-03-15,196.2,197.6499939,193.3092743,-1.449993896,2.227386361
0.852711082,2007-03-15,2007-03-16,197.45,196.8500122,198.6280657,-0.599987793,0.565685425
