asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0,2006-12-29,2007-01-01,201.9,201.3,202.5771523,-0.6,0
0,2007-01-01,2007-01-02,202.35,201.4999969,201.317646,0.850003052,0.141421356
0,2007-01-02,2007-01-03,202.2,198.5,201.3974372,3.7,2.121320344
0,2007-01-03,2007-01-04,198.35,196.1999969,198.411488,-2.150003052,1.626345597
0,2007-01-04,2007-01-05,196,194.0500061,196.3248283,-1.949993896,1.52027958
0,2007-01-05,2007-01-08,193.35,192.3500031,194.2202557,-0.999996948,1.202081528
0,2007-01-08,2007-01-09,193.3,192.85,192.2369945,0.45,0.353553391
0,2007-01-09,2007-01-10,192.45,189.9499908,192.4193319,2.500009155,2.050609665
0,2007-01-10,2007-01-11,190.4,191.5000031,189.6887103,-1.100003052,1.096015511
0,2007-01-11,2007-01-12,193.2,194.5,191.1031101,-1.3,2.121320344
0,2007-01-12,2007-01-15,195.2,195,193.4809494,0.2,0.353553391
0,2007-01-15,2007-01-16,195.5,195.3500061,194.1174402,0.149993896,0.247487373
0,2007-01-16,2007-01-17,194.75,193.6499878,195.2007649,-1.100012207,1.202081528
0,2007-01-17,2007-01-18,193.05,194.7000031,193.4965685,1.650003052,0.74246212
0,2007-01-18,2007-01-19,192.85,190.45,193.8330291,-2.4,3.00520382
0,2007-01-19,2007-01-22,191.4,192.0000031,190.1772512,-0.600003052,1.096015511
0,2007-01-22,2007-01-23,190.95,191.8000031,190.6174984,-0.850003052,0.141421356
0,2007-01-23,2007-01-24,192.85,195.1499908,191.1860765,-2.299990845,2.368807717
0,2007-01-24,2007-01-25,195.7,195.1000122,195.4370551,0.599987793,0.035355339
0,2007-01-25,2007-01-26,194,192.5499969,193.9891996,1.450003052,1.803122292
0,2007-01-26,2007-01-29,193.4,192.1000031,192.7520312,1.299996948,0.318198052
0,2007-01-29,2007-01-30,191.95,193.1,192.7377586,1.15,0.707106781
0,2007-01-30,2007-01-31,193.55,191.6,194.0038734,-1.95,1.060660172
0,2007-01-31,2007-02-01,192.3,194.5499969,192.334945,2.249996948,2.085965005
0,2007-02-01,2007-02-02,195,197.9999969,194.3072458,-2.999996948,2.439518395
0,2007-02-02,2007-02-05,198.35,198.8999939,198.2524391,-0.549993896,0.636396103
