date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing0,std,
2009-06-25,2009-06-26,188.15,187.8999908,185.9098019,0.250009155,0.862671673,0.777817459,
2009-06-26,2009-06-29,188.3,187.4500031,190.114612,-0.849996948,0.953059614,0.318198052,
2009-06-29,2009-06-30,188.8,186.8999969,186.9920227,1.900003052,-0.849662721,0.38890873,
2009-06-30,2009-07-01,186.7,190.7000031,187.1678797,4.000003052,0.392056227,2.687005769,
2009-07-01,2009-07-02,191.3,190.1499969,190.4552049,1.150003052,0.08632376,0.38890873,
2009-07-02,2009-07-03,187.15,191.0000061,190.8053074,3.850006104,0.687119365,0.601040764,
2009-07-03,2009-07-06,191.15,192.8000031,192.1340091,1.650003052,-0.553700447,1.272792206,
2009-07-06,2009-07-07,193.4,193.3,193.6714195,-0.1,-0.916852355,0.353553391,
2009-07-07,2009-07-08,192.3,193.3,193.9000537,1,-0.935962439,0,
2009-07-08,2009-07-09,192.85,192.3,193.5626543,-0.55,-0.874037147,0.707106781,
2009-07-09,2009-07-10,192.45,192.3,189.916924,0.15,-0.454540282,0,
2009-07-10,2009-07-13,192.3,186.3999908,194.0672544,-5.900009155,0.968416154,4.171930009,
2009-07-13,2009-07-14,188.85,187.7500061,184.1770765,1.099993896,-0.698353469,0.954594155,
2009-07-14,2009-07-15,189.65,191.4499969,187.532832,-1.799996948,0.966245353,2.61629509,
2009-07-15,2009-07-16,194.25,194.6499969,192.2154186,-0.399996948,0.896344781,2.2627417,
2009-07-16,2009-07-17,195.7,195.6000122,195.2100922,0.099987793,-0.6162467,0.671751442,
2009-07-17,2009-07-20,196.4,200.6999908,196.5853151,4.299990845,-0.794149816,3.606244584,
2009-07-20,2009-07-21,201.95,202.0000031,201.8921903,-0.050003052,-0.913831234,0.919238816,
2009-07-21,2009-07-22,202.35,202.8000031,200.8031886,-0.450003052,-0.961369038,0.565685425,
2009-07-22,2009-07-23,202.8,202.9999969,204.0449834,0.199996948,0.787448287,0.141421356,
2009-07-23,2009-07-24,204,204.25,204.2237641,0.25,-0.800106764,0.883883476,
2009-07-24,2009-07-27,205,206.3500061,203.951919,-1.350006104,-0.953067958,1.48492424,
2009-07-27,2009-07-28,205.95,207.1999908,207.7217552,1.249990845,0.091968037,0.601040764,
2009-07-28,2009-07-29,206.85,206.3000061,205.7151392,0.549993896,-0.906766891,0.636396103,
2009-07-29,2009-07-30,206.85,208.4499939,207.5248993,1.599993896,0.908548594,1.52027958,
2009-07-30,2009-07-31,208.8,211.5000031,209.0984615,2.700003052,-0.718053162,2.156675683,
2009-07-31,2009-08-03,212.05,211.8999939,210.5695536,0.150006104,-0.826693296,0.282842712,
2009-08-03,2009-08-04,213.3,212.3500122,212.6023367,0.949987793,0.869795203,0.318198052,
2009-08-04,2009-08-05,213.1,211.6,214.1194836,-1.5,-0.399404377,0.530330086,
2009-08-05,2009-08-06,210.85,212.1999908,211.3015708,1.349990845,-0.95435226,0.424264069,
2009-08-06,2009-08-07,211.65,213.5000031,212.1121113,1.850003052,0.12225429,0.919238816,
2009-08-07,2009-08-10,214.3,213.4499969,212.7355161,0.850003052,0.61237359,0.035355339,
2009-08-10,2009-08-11,212.85,213.5500061,213.791894,0.700006104,0.936872125,0.070710678,
2009-08-11,2009-08-12,212.4,210.6999939,214.8738689,-1.700006104,0.090351865,2.015254326,
2009-08-12,2009-08-13,212.3,212.5000031,209.3740659,-0.200003052,-0.908697128,1.272792206,
2009-08-13,2009-08-14,212.8,215.3000031,212.6164348,-2.500003052,0.893367589,1.979898987,
2009-08-14,2009-08-17,214.3,208.7499969,213.898194,5.550003052,0.610456944,4.631549417,
2009-08-17,2009-08-18,207.3,209.5,208.6155879,2.2,0.972259223,0.530330086,
2009-08-18,2009-08-19,210.2,209.6000061,209.6192409,0.599993896,0.796920657,0.070710678,
2009-08-19,2009-08-20,211.1,213.7999969,208.9744962,-2.699996948,-0.069889426,2.969848481,
2009-08-20,2009-08-21,214.5,214.3999908,214.1734385,0.100009155,0.845211208,0.424264069,
2009-08-21,2009-08-24,217.8,218.3000092,215.8999331,-0.500009155,-0.064814284,2.757716447,
2009-08-24,2009-08-25,217.7,217.1499908,216.3867573,0.550009155,-0.930828333,0.813172798,
2009-08-25,2009-08-26,218,219.0000061,217.8243007,-1.000006104,0.918068945,1.308147545,
2009-08-26,2009-08-27,217.95,217.3500061,217.9335105,0.599993896,-0.231099069,1.166726189,
2009-08-27,2009-08-28,218.8,217.1,218.3167699,1.7,0.941252172,0.176776695,
2009-08-28,2009-08-31,217.6,215.0499969,217.1060802,2.550003052,-0.609118819,1.449568901,
2009-08-31,2009-09-01,216,219.6000031,214.7865363,-3.600003052,-0.237485617,3.217335854,
2009-09-01,2009-09-02,216.35,218.7999969,218.0602579,2.449996948,0.650186718,0.565685425,
2009-09-02,2009-09-03,218.55,219.6999939,220.2105182,1.149993896,0.97469604,0.636396103,
2009-09-03,2009-09-04,220.05,218.5000031,217.8869425,1.549996948,-0.662360489,0.848528137,
2009-09-04,2009-09-07,219.5,218.3000031,219.2545156,1.199996948,0.956212342,0.141421356,
2009-09-07,2009-09-08,219.1,219.6999939,216.6318256,-0.599993896,-0.308687598,0.989949494,
2009-09-08,2009-09-09,220.4,218.5500061,219.6169561,1.849993896,0.963859081,0.813172798,
2009-09-09,2009-09-10,219.45,223.2499969,218.9012874,-3.799996948,0.791930676,3.323401872,
2009-09-10,2009-09-11,223.65,224.8000031,220.2018056,-1.150003052,-0.267651558,1.096015511,
2009-09-11,2009-09-14,224.8,222.8999908,225.2898124,-1.900009155,0.978313982,1.343502884,
2009-09-14,2009-09-15,223.85,224.4,222.3478629,-0.55,0.260877281,1.060660172,
2009-09-15,2009-09-16,225.55,228.8500122,222.8289076,-3.300012207,0.822136223,3.146625176,
2009-09-16,2009-09-17,231.2,231.2499939,231.1301213,-0.049993896,0.97671926,1.697056275,
2009-09-17,2009-09-18,231.3,230.75,230.0638422,0.55,-0.716685772,0.353553391,
2009-09-18,2009-09-21,231.3,231,232.2480873,-0.3,0.893298984,0.176776695,
2009-09-21,2009-09-22,231.25,233.6000061,228.4728928,-2.350006104,-0.801560044,1.838477631,
2009-09-22,2009-09-23,234,233.9999939,232.1562571,6.10E-06,0.959705293,0.282842712,
2009-09-23,2009-09-24,233,231.3999939,233.4698044,-1.600006104,0.982959211,1.838477631,
2009-09-24,2009-09-25,229.65,230.1000122,233.7061793,0.450012207,0.948296666,0.919238816,
2009-09-25,2009-09-28,229.15,228.4999939,229.2773066,-0.650006104,-0.805462599,1.13137085,
2009-09-28,2009-09-29,230.6,230.8000031,227.4222233,-0.200003052,0.679152966,1.626345597,
2009-09-29,2009-09-30,230.55,229.8999908,229.7389566,0.650009155,0.960283935,0.636396103,
2009-09-30,2009-10-01,229.6,224.3500122,229.3021021,5.249987793,0.974721909,3.924442636,
2009-10-01,2009-10-02,229.6,224.35,225.2467438,5.25,0.943410218,0,
2009-10-02,2009-10-05,221.35,219.1999908,224.7941337,-2.150009155,-0.609961271,3.641599923,
2009-10-05,2009-10-06,221.15,218.2500031,220.060334,2.899996948,-0.784269869,0.671751442,
2009-10-06,2009-10-07,220.6,217.6999969,219.9941864,2.900003052,-0.910018384,0.38890873,
2009-10-07,2009-10-08,219.5,221.1000092,218.8943951,-1.600009155,-0.977083504,2.404163056,
2009-10-08,2009-10-09,221.1,225.1999908,222.500306,4.099990845,-0.98200202,2.899137803,
2009-10-09,2009-10-12,226.5,223.5500061,224.5136331,2.949993896,-0.984810054,1.166726189,
2009-10-12,2009-10-13,222.95,222.2499969,223.2617057,-0.700003052,0.164483845,0.919238816,
2009-10-13,2009-10-14,223.85,224.3000031,222.8876048,-0.450003052,0.813367248,1.449568901,
2009-10-14,2009-10-15,226.3,225.9999969,224.0507825,0.300003052,-0.438456595,1.202081528,
2009-10-15,2009-10-16,225.85,224.3999939,226.1672427,-1.450006104,0.610321999,1.13137085,
2009-10-16,2009-10-19,223.4,225.1000122,224.5464492,1.700012207,0.282883555,0.494974747,
2009-10-19,2009-10-20,227.1,226.85,225.5774175,0.25,0.207510561,1.237436867,
2009-10-20,2009-10-21,225.2,225.6999908,226.1504539,0.499990845,-0.411101013,0.813172798,
2009-10-21,2009-10-22,223.45,221.8999969,226.4362437,-1.550003052,0.86631453,2.687005769,
2009-10-22,2009-10-23,223.65,223.8000092,220.4678815,-0.150009155,-0.485585213,1.343502884,
2009-10-23,2009-10-26,222.75,226.6499908,223.0813458,3.899990845,0.949346781,2.015254326,
2009-10-26,2009-10-27,225.1,225.8000092,226.846361,0.700009155,0.962482631,0.601040764,
2009-10-27,2009-10-28,225.45,219.9499939,224.6532172,5.500006104,0.340629756,4.13657467,
2009-10-28,2009-10-29,216.75,215.5500061,219.2958998,-1.199993896,0.955222905,3.111269837,
2009-10-29,2009-10-30,217.85,213.9999969,216.9464614,3.850003052,0.943465531,1.096015511,
2009-10-30,2009-11-02,211.25,212.6499939,215.0293189,1.399993896,-0.782565475,0.954594155,
2009-11-02,2009-11-03,212.45,211.4,210.9924758,1.05,-0.945381939,0.883883476,
2009-11-03,2009-11-04,212.8,214.3500122,211.9937753,-1.550012207,0.888817787,2.085965005,
2009-11-04,2009-11-05,214.3,212.0499969,215.024585,-2.250003052,-0.206583694,1.626345597,
2009-11-05,2009-11-06,215.6,214.8999908,212.6832613,0.700009155,-0.756404817,2.015254326,
2009-11-06,2009-11-09,216.05,215.3500122,214.9462139,0.699987793,-0.829200208,0.318198052,
2009-11-09,2009-11-10,218.4,216.8999878,216.4938096,1.500012207,-0.088161565,1.096015511,
2009-11-10,2009-11-11,218.3,218.7500061,217.3386572,-0.450006104,-0.881330311,1.308147545,
2009-11-11,2009-11-12,219.1,216.8000031,220.1497774,-2.299996948,-0.756996691,1.378858223,
2009-11-12,2009-11-13,216.8,214.7499969,216.4335838,2.050003052,-0.950499594,1.449568901,
2009-11-13,2009-11-16,216.35,218.3000031,215.2161945,-1.950003052,0.227313623,2.510229073,
2009-11-16,2009-11-17,219.3,218.05,218.0791653,1.25,-0.307400823,0.176776695,
2009-11-17,2009-11-18,219.15,220.1000031,217.8220723,-0.950003052,0.60745132,1.449568901,
2009-11-18,2009-11-19,220.5,222.2999969,219.6040002,-1.799996948,0.792466581,1.555634919,
2009-11-19,2009-11-20,221.9,222.8,224.475797,0.9,0.901348174,0.353553391,
2009-11-20,2009-11-23,223.2,222.6499908,221.711703,0.550009155,-0.885436714,0.106066017,
2009-11-23,2009-11-24,223.5,220.6000122,224.0623586,-2.899987793,0.865835607,1.449568901,
2009-11-24,2009-11-25,221.35,221.5499969,219.6608619,-0.199996948,-0.825980186,0.671751442,
2009-11-25,2009-11-26,220.65,219.8999908,222.6275486,-0.750009155,0.86408025,1.166726189,
2009-11-26,2009-11-27,215.95,210.2000031,220.3164873,-5.749996948,-0.725579798,6.858935778,
2009-11-27,2009-11-30,212.5,212.45,208.986992,0.05,-0.692464352,1.590990258,
2009-11-30,2009-12-01,212.6,215.3999969,212.3055574,-2.799996948,0.935493231,2.085965005,
2009-12-01,2009-12-02,216.8,219.2000031,216.957516,2.400003052,0.853588283,2.687005769,
2009-12-02,2009-12-03,219.9,222.1000092,219.9805681,2.200009155,-0.867285848,2.050609665,
2009-12-03,2009-12-04,221.35,223.3999878,223.3555081,2.049987793,-0.925293982,0.919238816,
2009-12-04,2009-12-07,224.5,223.9,224.1229974,0.6,-0.964484572,0.353553391,
2009-12-07,2009-12-08,223.9,224.1000122,225.5535972,0.200012207,-0.937336147,0.141421356,
2009-12-08,2009-12-09,222.1,224.4499908,225.489078,2.349990845,-0.975692332,0.247487373,
2009-12-09,2009-12-10,224.35,224.5500061,225.1364794,0.200006104,-0.983352482,0.070710678,
2009-12-10,2009-12-11,226.05,227.05,222.8402079,-1,-0.954499662,1.767766953,
2009-12-11,2009-12-14,227.7,227.6999939,227.4125176,6.10E-06,0.883883238,0.459619408,
2009-12-14,2009-12-15,227.65,228.2,228.8355799,0.55,0.396713436,0.353553391,
2009-12-15,2009-12-16,227.85,227.7,227.8900952,-0.15,-0.866121888,0.353553391,
2009-12-16,2009-12-17,227.7,225.0500061,229.1769934,-2.649993896,0.386512965,1.87383297,
2009-12-17,2009-12-18,224.55,224.6499908,223.4901257,-0.099990845,-0.905353248,0.282842712,
2009-12-18,2009-12-21,224.65,225.1000122,224.4307113,-0.450012207,0.91151619,0.318198052,
2009-12-21,2009-12-22,226.15,226.9999939,224.4713461,-0.849993896,0.882605016,1.343502884,
2009-12-22,2009-12-23,227.25,227.6499939,227.7833812,0.399993896,0.932516098,0.459619408,
2009-12-23,2009-12-24,228,231.0000061,226.4678613,-3.000006104,-0.548902452,2.368807717,
2009-12-24,2009-12-25,228,231,232.2213144,3,0.930509269,0,
2009-12-25,2009-12-28,231.95,230.6999969,230.5716833,1.250003052,-0.717093587,0.212132034,
2009-12-28,2009-12-29,230.85,231.6499969,232.6192116,0.799996948,0.540610254,0.671751442,
2009-12-29,2009-12-30,231.2,232.4,229.6479606,-1.2,-0.926989794,0.530330086,
2009-12-30,2009-12-31,231.2,232.4,233.0317066,1.2,0.926091254,0,
2009-12-31,2010-01-01,231.2,232.4,230.9812426,-1.2,-0.09474948,0,
2010-01-01,2010-01-04,232.8,232.9500031,233.5993251,0.150003052,0.962090254,0.38890873,
2010-01-04,2010-01-05,234.85,232.8999969,233.2246316,1.950003052,-0.634715259,0.035355339,
2010-01-05,2010-01-06,233.6,234.4,234.6090544,0.8,-0.623433232,1.060660172,
2010-01-06,2010-01-07,234.85,231.8000092,234.2027396,3.049990845,-0.955450475,1.838477631,
2010-01-07,2010-01-08,232.4,232.7499969,231.0072535,-0.349996948,-0.362947285,0.671751442,
2010-01-08,2010-01-11,233.5,232.8999939,232.3953957,0.600006104,0.907922745,0.106066017,
2010-01-11,2010-01-12,232.9,232.65,233.5177235,-0.25,0.897968888,0.176776695,
2010-01-12,2010-01-13,231.35,229.6000122,232.2413787,-1.749987793,-0.423728973,2.156675683,
2010-01-13,2010-01-14,230.3,232.1999908,229.3531381,-1.899990845,0.710234523,1.838477631,
2010-01-14,2010-01-15,232.2,232.8999969,231.4369736,-0.699996948,0.778024971,0.494974747,
2010-01-15,2010-01-18,232.35,234.3500122,234.3850996,2.000012207,0.942002237,1.025304833,
2010-01-18,2010-01-19,235.45,234.35,236.0336483,-1.1,-0.808088422,0,
2010-01-19,2010-01-20,235.7,234.35,233.7513405,1.35,-0.971967578,0,
2010-01-20,2010-01-21,233.35,236.4499908,235.0072841,3.099990845,0.237089559,1.48492424,
2010-01-21,2010-01-22,233.4,230.2,235.0363805,-3.2,-0.566385269,4.419417382,
2010-01-22,2010-01-25,227.6,228.8999969,228.1464242,1.299996948,0.945944488,0.919238816,
2010-01-25,2010-01-26,228.65,224.3000092,231.0321311,-4.349990845,0.987096965,3.252691193,
2010-01-26,2010-01-27,224.8,222.4499939,222.3303676,2.350006104,-0.577515662,1.308147545,
2010-01-27,2010-01-28,223.4,225.0500061,223.6244893,1.650006104,0.962530553,1.838477631,
2010-01-28,2010-01-29,222.9,219.3,225.3494055,-3.6,-0.590108991,4.065863992,
2010-01-29,2010-02-01,219.35,219.6000031,215.7759738,-0.250003052,-0.578399241,0.212132034,
2010-02-01,2010-02-02,220.95,218.2999969,221.7787639,-2.650003052,0.975691378,0.919238816,
2010-02-02,2010-02-03,220.9,220.8,218.9228403,0.1,-0.668610811,1.767766953,
