date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2008-12-31,2009-01-01,153.4,152.3,154.5784548,-1.1,0,0
2009-01-01,2009-01-02,154.05,158.9499939,154.1775293,4.899993896,0,4.702260095
2009-01-02,2009-01-05,161,160.8000061,161.8691508,-0.199993896,0,1.308147545
2009-01-05,2009-01-06,162.45,163.55,162.769806,1.1,0,1.944543648
2009-01-06,2009-01-07,163.55,168.05,164.6992913,4.5,0,3.181980515
2009-01-07,2009-01-08,166.15,163.1499908,170.5672949,-3.000009155,0,3.464823228
2009-01-08,2009-01-09,165.2,160.65,164.5709651,4.55,0,1.767766953
2009-01-09,2009-01-12,159.35,156.8000092,160.4642258,-2.549990845,0,2.722361108
2009-01-12,2009-01-13,155.75,157.9499939,158.3625732,2.199993896,0,0.813172798
2009-01-13,2009-01-14,157.45,160.8999969,158.2995628,3.449996948,0,2.085965005
2009-01-14,2009-01-15,154.3,150.8500122,161.5596085,-3.449987793,0,7.106423151
2009-01-15,2009-01-16,151.85,154.2499939,151.4739698,-2.399993896,0,2.404163056
2009-01-16,2009-01-19,155.65,156.3500061,154.6656379,-0.700006104,0,1.48492424
2009-01-19,2009-01-20,153.55,152.85,156.7852906,-0.7,0,2.474873734
2009-01-20,2009-01-21,146.95,149.0499969,153.0673708,2.099996948,0,2.687005769
2009-01-21,2009-01-22,151.35,151.9999969,149.6797509,-0.649996948,0,2.085965005
2009-01-22,2009-01-23,149.75,147.6000061,151.8384504,-2.149993896,0,3.111269837
2009-01-23,2009-01-26,149.75,147.6,147.4200553,2.15,0,0
2009-01-26,2009-01-27,149.75,147.6,147.5923605,2.15,0,0
2009-01-27,2009-01-28,152.4,156.8999878,147.5141971,-4.499987793,0,6.576093065
2009-01-28,2009-01-29,157.7,158.4500031,157.7728495,0.750003052,0,1.096015511
2009-01-29,2009-01-30,155.7,157.1000092,158.0493041,1.400009155,0,0.954594155
2009-01-30,2009-02-02,153.9,154.5499969,157.3165866,0.649996948,0,1.803122292
2009-02-02,2009-02-03,155.1,156.8999908,153.3615822,-1.799990845,0,1.661700936
2009-02-03,2009-02-04,159.85,161.7000031,157.1117291,-1.850003052,0,3.39411255
2009-02-04,2009-02-05,160.9,158.95,160.8520147,1.95,0,1.944543648
2009-02-05,2009-02-06,162.25,164.8000061,158.7904789,-2.550006104,0,4.13657467
2009-02-06,2009-02-09,166.3,163.8999908,164.3948496,2.400009155,0,0.636396103
2009-02-09,2009-02-10,165.25,162.2500061,163.0563155,2.999993896,0,1.166726189
2009-02-10,2009-02-11,158.35,160.3000031,161.1355593,1.950003052,0,1.378858223
2009-02-11,2009-02-12,159.25,158.1499908,160.560521,-1.100009155,0,1.52027958
2009-02-12,2009-02-13,158.9,161.1000122,157.9035292,-2.200012207,0,2.085965005
2009-02-13,2009-02-16,159.1,158.2499939,161.1378091,-0.850006104,0,2.015254326
2009-02-16,2009-02-17,156.5,151.8999939,158.2089787,-4.600006104,0,4.490128061
2009-02-17,2009-02-18,150.4,148.9,150.9268289,-1.5,0,2.121320344
2009-02-18,2009-02-19,148.65,149.15,148.2971894,-0.5,0,0.176776695
2009-02-19,2009-02-20,147.45,142.9500031,147.4815417,-4.499996948,0,4.384062043
2009-02-20,2009-02-23,142.4,147.5000031,143.6826759,5.100003052,0,3.217335854
2009-02-23,2009-02-24,142.45,143.5,147.7066558,1.05,0,2.828427125
2009-02-24,2009-02-25,147.1,143.8999939,145.289176,3.200006104,0,0.282842712
2009-02-25,2009-02-26,145.4,142.2000031,145.6183473,-3.199996948,0,1.202081528
2009-02-26,2009-02-27,142.6,142.3999969,142.7739034,-0.200003052,0,0.141421356
2009-02-27,2009-03-02,139.8,138.0000061,144.35981,-1.799993896,0,3.111269837
2009-03-02,2009-03-03,135.1,139.8000031,139.7897789,4.700003052,0,1.272792206
2009-03-03,2009-03-04,137.6,143.3999908,140.9629235,5.799990845,0,2.545584412
2009-03-04,2009-03-05,143.4,144.4500031,144.8325614,1.050003052,0,0.74246212
2009-03-05,2009-03-06,141.15,142.2500031,144.6313741,1.100003052,0,1.555634919
2009-03-06,2009-03-09,144.9,144.8500061,140.6924449,0.049993896,0,1.838477631
2009-03-09,2009-03-10,143.55,148.4999939,146.4462058,4.949993896,0,2.580939751
2009-03-10,2009-03-11,152.15,153.5500031,150.5216477,-1.400003052,0,3.570889245
2009-03-11,2009-03-12,152.9,152.8,155.7364164,-0.1,0,0.530330086
2009-03-12,2009-03-13,155.9,154.9999969,153.2432926,0.900003052,0,1.555634919
2009-03-13,2009-03-16,154.95,154.6999969,155.6731316,-0.250003052,0,0.212132034
2009-03-16,2009-03-17,157.1,160.3999969,155.1582577,-3.299996948,0,4.030508653
2009-03-17,2009-03-18,161.6,161.1000122,160.2502871,0.499987793,0,0.494974747
2009-03-18,2009-03-19,162,159.35,160.3372397,2.65,0,1.237436867
2009-03-19,2009-03-20,160.05,159.85,159.3565412,0.2,0,0.353553391
2009-03-20,2009-03-23,161.45,164.2499939,159.8671441,-2.799993896,0,3.111269837
2009-03-23,2009-03-24,167.25,166.6999969,164.4791852,0.550003052,0,1.732411614
2009-03-24,2009-03-25,166.95,168.0000031,166.5943903,-1.050003052,0,0.919238816
2009-03-25,2009-03-26,167.3,169.9499969,167.9264231,2.649996948,0,1.378858223
2009-03-26,2009-03-27,170.25,169.95,169.0172926,0.3,0,0
2009-03-27,2009-03-30,169.95,163.3000061,169.676614,6.649993896,0,4.702260095
2009-03-30,2009-03-31,164.9,165.3,164.5276907,-0.4,0,1.414213562
2009-03-31,2009-04-01,165.6,168.6000031,167.2813155,3.000003052,0,2.333452378
2009-04-01,2009-04-02,171.1,173.8999878,170.7402936,-2.799987793,0,3.74766594
2009-04-02,2009-04-03,174.9,175.1000122,176.3996672,0.200012207,0,0.848528137
2009-04-03,2009-04-06,176.05,176.2499939,176.8261885,0.199993896,0,0.813172798
2009-04-06,2009-04-07,176.4,176.1499939,178.5112214,-0.250006104,0,0.070710678
2009-04-07,2009-04-08,174.15,170.0000061,178.51552,-4.149993896,0,4.348706704
2009-04-08,2009-04-09,171.6,177.5,171.0540854,-5.9,0,5.303300859
2009-04-09,2009-04-10,180.1,181,180.5965583,0.9,0,2.474873734
2009-04-10,2009-04-13,180,179.5,182.608107,-0.5,0,1.060660172
2009-04-13,2009-04-14,181.1,179,180.7035818,2.1,0,0.353553391
2009-04-14,2009-04-15,177.05,179,179.8340813,1.95,0,0
2009-04-15,2009-04-16,182.05,178.8999939,180.3686194,3.150006104,0,0.070710678
2009-04-16,2009-04-17,181.3,178.9,179.578397,2.4,0,0
2009-04-17,2009-04-20,180.3,178.7000031,180.4080587,-1.599996948,0,0.141421356
2009-04-20,2009-04-21,175.9,179.5500061,178.8288915,3.650006104,0,0.601040764
2009-04-21,2009-04-22,179.95,181.9999969,179.6451673,-2.049996948,0,1.732411614
2009-04-22,2009-04-23,183.55,184.1000061,183.0113423,-0.550006104,0,1.48492424
2009-04-23,2009-04-24,183.85,182.1999908,185.5041471,-1.650009155,0,1.343502884
2009-04-24,2009-04-27,182.05,179.8999969,182.1191352,-2.150003052,0,1.626345597
2009-04-27,2009-04-28,180.6,174.4500031,179.3507323,6.149996948,0,3.853731957
2009-04-28,2009-04-29,175.7,179.5500061,175.3342215,-3.850006104,0,3.606244584
2009-04-29,2009-04-30,181.35,183.8500031,181.745164,2.500003052,0,3.040559159
2009-04-30,2009-05-01,181.35,183.85,186.251171,2.5,0,0
2009-05-01,2009-05-04,185.55,186.3999878,185.928126,0.849987793,0,1.803122292
2009-05-04,2009-05-05,185.55,186.4,188.4158825,0.85,0,0
2009-05-05,2009-05-06,187,186.1000122,187.8690163,-0.899987793,0,0.212132034
2009-05-06,2009-05-07,188.65,187.2999969,185.9031417,1.350003052,0,0.848528137
2009-05-07,2009-05-08,187.5,188.3500031,187.1402463,-0.850003052,0,0.74246212
2009-05-08,2009-05-11,188.35,188.4999939,188.2830725,-0.149993896,0,0.106066017
2009-05-11,2009-05-12,187.6,187.6000061,189.2140569,6.10E-06,0,0.636396103
2009-05-12,2009-05-13,187.6,188.9499908,187.4941716,-1.349990845,0,0.954594155
2009-05-13,2009-05-14,186.1,184.2500031,188.3762601,-1.849996948,0,3.323401872
2009-05-14,2009-05-15,185.1,185.5500031,183.806619,-0.450003052,0,0.919238816
2009-05-15,2009-05-18,184.35,184.1499908,186.0349016,-0.200009155,0,0.989949494
2009-05-18,2009-05-19,188.25,189.8500122,183.2941098,-1.600012207,0,4.030508653
2009-05-19,2009-05-20,190.1,190.85,189.6632683,-0.75,0,0.707106781
2009-05-20,2009-05-21,190.05,189.1499878,190.524989,-0.900012207,0,1.202081528
2009-05-21,2009-05-22,187.15,185.5500092,188.7275755,-1.599990845,0,2.545584412
2009-05-22,2009-05-25,184.5,185.3999908,185.3863862,0.899990845,0,0.106066017
2009-05-25,2009-05-26,186.2,181.5000061,184.8822891,4.699993896,0,2.757716447
2009-05-26,2009-05-27,184.5,180.9499969,182.7841727,3.550003052,0,0.38890873
2009-05-27,2009-05-28,179.95,184.3999969,183.1638019,4.449996948,0,2.439518395
2009-05-28,2009-05-29,185.05,184.6000122,187.6075601,-0.449987793,0,0.141421356
2009-05-29,2009-06-01,184.95,187.4499908,186.5308976,2.499990845,0,2.015254326
2009-06-01,2009-06-02,190.35,187.1000092,188.7320684,3.249990845,0,0.247487373
2009-06-02,2009-06-03,188.6,186.4999939,187.8468358,2.100006104,0,0.424264069
2009-06-03,2009-06-04,186.45,182,187.3269082,-4.45,0,3.181980515
2009-06-04,2009-06-05,183.75,184.1999969,181.3926386,-0.449996948,0,1.555634919
2009-06-05,2009-06-08,184.05,184.3999969,184.8394007,0.349996948,0,0.141421356
2009-06-08,2009-06-09,186.15,181.3500122,185.5326802,4.799987793,0,2.156675683
2009-06-09,2009-06-10,182.9,188.2499939,183.0584098,5.349993896,0,4.87903679
2009-06-10,2009-06-11,187.8,189.8500061,190.4530325,2.050006104,0,1.13137085
2009-06-11,2009-06-12,190.85,190.1999908,191.958449,-0.650009155,0,0.247487373
2009-06-12,2009-06-15,190.35,188.2500031,190.2750533,2.099996948,0,1.378858223
2009-06-15,2009-06-16,186.45,186,189.6564823,-0.45,0,1.590990258
2009-06-16,2009-06-17,185.8,185.3500061,186.5560394,-0.449993896,0,0.459619408
2009-06-17,2009-06-18,184.9,183.6499878,185.7935593,-1.250012207,0,1.202081528
2009-06-18,2009-06-19,184.5,183.8500122,184.4085536,0.649987793,0,0.141421356
