month,year,시가,손절 -3,누적손익,고점대비하락폭,leverage,invest rate,행 레이블,평균 : 시가,합계 : 손절 -3,행 레이블,평균 : 시가,합계 : 손절 -3,,년,지수평균,손익,누적,고점대비하락폭,
1,2007,201.9,-0.6,0.977711738,0,7.5,0.3,2007,230.1318008,5.49982605,2007,230.1318008,5.49982605,,2007,230.1318008,5.49982605,1.179239441,0,
1,2007,202.35,0.850003052,0.986952561,0,,,1,194.723913,-17.00001526,1,194.723913,-17.00001526,,2008,205.4921756,99.45006104,2.463325936,0,
1,2007,202.2,-3,0.954005331,0.033382789,,,2,200.35,-3.199975586,2,200.35,-3.199975586,,2009,193.46341,35.49999084,3.480356021,0,
1,2007,198.35,-3,0.921539811,0.066277502,,,3,198.125,1.650009155,3,198.125,1.650009155,,2010,239.6787356,0.750018311,3.504860674,0,
1,2007,196,-3,0.889803108,0.098433761,,,4,208.3761905,8.549957275,4,208.3761905,8.549957275,,2011,267.5926923,8.849951172,3.76566807,0,
1,2007,193.35,-0.999996948,0.879448565,0.10892519,,,5,218.6869565,5.699966431,5,218.6869565,5.699966431,,2012,258.058046,0.349780273,3.777152315,0,
1,2007,193.3,-0.45,0.874842038,0.113592615,,,6,233.7666667,5.849996948,6,233.7666667,5.849996948,,2013,255.4212644,-29.25013733,2.803916964,0.257663782,
1,2007,192.45,-3,0.844157789,0.144682508,,,7,252.3227273,27.50001221,7,252.3227273,27.50001221,,2014,253.2586207,24.30002441,3.409244094,0.097403597,
1,2007,190.4,-1.100003052,0.833184594,0.155800768,,,8,239.7891304,3.199987793,8,239.7891304,3.199987793,,2015,244.0438697,53.64998779,5.095573214,0,
1,2007,193.2,-1.3,0.820570386,0.168581734,,,9,248.4725,6.249990845,9,248.4725,6.249990845,,2016,245.2247126,11.34998779,5.626221449,0,
1,2007,195.2,-0.2,0.818678703,0.170498426,,,10,262.65,-15.85006409,10,262.65,-15.85006409,,2017,301.1430769,41.29968872,7.362315445,0,
1,2007,195.5,-0.149993896,0.81726544,0.171930372,,,11,252.4772727,-33.2500061,11,252.4772727,-33.2500061,,2018,300.4088123,58.44991455,10.58537367,0,
1,2007,194.75,-1.100012207,0.806879025,0.182454095,,,12,251.1452381,16.09996643,12,251.1452381,16.09996643,,,,,,,
1,2007,193.05,1.650003052,0.822395958,0.166732029,,,2008,205.4921756,99.45006104,2008,205.4921756,99.45006104,,월,지수평균,손익,누적,고점대비하락폭,수율
1,2007,192.85,-2.4,0.799368018,0.190064397,,,1,232.3326087,14.20003662,1,232.3326087,14.20003662,,1,194.723913,-17.00001526,0.345226211,0,0.625
1,2007,191.4,0.600003052,0.805006222,0.184351656,,,2,225.3261905,-0.849981689,2,225.3261905,-0.849981689,,2,200.35,-3.199975586,0.332819873,0.035936836,
1,2007,190.95,0.850003052,0.813068961,0.176182328,,,3,219.6642857,10.44998779,3,219.6642857,10.44998779,,3,198.125,1.650009155,0.339056343,0.017871956,
1,2007,192.85,2.299990845,0.834887033,0.154075823,,,4,237.7386364,4.749993896,4,237.7386364,4.749993896,,4,208.3761905,8.549957275,0.37035821,0,
1,2007,195.7,0.599987793,0.840646228,0.148240492,,,5,246.6386364,14.85,5,246.6386364,14.85,,5,218.6869565,5.699966431,0.392077914,0,
1,2007,194,-1.450003052,0.826509042,0.16256457,,,6,233.8214286,1.850015259,6,233.8214286,1.850015259,,6,233.7666667,5.849996948,0.414154299,0,
1,2007,193.4,-1.299996948,0.81400887,0.175229994,,,7,210.6021739,29.15000305,7,210.6021739,29.15000305,,7,252.3227273,27.50001221,0.515713952,0,
1,2007,191.95,1.15,0.824981769,0.164112034,,,8,206.047619,1.450036621,8,206.047619,1.450036621,,8,239.7891304,3.199987793,0.531198917,0,
1,2007,193.55,-1.95,0.806280619,0.183060411,,,9,192.8818182,9.049996948,9,192.8818182,9.049996948,,9,248.4725,6.249990845,0.561262501,0,
2,2007,192.3,-2.249996948,0.785054462,0.204567177,,,10,165.0717391,15.2500061,10,165.0717391,15.2500061,,10,262.65,-15.85006409,0.48505422,0.135780104,
2,2007,195,-3,0.7578795,0.23210139,,,11,145.2125,-0.400027466,11,145.2125,-0.400027466,,11,252.4772727,-33.2500061,0.341325935,0.391860432,
2,2007,198.35,-0.549993896,0.753151163,0.236892234,,,12,150.8173913,-0.300006104,12,150.8173913,-0.300006104,,12,251.1452381,16.09996643,0.390558428,0.304143021,
2,2007,199.25,0.850012207,0.760380384,0.229567444,,,2009,193.46341,35.49999084,2009,193.46341,35.49999084,,1,232.3326087,14.20003662,0.444267522,0.208449662,
2,2007,200.4,1.2207E-05,0.760380489,0.229567338,,,1,155.775,0.900003052,1,155.775,0.900003052,,2,225.3261905,-0.849981689,0.440496796,0.215167955,
2,2007,200.3,-1.099996948,0.7509849,0.239087136,,,2,154.105,-1.549996948,2,154.105,-1.549996948,,3,219.6642857,10.44998779,0.487646786,0.131160936,
2,2007,199.6,-0.1,0.750138349,0.239944879,,,3,155.0090909,7.099975586,3,155.0090909,7.099975586,,4,237.7386364,4.749993896,0.509568836,0.092102474,
2,2007,198.05,-0.299996948,0.74758173,0.242535295,,,4,177.9386364,8.150006104,4,177.9386364,8.150006104,,5,246.6386364,14.85,0.578600878,0,
2,2007,197.5,1.399993896,0.759505134,0.230454265,,,5,186.2119048,5.200021362,5,186.2119048,5.200021362,,6,233.8214286,1.850015259,0.588901243,0,
2,2007,200,-0.950003052,0.751387897,0.238678812,,,6,186.1681818,-13.89999695,6,186.1681818,-13.89999695,,7,210.6021739,29.15000305,0.77230184,0,
2,2007,202.3,0.249993896,0.753477098,0.236561991,,,7,196.9130435,13.15002747,7,196.9130435,13.15002747,,8,206.047619,1.450036621,0.784530559,0,
2,2007,202.15,-0.65,0.748025897,0.242085257,,,8,213.85,3.849975586,8,213.85,3.849975586,,9,192.8818182,9.049996948,0.867353285,0,
2,2007,202.15,0.65,0.75343766,0.236601951,,,9,225.4204545,-5.699972534,9,225.4204545,-5.699972534,,10,165.0717391,15.2500061,1.047645028,0,
2,2007,202.8,0.199996948,0.755109463,0.234908046,,,10,223.5931818,5.249942017,10,223.5931818,5.249942017,,11,145.2125,-0.400027466,1.041151474,0.006198239,
2,2007,203.3,-0.050006104,0.754691558,0.235331476,,,11,217.5904762,0.949978638,11,217.5904762,0.949978638,,12,150.8173913,-0.300006104,1.03649159,0.0106462,
2,2007,203.4,-1.549990845,0.741751679,0.248442419,,,12,225.4891304,12.10002747,12,225.4891304,12.10002747,,1,155.775,0.900003052,1.049965527,0,
2,2007,205.05,-0.249993896,0.739716931,0.250504066,,,2010,239.6787356,0.750018311,2010,239.6787356,0.750018311,,2,154.105,-1.549996948,1.026204146,0.022630629,
2,2007,204.8,0.050003052,0.740123295,0.250092331,,,1,231.3119048,2.649981689,1,231.3119048,2.649981689,,3,155.0090909,7.099975586,1.131962814,0,
2,2007,204.8,1.95,0.755979208,0.234026804,,,2,219.27,-5.099951172,2,219.27,-5.099951172,,4,177.9386364,8.150006104,1.248617544,0,
2,2007,195.5,2.199990845,0.775120289,0.214632678,,,3,227.7673913,-3.600009155,3,227.7673913,-3.600009155,,5,186.2119048,5.200021362,1.327070558,0,
3,2007,195.5,2.2,0.794746097,0.194747419,,,4,237.2772727,4.349993896,4,237.2772727,4.349993896,,6,186.1681818,-13.89999695,1.104131696,0.167993224,
3,2007,196.45,-0.75,0.78791925,0.201664516,,,5,225.3452381,2.35,5,225.3452381,2.35,,7,196.9130435,13.15002747,1.270035205,0.042978388,
3,2007,196,-3,0.760784276,0.229158212,,,6,230.4590909,1.550027466,6,230.4590909,1.550027466,,8,213.85,3.849975586,1.321480658,0.00421221,
3,2007,193.35,-2.250003052,0.740864568,0.249341258,,,7,235.3954545,-12.95001831,7,235.3954545,-12.95001831,,9,225.4204545,-5.699972534,1.246297118,0.060865973,
3,2007,197.4,0.150006104,0.742131295,0.248057785,,,8,239.0818182,10.2500061,8,239.0818182,10.2500061,,10,223.5931818,5.249942017,1.31213867,0.011251767,
3,2007,196.45,1.3,0.753181099,0.236861903,,,9,244.5727273,1.500009155,9,244.5727273,1.500009155,,11,217.5904762,0.949978638,1.325028174,0.001539017,
3,2007,198.2,1.7,0.767716507,0.222134339,,,10,253.2880952,-10.24999084,10,253.2880952,-10.24999084,,12,225.4891304,12.10002747,1.485009163,0,
3,2007,198.2,-0.900006104,0.75987273,0.230081809,,,11,258.025,-3.850012207,11,258.025,-3.850012207,,1,231.3119048,2.649981689,1.523287806,0,
3,2007,199.1,0.550003052,0.764595722,0.225296379,,,12,271.1913043,13.84998169,12,271.1913043,13.84998169,,2,219.27,-5.099951172,1.443570744,0.052332239,
3,2007,195.05,-0.550003052,0.759744697,0.230211535,,,2011,267.5926923,8.849951172,2011,267.5926923,8.849951172,,3,227.7673913,-3.600009155,1.392233489,0.086033852,
3,2007,196.2,-1.449993896,0.747111381,0.243011862,,,1,284.4119048,11.55001831,1,284.4119048,11.55001831,,4,237.2772727,4.349993896,1.449661939,0.048333524,
3,2007,197.45,-0.599987793,0.742003354,0.248187417,,,2,275.0775,-4,2,275.0775,-4,,5,225.3452381,2.35,1.483676803,0.026003624,
3,2007,196.8,2.149990845,0.760242307,0.229707346,,,3,271.5108696,-9.499987793,3,271.5108696,-9.499987793,,6,230.4590909,1.550027466,1.506129441,0.011264034,
3,2007,199.4,-0.249996948,0.758097718,0.231880287,,,4,292.4,2.500006104,4,292.4,2.500006104,,7,235.3954545,-12.95001831,1.319698871,0.133650998,
3,2007,199.75,-1.049996948,0.749131507,0.24096503,,,5,288.2113636,-11.5,5,288.2113636,-11.5,,8,239.0818182,10.2500061,1.447000786,0.050080503,
3,2007,201.15,0.849993896,0.756254071,0.233748307,,,6,280.5613636,12.99998169,6,280.5613636,12.99998169,,9,244.5727273,1.500009155,1.466968906,0.036971937,
3,2007,200.65,0.35,0.759222175,0.230740965,,,7,287.9714286,0.349884033,7,287.9714286,0.349884033,,10,253.2880952,-10.24999084,1.333397922,0.124657917,
3,2007,200.75,0.45,0.763051378,0.22686114,,,8,247.9804348,28.95002136,8,247.9804348,28.95002136,,11,258.025,-3.850012207,1.288632507,0.154045282,
3,2007,200.2,1.299996948,0.77419983,0.215565307,,,9,239.3227273,-11.65,9,239.3227273,-11.65,,12,271.1913043,13.84998169,1.436708632,0.056837043,
3,2007,200.7,-1.800006104,0.75857691,0.23139476,,,10,245.6785714,2.65,10,245.6785714,2.65,,1,284.4119048,11.55001831,1.567984869,0,
3,2007,198.55,2.200006104,0.777488852,0.212232803,,,11,250.0181818,-6.049990845,11,250.0181818,-6.049990845,,2,275.0775,-4,1.516683459,0.032718052,
3,2007,201.45,1.050006104,0.786606887,0.202994229,,,12,251.1840909,-7.449981689,12,251.1840909,-7.449981689,,3,271.5108696,-9.499987793,1.397280993,0.108868319,
4,2007,201.45,-0.050006104,0.786167552,0.203439372,,,2012,258.058046,0.349780273,2012,258.058046,0.349780273,,4,292.4,2.500006104,1.424161037,0.091725268,
4,2007,201.85,-0.500006104,0.781785836,0.207879013,,,1,257.1181818,-9.549966431,1,257.1181818,-9.549966431,,5,288.2113636,-11.5,1.296302904,0.173268232,
4,2007,203.4,-1.499987793,0.768813832,0.221022507,,,2,271.9119048,2.199957275,2,271.9119048,2.199957275,,6,280.5613636,12.99998169,1.431449119,0.087077211,
4,2007,205,0.499993896,0.77303288,0.216747683,,,3,273.8909091,-0.900030518,3,273.8909091,-0.900030518,,7,287.9714286,0.349884033,1.435362329,0.084581518,
4,2007,205.25,0.399993896,0.776422498,0.213313255,,,4,270.3404762,1.399963379,4,270.3404762,1.399963379,,8,247.9804348,28.95002136,1.812392004,0,
4,2007,205.7,-0.999990845,0.767929865,0.22191816,,,5,254.4,-12.55001831,5,254.4,-12.55001831,,9,239.3227273,-11.65,1.613884633,0.109527834,
4,2007,206.55,0.250006104,0.770021228,0.219799149,,,6,247.4642857,4.849957275,6,247.4642857,4.849957275,,10,245.6785714,2.65,1.653052832,0.087916506,
4,2007,207.55,1.099990845,0.77920353,0.210495458,,,7,242.7272727,2.04994812,7,242.7272727,2.04994812,,11,250.0181818,-6.049990845,1.563050787,0.137575765,
4,2007,208.25,0.450003052,0.782992,0.206656904,,,8,256.3413043,9.900024414,8,256.3413043,9.900024414,,12,251.1840909,-7.449981689,1.458742531,0.195128577,
4,2007,209.25,0.350003052,0.78593877,0.203671179,,,9,258.6525,-0.100045776,9,258.6525,-0.100045776,,1,257.1181818,-9.549966431,1.336835089,0.262391864,
4,2007,209.3,-0.950006104,0.777912229,0.211803829,,,10,255.5478261,-6.800030518,10,255.5478261,-6.800030518,,2,271.9119048,2.199957275,1.361170931,0.248964392,
4,2007,210.7,0.849993896,0.7849732,0.204649513,,,11,248.5909091,-3.950009155,11,248.5909091,-3.950009155,,3,273.8909091,-0.900030518,1.351106834,0.254517328,
4,2007,210.5,-0.050009155,0.7845536,0.20507466,,,12,260.9619048,13.80003052,12,260.9619048,13.80003052,,4,270.3404762,1.399963379,1.366849483,0.245831211,
4,2007,210.45,2.75,0.807620483,0.181702835,,,2013,255.4212644,-29.25013733,2013,255.4212644,-29.25013733,,5,254.4,-12.55001831,1.215133805,0.329541401,
4,2007,208.35,2.000009155,0.825063769,0.164028949,,,1,263.5152174,4.999984741,1,263.5152174,4.999984741,,6,247.4642857,4.849957275,1.268717419,0.299976266,
4,2007,211.65,0.05,0.825502322,0.163584599,,,2,260.7775,-1.950024414,2,260.7775,-1.950024414,,7,242.7272727,2.04994812,1.292826004,0.286674185,
4,2007,211.55,1.349987793,0.837355031,0.151575198,,,3,261.8547619,-9.649978638,3,261.8547619,-9.649978638,,8,256.3413043,9.900024414,1.405167518,0.224688967,
4,2007,213,1.299996948,0.848853894,0.139924321,,,4,251.8909091,-4.950024414,4,251.8909091,-4.950024414,,9,258.6525,-0.100045776,1.403944613,0.225363713,
4,2007,213.7,0.899993896,0.856897495,0.131774385,,,5,254.7956522,0.199987793,5,254.7956522,0.199987793,,10,255.5478261,-6.800030518,1.31988814,0.271742462,
4,2007,211.75,-0.600009155,0.85143431,0.137309792,,,6,244.8675,-24.90000305,6,244.8675,-24.90000305,,11,248.5909091,-3.950009155,1.272700038,0.297778828,
4,2007,210.7,0.95,0.860071903,0.12855801,,,7,240.9413043,-10.64999695,7,240.9413043,-10.64999695,,12,260.9619048,13.80003052,1.424129894,0.214226343,
5,2007,210.7,0.95,0.868797122,0.119717444,,,8,243.6863636,5.75,8,243.6863636,5.75,,1,263.5152174,4.999984741,1.484928707,0.180680171,
5,2007,213,0.499993896,0.873385784,0.115068122,,,9,257.5761905,13.75002747,9,257.5761905,13.75002747,,2,260.7775,-1.950024414,1.459944932,0.194465144,
5,2007,213.45,0.449993896,0.877528633,0.110870504,,,10,264.4521739,8.799908447,10,264.4521739,8.799908447,,3,261.8547619,-9.649978638,1.338889337,0.261258418,
5,2007,213.9,-0.400009155,0.873836282,0.114611668,,,11,261.2761905,-3.550042725,11,261.2761905,-3.550042725,,4,251.8909091,-4.950024414,1.27968929,0.293922459,
5,2007,214.75,1.399990845,0.88665382,0.101624683,,,12,259.5136364,-7.099975586,12,259.5136364,-7.099975586,,5,254.7956522,0.199987793,1.281949239,0.292675516,
5,2007,216.05,-0.249990845,0.884345444,0.103963575,,,2014,253.2586207,24.30002441,2014,253.2586207,24.30002441,,6,244.8675,-24.90000305,0.988642798,0.454509402,
5,2007,215.8,2.099990845,0.903708345,0.084344698,,,1,253.5413043,15.35001221,1,253.5413043,15.35001221,,7,240.9413043,-10.64999695,0.890318659,0.508760435,
5,2007,218.2,0.7,0.910231446,0.077735362,,,2,250.365,1.6,2,250.365,1.6,,8,243.6863636,5.75,0.937586374,0.482680142,
5,2007,217.45,1.150012207,0.921062667,0.066760954,,,3,251.8047619,0.799996948,3,251.8047619,0.799996948,,9,257.5761905,13.75002747,1.050200185,0.420544682,
5,2007,219.95,-1.300012207,0.908813821,0.079171728,,,4,257.9295455,3.749996948,4,257.9295455,3.749996948,,10,264.4521739,8.799908447,1.128829704,0.377160293,
5,2007,218.05,1.9,0.926631657,0.061118342,,,5,256.7977273,11.24998779,5,256.7977273,11.24998779,,11,261.2761905,-3.550042725,1.094319726,0.396201416,
5,2007,216.7,-1.45,0.912680869,0.075253558,,,6,257.2095238,0.099966431,6,257.2095238,0.099966431,,12,259.5136364,-7.099975586,1.026956416,0.433369595,
5,2007,219.55,0.250009155,0.915019296,0.072884217,,,7,258.6695652,2.700073242,7,258.6695652,2.700073242,,1,253.5413043,15.35001221,1.166848949,0.356182908,
5,2007,219.6,-0.400006104,0.91126916,0.07668393,,,8,262.547619,-0.900054932,8,262.547619,-0.900054932,,2,250.365,1.6,1.183627078,0.346925458,
5,2007,218.2,2.75,0.93711003,0.050501445,,,9,257.6636364,-2.449942017,9,257.6636364,-2.449942017,,3,251.8047619,0.799996948,1.19208808,0.342257041,
5,2007,221.45,-1.300003052,0.924732278,0.06304283,,,10,242.65,-5.100021362,10,242.65,-5.100021362,,4,257.9295455,3.749996948,1.231084136,0.320740693,
5,2007,222.95,0.100003052,0.925665542,0.062097229,,,11,245.745,1.849996948,11,245.745,1.849996948,,5,256.7977273,11.24998779,1.352431719,0.253786314,
5,2007,222.95,0.1,0.926599719,0.061150702,,,12,244.3956522,-4.649987793,12,244.3956522,-4.649987793,,6,257.2095238,0.099966431,1.353614393,0.253133765,
5,2007,220.95,1.650003052,0.942168887,0.045375711,,,2015,244.0438697,53.64998779,2015,244.0438697,53.64998779,,7,258.6695652,2.700073242,1.385405649,0.235592716,
5,2007,223.1,0.799987793,0.949770313,0.037673794,,,1,243.3363636,3.499972534,1,243.3363636,3.499972534,,8,262.547619,-0.900054932,1.37471952,0.241488863,
5,2007,224,-0.549996948,0.944523285,0.042990188,,,2,247.1,1.850021362,2,247.1,1.850021362,,9,257.6636364,-2.449942017,1.345309231,0.257716196,
5,2007,223.25,-0.45,0.940239613,0.04733049,,,3,251.4636364,8.600033569,3,251.4636364,8.600033569,,10,242.65,-5.100021362,1.281688839,0.292819193,
5,2007,225.8,-3,0.912132361,0.075809317,,,4,259.6590909,-1.500045776,4,259.6590909,-1.500045776,,11,245.745,1.849996948,1.30339842,0.28084078,
6,2007,229.25,1.350012207,0.924217976,0.063563932,,,5,258.6904762,3.900033569,5,258.6904762,3.900033569,,12,244.3956522,-4.649987793,1.247600496,0.311627676,
6,2007,232.7,-0.599996948,0.918856189,0.068996601,,,6,247.3840909,-3.499978638,6,247.3840909,-3.499978638,,1,243.3363636,3.499972534,1.287975788,0.289350325,
6,2007,232.85,-0.95,0.910421337,0.077542961,,,7,242.2673913,6.699987793,7,242.2673913,6.699987793,,2,247.1,1.850021362,1.309672515,0.277379004,
6,2007,232.85,0.95,0.918778759,0.069075055,,,8,228.2761905,-0.75,8,228.2761905,-0.75,,3,251.4636364,8.600033569,1.410451548,0.221773466,
6,2007,230.8,4.550003052,0.959532675,0.027782375,,,9,227.8068182,11.04997253,9,227.8068182,11.04997253,,4,259.6590909,-1.500045776,1.392118204,0.231889017,
6,2007,231.7,-0.700006104,0.953010115,0.034391162,,,10,241.3522727,5.799969482,10,241.3522727,5.799969482,,5,258.6904762,3.900033569,1.439340439,0.205833818,
6,2007,232.7,3.149996948,0.982036555,0.004980995,,,11,242.347619,-0.500012207,11,242.347619,-0.500012207,,6,247.3840909,-3.499978638,1.393522065,0.231114427,
6,2007,229.75,1.449993896,0.995981629,0,,,12,239.2891304,18.50003357,12,239.2891304,18.50003357,,7,242.2673913,6.699987793,1.480233309,0.18327089,
6,2007,230.3,-0.150003052,0.994522009,0.00146551,,,2016,245.2247126,11.34998779,2016,245.2247126,11.34998779,,8,228.2761905,-0.75,1.46929089,0.189308446,
6,2007,232.7,-2.000003052,0.97528971,0.020775402,,,1,230.4047619,-12.64994202,1,230.4047619,-12.64994202,,9,227.8068182,11.04997253,1.629646731,0.100830986,
6,2007,235.05,0.050009155,0.97575659,0.020306639,,,2,231.3071429,6.749981689,2,231.3071429,6.749981689,,10,241.3522727,5.799969482,1.717761824,0.052212866,
6,2007,236.75,-3,0.947936709,0.048238762,,,3,241.5347826,4.999993896,3,241.5347826,4.999993896,,11,242.347619,-0.500012207,1.709787621,0.056612688,
6,2007,239.85,0.35,0.951049071,0.045113842,,,4,244.2309524,-2.100006104,4,244.2309524,-2.100006104,,12,239.2891304,18.50003357,2.007210403,0,
6,2007,239.85,-3,0.924284088,0.071986811,,,5,239.8340909,1.850006104,5,239.8340909,1.850006104,,1,230.4047619,-12.64994202,1.759255613,0.123532037,
6,2007,236.2,2.499996948,0.946295484,0.049886609,,,6,241.7431818,14.00000916,6,241.7431818,14.00000916,,2,231.3071429,6.749981689,1.874767058,0.065983788,
6,2007,238.85,3.749990845,0.97972378,0.016323443,,,7,245.4571429,-10.45003357,7,245.4571429,-10.45003357,,3,241.5347826,4.999993896,1.962088243,0.022480035,
6,2007,234,-0.950003052,0.970774352,0.025308979,,,8,251.6978261,-5.949990845,8,251.6978261,-5.949990845,,4,244.2309524,-2.100006104,1.924128706,0.041391623,
6,2007,234.15,-3,0.942789185,0.053407054,,,9,253.7431818,15.90000916,9,253.7431818,15.90000916,,5,239.8340909,1.850006104,1.957523509,0.024754203,
6,2007,232.2,-1.800012207,0.926345076,0.069917508,,,10,254.797619,-5.749990845,10,254.797619,-5.749990845,,6,241.7431818,14.00000916,2.212595981,0,
6,2007,232.4,0.700012207,0.932623126,0.063614128,,,11,249.8522727,2.250003052,11,249.8522727,2.250003052,,7,245.4571429,-10.45003357,2.000649286,0.095790961,
6,2007,234.2,3.200006104,0.961294771,0.034826805,,,12,257.0613636,2.49994812,12,257.0613636,2.49994812,,8,251.6978261,-5.949990845,1.894237357,0.143884661,
7,2007,231.05,4.2,1.000611956,0,,,2017,301.1430769,41.29968872,2017,301.1430769,41.29968872,,9,253.7431818,15.90000916,2.161304161,0.023181738,
7,2007,237,-3,0.972113515,0.028481013,,,1,266.6977273,4.149945068,1,266.6977273,4.149945068,,10,254.797619,-5.749990845,2.051562837,0.072780185,
7,2007,240.7,3.400012207,1.00300963,0,,,2,270.1325,5.700042725,2,270.1325,5.700042725,,11,249.8522727,2.250003052,2.093131604,0.053992856,
7,2007,244.2,1.849996948,1.020106357,0,,,3,277.4847826,3.649987793,3,277.4847826,3.649987793,,12,257.0613636,2.49994812,2.138932423,0.033292819,
7,2007,247,-0.449993896,1.015924804,0.004099135,,,4,280.4825,2.899957275,4,280.4825,2.899957275,,1,266.6977273,4.149945068,2.213818765,0,
7,2007,248.2,-1.800003052,0.999347437,0.020349761,,,5,298.2152174,4.449859619,5,298.2152174,4.449859619,,2,270.1325,5.700042725,2.318924364,0,
7,2007,249.75,1.75,1.015102915,0.004904824,,,6,307.6886364,7.349914551,6,307.6886364,7.349914551,,3,277.4847826,3.649987793,2.387555525,0,
7,2007,248.95,1.100003052,1.025194848,0,,,7,315.7142857,-3.799938965,7,315.7142857,-3.799938965,,4,280.4825,2.899957275,2.443097565,0,
7,2007,251.15,-3,0.997641333,0.026876369,,,8,309.2891304,6.150006104,8,309.2891304,6.150006104,,5,298.2152174,4.449859619,2.525121356,0,
7,2007,257.9,-3,0.971530131,0.05234587,,,9,310.1190476,-1.350054932,9,310.1190476,-1.350054932,,6,307.6886364,7.349914551,2.66083878,0,
7,2007,261.55,3.550006104,1.001199832,0.023405322,,,10,321.6818182,19.60001221,10,321.6818182,19.60001221,,7,315.7142857,-3.799938965,2.58878057,0.027081013,
7,2007,261.55,3.55,1.031775567,0,,,11,332.2,-6.850006104,11,332.2,-6.850006104,,8,309.2891304,6.150006104,2.704601927,0,
7,2007,258.4,3.4,1.062321555,0,,,12,322.1785714,-0.650036621,12,322.1785714,-0.650036621,,9,310.1190476,-1.350054932,2.678110285,0.009795024,
7,2007,256.4,-0.35,1.059058769,0.003071373,,,2018,300.4088123,58.44991455,2018,300.4088123,58.44991455,,10,321.6818182,19.60001221,3.045257977,0,
7,2007,257.45,-3,1.031291643,0.029209529,,,1,329.8695652,6.74989624,1,329.8695652,6.74989624,,11,332.2,-6.850006104,2.903972365,0.046395285,
7,2007,261,1.600006104,1.045516409,0.015819264,,,2,316.0825,4.899969482,2,316.0825,4.899969482,,12,322.1785714,-0.650036621,2.890789307,0.05072433,
7,2007,263.6,0.649993896,1.051317067,0.010358905,,,3,315.8340909,7.549908447,3,315.8340909,7.549908447,,1,329.8695652,6.74989624,3.023881875,0.007019472,
7,2007,259.6,4.999993896,1.096876784,0,,,4,314.8095238,1.449926758,4,314.8095238,1.449926758,,2,316.0825,4.899969482,3.129354624,0,
7,2007,265,6.65,1.158808931,0,,,5,316.523913,1.200054932,5,316.523913,1.200054932,,3,315.8340909,7.549908447,3.297668522,0,
7,2007,252.8,-3,1.127867632,0.026700949,,,6,308.4857143,-10.60001831,6,308.4857143,-10.60001831,,4,314.8095238,1.449926758,3.331841885,0,
7,2007,246.2,5.549996948,1.185074128,0,,,7,296.4863636,7.600048828,7,296.4863636,7.600048828,,5,316.523913,1.200054932,3.360264335,0,
7,2007,251.65,2.85,1.215271974,0,,,8,294.6021739,9.300042725,8,294.6021739,9.300042725,,6,308.4857143,-10.60001831,3.10047129,0.077313276,
8,2007,251.7,-3,1.182681247,0.02681764,,,9,296.4725,-6.399945068,9,296.4725,-6.399945068,,7,296.4863636,7.600048828,3.279293679,0.024096514,
8,2007,246.1,3.249990845,1.217822785,0,,,10,280.4,29.50010986,10,280.4,29.50010986,,8,294.6021739,9.300042725,3.512216385,0,
8,2007,246.7,1.500009155,1.234483413,0,,,11,269.4159091,16.09998169,11,269.4159091,16.09998169,,9,296.4725,-6.399945068,3.341625582,0.048570698,
8,2007,238.2,4.5,1.286956732,0,,,12,265.5285714,-8.900061035,12,265.5285714,-8.900061035,,10,280.4,29.50010986,4.132642786,0,
8,2007,247.55,3.85,1.331991119,0,,,총합계,249.456771,310.1990936,총합계,249.456771,310.1990936,,11,269.4159091,16.09998169,4.688307131,0,
8,2007,247.2,-3,1.295620003,0.027305825,,,,,,,,,,12,265.5285714,-8.900061035,4.334733149,0.07541613,
8,2007,251.8,2.699990845,1.326878401,0.003838402,,,,,,,,,,,,,,0.508760435,
8,2007,242.3,-3,1.289914187,0.031589499,,,,,,,,,,,,,,,
8,2007,241.1,-1.85,1.267644308,0.048308739,,,,,,,,,,,,,,,
8,2007,240.65,-3,1.23208811,0.075002759,,,,,,,,,,,,,,,
8,2007,240.65,-3,1.197529229,0.100948038,,,,,,,,,,,,,,,
8,2007,229.9,-3,1.162369062,0.127344736,,,,,,,,,,,,,,,
8,2007,225.75,-3,1.127613841,0.153437418,,,,,,,,,,,,,,,
8,2007,225.2,-3,1.093815469,0.178811741,,,,,,,,,,,,,,,
8,2007,229.6,-3,1.061658437,0.202953817,,,,,,,,,,,,,,,
8,2007,229.8,-3,1.030473953,0.226365748,,,,,,,,,,,,,,,
8,2007,238.7,0.300012207,1.033388064,0.224177963,,,,,,,,,,,,,,,
8,2007,236.9,-0.349990845,1.029952978,0.226756873,,,,,,,,,,,,,,,
8,2007,241.1,2.600003052,1.054943571,0.207995041,,,,,,,,,,,,,,,
8,2007,238.75,3.800003052,1.092722733,0.179632119,,,,,,,,,,,,,,,
8,2007,234.7,8.199990845,1.178622656,0.115142257,,,,,,,,,,,,,,,
8,2007,246.2,1.099987793,1.190470985,0.106247056,,,,,,,,,,,,,,,
8,2007,244.6,3.599990845,1.229893677,0.076650243,,,,,,,,,,,,,,,
9,2007,248.15,-0.350003052,1.225990595,0.079580504,,,,,,,,,,,,,,,
9,2007,248.35,-1.249993896,1.212106634,0.090003967,,,,,,,,,,,,,,,
9,2007,249.7,4.500009155,1.261256032,0.053104774,,,,,,,,,,,,,,,
