asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0,2011-12-29,2011-12-30,246.2,246.7,248.1941169,0.5,0
0,2011-12-30,2012-01-02,247.55,247.3500092,247.2003399,0.199990845,0.459619408
0,2012-01-02,2012-01-03,250.35,255.1,248.5272604,-4.75,5.480077554
0,2012-01-03,2012-01-04,256.3,253.2999969,256.2583033,3.000003052,1.272792206
0,2012-01-04,2012-01-05,253.85,253.4999969,254.5530268,-0.350003052,0.141421356
0,2012-01-05,2012-01-06,253,250,254.6511706,-3,2.474873734
0,2012-01-06,2012-01-09,248.1,247.0500031,251.8915522,-1.049996948,2.085965005
0,2012-01-09,2012-01-10,248.4,251.8,247.7575616,-3.4,3.358757211
0,2012-01-10,2012-01-11,251.65,250.6499908,252.9350482,-1.000009155,0.813172798
0,2012-01-11,2012-01-12,251.3,252.1000122,251.8714519,0.800012207,1.025304833
0,2012-01-12,2012-01-13,252.55,254.7999969,252.9397148,2.249996948,1.909188309
0,2012-01-13,2012-01-16,253.15,251.9499939,254.5943463,-1.200006104,2.015254326
0,2012-01-16,2012-01-17,254.45,257.6000092,254.1688361,-3.150009155,3.995153314
0,2012-01-17,2012-01-18,256.7,256.9500061,257.3426664,0.250006104,0.459619408
0,2012-01-18,2012-01-19,260.2,260.5999939,258.2653703,-0.399993896,2.580939751
0,2012-01-19,2012-01-20,261.6,265.2999817,260.6070627,-3.699981689,3.323401872
0,2012-01-20,2012-01-23,261.6,265.3,266.6178446,3.7,0
0,2012-01-23,2012-01-24,261.6,265.3,265.8559807,3.7,0
0,2012-01-24,2012-01-25,266.85,267.6500061,266.1829083,-0.800006104,1.661700936
0,2012-01-25,2012-01-26,268.1,268.1000122,267.8825031,-1.22E-05,0.318198052
0,2012-01-26,2012-01-27,267.1,268.2999817,269.7165326,1.199981689,0.141421356
0,2012-01-27,2012-01-30,266.6,265.3500183,268.0632758,-1.249981689,2.085965005
0,2012-01-30,2012-01-31,265.6,266.35,266.9344251,0.75,0.707106781
0,2012-01-31,2012-02-01,265,266.35,267.6663627,1.35,0
0,2012-02-01,2012-02-02,269.45,270.1,266.5494672,-0.65,2.651650429
0,2012-02-02,2012-02-03,269.65,268.5499817,269.172118,1.100018311,1.096015511
0,2012-02-03,2012-02-06,271.45,268.4500244,268.9538773,2.999975586,0.070710678
0,2012-02-06,2012-02-07,269,269.2,267.7979071,-0.2,0.530330086
0,2012-02-07,2012-02-08,269.25,272.2,269.4761879,2.95,2.121320344
0,2012-02-08,2012-02-09,271.75,273.0999939,271.7148946,-1.349993896,0.636396103
0,2012-02-09,2012-02-10,273,270.1499878,273.5319927,-2.850012207,2.085965005
0,2012-02-10,2012-02-13,271.05,271.6000122,269.7129291,-0.550012207,1.025304833
0,2012-02-13,2012-02-14,270.5,271.1499878,269.958276,-0.649987793,0.318198052
0,2012-02-14,2012-02-15,272.1,274.4500183,270.5892356,-2.350018311,2.333452378
0,2012-02-15,2012-02-16,271.65,270.7999756,274.498216,-0.850024414,2.580939751
0,2012-02-16,2012-02-17,274.85,275.4000061,269.7771242,-0.550006104,3.252691193
0,2012-02-17,2012-02-20,277.4,275.2999939,274.463099,2.100006104,0.070710678
0,2012-02-20,2012-02-21,274.3,275.55,276.7637473,1.25,0.176776695
0,2012-02-21,2012-02-22,275.05,275.3500183,273.9935021,-0.300018311,0.141421356
0,2012-02-22,2012-02-23,273.65,272.4500061,274.8622788,-1.199993896,2.050609665
0,2012-02-23,2012-02-24,272.4,274.2,271.4801822,-1.8,1.237436867
0,2012-02-24,2012-02-27,273.4,270.2999756,274.1865419,-3.100024414,2.757716447
0,2012-02-27,2012-02-28,271.25,272.7500122,270.4324237,-1.500012207,1.732411614
0,2012-02-28,2012-02-29,274,275.3500061,271.1010491,-1.350006104,1.838477631
0,2012-02-29,2012-03-01,274,275.35,275.5659032,1.35,0
0,2012-03-01,2012-03-02,277.4,276.0499817,275.2679444,1.350018311,0.494974747
0,2012-03-02,2012-03-05,275,273.3,277.184886,-1.7,1.944543648
0,2012-03-05,2012-03-06,273.7,270.9000061,271.5675309,2.799993896,1.697056275
0,2012-03-06,2012-03-07,267.7,268.6000122,271.5076099,0.900012207,1.626345597
0,2012-03-07,2012-03-08,269.1,270.9500061,269.0179976,-1.850006104,1.661700936
0,2012-03-08,2012-03-09,270.95,271.1499817,268.6055212,-0.199981689,0.141421356
0,2012-03-09,2012-03-12,272,269.7999939,274.6268705,-2.200006104,0.954594155
0,2012-03-12,2012-03-13,271.15,273.8,269.082595,-2.65,2.828427125
0,2012-03-13,2012-03-14,277.1,276.4500244,275.6235761,0.649975586,1.87383297
0,2012-03-14,2012-03-15,276.35,276.3499939,276.2499305,6.10E-06,0.070710678
0,2012-03-15,2012-03-16,277.3,275.1,278.1477258,-2.2,0.883883476
0,2012-03-16,2012-03-19,276,276.6499878,274.2722156,-0.649987793,1.096015511
0,2012-03-19,2012-03-20,275.85,275.5000061,277.8931331,-0.349993896,0.813172798
0,2012-03-20,2012-03-21,273.7,273.8999939,276.2474854,0.199993896,1.13137085
0,2012-03-21,2012-03-22,273.65,274.15,274.9659527,0.5,0.176776695
0,2012-03-22,2012-03-23,272.35,273.2999939,273.6333277,0.949993896,0.601040764
0,2012-03-23,2012-03-26,274.9,273.4000061,273.5316021,1.499993896,0.070710678
