asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0,2010-12-30,2010-12-31,280.35,281.95,281.0599527,1.6,0
0,2010-12-31,2011-01-03,282.4,283.2,281.3479189,-0.8,0.883883476
0,2011-01-03,2011-01-04,282.9,284.6499817,283.4432881,1.749981689,1.025304833
0,2011-01-04,2011-01-05,284.3,284.6000122,284.442223,0.300012207,0.035355339
0,2011-01-05,2011-01-06,285.4,283.9500061,284.8835654,1.449993896,0.459619408
0,2011-01-06,2011-01-07,282.95,285.2,283.38513,2.25,0.883883476
0,2011-01-07,2011-01-10,283.95,283.2999756,284.2472887,-0.650024414,1.343502884
0,2011-01-10,2011-01-11,283.1,283.9500244,284.3513744,0.850024414,0.459619408
0,2011-01-11,2011-01-12,284,284.45,282.0214768,-0.45,0.353553391
0,2011-01-12,2011-01-13,284.45,283.2999756,287.7008626,-1.150024414,0.813172798
0,2011-01-13,2011-01-14,284,285.9500244,281.1345726,-1.950024414,1.87383297
0,2011-01-14,2011-01-17,286.5,285.6499817,286.8188853,-0.850018311,0.212132034
0,2011-01-17,2011-01-18,284.95,284.2999939,284.7062712,0.650006104,0.954594155
0,2011-01-18,2011-01-19,285.8,287.7000244,284.0278538,-1.900024414,2.404163056
0,2011-01-19,2011-01-20,286.45,286.1499817,287.9240002,-0.300018311,1.096015511
0,2011-01-20,2011-01-21,285.9,280.5000061,284.1552555,5.399993896,3.995153314
0,2011-01-21,2011-01-24,279.95,282.4500122,280.6504115,2.500012207,1.378858223
0,2011-01-24,2011-01-25,283.7,284.2499878,281.4470133,-0.549987793,1.272792206
0,2011-01-25,2011-01-26,284,286.8500061,286.1451178,2.850006104,1.838477631
0,2011-01-26,2011-01-27,287.65,287.35,284.9926929,0.3,0.353553391
0,2011-01-27,2011-01-28,287.3,286.7499939,287.2453271,0.550006104,0.424264069
0,2011-01-28,2011-01-31,283,282.1000061,285.8099812,-0.899993896,3.288046533
0,2011-01-31,2011-02-01,283.05,281.9500061,282.1533788,1.099993896,0.106066017
0,2011-02-01,2011-02-02,283.05,281.95,282.1567322,1.1,0
0,2011-02-02,2011-02-03,283.05,281.95,282.7741736,1.1,0
0,2011-02-03,2011-02-04,283.05,281.95,281.9592378,1.1,0
0,2011-02-04,2011-02-07,285.75,282.6499817,282.2576491,3.100018311,0.494974747
0,2011-02-07,2011-02-08,283.65,280.65,283.20946,3,1.414213562
0,2011-02-08,2011-02-09,281.85,277.7500061,281.8045269,4.099993896,2.050609665
0,2011-02-09,2011-02-10,276.25,272.6499939,276.205753,3.600006104,3.606244584
0,2011-02-10,2011-02-11,272.65,267.7000183,273.7152006,-4.949981689,3.500178567
0,2011-02-11,2011-02-14,271.05,273.5499756,265.590337,-2.499975586,4.13657467
0,2011-02-14,2011-02-15,273.85,272.3500183,275.2842377,-1.499981689,0.848528137
0,2011-02-15,2011-02-16,272.9,270.8999878,272.2953364,2.000012207,1.025304833
0,2011-02-16,2011-02-17,271.95,269.6000122,270.9617359,2.349987793,0.919238816
0,2011-02-17,2011-02-18,270.95,273.6499878,271.5459223,2.699987793,2.863782464
0,2011-02-18,2011-02-21,273.65,271.9,271.4303106,1.75,1.237436867
0,2011-02-21,2011-02-22,268.95,267.5499939,272.8716468,-1.400006104,3.075914498
