month,year,시가,손절 -3,누적손익,고점대비하락폭,leverage,invest rate,행 레이블,평균 : 시가,합계 : 손절 -3,행 레이블,평균 : 시가,합계 : 손절 -3,,년,지수평균,손익,누적,고점대비하락폭,
2,2007,198.05,-0.299996948,0.938680816,0.086519799,,,4,177.9386364,-2.149996948,4,177.9386364,-2.149996948,,5,246.6386364,7.150006104,1.10310216,0.065462601,
2,2007,197.5,1.399993896,0.953652115,0.071950431,,,5,186.2119048,1.300033569,5,186.2119048,1.300033569,,6,233.8214286,3.400015259,1.139192819,0.034886947,
2,2007,200,0.950003052,0.963844305,0.062031869,,,6,186.1681818,22.99994507,6,186.1681818,22.99994507,,7,210.6021739,19.4000061,1.375305207,0,
2,2007,202.3,0.249993896,0.966524232,0.05942389,,,7,196.9130435,4.250006104,7,196.9130435,4.250006104,,8,206.047619,-13.3,1.175564931,0.145233418,
2,2007,202.15,-0.65,0.959531693,0.066228701,,,8,213.85,8.999966431,8,213.85,8.999966431,,9,192.8818182,11.35001526,1.331209616,0.032062404,
2,2007,202.15,0.65,0.966473643,0.059473121,,,9,225.4204545,3.600024414,9,225.4204545,3.600024414,,10,165.0717391,15.2500061,1.607920508,0,
2,2007,202.8,-0.199996948,0.964329133,0.061560057,,,10,223.5931818,3.599990845,10,223.5931818,3.599990845,,11,145.2125,13.39997559,1.941767215,0,
2,2007,203.3,0.050006104,0.964862829,0.06104069,,,11,217.5904762,-1.050030518,11,217.5904762,-1.050030518,,12,150.8173913,-2.05,1.882381483,0.030583343,
2,2007,203.4,1.549990845,0.981406286,0.044941372,,,12,225.4891304,1.400039673,12,225.4891304,1.400039673,,1,155.775,-4.750006104,1.753233815,0.097093719,
2,2007,205.05,0.249993896,0.984098447,0.042321487,,,2010,239.6787356,-1.099975586,2010,239.6787356,-1.099975586,,2,154.105,-12.15002747,1.442217704,0.257265396,
2,2007,204.8,0.050003052,0.984639061,0.041795387,,,1,231.3119048,8.249957275,1,231.3119048,8.249957275,,3,155.0090909,11.59997559,1.685053803,0.13220607,
2,2007,204.8,1.95,1.005733318,0.021267444,,,2,219.27,-10.29995117,2,219.27,-10.29995117,,4,177.9386364,-2.149996948,1.639243425,0.155798176,
2,2007,195.5,2.199990845,1.031198071,0,,,3,227.7673913,1.749993896,3,227.7673913,1.749993896,,5,186.2119048,1.300033569,1.664993179,0.142537187,
3,2007,195.5,2.2,1.05730769,0,,,4,237.2772727,-4.599987793,4,237.2772727,-4.599987793,,6,186.1681818,22.99994507,2.127817655,0,
3,2007,196.45,0.75,1.066389933,0,,,5,225.3452381,2.550006104,5,225.3452381,2.550006104,,7,196.9130435,4.250006104,2.231148979,0,
3,2007,196,3.699993896,1.111684227,0,,,6,230.4590909,8.050012207,6,230.4590909,8.050012207,,8,213.85,8.999966431,2.442421359,0,
3,2007,193.35,-2.250003052,1.082576862,0.026183123,,,7,235.3954545,-0.150012207,7,235.3954545,-0.150012207,,9,225.4204545,3.600024414,2.530185121,0,
3,2007,197.4,0.150006104,1.084427848,0.024518095,,,8,239.0818182,-0.250009155,8,239.0818182,-0.250009155,,10,223.5931818,3.599990845,2.621844657,0,
3,2007,196.45,-3,1.047167028,0.058035544,,,9,244.5727273,1.899966431,9,244.5727273,1.899966431,,11,217.5904762,-1.050030518,2.593377014,0.010857868,
3,2007,198.2,1.7,1.067375978,0.039856866,,,10,253.2880952,-2.449984741,10,253.2880952,-2.449984741,,12,225.4891304,1.400039673,2.629606561,0,
3,2007,198.2,-0.900006104,1.056470574,0.049666669,,,11,258.025,-7.599984741,11,258.025,-7.599984741,,1,231.3119048,8.249957275,2.840628208,0,
3,2007,199.1,0.550003052,1.063037072,0.043759868,,,12,271.1913043,1.750018311,12,271.1913043,1.750018311,,2,219.27,-10.29995117,2.540399054,0.105691112,
3,2007,195.05,-0.550003052,1.056292567,0.049826793,,,2011,267.5926923,-31.65019531,2011,267.5926923,-31.65019531,,3,227.7673913,1.749993896,2.584315728,0.090230914,
3,2007,196.2,-1.449993896,1.038728143,0.065626625,,,1,284.4119048,12.29998779,1,284.4119048,12.29998779,,4,237.2772727,-4.599987793,2.471588552,0.129914803,
3,2007,197.45,0.599987793,1.045829963,0.059238282,,,2,275.0775,-15.5500061,2,275.0775,-15.5500061,,5,225.3452381,2.550006104,2.534517654,0.10776157,
3,2007,196.8,2.149990845,1.071537183,0.036113712,,,3,271.5108696,-8.149963379,3,271.5108696,-8.149963379,,6,230.4590909,8.050012207,2.733713617,0.037637657,
3,2007,199.4,-0.249996948,1.068514454,0.038832766,,,4,292.4,-0.949969482,4,292.4,-0.949969482,,7,235.3954545,-0.150012207,2.729793815,0.039017564,
3,2007,199.75,1.049996948,1.081152041,0.027464801,,,5,288.2113636,5.699926758,5,288.2113636,5.699926758,,8,239.0818182,-0.250009155,2.723371055,0.041278599,
3,2007,201.15,0.849993896,1.091431377,0.018218168,,,6,280.5613636,-0.199981689,6,280.5613636,-0.199981689,,9,244.5727273,1.899966431,2.770973278,0.02452096,
3,2007,200.65,0.35,1.095714966,0.014364925,,,7,287.9714286,-0.300140381,7,287.9714286,-0.300140381,,10,253.2880952,-2.449984741,2.710666871,0.045750914,
3,2007,200.75,-0.45,1.090188633,0.019336061,,,8,247.9804348,20.40001526,8,247.9804348,20.40001526,,11,258.025,-7.599984741,2.53102416,0.108991401,
3,2007,200.2,-1.299996948,1.07426059,0.03366391,,,9,239.3227273,-10.64999695,9,239.3227273,-10.64999695,,12,271.1913043,1.750018311,2.56777317,0.09605447,
3,2007,200.7,1.800006104,1.095938567,0.014163788,,,10,245.6785714,4.449963379,10,245.6785714,4.449963379,,1,284.4119048,12.29998779,2.817632795,0.008095186,
3,2007,198.55,-2.200006104,1.068615924,0.03874149,,,11,250.0181818,-18.60000305,11,250.0181818,-18.60000305,,2,275.0775,-15.5500061,2.459253916,0.134257025,
3,2007,201.45,1.050006104,1.081148164,0.027468289,,,12,251.1840909,-20.10002747,12,251.1840909,-20.10002747,,3,271.5108696,-8.149963379,2.29315977,0.192727945,
4,2007,201.45,-0.050006104,1.080544322,0.028011467,,,2012,258.058046,-24.30035706,2012,258.058046,-24.30035706,,4,292.4,-0.949969482,2.276396871,0.198629069,
4,2007,201.85,-0.500006104,1.074521893,0.033428858,,,1,257.1181818,-12.80002441,1,257.1181818,-12.80002441,,5,288.2113636,5.699926758,2.377692026,0.162969649,
4,2007,203.4,-1.499987793,1.056692582,0.049466965,,,2,271.9119048,-9.750097656,2,271.9119048,-9.750097656,,6,280.5613636,-0.199981689,2.373878731,0.164312062,
4,2007,205,0.499993896,1.062491434,0.044250689,,,3,273.8909091,-3.300109863,3,273.8909091,-3.300109863,,7,287.9714286,-0.300140381,2.368311797,0.166271816,
4,2007,205.25,0.399993896,1.067150278,0.040059891,,,4,270.3404762,-4.400024414,4,270.3404762,-4.400024414,,8,247.9804348,20.40001526,2.806675383,0.011952576,
4,2007,205.7,-0.999990845,1.055477618,0.050559869,,,5,254.4,-3.800009155,5,254.4,-3.800009155,,9,239.3227273,-10.64999695,2.525653433,0.110882084,
4,2007,206.55,0.250006104,1.058352082,0.047974185,,,6,247.4642857,5.849951172,6,247.4642857,5.849951172,,10,245.6785714,4.449963379,2.628584253,0.074646853,
4,2007,207.55,-1.099990845,1.045731511,0.059326844,,,7,242.7272727,-4.40005188,7,242.7272727,-4.40005188,,11,250.0181818,-18.60000305,2.188591176,0.22953973,
4,2007,208.25,0.450003052,1.050815834,0.054753312,,,8,256.3413043,-5.099932861,8,256.3413043,-5.099932861,,12,251.1840909,-20.10002747,1.794540857,0.368259158,
4,2007,209.25,0.350003052,1.054770552,0.051195901,,,9,258.6525,-2.900003052,9,258.6525,-2.900003052,,1,257.1181818,-12.80002441,1.593532609,0.439021057,
4,2007,209.3,0.950006104,1.065542585,0.041506069,,,10,255.5478261,9.649960327,10,255.5478261,9.649960327,,2,271.9119048,-9.750097656,1.464967176,0.484280564,
4,2007,210.7,0.849993896,1.075214325,0.032805991,,,11,248.5909091,-5.75005188,11,248.5909091,-5.75005188,,3,273.8909091,-3.300109863,1.42525157,0.49826184,
4,2007,210.5,0.050009155,1.07578907,0.032288987,,,12,260.9619048,12.40003662,12,260.9619048,12.40003662,,4,270.3404762,-4.400024414,1.373057873,0.516635838,
4,2007,210.45,2.75,1.107418648,0.003837042,,,2013,255.4212644,45.25007935,2013,255.4212644,45.25007935,,5,254.4,-3.800009155,1.32691136,0.532881017,
4,2007,208.35,-2.000009155,1.08350021,0.025352539,,,1,263.5152174,19.1000946,1,263.5152174,19.1000946,,6,247.4642857,5.849951172,1.397488514,0.508035402,
4,2007,211.65,0.05,1.084076131,0.024834477,,,2,260.7775,1.900030518,2,260.7775,1.900030518,,7,242.7272727,-4.40005188,1.340489153,0.528101161,
4,2007,211.55,-1.349987793,1.068510773,0.038836077,,,3,261.8547619,-4.799957275,3,261.8547619,-4.799957275,,8,256.3413043,-5.099932861,1.280483565,0.549225216,
4,2007,213,-1.299996948,1.053837596,0.052035128,,,4,251.8909091,-2.700036621,4,251.8909091,-2.700036621,,9,258.6525,-2.900003052,1.248180904,0.560596878,
4,2007,213.7,0.899993896,1.063823589,0.043052368,,,5,254.7956522,8.599978638,5,254.7956522,8.599978638,,10,255.5478261,9.649960327,1.354231568,0.523263353,
4,2007,211.75,-0.600009155,1.057041139,0.049153426,,,6,244.8675,10.15000305,6,244.8675,10.15000305,,11,248.5909091,-5.75005188,1.283752204,0.548074542,
4,2007,210.7,0.95,1.067764563,0.03950732,,,7,240.9413043,-8.049984741,7,240.9413043,-8.049984741,,12,260.9619048,12.40003662,1.421001326,0.499758074,
5,2007,210.7,0.95,1.078596774,0.029763356,,,8,243.6863636,-3.800012207,8,243.6863636,-3.800012207,,1,263.5152174,19.1000946,1.65274443,0.418176435,
5,2007,213,0.499993896,1.084293518,0.024638929,,,9,257.5761905,4.949996948,9,257.5761905,4.949996948,,2,260.7775,1.900030518,1.679838777,0.408638282,
5,2007,213.45,0.449993896,1.089436794,0.020012367,,,10,264.4521739,4.399969482,10,264.4521739,4.399969482,,3,261.8547619,-4.799957275,1.610555724,0.433028328,
5,2007,213.9,0.400009155,1.094020785,0.015888903,,,11,261.2761905,9.199978638,11,261.2761905,9.199978638,,4,251.8909091,-2.700036621,1.571712485,0.4467025,
5,2007,214.75,-1.399990845,1.077973553,0.030323965,,,12,259.5136364,6.300018311,12,259.5136364,6.300018311,,5,254.7956522,8.599978638,1.691073082,0.404683416,
5,2007,216.05,0.249990845,1.080780024,0.027799444,,,2014,253.2586207,33.44997253,2014,253.2586207,33.44997253,,6,244.8675,10.15000305,1.848790595,0.349161362,
5,2007,215.8,-2.099990845,1.057116153,0.049085948,,,1,253.5413043,21.2499939,1,253.5413043,21.2499939,,7,240.9413043,-8.049984741,1.70981004,0.398087354,
5,2007,218.2,-0.7,1.049485731,0.055949787,,,2,250.365,1.250030518,2,250.365,1.250030518,,8,243.6863636,-3.800012207,1.64981931,0.419206179,
5,2007,217.45,1.150012207,1.061973996,0.044716143,,,3,251.8047619,-9.099984741,3,251.8047619,-9.099984741,,9,257.5761905,4.949996948,1.721156848,0.394092883,
5,2007,219.95,1.300012207,1.076096765,0.032012204,,,4,257.9295455,-2.249966431,4,257.9295455,-2.249966431,,10,264.4521739,4.399969482,1.785589423,0.371410374,
5,2007,218.05,-1.9,1.054999248,0.05099018,,,5,256.7977273,9.399981689,5,256.7977273,9.399981689,,11,261.2761905,9.199978638,1.927055108,0.321609529,
5,2007,216.7,1.45,1.070882658,0.036702481,,,6,257.2095238,-6.800057983,6,257.2095238,-6.800057983,,12,259.5136364,6.300018311,2.032313876,0.284554779,
5,2007,219.55,-0.250009155,1.068138894,0.039170596,,,7,258.6695652,-11.70002441,7,258.6695652,-11.70002441,,1,253.5413043,21.2499939,2.415564958,0.149637059,
5,2007,219.6,-0.400006104,1.063761208,0.043108481,,,8,262.547619,14.05006104,8,262.547619,14.05006104,,2,250.365,1.250030518,2.442701108,0.140084189,
5,2007,218.2,2.75,1.093926298,0.015973897,,,9,257.6636364,-4.95005188,9,257.6636364,-4.95005188,,3,251.8047619,-9.099984741,2.244078092,0.210006404,
5,2007,221.45,1.300003052,1.108375347,0.002976457,,,10,242.65,1.999960327,10,242.65,1.999960327,,4,257.9295455,-2.249966431,2.200033212,0.225511735,
5,2007,222.95,-0.100003052,1.107256746,0.003982679,,,11,245.745,7.050015259,11,245.745,7.050015259,,5,256.7977273,9.399981689,2.381228787,0.161724586,
5,2007,222.95,0.1,1.108374184,0.002977503,,,12,244.3956522,13.25001526,12,244.3956522,13.25001526,,6,257.2095238,-6.800057983,2.23958119,0.21158947,
5,2007,220.95,1.650003052,1.126997613,0,,,2015,244.0438697,53.24986267,2015,244.0438697,53.24986267,,7,258.6695652,-11.70002441,2.011656819,0.291826782,
5,2007,223.1,0.799987793,1.136090239,0,,,1,243.3363636,0.599996948,1,243.3363636,0.599996948,,8,262.547619,14.05006104,2.253874889,0.206557591,
5,2007,224,-0.549996948,1.129813882,0.005524523,,,2,247.1,8.549984741,2,247.1,8.549984741,,9,257.6636364,-4.95005188,2.156450219,0.240854466,
5,2007,223.25,0.45,1.134937898,0.001014304,,,3,251.4636364,12.70001526,3,251.4636364,12.70001526,,10,242.65,1.999960327,2.19644129,0.226776217,
5,2007,225.8,-3,1.101010392,0.030877694,,,4,259.6590909,-10.59999695,4,259.6590909,-10.59999695,,11,245.745,7.050015259,2.338218846,0.176865582,
6,2007,229.25,1.350012207,1.115598612,0.018036971,,,5,258.6904762,24.64996643,5,258.6904762,24.64996643,,12,244.3956522,13.25001526,2.623445809,0.076455764,
6,2007,232.7,-0.599996948,1.109126543,0.023733763,,,6,247.3840909,-12.95001221,6,247.3840909,-12.95001221,,1,243.3363636,0.599996948,2.638000287,0.071332081,
6,2007,232.85,0.95,1.119308024,0.014771903,,,7,242.2673913,10.20005798,7,242.2673913,10.20005798,,2,247.1,8.549984741,2.84337641,0,
6,2007,232.85,0.95,1.129582969,0.005727775,,,8,228.2761905,2.549957275,8,228.2761905,2.549957275,,3,251.4636364,12.70001526,3.166483081,0,
6,2007,230.8,4.550003052,1.179687447,0,,,9,227.8068182,13.5499939,9,227.8068182,13.5499939,,4,259.6590909,-10.59999695,2.875637883,0.091851177,
6,2007,231.7,-0.700006104,1.171668353,0.006797642,,,10,241.3522727,10.19997559,10,241.3522727,10.19997559,,5,258.6904762,24.64996643,3.492165601,0,
6,2007,232.7,3.149996948,1.207354608,0,,,11,242.347619,-6.500030518,11,242.347619,-6.500030518,,6,247.3840909,-12.95001221,3.080849454,0.117782544,
6,2007,229.75,1.449993896,1.224499234,0,,,12,239.2891304,0.299954224,12,239.2891304,0.299954224,,7,242.2673913,10.20005798,3.372700109,0.034209572,
6,2007,230.3,-0.150003052,1.222704718,0.00146551,,,2016,245.2247126,3.400036621,2016,245.2247126,3.400036621,,8,228.2761905,2.549957275,3.457468225,0.009935776,
6,2007,232.7,-2.000003052,1.199059769,0.020775402,,,1,230.4047619,10.34999084,1,230.4047619,10.34999084,,9,227.8068182,13.5499939,3.920182713,0,
6,2007,235.05,-0.050009155,1.198485768,0.021244166,,,2,231.3071429,-4.700009155,2,231.3071429,-4.700009155,,10,241.3522727,10.19997559,4.292948947,0,
6,2007,236.75,-3,1.164315636,0.04914956,,,3,241.5347826,-1.399951172,3,241.5347826,-1.399951172,,11,242.347619,-6.500030518,4.033880286,0.060347482,
6,2007,239.85,0.35,1.168138436,0.04602763,,,4,244.2309524,-3.950021362,4,244.2309524,-3.950021362,,12,239.2891304,0.299954224,4.045257542,0.057697263,
6,2007,239.85,2.85,1.199369154,0.020522741,,,5,239.8340909,9.750048828,5,239.8340909,9.750048828,,1,230.4047619,10.34999084,4.454119976,0,
6,2007,236.2,2.499996948,1.227931572,0,,,6,241.7431818,-3.950009155,6,241.7431818,-3.950009155,,2,231.3071429,-4.700009155,4.250484196,0.045718522,
6,2007,238.85,3.749990845,1.271308785,0,,,7,245.4571429,-2.549996948,7,245.4571429,-2.549996948,,3,241.5347826,-1.399951172,4.195053015,0.058163445,
6,2007,234,-0.950003052,1.259695831,0.009134645,,,8,251.6978261,-8.549996948,8,251.6978261,-8.549996948,,4,244.2309524,-3.950021362,4.042395316,0.092436814,
6,2007,234.15,1.049996948,1.27240573,0,,,9,253.7431818,8.500042725,9,253.7431818,8.500042725,,5,239.8340909,9.750048828,4.412152972,0.009422064,
6,2007,232.2,1.800012207,1.294599003,0,,,10,254.797619,-1.850039673,10,254.797619,-1.850039673,,6,241.7431818,-3.950009155,4.249943225,0.045839976,
6,2007,232.4,-0.700012207,1.285825213,0.006777227,,,11,249.8522727,-4.25,11,249.8522727,-4.25,,7,245.4571429,-2.549996948,4.150601972,0.068143204,
6,2007,234.2,3.200006104,1.325355354,0,,,12,257.0613636,5.999978638,12,257.0613636,5.999978638,,8,251.6978261,-8.549996948,3.833367699,0.139365864,
7,2007,231.05,4.2,1.379562704,0,,,2017,301.1430769,35.45012817,2017,301.1430769,35.45012817,,9,253.7431818,8.500042725,4.12229576,0.074498266,
7,2007,237,-3,1.340271361,0.028481013,,,1,266.6977273,-1.149981689,1,266.6977273,-1.149981689,,10,254.797619,-1.850039673,4.054950453,0.089618045,
7,2007,240.7,-3,1.302685853,0.055725521,,,2,270.1325,4.40010376,2,270.1325,4.40010376,,11,249.8522727,-4.25,3.899756893,0.124460743,
7,2007,244.2,-3,1.266677952,0.081826474,,,3,277.4847826,-7.35,3,277.4847826,-7.35,,12,257.0613636,5.999978638,4.104558306,0.078480524,
7,2007,247,-0.449993896,1.261485668,0.085590191,,,4,280.4825,0.299920654,4,280.4825,0.299920654,,1,266.6977273,-1.149981689,4.064736536,0.087420959,
7,2007,248.2,-1.800003052,1.240901359,0.100511085,,,5,298.2152174,4.199902344,5,298.2152174,4.199902344,,2,270.1325,4.40010376,4.213707284,0.053975352,
7,2007,249.75,-1.75,1.221337599,0.114692217,,,6,307.6886364,0.449938965,6,307.6886364,0.449938965,,3,277.4847826,-7.35,3.962579336,0.110356399,
7,2007,248.95,1.100003052,1.233479872,0.105890679,,,7,315.7142857,10.90001831,7,315.7142857,10.90001831,,4,280.4825,0.299920654,3.972113027,0.108215978,
7,2007,251.15,-3,1.200328412,0.129921091,,,8,309.2891304,3.800054932,8,309.2891304,3.800054932,,5,298.2152174,4.199902344,4.097980499,0.079957316,
7,2007,257.9,-3,1.168912294,0.15269361,,,9,310.1190476,-3.350042725,9,310.1190476,-3.350042725,,6,307.6886364,0.449938965,4.111463748,0.076930175,
7,2007,261.55,-3,1.138745374,0.174560626,,,10,321.6818182,8.400018311,10,321.6818182,8.400018311,,7,315.7142857,10.90001831,4.430846881,0.005225071,
7,2007,261.55,3.55,1.173521626,0.149352456,,,11,332.2,4.300091553,11,332.2,4.300091553,,8,309.2891304,3.800054932,4.553335144,0,
7,2007,258.4,3.4,1.208264043,0.124168811,,,12,322.1785714,10.55010376,12,322.1785714,10.55010376,,9,310.1190476,-3.350042725,4.442664092,0.024305492,
7,2007,256.4,-0.35,1.204553013,0.126858816,,,2018,300.4088123,21.14974976,2018,300.4088123,21.14974976,,10,321.6818182,8.400018311,4.703687655,0,
7,2007,257.45,-3,1.172971219,0.149751428,,,1,329.8695652,8.549920654,1,329.8695652,8.549920654,,11,332.2,4.300091553,4.840680873,0,
7,2007,261,-1.600006104,1.156792244,0.161479039,,,2,316.0825,3.400018311,2,316.0825,3.400018311,,12,322.1785714,10.55010376,5.197336475,0,
7,2007,263.6,0.649993896,1.163210274,0.156826818,,,3,315.8340909,-1.300067139,3,315.8340909,-1.300067139,,1,329.8695652,8.549920654,5.500434557,0,
7,2007,259.6,4.999993896,1.213618979,0.120287193,,,4,314.8095238,-2.100048828,4,314.8095238,-2.100048828,,2,316.0825,3.400018311,5.633559773,0,
7,2007,265,6.65,1.282142654,0.070616616,,,5,316.523913,13.09994507,5,316.523913,13.09994507,,3,315.8340909,-1.300067139,5.581383602,0.00926167,
7,2007,252.8,-3,1.247908228,0.095432035,,,6,308.4857143,-5.749963379,6,308.4857143,-5.749963379,,4,314.8095238,-2.100048828,5.497610245,0.024132082,
7,2007,246.2,-3,1.21369466,0.120232334,,,7,296.4863636,2.399969482,7,296.4863636,2.399969482,,5,316.523913,13.09994507,6.009550657,0,
7,2007,251.65,2.85,1.244621808,0.097814253,,,8,294.6021739,6.350048828,8,294.6021739,6.350048828,,6,308.4857143,-5.749963379,5.757519322,0.041938466,
8,2007,251.7,-3,1.211243989,0.122008746,,,9,296.4725,-6.900006104,9,296.4725,-6.900006104,,7,296.4863636,2.399969482,5.862381511,0.02448921,
8,2007,246.1,3.249990845,1.247234223,0.095920599,,,10,280.4,6.899957275,10,280.4,6.899957275,,8,294.6021739,6.350048828,6.146695162,0,
8,2007,246.7,1.500009155,1.26429722,0.083552189,,,11,269.4159091,6.900024414,11,269.4159091,6.900024414,,9,296.4725,-6.900006104,5.824818675,0.05236578,
8,2007,238.2,4.5,1.318037813,0.044597386,,,12,265.5285714,-10.40004883,12,265.5285714,-10.40004883,,10,280.4,6.899957275,6.14732135,0,
8,2007,247.55,3.85,1.364159819,0.011165049,,,총합계,249.456771,266.8991852,총합계,249.456771,266.8991852,,11,269.4159091,6.900024414,6.501559902,0,
8,2007,247.2,-3,1.326910309,0.038166003,,,,,,,,,,12,265.5285714,-10.40004883,5.928600032,0.088126523,
8,2007,251.8,2.699990845,1.358923625,0.014960595,,,,,,,,,,,,,,0.560596878,
8,2007,242.3,-3,1.321066693,0.04240185,,,,,,,,,,,,,,,
8,2007,241.1,-1.85,1.298258978,0.058934418,,,,,,,,,,,,,,,
8,2007,240.65,-3,1.261844068,0.085330399,,,,,,,,,,,,,,,
8,2007,240.65,0.75,1.270692445,0.078916499,,,,,,,,,,,,,,,
8,2007,229.9,-3,1.233384163,0.105960056,,,,,,,,,,,,,,,
8,2007,225.75,-3,1.196505567,0.132692147,,,,,,,,,,,,,,,
8,2007,225.2,-3,1.160642278,0.158688275,,,,,,,,,,,,,,,
8,2007,229.6,-0.800003052,1.151543132,0.165283949,,,,,,,,,,,,,,,
8,2007,229.8,-3,1.117718431,0.189802371,,,,,,,,,,,,,,,
8,2007,238.7,0.300012207,1.120879263,0.187511187,,,,,,,,,,,,,,,
8,2007,236.9,-0.349990845,1.117153348,0.190211982,,,,,,,,,,,,,,,
8,2007,241.1,2.600003052,1.144259755,0.170563431,,,,,,,,,,,,,,,
8,2007,238.75,-3,1.111908956,0.19401347,,,,,,,,,,,,,,,
8,2007,234.7,8.199990845,1.199317125,0.13065414,,,,,,,,,,,,,,,
8,2007,246.2,1.099987793,1.21137349,0.121914875,,,,,,,,,,,,,,,
