date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing0,std
2010-12-30,2010-12-31,280.35,281.95,281.64975531101226,1.599999999999966,0,0.0
2010-12-31,2011-01-03,282.4,283.2,281.23417336940764,-0.8000000000000114,0,0.8838834764831844
2011-01-03,2011-01-04,282.9,284.6499816894531,282.56772352457045,-1.7499816894531364,0,1.025304832720486
2011-01-04,2011-01-05,284.3,284.6000122070312,283.7446854352951,-0.3000122070312159,0,0.03535533905929522
2011-01-05,2011-01-06,285.4,283.95000610351565,283.79320112466814,1.4499938964843295,0,0.45961940777128
2011-01-06,2011-01-07,282.95,285.2,283.3803332567215,2.25,0,0.8838834764831844
2011-01-07,2011-01-10,283.95,283.2999755859375,283.73477442264556,0.6500244140625,0,1.3435028842544243
2011-01-10,2011-01-11,283.1,283.9500244140625,281.9976215839386,-0.8500244140624886,0,0.45961940777123983
2011-01-11,2011-01-12,284.0,284.45,283.483311933279,-0.44999999999998863,0,0.3535533905932738
2011-01-12,2011-01-13,284.45,283.2999755859375,284.2488300770521,1.1500244140625,0,0.8131727983645135
2011-01-13,2011-01-14,284.0,285.9500244140625,282.16071729660035,-1.9500244140625114,0,1.8738329701443348
2011-01-14,2011-01-17,286.5,285.6499816894531,285.19075722694396,0.8500183105468864,0,0.21213203435597228
2011-01-17,2011-01-18,284.95,284.29999389648435,285.4798156112432,-0.6500061035156364,0,0.9545941546018151
2011-01-18,2011-01-19,285.8,287.7000244140625,284.3533319078386,-1.9000244140625,0,2.4041630560342457
2011-01-19,2011-01-20,286.45,286.1499816894531,287.15197451114653,-0.300018310546875,0,1.0960155108391567
2011-01-20,2011-01-21,285.9,280.5000061035156,285.85709273219106,5.399993896484375,0,3.9951533137039776
2011-01-21,2011-01-24,279.95,282.45001220703125,280.4283769354224,2.5000122070312614,0,1.3788582233137596
2011-01-24,2011-01-25,283.7,284.24998779296874,282.6729106426239,-0.54998779296875,0,1.2727922061357935
2011-01-25,2011-01-26,284.0,286.8500061035156,283.86227571964264,-2.850006103515625,0,1.8384776310850397
