date_base,date_pred,iiindex_today,iindex_real,index_pred_1,loss_profits_1,asset_rebalancing_1,std
2019-07-31,2019-08-01,264.75,266.20000610351565,267.3609553933144,1.4500061035156477,1,0.45961940777128
2019-08-01,2019-08-02,263.0,263.1499816894531,266.317053180933,0.14998168945311363,1,2.156675682618978
2019-08-02,2019-08-05,261.4,256.95001831054685,264.7527692556381,-4.449981689453125,1,4.384062043356586
2019-08-05,2019-08-06,251.1,253.6499816894531,253.4037978172302,2.5499816894531193,-1,2.3334523779155947
2019-08-06,2019-08-07,253.6,253.00000610351563,255.85979475975037,-0.5999938964843636,1,0.4596194077712599
2019-08-07,2019-08-08,254.5,253.60000610351562,253.0675478950143,0.899993896484375,1,0.42426406871192446
2019-08-08,2019-08-09,255.0,255.24999389648437,255.8122824192047,0.24999389648436932,1,1.1667261889578076
2019-08-09,2019-08-12,255.35,255.4499969482422,257.7050929069519,0.09999694824219318,1,0.14142135623730148
2019-08-12,2019-08-13,253.6,252.0500061035156,255.1505870938301,-1.5499938964843807,-1,2.4041630560342457
2019-08-13,2019-08-14,255.6,255.1999938964844,252.1163069114089,0.40000610351560795,1,2.2273863607376088
2019-08-14,2019-08-15,255.6,255.2,253.53643269538878,0.4000000000000057,-1,0.0
2019-08-15,2019-08-16,252.65,254.0500061035156,253.8567448377609,1.400006103515608,-1,0.8131727983645135
2019-08-16,2019-08-19,255.4,255.7499969482422,255.41127746105195,0.3499969482421932,1,1.2020815280171229
2019-08-19,2019-08-20,255.0,258.0,255.68869943916798,3.0,-1,1.590990257669732
2019-08-20,2019-08-21,257.3,258.3999938964844,255.45733213424683,-1.0999938964843636,-1,0.28284271247460296
2019-08-21,2019-08-22,258.6,256.4,260.7288569450378,-2.2000000000000455,1,1.4142135623730951
2019-08-22,2019-08-23,255.15,256.3500122070312,253.88436856269834,-1.2000122070312216,-1,0.03535533905929522
2019-08-23,2019-08-26,251.5,252.60000000000002,256.9098592758179,1.1000000000000227,1,2.6516504294495733
2019-08-26,2019-08-27,253.2,253.99999389648437,251.76812324523925,-0.7999938964843807,-1,0.9899494936611705
2019-08-27,2019-08-28,254.6,255.85000610351562,254.0933537259698,-1.2500061035156307,1,1.308147545195109
2019-08-28,2019-08-29,255.8,254.19999084472656,256.6349045991898,-1.6000091552734546,1,1.1667261889578076
2019-08-29,2019-08-30,256.2,259.1499969482422,255.0325033187866,-2.9499969482421875,1,3.500178566873402
2019-08-30,2019-09-02,258.1,259.3500122070312,258.5359802484512,1.2500122070312045,-1,0.14142135623734164
2019-09-02,2019-09-03,258.15,257.95000610351565,258.8980429530144,-0.19999389648432953,-1,0.9899494936611907
2019-09-03,2019-09-04,257.85,261.8999816894531,256.38782889842986,-4.049981689453091,-1,2.7930717856868545
2019-09-04,2019-09-05,262.3,264.70001831054685,259.7887135982513,-2.400018310546841,-1,1.979898987322341
2019-09-05,2019-09-06,265.8,265.74998779296874,264.78766543120145,0.05001220703127274,1,0.7424621202458829
2019-09-06,2019-09-09,266.3,267.6499938964844,266.2661031484604,-1.3499938964843636,1,1.3435028842544243
2019-09-09,2019-09-10,267.85,268.79999389648435,269.0378661394119,0.9499938964843295,1,0.8131727983645538
2019-09-10,2019-09-11,270.2,271.2000244140625,269.67174940109254,-1.0000244140625227,1,1.6970562748476978
2019-09-11,2019-09-12,270.2,271.2,272.17303664684295,1.0,1,0.0
2019-09-12,2019-09-13,270.2,271.2,271.3812301278114,1.0,1,0.0
2019-09-13,2019-09-16,272.0,272.0499755859375,271.8156586408615,-0.04997558593748863,1,0.6010407640085815
2019-09-16,2019-09-17,271.65,271.75001220703126,272.0172167003155,0.1000122070312841,-1,0.21213203435597228
2019-09-17,2019-09-18,272.35,273.3500061035156,271.40367686748505,-1.0000061035156023,-1,1.1313708498984922
2019-09-18,2019-09-19,273.05,275.04998168945315,272.4553864359856,-1.9999816894531364,-1,1.2020815280171226
2019-09-19,2019-09-20,274.9,276.6000183105469,275.3030760765076,1.700018310546909,1,0.0
2019-09-20,2019-09-20,274.9,276.6,275.76762322187426,1.7000000000000455,-1,0.0
2019-09-20,2019-09-23,276.2,276.8999877929688,276.68606263995173,0.6999877929687841,1,0.2121320343559321
2019-09-23,2019-09-24,,,277.9073899030685,,1,
