date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2007-12-31,2008-01-01,253.1,251.65,251.87448454797268,1.4499999999999886,0.9414695501327516,0.0
2008-01-01,2008-01-02,251.7,246.20000305175785,252.30794742107392,-5.49999694824217,-0.7582113742828369,3.853731957466696
2008-01-02,2008-01-03,244.3,245.7500030517578,247.03468014001842,1.4500030517577898,0.04182695969939232,0.3181980515339384
2008-01-03,2008-01-04,245.55,246.6999969482422,246.4505056142807,1.1499969482421761,0.2126444876194,0.6717514421272122
2008-01-04,2008-01-07,240.1,241.55000610351559,246.7412553474307,1.450006103515619,0.07196518778800964,3.6415999231107037
2008-01-07,2008-01-08,242.45,241.3,242.45799820423127,-1.1499999999999773,-0.3394618630409241,0.1767766952966369
2008-01-08,2008-01-09,237.7,243.60000305175785,241.4418891102076,5.900003051757835,0.38864466547966,1.6263455967290472
2008-01-09,2008-01-10,243.2,240.6,244.40781549215322,-2.5999999999999943,-0.25753289461135864,2.1213203435596424
2008-01-10,2008-01-11,242.7,235.1,239.93185774087902,7.599999999999994,0.4157148003578186,3.8890872965260113
2008-01-11,2008-01-14,235.1,232.39998779296874,234.2681482195854,2.70001220703125,-0.4377757906913757,1.9091883092036703
2008-01-14,2008-01-15,234.6,232.60001220703128,235.4702750682831,-1.9999877929687384,-0.3034438490867615,0.14142135623730148
2008-01-15,2008-01-16,228.4,228.29999694824212,233.48895684480667,-0.10000305175782387,0.9175401329994202,3.0405591591021417
2008-01-16,2008-01-17,229.7,228.69999389648441,231.52470998764042,-1.0000061035156025,0.11069872230291368,0.28284271247460296
2008-01-17,2008-01-18,224.85,231.0000030517578,229.21964682340615,6.150003051757808,0.973543345928192,1.6263455967290674
2008-01-18,2008-01-21,229.2,224.6499938964844,232.97788262367249,-4.550006103515613,-0.7095655798912048,4.490128060534572
2008-01-21,2008-01-22,215.25,214.60001220703128,226.49547221660615,-0.6499877929687443,0.8243565559387207,7.106423150924813
2008-01-22,2008-01-23,219.75,218.54999694824212,216.43084309101104,1.2000030517578182,0.8925760388374329,2.7930717856868745
2008-01-23,2008-01-24,222.15,222.14999084472657,220.59764723777766,9.155273431815655e-06,0.8147187232971191,2.545584412271567
2008-01-24,2008-01-25,225.7,224.55000915527344,224.0453857421875,1.1499908447265454,0.9089091420173644,1.6970562748477178
2008-01-25,2008-01-28,222.45,217.55,226.26858620643617,-4.899999999999976,0.797994077205658,4.949747468305833
2008-01-28,2008-01-29,220.7,220.44999389648441,219.2040499925613,0.25000610351560226,0.7686805725097656,2.050609665440972
2008-01-29,2008-01-30,221.75,216.2,221.86062867641445,-5.550000000000012,0.6786983609199524,3.0052038200428264
2008-01-30,2008-01-31,213.25,217.60000915527343,216.58029959797847,4.350009155273426,0.5456050634384155,0.9899494936611704
2008-01-31,2008-02-01,220.65,219.85,216.991550719738,0.8000000000000114,-0.3514541983604431,1.590990257669732
2008-02-01,2008-02-04,223.0,227.69999084472656,219.1820723772049,-4.699990844726557,-0.3671347498893738,5.550788232314393
