date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2010-09-15,2010-09-16,245.6,244.3999908,245.8892619,-1.200009155,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.343502884
2010-09-16,2010-09-17,245.6,245.5500092,244.8953651,0.049990845,"tf.Tensor(1.0, shape=(), dtype=float32)",0.813172798
2010-09-17,2010-09-20,245.2,246.8999908,245.7912265,1.699990845,"tf.Tensor(1.0, shape=(), dtype=float32)",0.954594155
2010-09-20,2010-09-21,245.2,246.9,248.1511076,1.7,"tf.Tensor(1.0, shape=(), dtype=float32)",0
2010-09-21,2010-09-22,245.2,246.9,247.4989485,1.7,"tf.Tensor(1.0, shape=(), dtype=float32)",0
2010-09-22,2010-09-23,245.2,246.9,247.1596798,1.7,"tf.Tensor(1.0, shape=(), dtype=float32)",0
2010-09-23,2010-09-24,246.4,247.8500122,247.1916309,1.450012207,"tf.Tensor(1.0, shape=(), dtype=float32)",0.671751442
2010-09-24,2010-09-27,248.85,249.6499878,248.8512183,0.799987793,"tf.Tensor(1.0, shape=(), dtype=float32)",1.272792206
2010-09-27,2010-09-28,249.15,249.5000061,249.1007786,-0.350006104,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.106066017
2010-09-28,2010-09-29,250,251.1999969,248.4300748,-1.199996948,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.202081528
2010-09-29,2010-09-30,250.95,251.0500061,251.0269698,0.100006104,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.106066017
2010-09-30,2010-10-01,251.5,252.6499908,250.137701,-1.149990845,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.13137085
2010-10-01,2010-10-04,252.7,252.7000031,251.7079411,-3.05E-06,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.035355339
2010-10-04,2010-10-05,251.95,252.7,251.5137633,-0.75,"tf.Tensor(-1.0, shape=(), dtype=float32)",0
2010-10-05,2010-10-06,254.6,255.8999969,251.7857359,-1.299996948,"tf.Tensor(-1.0, shape=(), dtype=float32)",2.2627417
2010-10-06,2010-10-07,256.05,255.6000122,255.3803075,0.449987793,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.212132034
2010-10-07,2010-10-08,255.6,255.1499878,254.0054306,0.450012207,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.318198052
2010-10-08,2010-10-11,256.35,253.7000031,254.9634331,2.649996948,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.025304833
2010-10-11,2010-10-12,254.2,250.3999969,252.9558087,3.800003052,"tf.Tensor(-1.0, shape=(), dtype=float32)",2.333452378
2010-10-12,2010-10-13,251.7,251.4,252.1909181,-0.3,"tf.Tensor(1.0, shape=(), dtype=float32)",0.707106781
2010-10-13,2010-10-14,252.8,254.7500061,254.5595128,1.950006104,"tf.Tensor(1.0, shape=(), dtype=float32)",2.368807717
2010-10-14,2010-10-15,254.35,255.1999969,255.2913796,0.849996948,"tf.Tensor(1.0, shape=(), dtype=float32)",0.318198052
2010-10-15,2010-10-18,254.9,250.1000092,256.362372,-4.799990845,"tf.Tensor(1.0, shape=(), dtype=float32)",3.606244584
2010-10-18,2010-10-19,250.8,247.7999969,251.1665427,-3.000003052,"tf.Tensor(1.0, shape=(), dtype=float32)",1.626345597
2010-10-19,2010-10-20,246.75,249.6000031,247.8639704,2.850003052,"tf.Tensor(1.0, shape=(), dtype=float32)",1.272792206
2010-10-20,2010-10-21,250.3,250.2499939,252.3739086,-0.050006104,"tf.Tensor(1.0, shape=(), dtype=float32)",0.459619408
2010-10-21,2010-10-22,251.1,253.3500061,251.6416665,2.250006104,"tf.Tensor(1.0, shape=(), dtype=float32)",2.192031022
2010-10-22,2010-10-25,253.75,255.7499939,253.4758759,-1.999993896,"tf.Tensor(1.0, shape=(), dtype=float32)",1.697056275
2010-10-25,2010-10-26,255.55,255.8000031,254.5806962,-0.250003052,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.035355339
2010-10-26,2010-10-27,255.5,253.8,255.2554762,1.7,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.414213562
2010-10-27,2010-10-28,253.95,254.6000031,254.3985005,0.650003052,"tf.Tensor(1.0, shape=(), dtype=float32)",0.565685425
2010-10-28,2010-10-29,254.65,249.4499908,255.9503633,-5.200009155,"tf.Tensor(1.0, shape=(), dtype=float32)",3.641599923
2010-10-29,2010-11-01,251.05,254.7500031,250.4977093,-3.700003052,"tf.Tensor(1.0, shape=(), dtype=float32)",3.74766594
2010-11-01,2010-11-02,254.75,255.1000061,254.8106861,0.350006104,"tf.Tensor(1.0, shape=(), dtype=float32)",0.247487373
2010-11-02,2010-11-03,256.4,257.6,254.8780183,-1.2,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.767766953
2010-11-03,2010-11-04,258.2,258.4500061,257.9299027,-0.250006104,"tf.Tensor(1.0, shape=(), dtype=float32)",0.601040764
2010-11-04,2010-11-05,261.05,258.95,258.2246264,2.1,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.353553391
2010-11-05,2010-11-08,260.05,259.6499817,259.0493131,0.400018311,"tf.Tensor(1.0, shape=(), dtype=float32)",0.494974747
2010-11-08,2010-11-09,260.05,260.0000061,258.3339192,0.049993896,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.247487373
2010-11-09,2010-11-10,259.9,263.25,260.161949,3.35,"tf.Tensor(1.0, shape=(), dtype=float32)",2.298097039
2010-11-10,2010-11-11,262.8,261.6000061,262.565545,1.199993896,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.166726189
2010-11-11,2010-11-12,260.9,256.6,261.7341755,-4.3,"tf.Tensor(1.0, shape=(), dtype=float32)",3.535533906
2010-11-12,2010-11-15,256.8,256.7999817,255.9765872,1.83E-05,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.141421356
2010-11-15,2010-11-16,256.7,254.9500092,257.8276759,-1.749990845,"tf.Tensor(1.0, shape=(), dtype=float32)",1.308147545
2010-11-16,2010-11-17,252.55,254.7500031,253.8799392,2.200003052,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.141421356
2010-11-17,2010-11-18,255.75,258.8999939,253.3639507,-3.149993896,"tf.Tensor(-1.0, shape=(), dtype=float32)",2.934493142
2010-11-18,2010-11-19,259.7,260.6000122,260.1597392,0.900012207,"tf.Tensor(1.0, shape=(), dtype=float32)",1.202081528
