date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,,
2017-08-18,2017-08-20,308.85,309.8,309.9662577,0.949999988,0.91241438,,
2017-08-21,2017-08-23,308.15,309.7,309.7664509,1.549999952,0.925112606,,
2017-08-22,2017-08-24,309.8,311.2,309.4739092,-1.399999976,0.838649708,,
2017-08-23,2017-08-25,309.7,311.35,310.4063726,1.649999976,0.91241438,,
2017-08-24,2017-08-26,311.2,309.3,309.155842,1.899999976,0.91241438,,
2017-08-25,2017-08-27,311.35,308.2500001,310.1626519,3.099999905,0.91241438,,
2017-08-28,2017-08-30,309.3,310.1,308.0971294,-0.800000012,0.927811044,,
2017-08-29,2017-08-31,308.25,307.75,307.2939349,0.5,1.23794184,,
2017-08-30,2017-09-01,310.1,307.4,307.5102709,2.700000048,1.468275633,,
2017-08-31,2017-09-02,307.75,304.5999999,308.4614874,-3.150000095,1.468275633,,
2017-09-01,2017-09-03,307.4,303.8000001,308.1913956,-3.599999905,1.468275633,,
2017-09-04,2017-09-06,304.6,303.4,306.3908689,-1.200000048,0.611010093,,
2017-09-05,2017-09-07,303.8,307.3,305.1825527,3.5,2.145538006,,
2017-09-06,2017-09-08,303.4,307.35,304.9844016,3.950000048,2.266237705,,
2017-09-07,2017-09-09,307.3,310.35,306.371781,-3.049999952,2.266237705,,
2017-09-08,2017-09-10,307.35,310.3,308.7511021,2.950000048,2.266237705,,
2017-09-11,2017-09-13,310.35,309.65,310.7678659,-0.699999988,0.390512484,,
2017-09-12,2017-09-14,310.3,311.35,310.8703158,1.049999952,0.857807282,,
2017-09-13,2017-09-15,309.65,312.3000001,307.237285,-2.650000095,1.342572158,,
2017-09-14,2017-09-16,311.35,317.7999998,306.8947302,-6.449999809,1.342572158,,
2017-09-15,2017-09-17,312.3,317.1499999,311.3797601,-4.849999905,1.342572158,,
2017-09-18,2017-09-20,317.8,316.9,316.9209829,0.899999976,0.464578662,,
2017-09-19,2017-09-21,317.15,317.15,316.0816502,0,0.144337567,,
2017-09-20,2017-09-22,316.9,314.85,315.3827896,2.049999952,1.261942946,,
2017-09-21,2017-09-23,317.15,314.9,316.4356808,2.25,1.261942946,,
2017-09-22,2017-09-24,314.85,312.9,315.3510329,-1.950000048,1.261942946,,
2017-09-25,2017-09-27,314.9,312.4999999,314.7428335,2.400000095,1.285820101,,
2017-09-26,2017-09-28,312.9,312.7,311.380198,0.200000003,0.2,,
2017-09-27,2017-09-29,312.5,315.4000001,312.2741725,-2.900000095,1.619670748,,
2017-09-28,2017-09-30,312.7,315.4,312.9040516,2.700000048,1.619670748,,
2017-09-29,2017-10-01,315.4,315.4,315.2566542,0,1.619670748,,
2017-10-02,2017-10-04,315.4,315.4,315.6898431,0,0,,
2017-10-03,2017-10-05,315.4,315.4,316.4047321,0,0,,
2017-10-04,2017-10-06,315.4,315.4,316.3237617,0,0,,
2017-10-05,2017-10-07,315.4,315.4,316.7292291,0,0,,
2017-10-06,2017-10-08,315.4,321.2499999,316.40643,5.849999905,0,,
2017-10-09,2017-10-11,315.4,324.3499998,315.8841732,8.949999809,4.544868902,,
2017-10-10,2017-10-12,321.25,326.75,321.2625886,5.5,2.757414248,,
2017-10-11,2017-10-13,324.35,326.4,324.2182282,-2.049999952,1.296469565,,
2017-10-12,2017-10-14,326.75,326.6,324.6657991,0.150000006,1.296469565,,
2017-10-13,2017-10-15,326.4,326.9,325.5515392,-0.5,1.296469565,,
2017-10-16,2017-10-18,326.6,326.95,326.4591191,-0.349999994,0.189296945,,
2017-10-17,2017-10-19,326.9,325.2,327.6410266,-1.700000048,0.996242942,,
2017-10-18,2017-10-20,326.95,327.35,327.0033598,0.400000006,1.143459663,,
2017-10-19,2017-10-21,325.2,328.15,325.4804127,2.950000048,1.143459663,,
2017-10-20,2017-10-22,327.35,327.65,327.3868912,0.300000012,1.143459663,,
2017-10-23,2017-10-25,328.15,327.85,329.240623,-0.300000012,0.251661148,,
2017-10-24,2017-10-26,327.65,324.85,327.6850008,-2.799999952,1.677299417,,
2017-10-25,2017-10-27,327.85,327.95,327.1166423,-0.100000001,1.761628035,,
2017-10-26,2017-10-28,324.85,328.55,324.2223505,-3.700000048,1.761628035,,
2017-10-27,2017-10-29,327.95,332.1499998,328.7862775,4.199999809,1.761628035,,
2017-10-30,2017-11-01,328.55,337.6500004,329.7250959,9.100000381,4.582939377,,
2017-10-31,2017-11-02,332.15,336.15,330.7913555,-4,2.843120352,,
2017-11-01,2017-11-03,337.65,337.45,336.4295854,0.200000003,0.814452782,,
2017-11-02,2017-11-04,336.15,335.25,335.5495081,0.899999976,0.814452782,,
2017-11-03,2017-11-05,337.45,334.8500001,336.717652,2.599999905,0.814452782,,
2017-11-06,2017-11-08,335.25,336.35,335.4680228,1.100000024,0.776745347,,
2017-11-07,2017-11-09,334.85,334.75,334.5829294,0.100000001,0.896288644,,
2017-11-08,2017-11-10,336.35,334.0000001,335.5982195,2.349999905,1.200347172,,
2017-11-09,2017-11-11,334.75,332.6500001,332.3611553,2.099999905,1.200347172,,
2017-11-10,2017-11-12,334,332.4,335.2461429,-1.600000024,1.200347172,,
2017-11-13,2017-11-15,332.65,330.2499999,333.7211541,-2.400000095,1.319406432,,
2017-11-14,2017-11-16,332.4,332.4,332.9359865,0,1.241303079,,
2017-11-15,2017-11-17,330.25,332.05,330.5327744,1.799999952,1.153617499,,
2017-11-16,2017-11-18,332.4,330.55,331.851655,1.850000024,1.153617499,,
2017-11-17,2017-11-19,332.05,331.95,330.1672659,0.100000001,1.153617499,,
2017-11-20,2017-11-22,330.55,333.6499999,331.3473067,3.099999905,1.55241747,,
2017-11-21,2017-11-23,331.95,332.55,331.104807,-0.600000024,0.86216781,,
2017-11-22,2017-11-24,333.65,333.35,332.7519586,0.300000012,0.56862407,,
2017-11-23,2017-11-25,332.55,326.9999998,333.0662466,-5.550000191,0.56862407,,
2017-11-24,2017-11-26,333.35,328.7999998,333.5405725,-4.550000191,0.56862407,,
2017-11-27,2017-11-29,327,328.8,329.1289027,1.799999952,1.039230485,,
2017-11-28,2017-11-30,328.8,323.3500002,330.8337133,-5.449999809,3.146558967,,
2017-11-29,2017-12-01,328.8,322.9500001,329.8486789,-5.849999905,3.268154423,,
2017-11-30,2017-12-02,323.35,326.1,321.6392368,-2.75,3.268154423,,
2017-12-01,2017-12-03,322.95,327.7,322.528854,-4.75,3.268154423,,
2017-12-04,2017-12-06,326.1,322.7500001,324.2709489,3.349999905,2.526031143,,
2017-12-05,2017-12-07,327.7,321.7999999,325.1288602,5.900000095,3.167938341,,
2017-12-06,2017-12-08,322.75,322.5,324.0973712,-0.25,0.49244289,,
2017-12-07,2017-12-09,321.8,322.6,323.2037137,0.800000012,0.49244289,,
2017-12-08,2017-12-10,322.5,321.55,324.933084,-0.949999988,0.49244289,,
2017-12-11,2017-12-13,322.6,323.95,324.5434676,1.350000024,1.203120942,,
2017-12-12,2017-12-14,321.55,325.3999999,323.7959853,3.849999905,1.944436508,,
2017-12-13,2017-12-15,323.95,323.85,323.5999905,0.100000001,0.867467579,,
2017-12-14,2017-12-16,325.4,325.25,321.3630775,0.150000006,0.867467579,,
2017-12-15,2017-12-17,323.85,324.95,324.0926274,1.100000024,0.867467579,,
2017-12-18,2017-12-20,325.25,324.65,327.8808894,-0.600000024,0.3,,
2017-12-19,2017-12-21,324.95,317.95,326.4037054,-7,3.957692931,,
2017-12-20,2017-12-22,324.65,319.5999998,324.9195875,-5.050000191,3.490821298,,
2017-12-21,2017-12-23,317.95,319.6,318.9138525,1.649999976,3.490821298,,
2017-12-22,2017-12-24,319.6,318.55,320.7914928,-1.049999952,3.490821298,,
2017-12-25,2017-12-27,319.6,322.3,320.9251773,2.700000048,1.934554212,,
2017-12-26,2017-12-28,318.55,326.7499998,318.744255,8.199999809,4.104976654,,
2017-12-27,2017-12-29,322.3,326.7499998,321.3563834,-4.449999809,2.569208698,,
2018-01-01,2018-01-03,326.75,328.8,326.6312713,-2.049999952,1.029967637,,
2018-01-02,2018-01-04,327.6,326.1,328.1726931,-1.5,1.352774926,,
2018-01-03,2018-01-05,328.8,330.05,328.802308,1.25,2.018869321,,
2018-01-04,2018-01-06,326.1,332.35,326.7820452,6.25,2.018869321,,
2018-01-05,2018-01-07,330.05,331.55,329.9085444,-1.5,2.018869321,,
2018-01-08,2018-01-10,332.35,328.9499999,332.3833017,-3.400000095,1.777638883,,
2018-01-09,2018-01-11,331.55,327.6,331.2029052,3.950000048,2.007693536,,
2018-01-10,2018-01-12,328.95,327.95,329.3094632,-1,0.700594985,,
2018-01-11,2018-01-13,327.6,328.4,328.8533612,0.800000012,0.700594985,,
2018-01-12,2018-01-14,327.95,331.6000001,328.9497745,3.650000095,0.700594985,,
2018-01-15,2018-01-17,328.4,330.3,327.2289773,-1.899999976,1.609347694,,
2018-01-16,2018-01-18,331.6,330.5,331.7048923,-1.100000024,0.7,,
2018-01-17,2018-01-19,330.3,330.7,330.8293834,0.400000006,0.2,,
2018-01-18,2018-01-20,330.5,327.3499999,330.2573144,3.150000095,0.2,,
2018-01-19,2018-01-21,330.7,332.35,330.1411669,-1.649999976,0.2,,
2018-01-22,2018-01-24,327.35,332.6999999,328.0844703,5.349999905,2.992908285,,
2018-01-23,2018-01-25,332.35,335.4,331.7482077,-3.049999952,1.669081584,,
2018-01-24,2018-01-26,332.7,337.0499999,332.0658744,-4.349999905,2.196019126,,
2018-01-25,2018-01-27,335.4,339.5999998,335.3154607,-4.199999809,2.196019126,,
2018-01-26,2018-01-28,337.05,335,337.8198036,-2.049999952,2.196019126,,
2018-01-29,2018-01-31,339.6,335.5499998,339.1614568,4.050000191,2.512137204,,
2018-01-30,2018-02-01,335,334.75,334.1198869,0.25,0.409267639,,
2018-01-31,2018-02-02,335.55,328.4999998,336.5636229,-7.050000191,3.860159755,,
2018-02-01,2018-02-03,334.75,324.1000004,333.4950664,10.64999962,3.860159755,,
2018-02-02,2018-02-04,328.5,318.75,327.5534151,9.75,3.860159755,,
2018-02-05,2018-02-07,324.1,310.6,324.5216178,-13.5,6.798222807,,
2018-02-06,2018-02-08,318.75,313.5999999,321.5114968,-5.150000095,4.121993854,,
2018-02-07,2018-02-09,310.6,304.9499999,311.631371,-5.650000095,4.392133119,,
2018-02-08,2018-02-10,313.6,309.1999999,314.6323298,-4.400000095,4.392133119,,
2018-02-09,2018-02-11,304.95,312.5000002,308.1531035,7.550000191,4.392133119,,
2018-02-12,2018-02-14,309.2,315.3999998,312.1069133,6.199999809,3.102149792,,
2018-02-13,2018-02-15,312.5,315.4000001,315.9886618,2.900000095,1.674315781,,
2018-02-14,2018-02-16,315.4,315.4,318.0815152,0,0,,
2018-02-15,2018-02-17,315.4,317.35,317.8919386,1.950000048,0,,
2018-02-16,2018-02-18,315.4,313.1,317.4568271,-2.299999952,0,,
2018-02-19,2018-02-21,317.35,315.15,318.8185216,-2.200000048,2.125441131,,
2018-02-20,2018-02-22,313.1,312.95,314.6484521,-0.150000006,1.229159604,,
2018-02-21,2018-02-23,315.15,318.0500001,315.6978777,2.900000095,2.557994006,,
2018-02-22,2018-02-24,312.95,318.2,313.8134316,5.25,2.557994006,,
2018-02-23,2018-02-25,318.05,316.85,317.461671,1.200000048,2.557994006,,
2018-02-26,2018-02-28,318.2,313.5499999,317.2465788,4.650000095,2.392174743,,
2018-02-27,2018-03-01,316.85,313.55,316.185098,3.299999952,1.905255888,,
2018-02-28,2018-03-02,313.55,309.2499998,314.4875467,-4.300000191,2.482606158,,
2018-03-01,2018-03-03,313.55,304.9499996,314.6206975,-8.600000381,2.482606158,,
2018-03-02,2018-03-04,309.25,311.4000001,310.9862849,2.150000095,2.482606158,,
2018-03-05,2018-03-07,304.95,311.5499999,307.239134,6.599999905,3.767957006,,
2018-03-06,2018-03-08,311.4,314.7,311.8723536,3.299999952,1.863464515,,
2018-03-07,2018-03-09,311.55,318.2000001,313.0728885,6.650000095,3.326534734,,
2018-03-08,2018-03-10,314.7,321.2,316.6846907,6.5,3.326534734,,
2018-03-09,2018-03-11,318.2,322.6000001,320.1611849,4.400000095,3.326534734,,
2018-03-12,2018-03-14,321.2,322.65,320.8495699,-1.450000048,0.823103882,,
2018-03-13,2018-03-15,322.6,323.95,321.8013576,-1.350000024,0.7653975,,
2018-03-14,2018-03-16,322.65,323.1,320.9171349,-0.449999988,0.660176744,,
2018-03-15,2018-03-17,323.95,320.95,322.6323368,3,0.660176744,,
2018-03-16,2018-03-18,323.1,322.4,323.07191,0.699999988,0.660176744,,
2018-03-19,2018-03-21,320.95,322.7,319.8738555,-1.75,0.935859676,,
2018-03-20,2018-03-22,322.4,323.2,322.095895,-0.800000012,0.404145188,,
2018-03-21,2018-03-23,322.7,312.5999996,321.7893356,10.10000038,5.980802622,,
2018-03-22,2018-03-24,323.2,315.6000001,321.9163337,7.599999905,5.980802622,,
2018-03-23,2018-03-25,312.6,316.2500001,314.8376373,3.650000095,5.980802622,,
2018-03-26,2018-03-28,315.6,311.7500001,316.7801283,-3.849999905,2.432248617,,
2018-03-27,2018-03-29,316.25,315.55,317.5562216,-0.699999988,2.421432083,,
2018-03-28,2018-03-30,311.75,315.6500001,313.9554431,3.900000095,2.223360819,,
2018-03-29,2018-03-31,315.55,314.55,316.2989158,-1,2.223360819,,
2018-03-30,2018-04-01,315.65,313.9,315.0840641,1.75,2.223360819,,
2018-04-02,2018-04-04,314.55,308.6499999,314.1197693,5.900000095,3.235094022,,
2018-04-03,2018-04-05,313.9,314.05,313.7909505,-0.150000006,3.075304863,,
2018-04-04,2018-04-06,308.65,312.3000001,309.035325,3.650000095,2.755146699,,
2018-04-05,2018-04-07,314.05,314.05,312.776145,0,2.755146699,,
2018-04-06,2018-04-08,312.3,314.55,312.0074971,-2.25,2.755146699,,
2018-04-09,2018-04-11,314.05,313.55,313.2687898,0.5,0.5,,
2018-04-10,2018-04-12,314.55,312.85,315.5053872,-1.700000048,0.854400375,,
2018-04-11,2018-04-13,313.55,315.55,314.8700933,2,1.40118997,,
2018-04-12,2018-04-14,312.85,315.4,314.2526653,2.549999952,1.40118997,,
2018-04-13,2018-04-15,315.55,315.5,315.5624374,-0.050000001,1.40118997,,
2018-04-16,2018-04-18,315.4,318.7,313.8861609,-3.299999952,1.87705443,,
2018-04-17,2018-04-19,315.5,320.0999999,314.5060016,-4.599999905,2.357965225,,
2018-04-18,2018-04-20,318.7,318,318.8140043,-0.699999988,1.069267662,,
2018-04-19,2018-04-21,320.1,318.2,320.6464175,-1.899999976,1.069267662,,
2018-04-20,2018-04-22,318,316.45,316.9623905,1.549999952,1.069267662,,
2018-04-23,2018-04-25,318.2,314.0499999,317.4053061,4.150000095,2.083466662,,
2018-04-24,2018-04-26,316.45,318.5499999,315.5895174,-2.099999905,2.25166605,,
2018-04-25,2018-04-27,314.05,321.2499998,314.5908013,7.199999809,3.637306696,,
2018-04-26,2018-04-28,318.55,322.7499998,318.6858741,4.199999809,3.637306696,,
2018-04-27,2018-04-29,321.25,322.75,322.0134556,1.5,3.637306696,,
2018-04-30,2018-05-02,322.75,320.85,322.8683032,-1.899999976,1.096965511,,
2018-05-01,2018-05-03,322.75,319.0999999,322.4754166,3.650000095,1.825513626,,
2018-05-02,2018-05-04,320.85,317.55,322.170354,-3.299999952,1.651009792,,
2018-05-03,2018-05-05,319.1,317.55,319.2544603,-1.549999952,1.651009792,,
2018-05-04,2018-05-06,317.55,315.1499999,319.5970767,-2.400000095,1.651009792,,
2018-05-07,2018-05-09,317.55,315.1499999,319.3099064,-2.400000095,1.385640646,,
2018-05-08,2018-05-10,315.15,316.95,315.2249711,1.799999952,1.039230485,,
2018-05-09,2018-05-11,315.15,318.7499999,314.8869461,-3.599999905,1.8,,
2018-05-10,2018-05-12,316.95,317.95,315.9040936,-1,1.8,,
2018-05-11,2018-05-13,318.75,314.8499999,319.6899906,-3.900000095,1.8,,
2018-05-14,2018-05-16,317.95,316,319.8336257,-1.950000048,1.567109866,,
2018-05-15,2018-05-17,314.85,314.5,316.5049453,-0.349999994,0.784750491,,
2018-05-16,2018-05-18,316,315.85,316.2149659,-0.150000006,0.826135582,,
2018-05-17,2018-05-19,314.5,316.2,314.1796189,-1.700000048,0.826135582,,
2018-05-18,2018-05-20,315.85,316.2,316.6821482,0.349999994,0.826135582,,
2018-05-21,2018-05-23,316.2,318.25,316.3497811,2.049999952,1.183568052,,
2018-05-22,2018-05-24,316.2,317.65,315.9425782,-1.450000048,1.053960784,,
2018-05-23,2018-05-25,318.25,318.4,317.6330114,-0.150000006,0.396862697,,
2018-05-24,2018-05-26,317.65,319.2,318.8590745,1.549999952,0.396862697,,
2018-05-25,2018-05-27,318.4,315.9999999,318.1956161,2.400000095,0.396862697,,
2018-05-28,2018-05-30,319.2,308.6499998,318.5178577,10.55000019,5.409328362,,
2018-05-29,2018-05-31,316,310.25,316.8346595,-5.75,3.865337415,,
2018-05-30,2018-06-01,308.65,312.4999999,312.8131937,3.849999905,1.934123402,,
2018-05-31,2018-06-02,310.25,314.25,313.7299597,4,1.934123402,,
2018-06-01,2018-06-03,312.5,314.8499999,314.592001,2.349999905,1.934123402,,
2018-06-04,2018-06-06,314.25,314.85,316.3143127,0.600000024,0.346410162,,
2018-06-05,2018-06-07,314.85,317.9499999,316.5890077,3.099999905,1.789785834,,
2018-06-06,2018-06-08,314.85,314.4,316.4626786,-0.449999988,1.932830394,,
2018-06-07,2018-06-09,317.95,317.25,317.1097754,0.699999988,1.932830394,,
2018-06-08,2018-06-10,314.4,316.7499999,315.5826721,2.349999905,1.932830394,,
2018-06-11,2018-06-13,317.25,316.75,318.9199339,-0.5,0.288675135,,
2018-06-12,2018-06-14,316.75,311.5,318.1810695,-5.25,3.031088913,,
2018-06-13,2018-06-15,316.75,310.3000002,318.0641661,-6.449999809,3.430378988,,
2018-06-14,2018-06-16,311.5,306.9499998,314.4327533,-4.550000191,3.430378988,,
2018-06-15,2018-06-17,310.3,302.4500001,314.5655287,-7.849999905,3.430378988,,
2018-06-18,2018-06-20,306.95,305.3,310.486623,-1.649999976,2.276510488,,
2018-06-19,2018-06-21,302.45,301.85,305.1926538,-0.600000024,1.843230859,,
2018-06-20,2018-06-22,305.3,304.75,307.9521676,-0.550000012,1.853600101,,
2018-06-21,2018-06-23,301.85,304.35,304.7192811,2.5,1.853600101,,
2018-06-22,2018-06-24,304.75,303.5,307.1062582,-1.25,1.853600101,,
2018-06-25,2018-06-27,304.35,302.65,307.1561783,-1.700000048,0.85,,
2018-06-26,2018-06-28,303.5,300.2,307.0893111,-3.299999952,1.713427364,,
2018-06-27,2018-06-29,302.65,301.1,305.7772178,-1.549999952,1.23928743,,
2018-06-28,2018-06-30,300.2,294.0000002,302.9158232,-6.199999809,1.23928743,,
2018-06-29,2018-07-01,301.1,294.85,304.2771588,-6.25,1.23928743,,
2018-07-02,2018-07-04,294,293.65,297.207582,-0.349999994,0.617116953,,
2018-07-03,2018-07-05,294.85,293.1,297.406473,-1.75,0.894892917,,
2018-07-04,2018-07-06,293.65,294.7,296.3009848,1.049999952,0.81291656,,
2018-07-05,2018-07-07,293.1,297.35,296.4526454,4.25,0.81291656,,
2018-07-06,2018-07-08,294.7,298.0499999,296.4045625,3.349999905,0.81291656,,
2018-07-09,2018-07-11,297.35,296.4,299.5110782,-0.949999988,0.82815055,,
2018-07-10,2018-07-12,298.05,297.1,300.5834597,-0.949999988,0.82815055,,
2018-07-11,2018-07-13,296.4,300.2,299.0677568,3.799999952,2.022374842,,
2018-07-12,2018-07-14,297.1,299.3,298.4607577,2.200000048,2.022374842,,
2018-07-13,2018-07-15,300.2,298.45,303.2048256,-1.75,2.022374842,,
2018-07-16,2018-07-18,299.3,298.15,302.035816,-1.149999976,0.596517672,,
2018-07-17,2018-07-19,298.45,297.15,299.5609523,-1.299999952,0.680685929,,
2018-07-18,2018-07-20,298.15,298.6,300.3374022,0.449999988,0.742181469,,
2018-07-19,2018-07-21,297.15,296.5,299.586528,-0.649999976,0.742181469,,
2018-07-20,2018-07-22,298.6,297.35,300.4181978,-1.25,0.742181469,,
2018-07-23,2018-07-25,296.5,296.6,298.5642183,0.100000001,0.464578662,,
2018-07-24,2018-07-26,297.35,298.6,298.9077096,1.25,1.010362971,,
2018-07-25,2018-07-27,296.6,299.65,298.1492671,3.049999952,1.549462272,,
2018-07-26,2018-07-28,298.6,298.9,300.6699372,0.300000012,1.549462272,,
2018-07-27,2018-07-29,299.65,299.05,301.2868945,-0.600000024,1.549462272,,
2018-07-30,2018-08-01,298.9,300.45,299.9144128,1.549999952,0.854887907,,
2018-07-31,2018-08-02,299.05,294.6000002,299.5143824,-4.449999809,3.054641277,,
2018-08-01,2018-08-03,300.45,296.9,302.3711388,-3.549999952,2.947173787,,
2018-08-02,2018-08-04,294.6,296.9,297.448475,2.299999952,2.947173787,,
2018-08-03,2018-08-05,296.9,298.9999999,298.1944663,2.099999905,2.947173787,,
2018-08-06,2018-08-08,296.9,298.8,297.9913072,1.899999976,1.159022577,,
2018-08-07,2018-08-09,299,298.65,300.9337325,-0.349999994,0.175594229,,
2018-08-08,2018-08-10,298.8,295.1499999,300.5052759,-3.650000095,2.06538939,,
2018-08-09,2018-08-11,298.65,291.65,298.4268826,7,2.06538939,,
2018-08-10,2018-08-12,295.15,292.8000001,295.5639462,-2.349999905,2.06538939,,
2018-08-13,2018-08-15,291.65,292.8,295.2306203,1.149999976,0.66395281,,
2018-08-14,2018-08-16,292.8,289.4500001,294.9284428,-3.349999905,1.934123402,,
2018-08-15,2018-08-17,292.8,289.7000001,295.2669471,-3.099999905,1.866145761,,
2018-08-16,2018-08-18,289.45,290.15,293.7265975,0.699999988,1.866145761,,
2018-08-17,2018-08-19,289.7,293.6000001,293.2835524,3.900000095,1.866145761,,
2018-08-20,2018-08-22,290.15,294.4500002,292.9972688,4.300000191,2.277242485,,
2018-08-21,2018-08-23,293.6,295.25,294.6179062,1.649999976,0.825126253,,
2018-08-22,2018-08-24,294.45,296.6000001,294.544516,2.150000095,1.086661554,,
2018-08-23,2018-08-25,295.25,298.2,294.080701,-2.950000048,1.086661554,,
2018-08-24,2018-08-26,296.6,298.55,294.2473444,-1.950000048,1.086661554,,
2018-08-27,2018-08-29,298.2,299.1,298.1351161,-0.899999976,0.453688586,,
2018-08-28,2018-08-30,298.55,299.4,298.1458664,-0.850000024,0.431083905,,
2018-08-29,2018-08-31,299.1,300.65,297.3807804,-1.549999952,0.82209083,,
2018-08-30,2018-09-01,299.4,298.55,299.6073079,-0.850000024,0.82209083,,
2018-08-31,2018-09-02,300.65,300.05,301.1926093,-0.600000024,0.82209083,,
2018-09-03,2018-09-05,298.55,295.8,297.6545515,2.75,2.155419526,,
2018-09-04,2018-09-06,300.05,295.6000002,298.3036099,4.449999809,2.513463746,,
2018-09-05,2018-09-07,295.8,294.2,297.0578326,-1.600000024,0.871779789,,
2018-09-06,2018-09-08,295.6,294.65,294.9026695,0.949999988,0.871779789,,
2018-09-07,2018-09-09,294.2,293.55,294.7359271,-0.649999976,0.871779789,,
2018-09-10,2018-09-12,294.65,293.75,298.3646335,-0.899999976,0.585946528,,
2018-09-11,2018-09-13,293.55,293.25,294.999291,-0.300000012,0.251661148,,
2018-09-12,2018-09-14,293.75,298.0500002,295.5159701,4.300000191,2.638812864,,
2018-09-13,2018-09-15,293.25,295.25,296.19555,2,2.638812864,,
2018-09-14,2018-09-16,298.05,296.85,298.0884657,-1.200000048,2.638812864,,
2018-09-17,2018-09-19,295.25,297.05,296.5044501,1.799999952,0.986576572,,
2018-09-18,2018-09-20,296.85,299.65,296.8047715,-2.799999952,1.562049935,,
2018-09-19,2018-09-21,297.05,301,297.3333177,3.950000048,2.007693536,,
2018-09-20,2018-09-22,299.65,301,299.3260014,-1.350000024,2.007693536,,
2018-09-21,2018-09-23,301,301,301.8745382,0,2.007693536,,
2018-09-24,2018-09-26,301,301,301.1561533,0,0,,
2018-09-25,2018-09-27,301,303.1500001,300.6352733,-2.150000095,1.241303079,,
2018-09-26,2018-09-28,301,301.6,300.4654036,-0.600000024,1.109429283,,
2018-09-27,2018-09-29,303.15,301.0500001,302.6273675,2.099999905,1.109429283,,
2018-09-28,2018-09-30,301.6,297.6,301.3697802,4,1.109429283,,
2018-10-01,2018-10-03,301.05,297.6,301.3360073,-3.450000048,1.991858429,,
2018-10-02,2018-10-04,297.6,292.5499998,297.4516601,5.050000191,2.915618859,,
2018-10-03,2018-10-05,297.6,291.9000002,296.9723913,5.699999809,3.120229692,,
2018-10-04,2018-10-06,292.55,290.8,290.7952288,1.75,3.120229692,,
2018-10-05,2018-10-07,291.9,290.8,289.6507887,1.100000024,3.120229692,,
2018-10-08,2018-10-10,290.8,288.8,291.0479595,-2,1.154700538,,
2018-10-09,2018-10-11,290.8,275.55,290.4579746,15.25,8.287792227,,
2018-10-10,2018-10-12,288.8,280.1999996,288.1947912,8.600000381,6.722412761,,
2018-10-11,2018-10-13,275.55,277.8999999,278.1191361,2.349999905,6.722412761,,
2018-10-12,2018-10-14,280.2,277.65,281.5991132,-2.549999952,6.722412761,,
2018-10-15,2018-10-17,277.9,281.2,279.8765921,3.299999952,1.981371579,,
2018-10-16,2018-10-18,277.65,278.25,278.7988035,0.600000024,1.900219286,,
2018-10-17,2018-10-19,281.2,279.2,283.0036004,-2,1.505822035,,
2018-10-18,2018-10-20,278.25,279.9,280.858505,1.649999976,1.505822035,,
2018-10-19,2018-10-21,279.2,273.1499998,281.7436618,-6.050000191,1.505822035,,
2018-10-22,2018-10-24,279.9,272.0500001,280.9054828,-7.849999905,4.250392139,,
2018-10-23,2018-10-25,273.15,267.7000002,275.9620196,-5.449999809,2.88198427,,
2018-10-24,2018-10-26,272.05,263.4499996,274.6115788,-8.600000381,4.300096898,,
2018-10-25,2018-10-27,267.7,260.5499999,270.9298279,-7.150000095,4.300096898,,
2018-10-26,2018-10-28,263.45,262.75,267.8338158,-0.699999988,4.300096898,,
2018-10-29,2018-10-31,260.55,264.1,265.4477737,3.549999952,1.791879832,,
2018-10-30,2018-11-01,262.75,261.35,266.6659913,-1.399999976,1.375075755,,
2018-10-31,2018-11-02,264.1,270.6,268.5443917,6.5,4.75,,
2018-11-01,2018-11-03,261.35,267.7999998,263.0909467,6.449999809,4.75,,
2018-11-02,2018-11-04,270.6,269.8,271.4937975,-0.800000012,4.75,,
2018-11-05,2018-11-07,267.8,268.5,269.6470144,0.699999988,1.014889157,,
2018-11-06,2018-11-08,269.8,270.8,270.0041819,1,1.153256259,,
2018-11-07,2018-11-09,268.5,269.25,269.3745897,0.75,1.172959221,,
2018-11-08,2018-11-10,270.8,269.85,271.1152854,-0.949999988,1.172959221,,
2018-11-09,2018-11-11,269.25,267.1500001,269.5203317,-2.099999905,1.172959221,,
2018-11-12,2018-11-14,269.85,267.05,269.7160395,2.799999952,1.588500341,,
2018-11-13,2018-11-15,267.15,269.85,269.4269032,2.700000048,1.588500341,,
2018-11-14,2018-11-16,267.05,269.4500001,269.0178223,2.400000095,1.514375559,,
2018-11-15,2018-11-17,269.85,270.35,270.1386846,0.5,1.514375559,,
2018-11-16,2018-11-18,269.45,267.3500001,270.9111024,-2.099999905,1.514375559,,
2018-11-19,2018-11-21,270.35,266.2999998,270.8956986,-4.050000191,2.101784956,,
2018-11-20,2018-11-22,267.35,266.15,267.631839,-1.200000048,0.653834842,,
2018-11-21,2018-11-23,266.3,264.1499999,267.2027671,-2.150000095,1.200347172,,
2018-11-22,2018-11-24,266.15,268.2499999,267.0690063,2.099999905,1.200347172,,
2018-11-23,2018-11-25,264.15,270.2000002,265.1430555,6.050000191,1.200347172,,
2018-11-26,2018-11-28,268.25,271.75,268.7897238,3.5,1.753805386,,
2018-11-27,2018-11-29,270.2,272.05,271.2737213,1.850000024,0.992891401,,
