asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0,2006-12-29,2007-01-01,201.9,201.3,201.7056949,0.6,0
0,2007-01-01,2007-01-02,202.35,201.4999969,202.2068837,0.850003052,0.141421356
0,2007-01-02,2007-01-03,202.2,198.5,202.0985194,3.7,2.121320344
0,2007-01-03,2007-01-04,198.35,196.1999969,198.3290171,2.150003052,1.626345597
0,2007-01-04,2007-01-05,196,194.0500061,195.0560793,1.949993896,1.52027958
0,2007-01-05,2007-01-08,193.35,192.3500031,193.2613844,0.999996948,1.202081528
0,2007-01-08,2007-01-09,193.3,192.85,192.4158962,0.45,0.353553391
0,2007-01-09,2007-01-10,192.45,189.9499908,193.41187,-2.500009155,2.050609665
0,2007-01-10,2007-01-11,190.4,191.5000031,188.8145483,-1.100003052,1.096015511
0,2007-01-11,2007-01-12,193.2,194.5,191.096269,-1.3,2.121320344
0,2007-01-12,2007-01-15,195.2,195,195.9233546,-0.2,0.353553391
0,2007-01-15,2007-01-16,195.5,195.3500061,195.9223,-0.149993896,0.247487373
0,2007-01-16,2007-01-17,194.75,193.6499878,194.796082,-1.100012207,1.202081528
0,2007-01-17,2007-01-18,193.05,194.7000031,194.6877971,1.650003052,0.74246212
0,2007-01-18,2007-01-19,192.85,190.45,194.2799123,-2.4,3.00520382
0,2007-01-19,2007-01-22,191.4,192.0000031,190.6315806,-0.600003052,1.096015511
0,2007-01-22,2007-01-23,190.95,191.8000031,191.9394524,0.850003052,0.141421356
0,2007-01-23,2007-01-24,192.85,195.1499908,192.2413201,-2.299990845,2.368807717
0,2007-01-24,2007-01-25,195.7,195.1000122,195.2252381,0.599987793,0.035355339
0,2007-01-25,2007-01-26,194,192.5499969,194.7962541,-1.450003052,1.803122292
0,2007-01-26,2007-01-29,193.4,192.1000031,191.590273,1.299996948,0.318198052
0,2007-01-29,2007-01-30,191.95,193.1,191.7405456,-1.15,0.707106781
0,2007-01-30,2007-01-31,193.55,191.6,194.0606939,-1.95,1.060660172
0,2007-01-31,2007-02-01,192.3,194.5499969,192.024376,-2.249996948,2.085965005
0,2007-02-01,2007-02-02,195,197.9999969,195.2906044,2.999996948,2.439518395
0,2007-02-02,2007-02-05,198.35,198.8999939,196.7305133,-0.549993896,0.636396103
0,2007-02-05,2007-02-06,199.25,200.1000122,199.9468276,0.850012207,0.848528137
0,2007-02-06,2007-02-07,200.4,200.3999878,201.1952401,-1.22E-05,0.212132034
0,2007-02-07,2007-02-08,200.3,199.2000031,199.385072,1.099996948,0.848528137
0,2007-02-08,2007-02-09,199.6,199.7,198.7463721,-0.1,0.353553391
0,2007-02-09,2007-02-12,198.05,197.7500031,202.136923,-0.299996948,1.378858223
0,2007-02-12,2007-02-13,197.5,198.8999939,198.3537085,1.399993896,0.813172798
0,2007-02-13,2007-02-14,200,200.9500031,198.5526238,-0.950003052,1.449568901
0,2007-02-14,2007-02-15,202.3,202.0500061,201.5938743,0.249993896,0.777817459
0,2007-02-15,2007-02-16,202.15,202.8,202.6477152,0.65,0.530330086
0,2007-02-16,2007-02-19,202.15,202.8,203.465621,0.65,0
0,2007-02-19,2007-02-20,202.8,202.9999969,203.4482871,0.199996948,0.141421356
0,2007-02-20,2007-02-21,203.3,203.3500061,204.9826945,0.050006104,0.247487373
0,2007-02-21,2007-02-22,203.4,204.9499908,203.1093907,-1.549990845,1.13137085
0,2007-02-22,2007-02-23,205.05,204.8000061,204.3801926,0.249993896,0.106066017
0,2007-02-23,2007-02-26,204.8,204.8500031,204.5597021,-0.050003052,0.035355339
0,2007-02-26,2007-02-27,204.8,202.85,204.4919759,1.95,1.414213562
0,2007-02-27,2007-02-28,195.5,197.6999908,204.0248437,2.199990845,3.641599923
0,2007-02-28,2007-03-01,195.5,197.7,197.0714544,2.2,0
0,2007-03-01,2007-03-02,196.45,197.2,197.8653943,0.75,0.353553391
0,2007-03-02,2007-03-05,196,192.3000061,197.158069,-3.699993896,3.464823228
0,2007-03-05,2007-03-06,193.35,195.6000031,193.1195112,-2.250003052,2.333452378
0,2007-03-06,2007-03-07,197.4,197.2499939,194.5617406,0.150006104,1.166726189
0,2007-03-07,2007-03-08,196.45,197.75,197.2046267,1.3,0.353553391
0,2007-03-08,2007-03-09,198.2,196.5,197.5068803,1.7,0.883883476
0,2007-03-09,2007-03-12,198.2,199.1000061,197.0684018,-0.900006104,1.838477631
0,2007-03-12,2007-03-13,199.1,198.5499969,199.3665722,-0.550003052,0.38890873
0,2007-03-13,2007-03-14,195.05,194.4999969,200.549795,-0.550003052,2.863782464
0,2007-03-14,2007-03-15,196.2,197.6499939,192.592654,-1.449993896,2.227386361
0,2007-03-15,2007-03-16,197.45,196.8500122,199.2536825,-0.599987793,0.565685425
0,2007-03-16,2007-03-19,196.8,198.9499908,197.4114008,2.149990845,1.48492424
0,2007-03-19,2007-03-20,199.4,199.6499969,199.6713715,0.249996948,0.494974747
0,2007-03-20,2007-03-21,199.75,198.7000031,200.1235527,-1.049996948,0.671751442
0,2007-03-21,2007-03-22,201.15,200.3000061,198.2885593,0.849993896,1.13137085
0,2007-03-22,2007-03-23,200.65,200.3,200.4527669,0.35,0
0,2007-03-23,2007-03-26,200.75,200.3,201.6662369,-0.45,0
0,2007-03-26,2007-03-27,200.2,201.4999969,200.9596276,1.299996948,0.848528137
0,2007-03-27,2007-03-28,200.7,198.8999939,202.2198313,-1.800006104,1.838477631
0,2007-03-28,2007-03-29,198.55,200.7500061,198.4065233,-2.200006104,1.308147545
0,2007-03-29,2007-03-30,201.45,200.3999939,201.3211878,1.050006104,0.247487373
0,2007-03-30,2007-04-02,201.45,201.5000061,200.8628852,-0.050006104,0.777817459
0,2007-04-02,2007-04-03,201.85,202.3500061,202.7487913,0.500006104,0.601040764
0,2007-04-03,2007-04-04,203.4,204.8999878,202.2065692,-1.499987793,1.803122292
0,2007-04-04,2007-04-05,205,204.5000061,204.7692836,0.499993896,0.282842712
0,2007-04-05,2007-04-06,205.25,204.8500061,204.4260662,0.399993896,0.247487373
