date_base,date_pred,iiindex_base,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2019-07-31,2019-08-01,266.85,264.7499939,266.1220543,2.100006104,-0.727945685,0.459619408
2019-08-01,2019-08-02,266.2,262.9999878,264.5833362,3.200012207,-1.616663814,2.156675683
2019-08-02,2019-08-05,263.15,261.4,262.982636,1.75,-0.167363986,4.384062043
2019-08-05,2019-08-06,256.95,251.0999939,256.7571446,5.850006104,-0.192855433,2.333452378
2019-08-06,2019-08-07,253.65,253.6000122,254.6768431,-0.049987793,1.026843071,0.459619408
2019-08-07,2019-08-08,253,254.5,254.6810094,1.5,1.681009412,0.424264069
2019-08-08,2019-08-09,253.6,254.9999939,254.3950987,1.399993896,0.795098722,1.166726189
2019-08-09,2019-08-12,255.25,255.3500061,255.2360178,-0.100006104,-0.013982186,0.141421356
2019-08-12,2019-08-13,255.45,253.6000092,253.6835207,1.849990845,-1.766479254,2.404163056
2019-08-13,2019-08-14,252.05,255.6000031,252.5779692,3.550003052,0.527969241,2.227386361
2019-08-14,2019-08-15,255.2,255.6000092,252.63557,-0.400009155,-2.564429998,0
2019-08-15,2019-08-16,255.2,252.6499969,252.8459999,2.550003052,-2.354000092,0.813172798
2019-08-16,2019-08-19,254.05,255.3999908,254.1765672,1.349990845,0.1265672,1.202081528
2019-08-19,2019-08-20,255.75,255,256.7816764,-0.75,1.031676412,1.590990258
2019-08-20,2019-08-21,258,257.2999878,257.1259337,0.700012207,-0.874066293,0.282842712
2019-08-21,2019-08-22,258.4,258.6000122,259.3153405,0.200012207,0.915340483,1.414213562
2019-08-22,2019-08-23,256.4,255.15,256.2848235,1.25,-0.115176544,0.035355339
2019-08-23,2019-08-26,256.35,251.4999939,254.8532071,4.850006104,-1.496792912,2.651650429
2019-08-26,2019-08-27,252.6,253.1999908,252.5743949,-0.599990845,-0.025605127,0.989949494
2019-08-27,2019-08-28,254,254.6000061,253.3555118,-0.600006104,-0.644488156,1.308147545
2019-08-28,2019-08-29,255.85,255.7999969,256.7683118,-0.050003052,0.918311834,1.166726189
2019-08-29,2019-08-30,254.2,256.2000153,255.6384594,2.000015259,1.438459396,3.500178567
2019-08-30,2019-09-02,259.15,258.1000122,259.06556,1.049987793,-0.084439985,0.141421356
2019-09-02,2019-09-03,259.35,258.1499878,258.8134883,1.200012207,-0.53651166,0.989949494
2019-09-03,2019-09-04,257.95,257.8499939,257.6151855,0.100006104,-0.334814548,2.793071786
2019-09-04,2019-09-05,261.9,262.2999939,261.5847943,-0.399993896,-0.315205723,1.979898987
2019-09-05,2019-09-06,264.7,265.7999756,265.1182637,1.099975586,0.418263674,0.74246212
2019-09-06,2019-09-09,265.75,266.2999878,265.6565658,-0.549987793,-0.093434192,1.343502884
2019-09-09,2019-09-10,267.65,267.8500122,267.7602948,0.200012207,0.110294811,0.813172798
2019-09-10,2019-09-11,268.8,270.3,268.9084822,1.5,0.108482227,1.767766953
2019-09-11,2019-09-16,271.3,,271.2767448,,-0.023255181,
accuracy, down accuracy, acc with interval,,,,,
0.677419355,0.8,0.548387097,,,,,
 ensemble, gradual, RRL, kelly, time steps, interval, layers, hidden_size
FALSE,True-260,1,0,20,1,2,500
 avg_profit, avg_loss,  avg_index, max_profit, max_loss, kelly, batch_size, iteration
1.869049799,-0.388887193,258.6677419,5.850006104,-0.75,405.9408315,20,500-300
