date_base,date_pred,iiindex_base,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2019-09-25,2019-09-26,274.55,275.45,273.7018874,-0.9,-0.848112583,0.38890873
2019-09-26,2019-09-27,275.1,274.1,274.5040792,1,-0.595920801,2.368807717
2019-09-27,2019-09-30,271.75,271.2,270.9311643,0.55,-0.818835735,1.697056275
2019-09-30,2019-10-01,274.15,273.75,273.4271636,0.4,-0.722836375,0.74246212
2019-10-01,2019-10-02,275.2,272.75,273.4649952,2.45,-1.735004783,4.631549417
2019-10-02,2019-10-04,268.65,267.95,269.2451226,-0.7,0.595122576,0.848528137
2019-10-04,2019-10-07,267.45,269.4,267.7125698,1.95,0.262569785,0.883883476
2019-10-07,2019-10-08,268.7,268.85,268.8483416,0.15,0.148341626,2.510229073
2019-10-08,2019-10-11,272.25,272.5,271.8789644,-0.25,-0.371035606,0.035355339
2019-10-11,2019-10-12,272.3,272.5,272.8138608,0.2,0.513860822,0
2019-10-12,2019-10-13,272.3,272.5,272.3864868,0,0.086486831,0
2019-10-13,2019-10-14,272.3,275.3,272.5044895,0,0.204489499,1.767766953
2019-10-14,2019-10-15,274.8,274.6,273.9988831,0.2,-0.801116943,0.38890873
2019-10-15,2019-10-18,275.35,276.45,274.8006824,-1.1,-0.549317598,1.378858223
2019-10-18,2019-10-19,273.4,276.45,272.076569,-3.05,-1.323431015,0
2019-10-19,2019-10-20,273.4,276.45,272.6931713,0,-0.706828654,0
2019-10-20,2019-10-21,273.4,273.9,272.5645799,0,-0.835420132,0.813172798
2019-10-21,2019-10-22,274.55,276,273.5625796,-1.45,-0.98742044,2.580939751
2019-10-22,2019-10-25,278.2,277.9,277.4755341,0.3,-0.724465907,0.636396103
accuracy, down accuracy, acc with interval,,,-0.25,,
0.6,0.857142857,0.466666667,,,,,
 ensemble, gradual, RRL, kelly, time steps, interval, layers, hidden_size
FALSE,True-365,0.5,0.1,20,1,2,500
 avg_profit, avg_loss,  avg_index, max_profit, max_loss, kelly, batch_size, iteration
0.8,-1.241666667,273.0421053,2.45,-3.05,-4.581243377,20,500-300
