asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0.383748651,2006-12-29,2007-01-01,201.9,201.3,203.5945292,-0.6,0
0.867726684,2007-01-01,2007-01-02,202.35,201.4999969,203.4215744,-0.850003052,0.141421356
0.924618542,2007-01-02,2007-01-03,202.2,198.5,201.4617705,3.7,2.121320344
-0.008366237,2007-01-03,2007-01-04,198.35,196.1999969,198.9563775,-2.150003052,1.626345597
-0.153842539,2007-01-04,2007-01-05,196,194.0500061,199.0206007,-1.949993896,1.52027958
0.852855325,2007-01-05,2007-01-08,193.35,192.3500031,194.6732311,-0.999996948,1.202081528
0.438913941,2007-01-08,2007-01-09,193.3,192.85,194.2732365,-0.45,0.353553391
0.815259337,2007-01-09,2007-01-10,192.45,189.9499908,192.7675818,-2.500009155,2.050609665
-0.280426323,2007-01-10,2007-01-11,190.4,191.5000031,192.2458927,1.100003052,1.096015511
0.777655244,2007-01-11,2007-01-12,193.2,194.5,191.4945276,-1.3,2.121320344
-0.20081988,2007-01-12,2007-01-15,195.2,195,193.1281745,0.2,0.353553391
-0.713898957,2007-01-15,2007-01-16,195.5,195.3500061,195.7419658,-0.149993896,0.247487373
-0.171055287,2007-01-16,2007-01-17,194.75,193.6499878,195.5541554,-1.100012207,1.202081528
0.048640352,2007-01-17,2007-01-18,193.05,194.7000031,193.7769817,1.650003052,0.74246212
0.054585166,2007-01-18,2007-01-19,192.85,190.45,194.4613375,-2.4,3.00520382
-0.25464499,2007-01-19,2007-01-22,191.4,192.0000031,192.210836,0.600003052,1.096015511
0.779915452,2007-01-22,2007-01-23,190.95,191.8000031,190.8881567,-0.850003052,0.141421356
-0.442045629,2007-01-23,2007-01-24,192.85,195.1499908,192.6977084,-2.299990845,2.368807717
0.260836601,2007-01-24,2007-01-25,195.7,195.1000122,195.4991498,0.599987793,0.035355339
0.306430399,2007-01-25,2007-01-26,194,192.5499969,194.7796338,-1.450003052,1.803122292
-0.347324282,2007-01-26,2007-01-29,193.4,192.1000031,194.9585627,-1.299996948,0.318198052
0.818648994,2007-01-29,2007-01-30,191.95,193.1,193.97791,1.15,0.707106781
0.924904168,2007-01-30,2007-01-31,193.55,191.6,192.6613201,1.95,1.060660172
-0.202845633,2007-01-31,2007-02-01,192.3,194.5499969,191.8798432,-2.249996948,2.085965005
-0.3094109,2007-02-01,2007-02-02,195,197.9999969,194.8230397,-2.999996948,2.439518395
-0.136620715,2007-02-02,2007-02-05,198.35,198.8999939,198.6032858,0.549993896,0.636396103
0.335807443,2007-02-05,2007-02-06,199.25,200.1000122,199.0826714,-0.850012207,0.848528137
0.047300328,2007-02-06,2007-02-07,200.4,200.3999878,199.4284355,1.22E-05,0.212132034
-0.511042535,2007-02-07,2007-02-08,200.3,199.2000031,201.6284105,-1.099996948,0.848528137
0.473102093,2007-02-08,2007-02-09,199.6,199.7,199.1213196,-0.1,0.353553391
-0.022031568,2007-02-09,2007-02-12,198.05,197.7500031,198.7848271,-0.299996948,1.378858223
-0.522874415,2007-02-12,2007-02-13,197.5,198.8999939,198.7621753,1.399993896,0.813172798
0.270054936,2007-02-13,2007-02-14,200,200.9500031,198.6321078,-0.950003052,1.449568901
-0.122855045,2007-02-14,2007-02-15,202.3,202.0500061,202.3787367,-0.249993896,0.777817459
0.750698328,2007-02-15,2007-02-16,202.15,202.8,202.1515916,0.65,0.530330086
0.189024195,2007-02-16,2007-02-19,202.15,202.8,203.0592284,0.65,0
-0.065493666,2007-02-19,2007-02-20,202.8,202.9999969,202.9376228,0.199996948,0.141421356
-0.150039315,2007-02-20,2007-02-21,203.3,203.3500061,203.0243112,-0.050006104,0.247487373
-0.189275622,2007-02-21,2007-02-22,203.4,204.9499908,202.8141596,-1.549990845,1.13137085
-0.398365051,2007-02-22,2007-02-23,205.05,204.8000061,205.74865,-0.249993896,0.106066017
0.299920499,2007-02-23,2007-02-26,204.8,204.8500031,205.2019202,0.050003052,0.035355339
0.453885674,2007-02-26,2007-02-27,204.8,202.85,205.9938074,-1.95,1.414213562
0.795633256,2007-02-27,2007-02-28,195.5,197.6999908,201.7798364,2.199990845,3.641599923
-0.483660102,2007-02-28,2007-03-01,195.5,197.7,198.1582894,2.2,0
-0.138403609,2007-03-01,2007-03-02,196.45,197.2,196.9767134,0.75,0.353553391
-0.429016143,2007-03-02,2007-03-05,196,192.3000061,196.3609362,-3.699993896,3.464823228
-0.442423522,2007-03-05,2007-03-06,193.35,195.6000031,191.9667952,-2.250003052,2.333452378
-0.337529689,2007-03-06,2007-03-07,197.4,197.2499939,194.5091192,0.150006104,1.166726189
-0.369179457,2007-03-07,2007-03-08,196.45,197.75,197.9416069,1.3,0.353553391
0.168796584,2007-03-08,2007-03-09,198.2,196.5,196.535798,1.7,0.883883476
-0.301095277,2007-03-09,2007-03-12,198.2,199.1000061,197.6838108,-0.900006104,1.838477631
0.509172797,2007-03-12,2007-03-13,199.1,198.5499969,197.9493763,0.550003052,0.38890873
-0.345286578,2007-03-13,2007-03-14,195.05,194.4999969,197.476191,-0.550003052,2.863782464
-0.432461292,2007-03-14,2007-03-15,196.2,197.6499939,195.6712623,-1.449993896,2.227386361
0.383404821,2007-03-15,2007-03-16,197.45,196.8500122,195.9759622,0.599987793,0.565685425
-0.380068272,2007-03-16,2007-03-19,196.8,198.9499908,197.165896,2.149990845,1.48492424
-0.091508284,2007-03-19,2007-03-20,199.4,199.6499969,197.4779615,-0.249996948,0.494974747
-0.366263241,2007-03-20,2007-03-21,199.75,198.7000031,200.6216785,-1.049996948,0.671751442
0.312805533,2007-03-21,2007-03-22,201.15,200.3000061,198.5630317,0.849993896,1.13137085
0.059055503,2007-03-22,2007-03-23,200.65,200.3,199.7139311,0.35,0
-0.30942896,2007-03-23,2007-03-26,200.75,200.3,200.7195509,0.45,0
0.085966416,2007-03-26,2007-03-27,200.2,201.4999969,199.4003321,-1.299996948,0.848528137
-0.316832632,2007-03-27,2007-03-28,200.7,198.8999939,200.0383623,1.800006104,1.838477631
-0.416611463,2007-03-28,2007-03-29,198.55,200.7500061,200.5964611,2.200006104,1.308147545
0.572881043,2007-03-29,2007-03-30,201.45,200.3999939,200.2514558,1.050006104,0.247487373
-0.80062604,2007-03-30,2007-04-02,201.45,201.5000061,200.7917692,-0.050006104,0.777817459
0.727291107,2007-04-02,2007-04-03,201.85,202.3500061,202.831345,0.500006104,0.601040764
0.428082198,2007-04-03,2007-04-04,203.4,204.8999878,202.9840751,-1.499987793,1.803122292
0.358320534,2007-04-04,2007-04-05,205,204.5000061,205.2027624,-0.499993896,0.282842712
0.221683532,2007-04-05,2007-04-06,205.25,204.8500061,204.6310953,0.399993896,0.247487373
0.143662825,2007-04-06,2007-04-09,205.7,206.6999908,204.6856536,-0.999990845,1.308147545
0.06082217,2007-04-09,2007-04-10,206.55,206.8000061,206.5037379,-0.250006104,0.070710678
