asset_rebalancing_0,date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std
0,2006-12-29,2007-01-01,201.9,201.3,201.4860138,0.6,0
0,2007-01-01,2007-01-02,202.35,201.4999969,201.7859231,0.850003052,0.141421356
0,2007-01-02,2007-01-03,202.2,198.5,201.4464189,3.7,2.121320344
0,2007-01-03,2007-01-04,198.35,196.1999969,199.2810547,-2.150003052,1.626345597
0,2007-01-04,2007-01-05,196,194.0500061,196.2029893,-1.949993896,1.52027958
0,2007-01-05,2007-01-08,193.35,192.3500031,193.3366409,0.999996948,1.202081528
0,2007-01-08,2007-01-09,193.3,192.85,192.1976731,0.45,0.353553391
0,2007-01-09,2007-01-10,192.45,189.9499908,193.4159884,-2.500009155,2.050609665
0,2007-01-10,2007-01-11,190.4,191.5000031,190.4375408,1.100003052,1.096015511
0,2007-01-11,2007-01-12,193.2,194.5,191.0866977,-1.3,2.121320344
0,2007-01-12,2007-01-15,195.2,195,195.3353302,-0.2,0.353553391
0,2007-01-15,2007-01-16,195.5,195.3500061,195.2077784,0.149993896,0.247487373
0,2007-01-16,2007-01-17,194.75,193.6499878,194.4175377,1.100012207,1.202081528
0,2007-01-17,2007-01-18,193.05,194.7000031,195.4020263,1.650003052,0.74246212
0,2007-01-18,2007-01-19,192.85,190.45,193.0760134,-2.4,3.00520382
0,2007-01-19,2007-01-22,191.4,192.0000031,192.2286903,0.600003052,1.096015511
0,2007-01-22,2007-01-23,190.95,191.8000031,189.1445146,-0.850003052,0.141421356
0,2007-01-23,2007-01-24,192.85,195.1499908,193.9756692,2.299990845,2.368807717
0,2007-01-24,2007-01-25,195.7,195.1000122,195.1629598,0.599987793,0.035355339
0,2007-01-25,2007-01-26,194,192.5499969,194.3853932,-1.450003052,1.803122292
0,2007-01-26,2007-01-29,193.4,192.1000031,192.8318265,1.299996948,0.318198052
0,2007-01-29,2007-01-30,191.95,193.1,193.5255908,1.15,0.707106781
0,2007-01-30,2007-01-31,193.55,191.6,192.2437457,1.95,1.060660172
0,2007-01-31,2007-02-01,192.3,194.5499969,192.9728091,2.249996948,2.085965005
0,2007-02-01,2007-02-02,195,197.9999969,195.4324319,2.999996948,2.439518395
0,2007-02-02,2007-02-05,198.35,198.8999939,198.5216348,0.549993896,0.636396103
0,2007-02-05,2007-02-06,199.25,200.1000122,198.9535796,-0.850012207,0.848528137
0,2007-02-06,2007-02-07,200.4,200.3999878,200.2141262,1.22E-05,0.212132034
0,2007-02-07,2007-02-08,200.3,199.2000031,199.4586345,1.099996948,0.848528137
0,2007-02-08,2007-02-09,199.6,199.7,199.2802517,-0.1,0.353553391
0,2007-02-09,2007-02-12,198.05,197.7500031,199.8555918,-0.299996948,1.378858223
0,2007-02-12,2007-02-13,197.5,198.8999939,197.4445539,-1.399993896,0.813172798
0,2007-02-13,2007-02-14,200,200.9500031,199.187437,-0.950003052,1.449568901
0,2007-02-14,2007-02-15,202.3,202.0500061,200.2600252,0.249993896,0.777817459
0,2007-02-15,2007-02-16,202.15,202.8,202.0777338,-0.65,0.530330086
0,2007-02-16,2007-02-19,202.15,202.8,202.479298,0.65,0
0,2007-02-19,2007-02-20,202.8,202.9999969,202.6270565,-0.199996948,0.141421356
0,2007-02-20,2007-02-21,203.3,203.3500061,203.168315,-0.050006104,0.247487373
0,2007-02-21,2007-02-22,203.4,204.9499908,204.0150339,1.549990845,1.13137085
0,2007-02-22,2007-02-23,205.05,204.8000061,203.9003759,0.249993896,0.106066017
0,2007-02-23,2007-02-26,204.8,204.8500031,205.721182,0.050003052,0.035355339
0,2007-02-26,2007-02-27,204.8,202.85,204.9766137,-1.95,1.414213562
0,2007-02-27,2007-02-28,195.5,197.6999908,202.4404073,2.199990845,3.641599923
0,2007-02-28,2007-03-01,195.5,197.7,197.463536,2.2,0
0,2007-03-01,2007-03-02,196.45,197.2,197.629933,0.75,0.353553391
0,2007-03-02,2007-03-05,196,192.3000061,197.2749763,-3.699993896,3.464823228
0,2007-03-05,2007-03-06,193.35,195.6000031,192.6400567,-2.250003052,2.333452378
0,2007-03-06,2007-03-07,197.4,197.2499939,194.7757082,0.150006104,1.166726189
0,2007-03-07,2007-03-08,196.45,197.75,198.0983412,1.3,0.353553391
0,2007-03-08,2007-03-09,198.2,196.5,197.8055847,1.7,0.883883476
0,2007-03-09,2007-03-12,198.2,199.1000061,196.4320509,-0.900006104,1.838477631
0,2007-03-12,2007-03-13,199.1,198.5499969,198.3854072,0.550003052,0.38890873
0,2007-03-13,2007-03-14,195.05,194.4999969,198.8830629,-0.550003052,2.863782464
0,2007-03-14,2007-03-15,196.2,197.6499939,194.9404821,-1.449993896,2.227386361
0,2007-03-15,2007-03-16,197.45,196.8500122,196.2624318,0.599987793,0.565685425
0,2007-03-16,2007-03-19,196.8,198.9499908,198.2035955,2.149990845,1.48492424
0,2007-03-19,2007-03-20,199.4,199.6499969,198.312574,-0.249996948,0.494974747
0,2007-03-20,2007-03-21,199.75,198.7000031,200.8009101,-1.049996948,0.671751442
0,2007-03-21,2007-03-22,201.15,200.3000061,199.3704857,0.849993896,1.13137085
0,2007-03-22,2007-03-23,200.65,200.3,200.7146064,-0.35,0
0,2007-03-23,2007-03-26,200.75,200.3,200.5346066,0.45,0
0,2007-03-26,2007-03-27,200.2,201.4999969,200.8234643,1.299996948,0.848528137
0,2007-03-27,2007-03-28,200.7,198.8999939,201.7433603,-1.800006104,1.838477631
0,2007-03-28,2007-03-29,198.55,200.7500061,199.079103,2.200006104,1.308147545
0,2007-03-29,2007-03-30,201.45,200.3999939,200.6192629,1.050006104,0.247487373
0,2007-03-30,2007-04-02,201.45,201.5000061,202.4523701,0.050006104,0.777817459
0,2007-04-02,2007-04-03,201.85,202.3500061,200.7651507,-0.500006104,0.601040764
0,2007-04-03,2007-04-04,203.4,204.8999878,203.6670192,1.499987793,1.803122292
0,2007-04-04,2007-04-05,205,204.5000061,205.5010625,-0.499993896,0.282842712
0,2007-04-05,2007-04-06,205.25,204.8500061,204.9949398,0.399993896,0.247487373
0,2007-04-06,2007-04-09,205.7,206.6999908,205.7218994,0.999990845,1.308147545
0,2007-04-09,2007-04-10,206.55,206.8000061,206.7489701,0.250006104,0.070710678
0,2007-04-10,2007-04-11,207.55,208.6499908,207.0130332,-1.099990845,1.308147545
0,2007-04-11,2007-04-12,208.25,208.7000031,208.1906555,-0.450003052,0.035355339
0,2007-04-12,2007-04-13,209.25,208.8999969,208.6510013,0.350003052,0.141421356
0,2007-04-13,2007-04-16,209.3,210.2500061,209.9792087,0.950006104,0.954594155
0,2007-04-16,2007-04-17,210.7,209.8500061,210.1534378,0.849993896,0.282842712
0,2007-04-17,2007-04-18,210.5,210.4499908,209.071662,0.050009155,0.424264069
0,2007-04-18,2007-04-19,210.45,207.7,211.5047044,-2.75,1.944543648
0,2007-04-19,2007-04-20,208.35,210.3500092,204.7128517,-2.000009155,1.87383297
0,2007-04-20,2007-04-23,211.65,211.6,212.3580004,-0.05,0.883883476
0,2007-04-23,2007-04-24,211.55,212.8999878,211.2287639,-1.349987793,0.919238816
0,2007-04-24,2007-04-25,213,211.7000031,212.7424269,1.299996948,0.848528137
0,2007-04-25,2007-04-26,213.7,212.8000061,211.7588899,0.899993896,0.777817459
0,2007-04-26,2007-04-27,211.75,211.1499908,213.1919074,-0.600009155,1.166726189
0,2007-04-27,2007-04-30,210.7,211.65,210.0465404,-0.95,0.353553391
0,2007-04-30,2007-05-01,210.7,211.65,214.1475936,0.95,0
0,2007-05-01,2007-05-02,213,212.5000061,211.3949543,0.499993896,0.601040764
0,2007-05-02,2007-05-03,213.45,213.8999939,213.2073044,-0.449993896,0.989949494
0,2007-05-03,2007-05-04,213.9,214.3000092,213.6012935,-0.400009155,0.282842712
0,2007-05-04,2007-05-07,214.75,216.1499908,215.3560455,1.399990845,1.308147545
0,2007-05-07,2007-05-08,216.05,215.8000092,217.0133646,-0.249990845,0.247487373
0,2007-05-08,2007-05-09,215.8,217.8999908,215.6522108,-2.099990845,1.48492424
0,2007-05-09,2007-05-10,218.2,218.9,219.1737812,0.7,0.707106781
0,2007-05-10,2007-05-11,217.45,218.6000122,218.0239393,1.150012207,0.212132034
0,2007-05-11,2007-05-14,219.95,218.6499878,219.0866481,1.300012207,0.035355339
0,2007-05-14,2007-05-15,218.05,216.15,219.1930996,-1.9,1.767766953
0,2007-05-15,2007-05-16,216.7,218.15,215.7834873,-1.45,1.414213562
0,2007-05-16,2007-05-17,219.55,219.8000092,218.1090857,-0.250009155,1.166726189
0,2007-05-17,2007-05-18,219.6,219.1999939,219.7604826,-0.400006104,0.424264069
0,2007-05-18,2007-05-21,218.2,220.95,220.1115866,2.75,1.237436867
0,2007-05-21,2007-05-22,221.45,222.7500031,220.7088813,-1.300003052,1.272792206
0,2007-05-22,2007-05-23,222.95,223.0500031,223.2451587,0.100003052,0.212132034
0,2007-05-23,2007-05-24,222.95,223.05,222.4354014,-0.1,0
0,2007-05-24,2007-05-25,220.95,222.6000031,223.4536089,1.650003052,0.318198052
0,2007-05-25,2007-05-28,223.1,223.8999878,223.8742172,0.799987793,0.919238816
0,2007-05-28,2007-05-29,224,223.4500031,223.6980226,0.549996948,0.318198052
0,2007-05-29,2007-05-30,223.25,223.7,223.9262457,0.45,0.176776695
0,2007-05-30,2007-05-31,225.8,228.8999969,223.6361619,-3.099996948,3.676955262
0,2007-05-31,2007-06-01,229.25,230.6000122,228.9181693,-1.350012207,1.202081528
0,2007-06-01,2007-06-04,232.7,233.2999969,230.9901664,-0.599996948,1.909188309
0,2007-06-04,2007-06-05,232.85,233.8,233.9989644,0.95,0.353553391
0,2007-06-05,2007-06-06,232.85,233.8,234.7789182,0.95,0
0,2007-06-06,2007-06-07,230.8,235.3500031,233.7055553,4.550003052,1.096015511
0,2007-06-07,2007-06-08,231.7,230.9999939,235.5617385,-0.700006104,3.075914498
0,2007-06-08,2007-06-11,232.7,229.5500031,229.765847,3.149996948,1.025304833
0,2007-06-11,2007-06-12,229.75,231.1999939,229.9693278,1.449993896,1.166726189
0,2007-06-12,2007-06-13,230.3,230.1499969,230.9976406,-0.150003052,0.74246212
0,2007-06-13,2007-06-14,232.7,234.7000031,231.6061198,-2.000003052,3.217335854
0,2007-06-14,2007-06-15,235.05,235.1000092,234.9163964,-0.050009155,0.282842712
0,2007-06-15,2007-06-18,236.75,239.7499939,236.0642275,-2.999993896,3.288046533
0,2007-06-18,2007-06-19,239.85,239.5,240.8464925,-0.35,0.176776695
0,2007-06-19,2007-06-20,239.85,237,237.9811798,2.85,1.767766953
0,2007-06-20,2007-06-21,236.2,238.6999969,238.0469778,2.499996948,1.202081528
0,2007-06-21,2007-06-22,238.85,235.1000092,238.4708373,3.749990845,2.545584412
0,2007-06-22,2007-06-25,234,233.0499969,234.4302362,-0.950003052,1.449568901
0,2007-06-25,2007-06-26,234.15,233.1000031,233.657612,1.049996948,0.035355339
0,2007-06-26,2007-06-27,232.2,230.3999878,232.5734054,-1.800012207,1.909188309
0,2007-06-27,2007-06-28,232.4,233.1000122,229.6623144,-0.700012207,1.909188309
0,2007-06-28,2007-06-29,234.2,230.9999939,233.979212,3.200006104,1.48492424
